
  Energy       1     1.2565068357E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
   21   ->   190     0.00000005    41.26196951
   84   ->   107     0.00000005     5.87684946
   87   ->   138     0.00000005    17.97214645
   66   ->   156     0.00000005    25.17527296
   95   ->   111     0.00000005     6.17182659
   86   ->   150     0.00000005    21.85806381
   86   ->   172     0.00000005    27.36125145
   11   ->   172     0.00000005    37.31657061
   82   ->   130     0.00000005    16.43993530
   62   ->   140     0.00000005    20.33338149
   94   ->   148     0.00000005    20.57172569
   53   ->   150     0.00000005    24.12352207
    1   ->   168     0.00000005    38.84992855
   92   ->   114     0.00000005     7.04071690
    2   ->   128     0.00000005    27.66856423
   85   ->   103     0.00000005     3.79158923
   91   ->   180     0.00000005    30.43090001
   89   ->   105     0.00000005     4.76801747
   63   ->   137     0.00000005    19.62883642
   92   ->   148     0.00000005    20.81585201
   17   ->   157     0.00000005    33.26379390
   86   ->   156     0.00000005    23.76656004
   91   ->   127     0.00000005    15.23259444
    1   ->   163     0.00000005    37.42349954
   87   ->   150     0.00000005    21.77226200
   66   ->   162     0.00000005    26.47178763
   92   ->   105     0.00000005     4.62145346
   65   ->   140     0.00000004    20.13943140
   91   ->   132     0.00000004    16.49008879
   91   ->   114     0.00000004     7.06183242
   40   ->   156     0.00000004    27.24023992
   73   ->   142     0.00000004    20.35991586
   89   ->   112     0.00000004     6.83758482
   91   ->   130     0.00000004    15.82994050
   30   ->   186     0.00000004    38.01015725
   86   ->   144     0.00000004    19.71280979
   86   ->   126     0.00000004    14.94928092
   42   ->   140     0.00000004    22.03296111
   87   ->   130     0.00000004    16.02936372
   82   ->   126     0.00000004    15.27405069
   86   ->   145     0.00000004    20.16140595
   72   ->   166     0.00000004    27.02942921
    7   ->   157     0.00000004    34.95205640
   69   ->   138     0.00000004    19.38771148
    5   ->   168     0.00000004    38.02984989
   87   ->   112     0.00000004     6.91155955
   85   ->   115     0.00000004     7.69094264
   94   ->   109     0.00000004     5.56294141
   91   ->   111     0.00000004     6.46652911
   92   ->   131     0.00000004    16.33273188
   17   ->   156     0.00000004    32.83061619
   82   ->   141     0.00000004    19.22944950
   32   ->   166     0.00000004    31.24713951
   30   ->   132     0.00000004    22.29817354
   89   ->   128     0.00000004    15.43610465
   86   ->   137     0.00000004    18.03820809
   30   ->   180     0.00000004    36.23898476
   84   ->   114     0.00000004     7.46031275
   32   ->   196     0.00000004    40.98659914
    3   ->   166     0.00000004    37.74818931
   86   ->   160     0.00000004    24.59120980
   87   ->   172     0.00000003    27.27544964
   69   ->   163     0.00000003    26.48628650
   98   ->   107     0.00000003     4.47450028
   45   ->   142     0.00000003    22.06736782
   82   ->   168     0.00000003    26.90772206
    1   ->   125     0.00000003    26.92873345
   64   ->   139     0.00000003    20.01311362
   86   ->   127     0.00000003    15.51781947
   91   ->   186     0.00000003    32.20207250
   88   ->   128     0.00000003    15.47860270
   96   ->   106     0.00000003     4.39939424
   89   ->   131     0.00000003    16.47929589
   99   ->   107     0.00000003     4.34678176
    5   ->   156     0.00000003    35.21345764
   42   ->   153     0.00000003    26.05954378
   54   ->   128     0.00000003    17.77571664
    7   ->   174     0.00000003    39.75349349
   91   ->   123     0.00000003    11.30290089
   53   ->   167     0.00000003    28.71417300
   35   ->   174     0.00000003    34.18482327
  101   ->   106     0.00000003     2.80170831
   66   ->   135     0.00000003    18.65977333
   32   ->   167     0.00000003    31.87770168
    4   ->   133     0.00000003    28.64121708
   21   ->   174     0.00000003    36.88710751
   75   ->   145     0.00000003    20.99122762
   40   ->   163     0.00000003    28.63020316
   75   ->   167     0.00000003    27.27853642
   67   ->   174     0.00000003    30.37157810
   53   ->   155     0.00000003    25.60479549
   72   ->   168     0.00000003    27.79422891
   26   ->   193     0.00000003    40.58016169
   72   ->   143     0.00000003    20.44128342
   84   ->   133     0.00000003    16.98377774
   83   ->   109     0.00000003     6.32280204
   75   ->   109     0.00000003     6.94322996
   17   ->   189     0.00000003    42.36163973
   40   ->   167     0.00000003    29.92239463
   30   ->   125     0.00000003    20.18461692
   92   ->   107     0.00000003     5.45725361
