#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)"
5600,5.600000000000205,-15092.477022541258,6290.004315244055,290.5756221330178
5650,5.6500000000002215,-15062.19222236365,6318.28441101268,291.8820610494481
5700,5.700000000000238,-15049.786992681296,6343.3535020828485,293.0401630743338
5750,5.750000000000255,-15207.940165921837,6572.660997507318,303.63334629063877
5800,5.800000000000272,-15183.751061204423,6572.954525140542,303.6469062137108
5850,5.850000000000288,-14948.83908239739,6394.761860869437,295.4150447260121
5900,5.900000000000305,-14992.963689326043,6377.389393881194,294.6124991075838
5950,5.950000000000322,-14903.458685201073,6271.485953535967,289.72014029158714
6000,6.000000000000338,-15167.121265952908,6550.501401430982,302.6096524911779
6050,6.050000000000355,-14989.111517753801,6415.133344547065,296.356134150872
6100,6.100000000000372,-14908.844624791422,6355.549091182458,293.60355551610195
6150,6.1500000000003885,-15043.458163008023,6438.372014368772,297.4296772841606
6200,6.200000000000405,-14961.495013856342,6337.477337235084,292.7687053501702
6250,6.250000000000422,-15166.67839755876,6527.205756322998,301.53347730416937
6300,6.300000000000439,-15021.135452350902,6466.520922468494,298.7300558011704
6350,6.350000000000455,-15029.639396497765,6494.3842363113845,300.01724088862153
6400,6.400000000000472,-15000.615649789645,6304.398173591175,291.2405667235919
6450,6.450000000000489,-14983.092776032645,6286.126141063855,290.396464406143
6500,6.500000000000505,-15080.667112403033,6510.163736122166,300.7461971412195
6550,6.550000000000522,-15000.123497511251,6403.749350579548,295.83023449108117
6600,6.600000000000539,-14867.844570489662,6306.862704239244,291.3544191933895
6650,6.6500000000005555,-15100.110701113965,6460.556513620486,298.45452152093696
6700,6.700000000000572,-15098.213888556407,6458.41877454315,298.35576564872724
6750,6.750000000000589,-15180.686776182207,6507.601010091784,300.6278083972198
6800,6.800000000000606,-15061.025083942415,6436.630633272817,297.3492317280103
6850,6.850000000000622,-15113.211078642402,6438.757646369345,297.44749209840637
6900,6.900000000000639,-14994.228212750233,6306.899632569545,291.35612514969955
6950,6.950000000000656,-14968.488988118635,6146.703229379444,283.955626328479
7000,7.000000000000672,-15296.569841336634,6552.269238361718,302.69132021193496
7050,7.050000000000689,-15178.427618303682,6498.1998802854105,300.1935099444159
7100,7.100000000000706,-14890.594412749555,6331.376318129598,292.4868601663878
7150,7.1500000000007224,-14958.876786571675,6433.790241981177,297.2180158455873
7200,7.200000000000739,-14932.54037249584,6372.655642765321,294.39381679727376
7250,7.250000000000756,-14983.837815461953,6459.52571170164,298.4069021722286
7300,7.3000000000007725,-15149.650394050159,6627.999586730275,306.1897904813771
7350,7.350000000000789,-14970.881500869371,6441.166132565196,297.5587555156765
7400,7.400000000000806,-14992.191536376678,6477.7323894776155,299.24798533474853
7450,7.450000000000823,-15013.848685657591,6412.3453489913245,296.2273387633791
7500,7.500000000000839,-15006.862294890829,6358.2612985980295,293.72884976355164
7550,7.550000000000856,-15035.789661581532,6400.964744160413,295.7015956695346
7600,7.600000000000873,-14978.393096925623,6311.766706076952,291.5809664759534
7650,7.650000000000889,-15139.604275328864,6465.684338539919,298.69140862648993
7700,7.700000000000906,-14904.86844282781,6303.1074796794055,291.18094129766223
7750,7.750000000000923,-15090.515168607522,6418.554064837023,296.5141591499946
7800,7.8000000000009395,-15040.674760050983,6366.069518516246,294.0895614970854
7850,7.850000000000956,-15075.120593020081,6466.031683285477,298.70745470698154
7900,7.900000000000973,-15114.74700014358,6441.876023064581,297.59154990867967
7950,7.95000000000099,-15076.983614110051,6305.89436980567,291.3096856182811
8000,8.000000000001005,-15121.989788522618,6282.453675169118,290.22680966369086
8050,8.050000000000978,-15075.314292864168,6385.708659401734,294.99681931360686
8100,8.10000000000095,-15016.976849885352,6409.891573490728,296.11398314279035
8150,8.150000000000922,-15026.890821224777,6473.2067996941405,299.03891933082474
8200,8.200000000000895,-15048.781010961728,6454.265254591516,298.1638879355335
8250,8.250000000000867,-15095.226964135003,6532.506480438787,301.77835173199253
8300,8.30000000000084,-15070.14204228822,6567.484148366279,303.3941944420144
8350,8.350000000000811,-14913.204815877443,6410.073583846483,296.1223913679215
8400,8.400000000000784,-14946.518162489469,6430.061361224014,297.0457549389856
8450,8.450000000000756,-14938.398678625776,6468.452091509559,298.81926887916325
8500,8.500000000000728,-14946.931227854337,6566.336015978448,303.34115484678284
8550,8.5500000000007,-15041.633849955251,6536.862004513036,301.979561310581
8600,8.600000000000673,-15003.195064331347,6491.100456745836,299.865542059434
8650,8.650000000000645,-14780.98390802246,6259.057042544338,289.1459692158892
8700,8.700000000000617,-15181.72677798944,6697.643535442728,309.40709093312336
8750,8.75000000000059,-14940.837661854337,6526.360459723597,301.49442763536985
8800,8.800000000000562,-15038.44224093634,6522.805434608376,301.33019823539144
8850,8.850000000000534,-14964.13144995856,6475.028923316493,299.12309490187874
8900,8.900000000000507,-15080.238288631921,6554.580208569976,302.79807874060054
8950,8.950000000000479,-15150.052001841703,6555.096891893776,302.82194765558603
9000,9.000000000000451,-15036.177712665749,6454.143397841482,298.15825859107235
9050,9.050000000000423,-15071.476481463276,6485.254005726199,299.5954570074756
9100,9.100000000000396,-15116.726827961435,6453.572382996596,298.13187975482936
9150,9.150000000000368,-15149.60645363004,6527.603086129499,301.551832515061
9200,9.20000000000034,-15219.033966614466,6635.396326415077,306.5314933050871
9250,9.250000000000313,-14924.038104560806,6511.08163383762,300.7886007209875
9300,9.300000000000285,-14893.39975075647,6486.149173730559,299.63681055617667
9350,9.350000000000257,-14941.340888538358,6563.151286396178,303.1940317712945
9400,9.40000000000023,-14977.767410316912,6632.8335281772315,306.41310122536174
9450,9.450000000000202,-15063.96130522888,6738.038010851859,311.2731707058031
9500,9.500000000000174,-14848.361695590884,6610.421916822597,305.3777652246227
9550,9.550000000000146,-14787.734744263254,6471.531572825057,298.961529862503
9600,9.600000000000119,-14829.48018576354,6529.018033439236,301.61719800198375
9650,9.650000000000091,-14917.89171429391,6572.335804894039,303.61832355914595
9700,9.700000000000063,-14921.57100331827,6547.643687021478,302.47763634288884
9750,9.750000000000036,-14812.062968950742,6505.961791065271,300.55208236197893
9800,9.800000000000008,-15003.954115464325,6717.813069094334,310.33885099165695
9850,9.84999999999998,-14831.536189718057,6497.693660799918,300.1701244212015
9900,9.899999999999952,-14872.31714915993,6436.694959659655,297.35220337619023
9950,9.949999999999925,-14955.340458795426,6380.5338605566985,294.7577621812985
10000,9.999999999999897,-15006.618209494562,6508.165006565252,300.65386300989496
10050,10.04999999999987,-14877.482439969779,6470.863360460518,298.93066084973105
10100,10.099999999999842,-14681.884865115122,6258.234892799038,289.10798884866625
10150,10.149999999999814,-14882.750545500323,6444.120597296552,297.69524118156124
10200,10.199999999999786,-14934.275909233298,6511.923789099575,300.8275052712725
10250,10.249999999999758,-15039.592965707625,6549.568883529951,302.56657351131366
10300,10.29999999999973,-14904.059924900412,6438.0710723370885,297.4157748424929
10350,10.349999999999703,-14868.836155377841,6347.10213040149,293.21333624739424
10400,10.399999999999675,-15008.323771469062,6438.356750450601,297.42897214592915
10450,10.449999999999648,-15081.257822647533,6484.902476301596,299.5792176098325
10500,10.49999999999962,-14896.020541195658,6300.820770651431,291.0753035484431
10550,10.549999999999592,-14975.88675990043,6325.775527184212,292.2281237280918
10600,10.599999999999564,-14971.463823320866,6375.269905514394,294.51458635269205
10650,10.649999999999537,-14942.068758865344,6375.7506443539205,294.53679476152263
10700,10.699999999999509,-14950.124522695685,6434.6683133225215,297.2585795898235
10750,10.749999999999481,-15034.580845782453,6520.214294343201,301.2104968557338
10800,10.799999999999454,-14915.740451122749,6485.275192144131,299.5964357439379
10850,10.849999999999426,-14886.145016598497,6493.495551706909,299.9761868497237
10900,10.899999999999398,-14923.97398502294,6473.880934336724,299.070061931585
10950,10.94999999999937,-14905.77008691805,6528.870274524705,301.61037207049566
11000,10.999999999999343,-14873.981144111403,6517.088258131607,301.06608520329775
11050,11.049999999999315,-14844.873483847681,6404.64735744821,295.8717191851232
11100,11.099999999999287,-14907.315386355995,6509.9843775362115,300.737911418335
11150,11.14999999999926,-14920.89700420439,6557.105958124002,302.91475930411536
11200,11.199999999999232,-14842.979603486037,6507.314139935222,300.6145560256733
11250,11.249999999999204,-14955.875693057824,6617.253547739153,305.6933620516312
11300,11.299999999999176,-14974.531560606287,6612.602977998929,305.47852242230647
11350,11.349999999999149,-15118.82314715434,6725.670322228299,310.7018278837594
11400,11.399999999999121,-14880.803250302366,6436.801060533198,297.3571048557113
11450,11.449999999999093,-14940.176371979896,6501.936681203248,300.36613673401223
11500,11.499999999999066,-15131.578995407035,6718.785939605327,310.3837941172605
11550,11.549999999999038,-14940.759677095431,6533.603561847497,301.82903295523016
11600,11.59999999999901,-14946.114147250602,6604.318320074456,305.09580096300175
11650,11.649999999998983,-15005.554869080388,6643.681976797493,306.91426061238644
11700,11.699999999998955,-15031.159788952587,6593.238528009142,304.5839543391957
11750,11.749999999998927,-14939.29082723367,6514.387596192924,300.94132431543926
11800,11.7999999999989,-14984.92779829807,6640.167541167996,306.75190630095733
11850,11.849999999998872,-14918.072039152281,6572.193937086587,303.6117697756595
11900,11.899999999998844,-15056.347228595227,6649.944238483453,307.20355462462544
11950,11.949999999998816,-15025.123456498846,6534.393582824914,301.86552908869936
12000,11.999999999998789,-14956.086448270598,6491.550961488744,299.8863537615225
12050,12.04999999999876,-15021.948286677383,6495.610772295936,300.073902448601
12100,12.099999999998733,-15110.369688031347,6619.696765661737,305.8062299500111
12150,12.149999999998705,-14994.97543748663,6536.778530583717,301.97570511466637
12200,12.199999999998678,-14966.450805065011,6560.999697946399,303.0946361077886
12250,12.24999999999865,-14903.374186999645,6372.569599306962,294.3898418983405
12300,12.299999999998622,-15015.377417051895,6445.032671500862,297.7373757360172
12350,12.349999999998595,-15001.852871694855,6428.949255975528,296.9943796682766
12400,12.399999999998567,-14863.237852619646,6306.784858114172,291.35082298183073
12450,12.44999999999854,-14884.781540271584,6326.452742626188,292.2594086507259
12500,12.499999999998511,-14814.574892119905,6250.253993026009,288.73929992565405
12550,12.549999999998484,-15022.90973102539,6405.787303200869,295.9243805871948
12600,12.599999999998456,-14990.539534262374,6263.485663509049,289.3505556084444
12650,12.649999999998428,-15136.22148698003,6378.669449137231,294.67163306580477
12700,12.6999999999984,-15028.177341286415,6259.666481118535,289.17412309050894
12750,12.749999999998373,-15040.868208308819,6245.388742046394,288.5145427936425
12800,12.799999999998345,-14946.544789911422,6199.272812758843,286.38415238826605
12850,12.849999999998317,-14955.304126485655,6231.694677462082,287.88192616308265
12900,12.89999999999829,-15050.862962922485,6325.244375022295,292.2035864047195
12950,12.949999999998262,-15076.11955582328,6294.175324179514,290.76830777448964
13000,12.999999999998234,-15124.169582304625,6282.180940855914,290.21421031736867
13050,13.049999999998207,-15159.070693030699,6357.923817208107,293.71325933468694
13100,13.099999999998179,-15036.439866548437,6303.901446992942,291.2176197376952
13150,13.149999999998151,-14955.507305809917,6133.243276546238,283.33382482050376
13200,13.199999999998123,-15072.666557044267,6318.069073255228,291.87211321798344
13250,13.249999999998096,-15085.791953990232,6482.005592908438,299.4453919950911
13300,13.299999999998068,-14900.566942890016,6328.12655516825,292.33673278221573
13350,13.34999999999804,-14931.004836121325,6364.901108797251,294.03558516193726
13400,13.399999999998013,-14907.422195665744,6272.758409937167,289.7789232099899
13450,13.449999999997985,-14974.766916866214,6333.348121576846,292.5779504080939
13500,13.499999999997957,-14937.892332025702,6293.094172780267,290.7183624605104
13550,13.54999999999793,-14834.278479923567,6250.260557136213,288.7396031639844
13600,13.599999999997902,-15042.265807356043,6442.85251102699,297.63666014755415
13650,13.649999999997874,-15092.662828150336,6508.699036654522,300.678533283181
13700,13.699999999997846,-14910.23798300064,6347.07157607192,293.2119247470393
13750,13.749999999997819,-15009.1005591762,6407.3879757670875,295.998325914328
13800,13.799999999997791,-14965.870213754504,6390.8206312126595,295.2329740624496
13850,13.849999999997763,-14961.121748423706,6321.640987077805,292.0371228156217
13900,13.899999999997736,-15034.972865045786,6424.944875399159,296.80939165890186
13950,13.949999999997708,-15046.61556991844,6424.402260311653,296.7843247895121
14000,13.99999999999768,-15067.805755714127,6618.486175318117,305.75030502140754
14050,14.049999999997652,-15005.50681891604,6570.541646228943,303.5354398687402
14100,14.099999999997625,-14833.588300474355,6412.708809081544,296.24412931495004
14150,14.149999999997597,-14969.415353657447,6625.160604830782,306.0586397078124
14200,14.19999999999757,-14806.854229989423,6533.60435969917,301.8290698131136
14250,14.249999999997542,-14967.41864912808,6635.393412711112,306.5313587024223
14300,14.299999999997514,-14963.263346456079,6591.81143543507,304.51802778465463
14350,14.349999999997486,-14963.361546986413,6623.385213847196,305.976623016928
14400,14.399999999997458,-14976.681073361922,6521.926558639848,301.28959732026743
14450,14.44999999999743,-14997.83541507414,6550.418210592891,302.6058093730618
14500,14.499999999997403,-14973.733351524503,6453.869026635423,298.1455836261757
14550,14.549999999997375,-14811.011156302999,6314.985428539072,291.7296599004773
14600,14.599999999997348,-15075.534960351546,6519.606488191168,301.1824183931586
14650,14.64999999999732,-15000.162956773496,6421.21877406879,296.6372591518416
14700,14.699999999997292,-14905.394392780308,6356.372675403524,293.6416021509565
14750,14.749999999997264,-14886.429541016216,6329.185064268342,292.385632103246
14800,14.799999999997237,-14982.170144740634,6453.800883431254,298.1424356547351
14850,14.849999999997209,-14896.02954782841,6433.624780926993,297.21037213878697
14900,14.899999999997181,-14807.520550352285,6390.835938919456,295.2336812235584
14950,14.949999999997154,-14860.14429099442,6350.598298717518,293.37484667450946
15000,14.999999999997126,-15000.346631227243,6572.751133687004,303.6375102586071
15050,15.049999999997098,-14938.32573228028,6600.046021561852,304.89843610663286
15100,15.09999999999707,-14894.525278947196,6484.145195466307,299.54423395341274
15150,15.149999999997043,-14839.771688999994,6578.979622016125,303.9252440629856
15200,15.199999999997015,-14765.611453474276,6447.532733691417,297.8528696355415
15250,15.249999999996987,-14874.036534128469,6569.803478194911,303.5013391551353
15300,15.29999999999696,-14977.433961921623,6654.618563948602,307.4194916831735
15350,15.349999999996932,-14774.019367596255,6481.707536545607,299.4316228609665
15400,15.399999999996904,-14884.754572825128,6556.301139453693,302.8775795703491
15450,15.449999999996876,-14713.749430486638,6275.418213481312,289.90179658667716
15500,15.499999999996849,-14902.110292354446,6425.936651420351,296.8552081512175
15550,15.549999999996821,-15110.673198355866,6554.121376644763,302.7768823525789
15600,15.599999999996793,-15122.67300366818,6550.045015450499,302.5885690970234
15650,15.649999999996766,-14954.638902621318,6484.906292048524,299.5793938836444
15700,15.699999999996738,-14939.483407565178,6380.60352096177,294.760980241975
15750,15.74999999999671,-15015.779176451011,6486.256157042502,299.64175280118445
15800,15.799999999996682,-14935.567322714101,6425.168159785105,296.81970659607947
15850,15.849999999996655,-14797.885292848883,6343.7349646597695,293.0577852761724
15900,15.899999999996627,-14928.447278589188,6403.672444142641,295.8266816897427
15950,15.9499999999966,-14938.717797776042,6441.753313195046,297.58588115315973
16000,15.999999999996572,-14857.296172969192,6359.4307477747125,293.782874117914
16050,16.049999999996633,-14884.557006291661,6419.453646617836,296.5557165993251
16100,16.099999999996694,-14937.027155793672,6452.232061875056,298.0699617299394
16150,16.149999999996755,-14863.42078764648,6312.77601325917,291.62759284498236
16200,16.199999999996816,-14905.548816273198,6356.771592665856,293.6600306966095
16250,16.249999999996877,-14956.686705687987,6416.862836409066,296.43603046708864
16300,16.29999999999694,-14948.909410228236,6403.546584027197,295.82086740416923
16350,16.349999999997,-14931.20544200649,6425.207592447547,296.82152824354534
16400,16.39999999999706,-14883.66587122288,6432.151721666744,297.1423220883366
16450,16.44999999999712,-14922.674063787985,6444.022484208278,297.6907087090484
16500,16.499999999997183,-14919.49219730525,6455.293990388288,298.2114118368181
16550,16.549999999997244,-15011.879921437032,6594.149885068659,304.6260557641363
16600,16.599999999997305,-15051.458979047704,6618.995614078868,305.7738392635837
16650,16.649999999997366,-14856.785641664881,6570.773624110343,303.5461564142035
16700,16.699999999997427,-14781.924688840585,6524.958869811694,301.42967921228217
16750,16.74999999999749,-14923.723953114612,6679.91118641828,308.5879200563767
16800,16.79999999999755,-14874.04452034589,6621.951264142462,305.9103796875632
16850,16.84999999999761,-14780.799434713694,6465.234543616107,298.6706297154958
16900,16.89999999999767,-14856.170562885034,6584.877214067854,304.1976916470619
16950,16.949999999997733,-14778.586086684314,6522.187664099964,301.30165945531746
17000,16.999999999997794,-14775.710976757915,6425.297704873186,296.82569111416194
17050,17.049999999997855,-14785.078202617366,6443.570984287269,297.66985103330376
17100,17.099999999997916,-14861.403983695822,6608.009391214074,305.266315200986
17150,17.149999999997977,-14813.719354070203,6465.28851703035,298.67312309350257
17200,17.199999999998038,-14865.80234231793,6497.642067844909,300.16774101186695
17250,17.2499999999981,-14744.668599148094,6337.961603586548,292.7910767173907
17300,17.29999999999816,-14923.916121397664,6551.8680332790545,302.67278597719445
17350,17.34999999999822,-14863.934996736025,6532.337155084311,301.77052950838925
17400,17.399999999998283,-14774.474077720792,6419.497991355806,296.55776516704907
17450,17.449999999998344,-14919.249654402165,6615.469500358532,305.610945466275
17500,17.499999999998405,-14803.408489586016,6569.399889910234,303.482694825016
17550,17.549999999998466,-14827.299065208575,6618.896963471859,305.7692819596346
17600,17.599999999998527,-14786.268698699996,6708.006441071651,309.8858199767478
17650,17.649999999998588,-14719.665046138101,6659.322161321332,307.63678099878354
17700,17.69999999999865,-14848.915743353296,6969.995088316196,321.98875510198667
17750,17.74999999999871,-14817.820413958583,6901.185472971496,318.8099978570889
17800,17.79999999999877,-14588.192244602626,6620.969718640052,305.86503580849404
17850,17.849999999998833,-14736.67350342308,6720.629798433275,310.4689737767971
17900,17.899999999998894,-14629.940292088162,6671.280427511682,308.18920997398664
17950,17.949999999998955,-14585.407457313759,6601.398105938295,304.96089755167657
18000,17.999999999999016,-14785.660400777677,6743.033614309748,311.5039496544261
18050,18.049999999999077,-14762.119677497833,6727.634091349637,310.79254696844674
18100,18.099999999999138,-14871.351532624132,6831.152915341219,315.57474506820523
18150,18.1499999999992,-14692.260069528553,6680.0473200671495,308.59420894231874
18200,18.19999999999926,-14789.846180607785,6692.855080271386,309.1858814918045
18250,18.24999999999932,-14789.784183499247,6769.065534740442,312.7065309398051
18300,18.299999999999383,-14721.505223709215,6733.866982115173,311.0804841495857
18350,18.349999999999444,-14735.979765055923,6683.153117180584,308.7376856210657
18400,18.399999999999505,-14729.770423275517,6636.282966041864,306.5724528733559
18450,18.449999999999566,-14632.949420049445,6476.32058698785,299.18276512722053
18500,18.499999999999627,-14772.980530011642,6662.127191106484,307.76636330653287
18550,18.549999999999688,-14749.85641335767,6620.0459191329155,305.8223595871341
18600,18.59999999999975,-14924.510737085273,6752.9465881479455,311.9618934642962
18650,18.64999999999981,-14918.463629616248,6723.9833983919625,310.62389805753554
18700,18.69999999999987,-14854.598274393398,6707.232881242726,309.8500842892535
18750,18.749999999999932,-14774.136286910005,6569.594814612289,303.4916996465916
18800,18.799999999999994,-14974.89863453754,6760.502834121143,312.31096490600106
18850,18.850000000000055,-14964.828257088384,6786.540119299563,313.51379402346896
18900,18.900000000000116,-14849.020887536975,6674.205110096147,308.32431981158453
18950,18.950000000000177,-14908.548137247399,6683.197261774919,308.7397249428721
19000,19.000000000000238,-14886.084122640299,6679.554897359557,308.5714607807214
19050,19.0500000000003,-14853.157700333792,6693.720798520321,309.2258745675113
19100,19.10000000000036,-14956.27423902204,6740.839660391813,311.4025968583572
19150,19.15000000000042,-14849.184500308716,6588.276489218959,304.35472595774434
19200,19.200000000000482,-14940.155616269616,6585.282616293918,304.2164197747624
