# CDFTB-CI Results
# Frame  Time(fs)   J_lowdin(meV)        E1(Ha)        E2(Ha)        dE(eV)
   33    132.00      -48.4523    -85.4561383438    -85.4488303516    0.198861
   34    136.00      -45.9003    -85.4630408887    -85.4567346983    0.171600
   35    140.00      -46.2783    -85.4770110862    -85.4700487283    0.189455
   36    144.00       45.2748    -85.4674041745    -85.4597263716    0.208924
   37    148.00       35.5689    -85.4518139243    -85.4436054725    0.223363
   38    152.00       42.9844    -85.4648776091    -85.4559117234    0.243974
   39    156.00      -36.9920    -85.4740977596    -85.4660631408    0.218633
   40    160.00      -29.7113    -85.4509876781    -85.4427606171    0.223870
   41    164.00      -29.7470    -85.4439292661    -85.4342606141    0.263097
   42    168.00      -23.7893    -85.4617385772    -85.4523697276    0.254939
   43    172.00       26.3681    -85.4671914213    -85.4590844160    0.220603
   44    176.00      -26.1413    -85.4681611872    -85.4615451446    0.180032
   45    180.00       12.5604    -85.4806859400    -85.4743824168    0.171528
   46    184.00      -18.6622    -85.4772690611    -85.4698764296    0.201164
   47    188.00        0.3286    -85.4684620460    -85.4610784103    0.200919
   48    192.00       15.2342    -85.4787430519    -85.4719492343    0.184869
   49    196.00      -29.0132    -85.4731240700    -85.4670534936    0.165189
   50    200.00      -22.9623    -85.4529012019    -85.4468886844    0.163609
   51    204.00       18.1488    -85.4623347136    -85.4552193085    0.193620
   52    208.00      -22.4299    -85.4673330803    -85.4586727834    0.235659
   53    212.00      -26.5489    -85.4496252318    -85.4408508414    0.238763
   54    216.00       24.1021    -85.4609472668    -85.4519888938    0.243770
   55    220.00      -23.8165    -85.4716439432    -85.4622891768    0.254556
   56    224.00      -24.3860    -85.4545744350    -85.4458282257    0.237996
   57    228.00      -25.0034    -85.4616455631    -85.4539610290    0.209107
   58    232.00       30.7108    -85.4657734542    -85.4586175665    0.194722
   59    236.00       22.8594    -85.4597097290    -85.4522454192    0.203114
   60    240.00       18.9579    -85.4605784413    -85.4526904786    0.214642
   61    244.00      -24.5275    -85.4610982140    -85.4526683457    0.229388
   62    248.00      -24.0314    -85.4698781201    -85.4606956109    0.249869
   63    252.00      -17.0031    -85.4752039785    -85.4670488186    0.221913
   64    256.00       20.8371    -85.4779470758    -85.4693591200    0.233690
   65    260.00      -30.8738    -85.4721167725    -85.4625831175    0.259424
   66    264.00       33.8620    -85.4666337360    -85.4584208540    0.223484
   67    268.00       34.0675    -85.4651822295    -85.4574864294    0.209413
   68    272.00      -36.2226    -85.4637223615    -85.4573901556    0.172308
   69    276.00      -38.8949    -85.4519179385    -85.4460162477    0.160593
   70    280.00       35.7067    -85.4485841915    -85.4416489295    0.188718
   71    284.00       38.7700    -85.4730466763    -85.4654413366    0.206952
   72    288.00      -39.2280    -85.4791634557    -85.4704453480    0.237232
   73    292.00       39.0332    -85.4626263753    -85.4524087455    0.278036
   74    296.00       42.4254    -85.4685052680    -85.4582742106    0.278401
   75    300.00      -47.8334    -85.4796284694    -85.4692238307    0.283125
   76    304.00      -45.9737    -85.4681143540    -85.4577433310    0.282210
   77    308.00      -45.1542    -85.4665477431    -85.4577060771    0.240594
   78    312.00       42.9011    -85.4757207861    -85.4676946950    0.218401
   79    316.00       47.3528    -85.4613395872    -85.4537630398    0.206168
   80    320.00      -46.3094    -85.4487082619    -85.4419424094    0.184108
   81    324.00      -45.6153    -85.4671276164    -85.4595673431    0.205726
   82    328.00       47.6829    -85.4766944795    -85.4680895974    0.234151
   83    332.00      -42.0076    -85.4633768072    -85.4549392229    0.229598
   84    336.00      -40.9284    -85.4754752266    -85.4669609202    0.231686
   85    340.00      -49.1595    -85.4853690486    -85.4754633194    0.269549
   86    344.00      -46.0489    -85.4634382404    -85.4515218901    0.324260
   87    348.00       39.2932    -85.4579805836    -85.4447667890    0.359566
   88    352.00       40.3405    -85.4704252850    -85.4586622550    0.320088
   89    356.00       43.1372    -85.4628431424    -85.4550271013    0.212685
   90    360.00      -44.6100    -85.4613655876    -85.4561492783    0.141943
   91    364.00      -50.1029    -85.4779596075    -85.4706429339    0.199097
   92    368.00       45.1102    -85.4835671407    -85.4719681945    0.315623
   93    372.00      -46.2490    -85.4801090915    -85.4660830241    0.381669
   94    376.00      -46.7417    -85.4621576897    -85.4490696475    0.356144
   95    380.00       48.3629    -85.4527774869    -85.4419151880    0.295578
   96    384.00       47.9167    -85.4661646048    -85.4562070475    0.270959
   97    388.00       39.1438    -85.4702623548    -85.4592920257    0.298518
   98    392.00      -36.2958    -85.4645741417    -85.4535368303    0.300341
   99    396.00       37.9925    -85.4529580815    -85.4441856229    0.238711
  100    400.00       40.9753    -85.4545296600    -85.4478771711    0.181023
  101    404.00      -44.0593    -85.4742066507    -85.4677059101    0.176894
  102    408.00      -45.0186    -85.4725463338    -85.4628254264    0.264519
  103    412.00       41.8059    -85.4560230367    -85.4436894342    0.335614
  104    416.00      -43.6056    -85.4575606060    -85.4460119953    0.314254
  105    420.00       45.9277    -85.4708561407    -85.4617930501    0.246619
  106    424.00       49.1225    -85.4694093406    -85.4630473673    0.173118
  107    428.00      -49.9560    -85.4694624861    -85.4622455632    0.196382
  108    432.00           nan               nan               nan         nan
  109    436.00       48.0085    -85.4741828024    -85.4630092809    0.304047
  110    440.00      -57.3533    -85.4543765291    -85.4455691687    0.239660
  111    444.00      -61.6278    -85.4713832800    -85.4649066818    0.176237
  112    448.00       63.8445    -85.4688734579    -85.4634271170    0.148202
  113    452.00       62.3126    -85.4489080079    -85.4424930828    0.174559
  114    456.00       54.9944    -85.4615583186    -85.4531414601    0.229034
  115    460.00       54.4713    -85.4574488080    -85.4491066161    0.227003
  116    464.00       53.0945    -85.4512485597    -85.4430920764    0.221949
  117    468.00      -53.0185    -85.4808862327    -85.4733539007    0.204965
  118    472.00       57.4478    -85.4739711531    -85.4662633178    0.209741
  119    476.00       61.3008    -85.4490409060    -85.4408865775    0.221891
  120    480.00      -66.6645    -85.4610621269    -85.4533292561    0.210422
  121    484.00      -70.3592    -85.4781241524    -85.4703539730    0.211437
  122    488.00      -74.7543    -85.4577332785    -85.4495110908    0.223737
  123    492.00      -70.8625    -85.4452469355    -85.4365293788    0.237217
  124    496.00       78.8580    -85.4691894456    -85.4586148554    0.287749
  125    500.00       82.2508    -85.4684790418    -85.4581358833    0.281452
  126    504.00      -78.4464    -85.4556523638    -85.4464752146    0.249723
  127    508.00       72.2111    -85.4611423045    -85.4521089159    0.245811
  128    512.00       70.7961    -85.4688027954    -85.4597785872    0.245561
  129    516.00       74.7756    -85.4615157563    -85.4529357554    0.233474
  130    520.00      -79.3715    -85.4540682273    -85.4460142704    0.219159
  131    524.00       79.5265    -85.4685438281    -85.4602452089    0.225817
  132    528.00       73.9861    -85.4653670403    -85.4556416519    0.264641
  133    532.00      -68.5423    -85.4519960688    -85.4408889874    0.302239
  134    536.00      -62.7678    -85.4686478815    -85.4576468321    0.299354
  135    540.00       67.0910    -85.4727239740    -85.4632343253    0.258226
  136    544.00      -67.5789    -85.4539640278    -85.4456519917    0.226182
  137    548.00      -59.7742    -85.4555641291    -85.4454065815    0.276401
  138    552.00       54.3844    -85.4705149389    -85.4587893019    0.319071
  139    556.00      -53.6370    -85.4640194629    -85.4535577415    0.284678
  140    560.00      -61.9556    -85.4596020800    -85.4507495202    0.240890
  141    564.00       65.0239    -85.4679718170    -85.4601379339    0.213171
  142    568.00      -66.1881    -85.4558220006    -85.4470482100    0.238747
  143    572.00       62.4638    -85.4638475388    -85.4525223147    0.308175
  144    576.00       62.5535    -85.4732616592    -85.4614729113    0.320788
  145    580.00      -61.6608    -85.4619492563    -85.4518743968    0.274151
  146    584.00      -61.6609    -85.4587598580    -85.4495319836    0.251103
  147    588.00      -63.7777    -85.4730475027    -85.4625333606    0.286104
  148    592.00       62.2836    -85.4780614771    -85.4654948818    0.341954
  149    596.00      -66.4813    -85.4624915647    -85.4505353425    0.325345
  150    600.00       69.6359    -85.4643395377    -85.4545403248    0.266650
  151    604.00       69.1776    -85.4752320200    -85.4665893311    0.235180
  152    608.00      -67.6193    -85.4738381008    -85.4644997523    0.254109
  153    612.00       65.4838    -85.4709007713    -85.4592601803    0.316757
  154    616.00      -63.2225    -85.4730264549    -85.4599586857    0.355592
  155    620.00      -61.9689    -85.4714310372    -85.4606839064    0.292444
  156    624.00      -61.0768    -85.4710287418    -85.4629517712    0.219786
  157    628.00       61.5374    -85.4663382070    -85.4580111409    0.226591
  158    632.00      -66.3052    -85.4698465231    -85.4597454169    0.274865
  159    636.00      -66.2619    -85.4612812445    -85.4491682371    0.329612
  160    640.00       67.0013    -85.4657311766    -85.4531907563    0.341242
  161    644.00       68.7925    -85.4760159111    -85.4651356369    0.296067
  162    648.00       70.2992    -85.4648834198    -85.4547956629    0.274502
  163    652.00       72.2035    -85.4782667037    -85.4683328352    0.270314
  164    656.00       70.0917    -85.4777277736    -85.4682164029    0.258818
  165    660.00       63.7444    -85.4458003280    -85.4375148741    0.225459
  166    664.00      -63.8770    -85.4583095937    -85.4508878052    0.201957
  167    668.00       62.6346    -85.4794102584    -85.4712241293    0.222756
  168    672.00       59.2969    -85.4765702002    -85.4664157365    0.276317
  169    676.00       62.1266    -85.4527516631    -85.4410606242    0.318129
  170    680.00      -65.2461    -85.4627529211    -85.4512481595    0.313061
  171    684.00       55.8236    -85.4854148646    -85.4776347198    0.211709
  172    688.00       61.7859    -85.4591186268    -85.4533175238    0.157856
  173    692.00       59.3652    -85.4597758325    -85.4532542495    0.177461
  174    696.00      -56.2360    -85.4780587389    -85.4699402945    0.220914
  175    700.00      -51.7704    -85.4736001783    -85.4643446286    0.251856
  176    704.00      -49.4440    -85.4719889508    -85.4614432335    0.286964
  177    708.00       52.4448    -85.4547020639    -85.4437502484    0.298014
  178    712.00       54.0294    -85.4524630539    -85.4421922553    0.279483
  179    716.00       51.5813    -85.4601811957    -85.4508603388    0.253633
  180    720.00      -53.5400    -85.4652976336    -85.4570619633    0.224104
  181    724.00      -50.4276    -85.4769335216    -85.4692635092    0.208712
  182    728.00      -51.0472    -85.4735604756    -85.4655096329    0.219075
  183    732.00       50.0494    -85.4655768456    -85.4564301310    0.248895
  184    736.00       47.5350    -85.4649555050    -85.4552475903    0.264166
  185    740.00       52.4198    -85.4605610812    -85.4524483002    0.220760
  186    744.00      -49.8735    -85.4529879249    -85.4470237538    0.162293
  187    748.00       47.4283    -85.4590255409    -85.4521973678    0.185804
  188    752.00       45.4206    -85.4611379699    -85.4510819826    0.273637
  189    756.00       41.9793    -85.4568506531    -85.4433640896    0.366988
  190    760.00       37.3822    -85.4772654838    -85.4637802022    0.366953
  191    764.00      -29.8059    -85.4846991573    -85.4738693127    0.294695
  192    768.00      -41.8395    -85.4653727844    -85.4562611065    0.247941
  193    772.00       43.2957    -85.4642076889    -85.4557956685    0.228903
  194    776.00      -41.9999    -85.4662785904    -85.4579021396    0.227935
  195    780.00       39.7399    -85.4646579771    -85.4560051415    0.235456
  196    784.00      -37.8555    -85.4536644655    -85.4451089251    0.232808
  197    788.00       39.6317    -85.4600937272    -85.4500697395    0.272767
  198    792.00       40.4324    -85.4680737832    -85.4551829748    0.350777
  199    796.00      -35.8634    -85.4649255778    -85.4498583144    0.410001
  200    800.00      -29.0648    -85.4748157118    -85.4606971164    0.384187
  201    804.00       37.9468    -85.4621828673    -85.4528994566    0.252614
  202    808.00      -44.5395    -85.4492569662    -85.4432913477    0.162333
  203    812.00      -48.1310    -85.4675459826    -85.4608959738    0.180956
  204    816.00      -49.2545    -85.4728349394    -85.4636074224    0.251094
  205    820.00       45.7501    -85.4528145202    -85.4411190977    0.318249
  206    824.00      -41.2126    -85.4531274352    -85.4417124253    0.310618
  207    828.00      -43.3992    -85.4815036562    -85.4721841864    0.253596
  208    832.00       46.3415    -85.4681972145    -85.4586908051    0.258683
  209    836.00      -50.0452    -85.4576769038    -85.4462598955    0.310673
  210    840.00      -48.3729    -85.4881996460    -85.4741519533    0.382257
  211    844.00       38.4008    -85.4747578801    -85.4593305260    0.419800
  212    848.00       41.2683    -85.4578557410    -85.4434009727    0.393334
  213    852.00       45.5944    -85.4638220499    -85.4506852814    0.357470
  214    856.00      -48.0770    -85.4654649644    -85.4536962503    0.320243
  215    860.00      -51.7556    -85.4662562976    -85.4559351003    0.280854
  216    864.00       50.4061    -85.4533298272    -85.4451836808    0.221668
  217    868.00      -56.0197    -85.4708151330    -85.4636014670    0.196294
  218    872.00       61.1726    -85.4834831631    -85.4748693580    0.234394
  219    876.00       61.2219    -85.4647197842    -85.4536687295    0.300715
  220    880.00      -63.3626    -85.4724662798    -85.4594012643    0.355517
  221    884.00      -58.5797    -85.4644423395    -85.4530395807    0.310285
  222    888.00      -62.2704    -85.4469423283    -85.4382776462    0.235778
  223    892.00       67.9966    -85.4620926169    -85.4544912281    0.206844
  224    896.00      -63.8422    -85.4676869430    -85.4606172551    0.192376
  225    900.00      -60.4221    -85.4705381081    -85.4628275429    0.209815
  226    904.00       61.0847    -85.4663407199    -85.4575239248    0.239917
  227    908.00       58.3230    -85.4657188247    -85.4558117801    0.269584
  228    912.00      -61.2317    -85.4684673310    -85.4570918035    0.309544
  229    916.00       61.4349    -85.4606454324    -85.4485097131    0.330230
  230    920.00       59.1487    -85.4657126603    -85.4547731338    0.297680
  231    924.00       60.2656    -85.4614252102    -85.4521995171    0.251044
  232    928.00      -55.1004    -85.4423124045    -85.4339044540    0.228792
  233    932.00      -62.1635    -85.4645323947    -85.4546421949    0.269126
  234    936.00      -66.7364    -85.4749370624    -85.4641624015    0.293193
  235    940.00      -65.0690    -85.4627367682    -85.4537773107    0.243799
  236    944.00       68.4087    -85.4606050590    -85.4546364376    0.162414
  237    948.00      -67.1270    -85.4673129912    -85.4623367574    0.135410
  238    952.00      -66.1531    -85.4675639172    -85.4611792256    0.173736
  239    956.00      -65.5219    -85.4694419083    -85.4577946228    0.316939
  240    960.00       59.8281    -85.4747812562    -85.4603198271    0.393516
  241    964.00       55.4761    -85.4630710867    -85.4510426371    0.327311
  242    968.00      -56.9081    -85.4456763679    -85.4375207922    0.221925
  243    972.00       55.4972    -85.4650462269    -85.4570401748    0.217856
  244    976.00      -51.7192    -85.4775220478    -85.4670999608    0.283599
  245    980.00      -56.5962    -85.4676117813    -85.4554668864    0.330479
  246    984.00      -57.5688    -85.4671382978    -85.4570484119    0.274560
  247    988.00      -64.7236    -85.4664458269    -85.4591069089    0.199702
  248    992.00      -74.6020    -85.4624302907    -85.4551703052    0.197554
  249    996.00       76.5954    -85.4647193661    -85.4545947084    0.275506
  250   1000.00      -77.1989    -85.4579767440    -85.4446035249    0.363904
  251   1004.00       75.3062    -85.4496670126    -85.4368318157    0.349263
  252   1008.00       78.4670    -85.4589024526    -85.4496576290    0.251564
  253   1012.00      -80.7635    -85.4789248793    -85.4715954693    0.199443
  254   1016.00       82.4583    -85.4743754012    -85.4661196658    0.224650
  255   1020.00      -84.9686    -85.4454683943    -85.4347196345    0.292489
  256   1024.00       82.8535    -85.4685247490    -85.4571530416    0.309440
  257   1028.00       83.7902    -85.4827300971    -85.4733203098    0.256053
  258   1032.00      -84.2300    -85.4529948136    -85.4448531615    0.221546
  259   1036.00      -78.9008    -85.4546524380    -85.4451301961    0.259113
  260   1040.00      -75.4818    -85.4751859306    -85.4622683547    0.351505
  261   1044.00       69.1157    -85.4744853845    -85.4592574920    0.414372
  262   1048.00       66.8627    -85.4539968141    -85.4397466699    0.387766
  263   1052.00       70.1787    -85.4608742378    -85.4498056606    0.301191
  264   1056.00       74.0556    -85.4794099333    -85.4710446045    0.227632
  265   1060.00       76.3215    -85.4614474639    -85.4539763545    0.203299
  266   1064.00       77.3894    -85.4518237736    -85.4438321670    0.217463
  267   1068.00      -75.9155    -85.4671978631    -85.4576258429    0.260468
  268   1072.00      -75.5851    -85.4649349972    -85.4544053161    0.286527
  269   1076.00      -77.4236    -85.4544978377    -85.4431227188    0.309533
  270   1080.00      -77.1611    -85.4547774817    -85.4436040551    0.304044
  271   1084.00      -77.0933    -85.4666050531    -85.4570577010    0.259797
  272   1088.00      -72.3355    -85.4732449722    -85.4643647970    0.241642
  273   1092.00      -68.0403    -85.4723288311    -85.4628782667    0.257163
  274   1096.00       66.7935    -85.4684510430    -85.4561859459    0.333750
  275   1100.00      -69.0176    -85.4586868386    -85.4448472843    0.376593
  276   1104.00       71.5904    -85.4676009245    -85.4551802887    0.337983
  277   1108.00       74.6446    -85.4700345242    -85.4602381138    0.266574
  278   1112.00      -69.3613    -85.4547058859    -85.4470689233    0.207812
  279   1116.00       64.0642    -85.4648675471    -85.4567144975    0.221856
  280   1120.00      -55.7512    -85.4740515046    -85.4638730175    0.276971
  281   1124.00       49.7820    -85.4756062725    -85.4648611608    0.292389
  282   1128.00       48.2664    -85.4790025848    -85.4676417789    0.309143
  283   1132.00      -49.1219    -85.4738261866    -85.4621903278    0.316628
  284   1136.00       51.3139    -85.4725560554    -85.4599315142    0.343531
  285   1140.00      -54.2339    -85.4645726868    -85.4517511925    0.348891
  286   1144.00       56.5662    -85.4568378987    -85.4469591862    0.268813
  287   1148.00       56.6508    -85.4659371748    -85.4592671742    0.181500
  288   1152.00      -57.6496    -85.4630257773    -85.4564205698    0.179737
  289   1156.00       57.3173    -85.4771687936    -85.4671091634    0.273736
  290   1160.00       54.8498    -85.4815012513    -85.4665578400    0.406631
  291   1164.00       53.9967    -85.4574992094    -85.4412555153    0.442013
  292   1168.00       52.0805    -85.4662574718    -85.4536332962    0.343521
  293   1172.00      -55.9820    -85.4723802211    -85.4639261487    0.230047
  294   1176.00      -52.3187    -85.4586250014    -85.4512533017    0.200594
  295   1180.00       55.4873    -85.4639614984    -85.4541574071    0.266783
  296   1184.00      -52.6635    -85.4783877766    -85.4660185301    0.336584
  297   1188.00       44.5534    -85.4846019180    -85.4725420097    0.328167
  298   1192.00       49.1907    -85.4633320992    -85.4537288098    0.261319
  299   1196.00      -52.2744    -85.4644851234    -85.4561278344    0.227413
  300   1200.00       50.7128    -85.4729786119    -85.4644828684    0.231181
  301   1204.00       49.7012    -85.4702769723    -85.4604124240    0.268428
  302   1208.00      -45.8050    -85.4786048556    -85.4680087208    0.288336
  303   1212.00      -38.1330    -85.4806500976    -85.4699901992    0.290071
  304   1216.00       44.7437    -85.4766293270    -85.4637801755    0.349643
  305   1220.00      -41.2832    -85.4636880656    -85.4502530486    0.365585
  306   1224.00      -45.3962    -85.4641437196    -85.4513868247    0.347133
  307   1228.00       43.9959    -85.4771092916    -85.4659448549    0.303800
  308   1232.00      -52.7251    -85.4750947346    -85.4664758914    0.234531
  309   1236.00       51.8103    -85.4771157408    -85.4686063792    0.231552
  310   1240.00       52.0757    -85.4772395732    -85.4669755744    0.279298
  311   1244.00       50.5480    -85.4649823336    -85.4529695202    0.326885
  312   1248.00      -48.0485    -85.4774938662    -85.4646298208    0.350049
  313   1252.00       41.4843    -85.4773525100    -85.4665237690    0.294665
  314   1256.00      -41.2242    -85.4586952173    -85.4493185866    0.255151
  315   1260.00      -43.7834    -85.4663218834    -85.4574288593    0.241992
  316   1264.00      -39.4845    -85.4913434835    -85.4824642616    0.241616
  317   1268.00      -42.5758    -85.4920398478    -85.4822953677    0.265161
  318   1272.00      -39.5999    -85.4706133194    -85.4604529279    0.276478
  319   1276.00      -40.6337    -85.4706991116    -85.4609529227    0.265207
  320   1280.00      -43.7981    -85.4807842098    -85.4721594720    0.234691
  321   1284.00       45.7197    -85.4742758283    -85.4658089739    0.230395
  322   1288.00      -46.8978    -85.4746289995    -85.4646955226    0.270304
  323   1292.00      -43.1629    -85.4750458072    -85.4641386647    0.296798
  324   1296.00       41.4527    -85.4624239823    -85.4498849194    0.341205
  325   1300.00      -43.1179    -85.4731333124    -85.4603286022    0.348434
  326   1304.00       49.3411    -85.4878860928    -85.4768410346    0.300551
  327   1308.00       50.3290    -85.4791830286    -85.4708509050    0.226729
  328   1312.00      -58.9135    -85.4704800105    -85.4630903768    0.201082
  329   1316.00      -57.4245    -85.4612434591    -85.4533217288    0.215561
  330   1320.00       55.4674    -85.4665423796    -85.4573667249    0.249682
  331   1324.00      -53.3536    -85.4906840466    -85.4806175535    0.273923
  332   1328.00       47.4062    -85.4836862625    -85.4752225727    0.230309
  333   1332.00       49.8305    -85.4658935596    -85.4583058282    0.206473
  334   1336.00       45.4220    -85.4568559192    -85.4484197636    0.229559
  335   1340.00      -44.4105    -85.4664254751    -85.4560435229    0.282507
  336   1344.00      -39.9552    -85.4909911512    -85.4784379283    0.341591
  337   1348.00       43.5345    -85.4803419019    -85.4681086912    0.332883
  338   1352.00      -43.1731    -85.4623562295    -85.4510351677    0.308062
  339   1356.00      -39.5391    -85.4771197479    -85.4648632830    0.333515
  340   1360.00      -40.3347    -85.4819541564    -85.4691418459    0.348641
  341   1364.00      -50.5071    -85.4731905627    -85.4607898175    0.337441
  342   1368.00       53.8396    -85.4766743896    -85.4672146607    0.257412
  343   1372.00      -50.8429    -85.4800125080    -85.4734164141    0.179489
  344   1376.00       47.0205    -85.4677535843    -85.4610597130    0.182150
  345   1380.00       43.9753    -85.4725474557    -85.4620865299    0.284656
  346   1384.00      -39.1345    -85.4807313226    -85.4668378182    0.378062
  347   1388.00       43.0673    -85.4836202771    -85.4706595205    0.352680
  348   1392.00       37.9912    -85.4740760271    -85.4654673893    0.234253
  349   1396.00      -39.7540    -85.4661931272    -85.4615912278    0.125224
  350   1400.00      -38.3042    -85.4646134416    -85.4595621650    0.137452
  351   1404.00      -33.1374    -85.4776904064    -85.4691462976    0.232497
  352   1408.00       30.3077    -85.4805878476    -85.4694827821    0.302184
  353   1412.00       29.1874    -85.4723108501    -85.4598862739    0.338090
  354   1416.00       25.9277    -85.4667366859    -85.4548390213    0.323752
  355   1420.00      -27.8407    -85.4709756504    -85.4604953525    0.285183
  356   1424.00      -31.8901    -85.4700099000    -85.4595272615    0.285247
  357   1428.00      -30.2356    -85.4676122121    -85.4573095368    0.280350
  358   1432.00       32.0577    -85.4693715650    -85.4602932391    0.247034
  359   1436.00       28.6306    -85.4768255589    -85.4694987181    0.199373
  360   1440.00      -26.0947    -85.4712906343    -85.4651398830    0.167370
  361   1444.00       28.6319    -85.4600527157    -85.4546859165    0.146038
  362   1448.00       33.4786    -85.4754242226    -85.4700875343    0.145219
  363   1452.00      -34.3525    -85.4757664135    -85.4707319325    0.136995
  364   1456.00      -34.6611    -85.4544290671    -85.4507195918    0.100940
  365   1460.00       35.5864    -85.4616213647    -85.4571094438    0.122776
  366   1464.00      -35.8227    -85.4755692447    -85.4689934424    0.178937
  367   1468.00      -34.8588    -85.4787830696    -85.4707576719    0.218382
  368   1472.00       34.6128    -85.4576040130    -85.4487089826    0.242046
  369   1476.00       33.4239    -85.4491846812    -85.4407508479    0.229496
  370   1480.00      -33.9715    -85.4572680357    -85.4505197389    0.183631
  371   1484.00      -41.1117    -85.4638959568    -85.4586854629    0.141785
  372   1488.00      -39.5782    -85.4786168067    -85.4729044573    0.155441
  373   1492.00      -42.2574    -85.4652962976    -85.4579819805    0.199033
  374   1496.00       39.0584    -85.4639143702    -85.4558671950    0.218975
  375   1500.00       37.7420    -85.4694939470    -85.4604720160    0.245499
  376   1504.00      -42.6755    -85.4734711213    -85.4651585862    0.226196
  377   1508.00       48.3998    -85.4667633142    -85.4599860173    0.184420
  378   1512.00      -50.4568    -85.4575259869    -85.4521738584    0.145639
  379   1516.00      -51.3246    -85.4763831145    -85.4721052355    0.116407
  380   1520.00       49.9412    -85.4754068998    -85.4711832871    0.114930
  381   1524.00       52.5322    -85.4748024717    -85.4701411683    0.126841
  382   1528.00       53.1500    -85.4852080189    -85.4802679512    0.134426
  383   1532.00       54.5935    -85.4610019543    -85.4552254605    0.157186
  384   1536.00       58.4393    -85.4669634867    -85.4591669814    0.212154
  385   1540.00      -56.0936    -85.4775979738    -85.4684805632    0.248097
  386   1544.00      -49.6320    -85.4794528569    -85.4695963957    0.268208
  387   1548.00      -57.3207    -85.4793003893    -85.4694846265    0.267101
  388   1552.00      -59.7558    -85.4636788713    -85.4547771910    0.242227
  389   1556.00      -62.0577    -85.4756508186    -85.4676138220    0.218698
  390   1560.00       58.6063    -85.4716079913    -85.4645104525    0.193134
  391   1564.00      -61.5165    -85.4628263397    -85.4557353342    0.192956
  392   1568.00       65.6501    -85.4694952132    -85.4615479169    0.216257
  393   1572.00       70.6875    -85.4637435638    -85.4556670984    0.219772
  394   1576.00       77.1553    -85.4725474895    -85.4646264580    0.215542
  395   1580.00      -78.1801    -85.4817500304    -85.4733096876    0.229673
  396   1584.00       75.8548    -85.4687480860    -85.4590045330    0.265136
  397   1588.00      -73.9389    -85.4570100189    -85.4454943667    0.313357
  398   1592.00       78.8690    -85.4602148029    -85.4481854928    0.327334
  399   1596.00       78.7213    -85.4813200360    -85.4698359889    0.312497
  400   1600.00       82.6912    -85.4899462747    -85.4790824033    0.295621
  401   1604.00      -79.8016    -85.4787435571    -85.4685875365    0.276359
  402   1608.00       79.2722    -85.4645954800    -85.4536565106    0.297665
  403   1612.00       81.6071    -85.4649487894    -85.4522090837    0.346665
  404   1616.00       77.1259    -85.4733387702    -85.4598481324    0.367099
  405   1620.00       74.5986    -85.4797803816    -85.4664268639    0.363368
  406   1624.00      -69.7167    -85.4792768839    -85.4662782015    0.353712
  407   1628.00       64.8376    -85.4708129174    -85.4564211986    0.391619
  408   1632.00       64.6581    -85.4727147208    -85.4566444806    0.437294
  409   1636.00       69.1859    -85.4747705507    -85.4597323111    0.409211
