# CDFTB-CI Results
# Frame  Time(fs)   J_lowdin(meV)        E1(Ha)        E2(Ha)        dE(eV)
   29    116.00       44.3491    -85.4876541560    -85.4771320742    0.286320
   30    120.00      -41.6340    -85.4782330084    -85.4673235986    0.296860
   31    124.00      -36.4937    -85.4621452038    -85.4509596462    0.304375
   32    128.00      -41.6151    -85.4773506875    -85.4679549696    0.255671
   33    132.00      -48.4340    -85.4747329028    -85.4676995857    0.191386
   34    136.00       52.5076    -85.4815977436    -85.4745450064    0.191915
   35    140.00      -49.3454    -85.4820817022    -85.4731601557    0.242768
   36    144.00      -44.6193    -85.4685333633    -85.4572460798    0.307143
   37    148.00       44.2559    -85.4742984376    -85.4622346609    0.328272
   38    152.00      -51.6580    -85.4617376922    -85.4513464764    0.282759
   39    156.00       55.5150    -85.4603734139    -85.4522295090    0.221607
   40    160.00       62.6360    -85.4770921014    -85.4696598778    0.202241
   41    164.00       58.8046    -85.4632119028    -85.4566583436    0.178331
   42    168.00      -66.7726    -85.4530017477    -85.4468375165    0.167737
   43    172.00       67.1510    -85.4601033713    -85.4539898948    0.166356
   44    176.00       67.5944    -85.4763025044    -85.4686532038    0.208148
   45    180.00      -68.9855    -85.4714408047    -85.4620146863    0.256498
   46    184.00      -71.4877    -85.4579119358    -85.4479867297    0.270079
   47    188.00      -70.4709    -85.4606067235    -85.4525007554    0.220575
   48    192.00      -72.4171    -85.4617340487    -85.4548931887    0.186149
   49    196.00       72.9385    -85.4739407398    -85.4655294972    0.228882
   50    200.00      -70.0390    -85.4769973755    -85.4643077463    0.345302
   51    204.00       73.0242    -85.4786050031    -85.4633052793    0.416327
   52    208.00      -75.5398    -85.4822359610    -85.4696138202    0.343466
   53    212.00       79.2674    -85.4536804581    -85.4461774421    0.204167
   54    216.00      -81.3457    -85.4474267601    -85.4414444370    0.162787
   55    220.00       79.6153    -85.4684445803    -85.4624950241    0.161896
   56    224.00       75.8684    -85.4620644728    -85.4541250609    0.216042
   57    228.00       76.0104    -85.4595266697    -85.4490427238    0.285283
   58    232.00       71.7140    -85.4727258042    -85.4640565805    0.235902
   59    236.00      -75.5167    -85.4720287218    -85.4658820949    0.167258
   60    240.00       72.7549    -85.4664796381    -85.4606341382    0.159064
   61    244.00       70.8991    -85.4625780775    -85.4549582441    0.207346
   62    248.00       71.5073    -85.4697608708    -85.4599449308    0.267105
   63    252.00      -69.4203    -85.4769022718    -85.4673375016    0.260271
   64    256.00      -73.7307    -85.4734625728    -85.4656837411    0.211673
   65    260.00      -73.3470    -85.4556771074    -85.4478785458    0.212210
   66    264.00      -70.6942    -85.4570297520    -85.4464658996    0.287457
   67    268.00      -69.6283    -85.4682477475    -85.4560533148    0.331827
   68    272.00      -70.9193    -85.4647043211    -85.4542011330    0.285806
   69    276.00      -69.0135    -85.4671618936    -85.4600346319    0.193943
   70    280.00      -72.8160    -85.4655803659    -85.4593786805    0.168756
   71    284.00      -63.8101    -85.4554194667    -85.4482026024    0.196381
   72    288.00      -62.4693    -85.4665699973    -85.4556737569    0.296502
   73    292.00      -63.6351    -85.4733427956    -85.4621528760    0.304493
   74    296.00       63.4541    -85.4765886639    -85.4686563236    0.215850
   75    300.00       71.6223    -85.4708465865    -85.4647322393    0.166380
   76    304.00      -69.6593    -85.4410946562    -85.4348451058    0.170059
   77    308.00       64.8353    -85.4676575540    -85.4587088733    0.243506
   78    312.00      -61.0578    -85.4856844173    -85.4750560598    0.289212
   79    316.00      -58.4216    -85.4652020291    -85.4552671188    0.270343
   80    320.00       56.0956    -85.4724116484    -85.4629077486    0.258614
   81    324.00       47.7177    -85.4634695619    -85.4542563461    0.250704
   82    328.00       44.0070    -85.4623599771    -85.4502994951    0.328182
   83    332.00       48.5771    -85.4743415886    -85.4590252072    0.416780
   84    336.00      -50.9224    -85.4691909547    -85.4560291659    0.358151
   85    340.00       52.7578    -85.4794514613    -85.4702081389    0.251524
   86    344.00      -51.0282    -85.4728176530    -85.4656979477    0.193737
   87    348.00      -52.0362    -85.4622854419    -85.4546197452    0.208594
   88    352.00       51.0159    -85.4681206303    -85.4589196097    0.250373
   89    356.00       55.1426    -85.4720695529    -85.4631451343    0.242846
   90    360.00       57.9100    -85.4771848930    -85.4694801191    0.209658
   91    364.00       60.0960    -85.4701077408    -85.4631298682    0.189878
   92    368.00       53.6036    -85.4624213490    -85.4553108619    0.193486
   93    372.00       49.2729    -85.4701564749    -85.4595894289    0.287544
   94    376.00       47.9879    -85.4744795850    -85.4613951787    0.356045
   95    380.00      -52.8759    -85.4766347784    -85.4638448551    0.348032
   96    384.00      -56.2992    -85.4687667966    -85.4581709701    0.288327
   97    388.00       58.7171    -85.4689472230    -85.4607788074    0.222274
   98    392.00      -57.3853    -85.4654386439    -85.4580204455    0.201859
   99    396.00      -60.4573    -85.4576402693    -85.4487473209    0.241989
  100    400.00       57.2336    -85.4685146989    -85.4586245942    0.269123
  101    404.00       55.2120    -85.4744807269    -85.4645704709    0.269672
  102    408.00       55.6187    -85.4835098524    -85.4742611086    0.251671
  103    412.00       49.0998    -85.4659565341    -85.4575022266    0.230053
  104    416.00       54.8217    -85.4598141610    -85.4507701254    0.246101
  105    420.00       55.4669    -85.4740681091    -85.4641412491    0.270124
  106    424.00      -54.4220    -85.4670495239    -85.4570171564    0.272995
  107    428.00      -58.4796    -85.4795968999    -85.4701110795    0.258122
  108    432.00      -57.9688    -85.4786900714    -85.4705393503    0.221792
  109    436.00      -56.8775    -85.4562272139    -85.4492867401    0.188860
  110    440.00       58.1817    -85.4583318136    -85.4510522252    0.198088
  111    444.00       51.8422    -85.4592871854    -85.4502910273    0.244798
  112    448.00      -48.6357    -85.4676481201    -85.4556983452    0.325170
  113    452.00       49.7230    -85.4809076202    -85.4660169268    0.405196
  114    456.00       48.9102    -85.4763045214    -85.4617459550    0.396159
  115    460.00      -49.3898    -85.4638942518    -85.4521863428    0.318588
  116    464.00       50.7863    -85.4673464570    -85.4579987746    0.254363
  117    468.00       50.9973    -85.4854602371    -85.4762683913    0.250123
  118    472.00      -57.1903    -85.4832351914    -85.4737761801    0.257393
  119    476.00       60.0307    -85.4716448142    -85.4623463204    0.253025
  120    480.00      -63.0277    -85.4869257345    -85.4774386659    0.258156
  121    484.00      -63.6368    -85.4797972797    -85.4714874917    0.226121
  122    488.00       60.3736    -85.4618672145    -85.4523923107    0.257825
  123    492.00      -64.3160    -85.4873289064    -85.4753745333    0.325295
  124    496.00      -66.9586    -85.4858223625    -85.4744235424    0.310178
  125    500.00      -66.5460    -85.4636734458    -85.4539901301    0.263496
  126    504.00       64.9034    -85.4603518015    -85.4526736051    0.208934
  127    508.00      -64.4570    -85.4542972714    -85.4466088244    0.209213
  128    512.00      -65.1034    -85.4683462698    -85.4577671563    0.287872
  129    516.00      -70.4334    -85.4762889063    -85.4633625344    0.351744
  130    520.00      -72.2448    -85.4732758647    -85.4607110226    0.341907
  131    524.00      -71.5801    -85.4714760486    -85.4605505893    0.297297
  132    528.00       76.7310    -85.4657802935    -85.4567165062    0.246638
  133    532.00      -77.0408    -85.4820777734    -85.4722540582    0.267317
  134    536.00      -79.3084    -85.4818945416    -85.4698319932    0.328239
  135    540.00      -79.5502    -85.4763491238    -85.4649688371    0.309673
  136    544.00       76.5356    -85.4772101808    -85.4678850568    0.253750
  137    548.00      -74.5277    -85.4692941765    -85.4626526923    0.180724
  138    552.00      -77.3886    -85.4666173607    -85.4609243833    0.154914
  139    556.00      -76.7193    -85.4664658597    -85.4607327437    0.156006
  140    560.00       77.5443    -85.4728803784    -85.4659565526    0.188407
  141    564.00      -77.6709    -85.4774846631    -85.4690366750    0.229881
  142    568.00      -78.8165    -85.4678563788    -85.4581786337    0.263345
  143    572.00       79.8673    -85.4703849373    -85.4605339996    0.268058
  144    576.00       82.1957    -85.4710968505    -85.4606842125    0.283342
  145    580.00       78.7464    -85.4708611185    -85.4608413635    0.272651
  146    584.00      -75.2904    -85.4619712517    -85.4529607338    0.245189
  147    588.00      -75.1333    -85.4730911120    -85.4651728288    0.215467
  148    592.00       68.7051    -85.4872356230    -85.4802617036    0.189770
  149    596.00      -66.9497    -85.4637458347    -85.4549284922    0.239932
  150    600.00      -61.8971    -85.4701066188    -85.4593405927    0.292958
  151    604.00      -65.1324    -85.4863054105    -85.4763406124    0.271156
  152    608.00      -70.4306    -85.4798528396    -85.4714894233    0.227580
  153    612.00       72.9116    -85.4823900203    -85.4758973513    0.176675
  154    616.00           nan               nan               nan         nan
  155    620.00      -66.3191    -85.4691621560    -85.4609247417    0.224151
  156    624.00      -57.9088    -85.4823047620    -85.4723565711    0.270704
  157    628.00      -55.3621    -85.4660813890    -85.4567453121    0.254048
  158    632.00      -54.1472    -85.4719318891    -85.4645713444    0.200291
  159    636.00      -57.3807    -85.4580946191    -85.4523557958    0.156161
  160    640.00       58.3908    -85.4689666975    -85.4623791909    0.179255
  161    644.00      -57.9667    -85.4605822897    -85.4517402325    0.240605
  162    648.00      -55.9611    -85.4619179682    -85.4526006176    0.253538
  163    652.00      -56.2878    -85.4806404722    -85.4704017530    0.278610
  164    656.00      -54.3449    -85.4692003503    -85.4587562847    0.284197
  165    660.00       59.2890    -85.4623377012    -85.4535699466    0.238583
  166    664.00      -62.8103    -85.4717017918    -85.4647580733    0.188948
  167    668.00       67.5553    -85.4752924804    -85.4701706494    0.139372
  168    672.00       66.6629    -85.4710022686    -85.4660977903    0.133458
  169    676.00       65.3687    -85.4750171889    -85.4699441127    0.138045
  170    680.00       66.7895    -85.4597122219    -85.4535262552    0.168329
  171    684.00       64.0894    -85.4608626806    -85.4531073827    0.211032
  172    688.00      -67.9109    -85.4715208902    -85.4637237674    0.212171
  173    692.00      -66.6280    -85.4653456070    -85.4592891603    0.164804
  174    696.00           nan               nan               nan         nan
  175    700.00       68.6144    -85.4662721762    -85.4595133743    0.183916
  176    704.00           nan               nan               nan         nan
  177    708.00       63.7200    -85.4762747241    -85.4676005803    0.236035
  178    712.00      -62.8682    -85.4721112267    -85.4642704851    0.213357
  179    716.00      -65.7039    -85.4800631470    -85.4724321901    0.207649
  180    720.00       64.2270    -85.4709227139    -85.4644847868    0.175185
  181    724.00       63.2073    -85.4539866247    -85.4488621694    0.139444
  182    728.00      -62.3249    -85.4642118789    -85.4593709215    0.131729
  183    732.00       64.2349    -85.4695375505    -85.4644993036    0.137098
  184    736.00       69.2031    -85.4699724874    -85.4639682649    0.163383
  185    740.00      -67.8836    -85.4762712096    -85.4686220474    0.208144
  186    744.00      -63.8057    -85.4646151287    -85.4560997205    0.231716
  187    748.00       72.4320    -85.4722188884    -85.4645848644    0.207732
  188    752.00      -77.7550    -85.4789904653    -85.4731176000    0.159809
  189    756.00      -78.8298    -85.4586847074    -85.4528015068    0.160090
  190    760.00      -76.0449    -85.4629871820    -85.4571250234    0.159517
  191    764.00       61.6672    -85.4748717614    -85.4668613702    0.217974
  192    768.00       58.1273    -85.4709808569    -85.4610861487    0.269249
  193    772.00       65.3769    -85.4767768990    -85.4671902945    0.260865
  194    776.00      -66.9188    -85.4639041529    -85.4571475896    0.183855
  195    780.00      -72.1359    -85.4622742583    -85.4557149367    0.178488
  196    784.00       66.6672    -85.4719229199    -85.4645516969    0.200581
  197    788.00      -63.5371    -85.4704717453    -85.4621706549    0.225884
  198    792.00       69.9144    -85.4717283317    -85.4622765578    0.257196
  199    796.00      -65.1394    -85.4725062069    -85.4643689391    0.221426
  200    800.00      -63.0773    -85.4718988573    -85.4646127724    0.198264
  201    804.00       59.6233    -85.4684574000    -85.4610611338    0.201263
  202    808.00      -53.6373    -85.4721421298    -85.4655041019    0.180630
  203    812.00      -54.0217    -85.4862537916    -85.4804386439    0.158238
  204    816.00       55.9172    -85.4753917075    -85.4697878158    0.152490
  205    820.00       55.0354    -85.4630397784    -85.4564098309    0.180410
  206    824.00      -58.8981    -85.4686866001    -85.4583464369    0.281370
  207    828.00       57.7790    -85.4826937846    -85.4706519835    0.327674
  208    832.00      -62.9515    -85.4772941811    -85.4666409843    0.289888
  209    836.00      -68.6499    -85.4787938030    -85.4703029588    0.231048
  210    840.00       66.2772    -85.4728485632    -85.4665268730    0.172022
  211    844.00      -62.4783    -85.4597705848    -85.4528773445    0.187575
  212    848.00      -56.3946    -85.4807165615    -85.4702969058    0.283533
  213    852.00       53.2788    -85.4837044298    -85.4714187256    0.334311
  214    856.00      -60.4787    -85.4711411381    -85.4596479891    0.312745
  215    860.00      -64.8173    -85.4750105390    -85.4655907779    0.256325
  216    864.00       65.7666    -85.4605604930    -85.4535879785    0.189732
  217    868.00      -71.6623    -85.4722879726    -85.4656790357    0.179838
  218    872.00      -67.6788    -85.4715754077    -85.4641985305    0.200735
  219    876.00      -70.5183    -85.4714907738    -85.4635980822    0.214771
  220    880.00       69.0496    -85.4845128098    -85.4761199704    0.228381
  221    884.00       65.8749    -85.4730598047    -85.4643951741    0.235777
  222    888.00      -62.4418    -85.4749618245    -85.4657783130    0.249896
  223    892.00       63.6309    -85.4693309424    -85.4600790615    0.251757
  224    896.00       64.5216    -85.4648317887    -85.4557543276    0.247010
  225    900.00      -62.7820    -85.4746425156    -85.4650873592    0.260009
  226    904.00      -58.7170    -85.4614597731    -85.4521192613    0.254168
  227    908.00      -54.1619    -85.4545948462    -85.4447535770    0.267795
  228    912.00      -51.2258    -85.4660474946    -85.4563725128    0.263270
  229    916.00      -61.3091    -85.4743363638    -85.4655279796    0.239688
  230    920.00      -64.2275    -85.4738053908    -85.4658661713    0.216037
  231    924.00       61.4640    -85.4686499987    -85.4610849896    0.205854
  232    928.00       56.5321    -85.4653041951    -85.4577217070    0.206330
  233    932.00      -56.5750    -85.4743620043    -85.4658864917    0.230630
  234    936.00       57.9921    -85.4752277297    -85.4659597435    0.252195
  235    940.00       53.3137    -85.4717659573    -85.4617153675    0.273490
  236    944.00       53.6413    -85.4775626285    -85.4666289185    0.297521
  237    948.00      -52.6123    -85.4768969462    -85.4667203571    0.276919
  238    952.00       45.2810    -85.4667680554    -85.4578497400    0.242680
  239    956.00       44.4946    -85.4655622156    -85.4560275624    0.259451
  240    960.00      -48.2896    -85.4707064938    -85.4581923099    0.340528
  241    964.00      -48.3224    -85.4795958267    -85.4645694217    0.408889
  242    968.00      -50.1111    -85.4760251183    -85.4622590693    0.374593
  243    972.00      -49.9786    -85.4612275094    -85.4517355676    0.258289
  244    976.00       54.0782    -85.4695711642    -85.4623529918    0.196416
  245    980.00       49.5766    -85.4675771126    -85.4596773070    0.214965
  246    984.00       45.7067    -85.4845646459    -85.4740315830    0.286619
  247    988.00      -41.4958    -85.4862312969    -85.4740281286    0.332065
  248    992.00      -43.8867    -85.4647936305    -85.4546430623    0.276211
  249    996.00      -44.6616    -85.4761965829    -85.4688865505    0.198916
  250   1000.00       50.9309    -85.4693394010    -85.4622236343    0.193630
  251   1004.00      -49.3438    -85.4713408081    -85.4619402581    0.255802
  252   1008.00       45.7838    -85.4827025226    -85.4708026022    0.323813
  253   1012.00       49.1574    -85.4665586592    -85.4552066742    0.308903
  254   1016.00      -46.7082    -85.4719175655    -85.4623407683    0.260598
  255   1020.00       45.5685    -85.4709568811    -85.4608134273    0.276017
  256   1024.00      -44.0544    -85.4758701873    -85.4622401806    0.370891
  257   1028.00      -35.7139    -85.4866349637    -85.4708106845    0.430601
  258   1032.00      -40.3508    -85.4778969977    -85.4636220787    0.388440
  259   1036.00      -47.1122    -85.4673073539    -85.4570643275    0.278727
  260   1040.00      -51.3846    -85.4620929617    -85.4541968225    0.214865
  261   1044.00      -46.2120    -85.4688149234    -85.4590157893    0.266648
  262   1048.00       50.2176    -85.4833680590    -85.4699305766    0.365653
  263   1052.00      -51.9052    -85.4809485506    -85.4670083908    0.379331
  264   1056.00      -55.7600    -85.4685688019    -85.4580791665    0.285438
  265   1060.00      -57.1737    -85.4823184979    -85.4758598631    0.175748
  266   1064.00      -58.7896    -85.4929796555    -85.4863840399    0.179476
  267   1068.00       56.7334    -85.4756505653    -85.4650851305    0.287500
  268   1072.00      -51.5101    -85.4788417162    -85.4629030606    0.433713
  269   1076.00      -50.7200    -85.4771298727    -85.4602781669    0.458558
  270   1080.00      -52.8734    -85.4607335816    -85.4476213376    0.356802
  271   1084.00      -55.9445    -85.4660312051    -85.4565548935    0.257864
  272   1088.00       61.5035    -85.4619040733    -85.4526430402    0.252006
  273   1092.00      -65.1613    -85.4608322424    -85.4484129286    0.337947
  274   1096.00       59.0799    -85.4722699115    -85.4584296197    0.376614
  275   1100.00      -61.2805    -85.4623779530    -85.4503419769    0.327516
  276   1104.00      -62.9727    -85.4772495248    -85.4673518089    0.269331
  277   1108.00      -64.4581    -85.4783832641    -85.4697078809    0.236069
  278   1112.00      -66.9692    -85.4656955046    -85.4556551035    0.273213
  279   1116.00      -64.2656    -85.4689745138    -85.4567262035    0.333294
  280   1120.00      -60.9337    -85.4622497671    -85.4513136937    0.297586
  281   1124.00       58.8454    -85.4737263772    -85.4646454459    0.247105
  282   1128.00       56.8521    -85.4844536340    -85.4760869565    0.227669
  283   1132.00       58.0161    -85.4715799143    -85.4616839175    0.269284
  284   1136.00      -53.9083    -85.4663866672    -85.4544158623    0.325742
  285   1140.00      -54.0927    -85.4747743759    -85.4629843708    0.320822
  286   1144.00      -59.2520    -85.4819216561    -85.4718397377    0.274343
  287   1148.00       62.2274    -85.4710330221    -85.4623950316    0.235052
  288   1152.00       50.9297    -85.4647064968    -85.4557628366    0.243369
  289   1156.00      -44.7351    -85.4709968867    -85.4585071876    0.339862
  290   1160.00       37.4428    -85.4840060832    -85.4686542678    0.417744
  291   1164.00       35.6164    -85.4695420785    -85.4547956938    0.401270
  292   1168.00      -44.4233    -85.4655833287    -85.4537063809    0.323188
  293   1172.00      -43.4174    -85.4794953861    -85.4701702499    0.253750
  294   1176.00      -49.5035    -85.4617964855    -85.4536308234    0.222199
  295   1180.00      -49.0313    -85.4722994333    -85.4636222483    0.236118
  296   1184.00      -48.3947    -85.4764390986    -85.4664107266    0.272886
  297   1188.00       52.4903    -85.4676696424    -85.4563954865    0.306785
  298   1192.00       53.4955    -85.4812984733    -85.4693686890    0.324626
  299   1196.00       44.0625    -85.4740343679    -85.4612660591    0.347443
  300   1200.00      -44.2712    -85.4738832939    -85.4599241408    0.379848
  301   1204.00       44.1340    -85.4782023590    -85.4649093322    0.361722
  302   1208.00       46.2387    -85.4663685006    -85.4538205196    0.341448
  303   1212.00      -53.4628    -85.4663995204    -85.4537564677    0.344035
  304   1216.00      -47.5023    -85.4697355923    -85.4576166866    0.329772
  305   1220.00       49.3010    -85.4694125861    -85.4572578212    0.330748
  306   1224.00       53.5879    -85.4691642199    -85.4572063551    0.325390
  307   1228.00       60.0086    -85.4587516253    -85.4473406165    0.310509
  308   1232.00       61.5155    -85.4702853992    -85.4577223640    0.341858
  309   1236.00      -58.2400    -85.4770833157    -85.4633727240    0.373084
  310   1240.00       56.9901    -85.4702757091    -85.4561726810    0.383763
  311   1244.00      -57.8946    -85.4716000685    -85.4575206745    0.383120
  312   1248.00      -60.6511    -85.4721091573    -85.4604706022    0.316701
  313   1252.00       64.2764    -85.4722325750    -85.4629676630    0.252111
  314   1256.00      -67.8609    -85.4732728338    -85.4643904905    0.241701
  315   1260.00       72.6531    -85.4583699280    -85.4497142279    0.235534
  316   1264.00      -79.1428    -85.4610979421    -85.4523048858    0.239271
  317   1268.00       81.4708    -85.4705235326    -85.4606959751    0.267421
  318   1272.00       78.3338    -85.4644503958    -85.4527141072    0.319361
  319   1276.00      -74.5105    -85.4698484979    -85.4542508610    0.424433
  320   1280.00      -73.0758    -85.4631138397    -85.4456254774    0.475883
  321   1284.00      -78.0048    -85.4822762560    -85.4672233020    0.409612
  322   1288.00       82.6572    -85.4900253279    -85.4785662044    0.311819
  323   1292.00      -88.3863    -85.4522155215    -85.4429899453    0.251041
  324   1296.00      -83.3388    -85.4636166904    -85.4546674092    0.243522
  325   1300.00       84.5564    -85.4787461545    -85.4672877668    0.311799
  326   1304.00       86.3548    -85.4637535464    -85.4517810591    0.325788
  327   1308.00      -86.6061    -85.4704230554    -85.4588751683    0.314234
  328   1312.00       89.8083    -85.4672352381    -85.4553645186    0.323019
  329   1316.00      -89.9815    -85.4671395584    -85.4545004255    0.343928
  330   1320.00       89.3400    -85.4702476452    -85.4553847315    0.404440
  331   1324.00       92.9170    -85.4605764694    -85.4457380236    0.403775
  332   1328.00      -94.1196    -85.4778408251    -85.4657530452    0.328925
  333   1332.00       98.0347    -85.4806872731    -85.4700405151    0.289713
  334   1336.00      -98.7610    -85.4608653380    -85.4506035807    0.279237
  335   1340.00       94.8449    -85.4564640397    -85.4448766915    0.315308
  336   1344.00      -92.5175    -85.4639108931    -85.4511459032    0.347353
  337   1348.00       93.8539    -85.4623991689    -85.4500274759    0.336651
  338   1352.00       88.9821    -85.4607204717    -85.4490135881    0.318561
  339   1356.00      -90.3692    -85.4681175072    -85.4556781754    0.338491
  340   1360.00       91.4149    -85.4636333035    -85.4489065919    0.400734
  341   1364.00       91.5228    -85.4622235066    -85.4457902645    0.447171
  342   1368.00      -98.6663    -85.4720029578    -85.4573617690    0.398407
  343   1372.00      -97.0810    -85.4622681076    -85.4512018811    0.301127
  344   1376.00      -96.5275    -85.4744115294    -85.4642079992    0.277652
  345   1380.00      -93.7983    -85.4692620765    -85.4580622809    0.304762
  346   1384.00      -91.1096    -85.4581300025    -85.4455719922    0.341721
  347   1388.00       94.0149    -85.4701219828    -85.4567617362    0.363551
  348   1392.00      -93.3404    -85.4777583047    -85.4658210479    0.324829
  349   1396.00      -91.5339    -85.4783015895    -85.4665160688    0.320700
  350   1400.00       94.1874    -85.4644167212    -85.4516730251    0.346774
  351   1404.00       94.2551    -85.4527736043    -85.4399271893    0.349569
  352   1408.00      -96.9443    -85.4745938773    -85.4620619958    0.341010
  353   1412.00      -99.7935    -85.4709165818    -85.4604431611    0.284996
  354   1416.00     -101.1842    -85.4645409892    -85.4547799984    0.265610
  355   1420.00       97.2357    -85.4753721476    -85.4648463846    0.286421
  356   1424.00       96.9309    -85.4661250181    -85.4546040776    0.313501
  357   1428.00       95.8500    -85.4690085953    -85.4568478201    0.330912
  358   1432.00      -98.1018    -85.4738953280    -85.4627502380    0.303273
  359   1436.00       94.1803    -85.4613205090    -85.4512493700    0.274050
  360   1440.00       90.2722    -85.4672815416    -85.4557151536    0.314737
  361   1444.00      -91.7035    -85.4746580904    -85.4609837916    0.372097
  362   1448.00       94.6678    -85.4648688857    -85.4509890484    0.377690
  363   1452.00      104.3152    -85.4727512214    -85.4601043518    0.344139
  364   1456.00     -109.5205    -85.4762877489    -85.4652209157    0.301144
  365   1460.00     -110.2720    -85.4637829652    -85.4527052953    0.301439
  366   1464.00      109.4235    -85.4713417306    -85.4585830421    0.347182
  367   1468.00      108.0049    -85.4784785859    -85.4649791985    0.367337
  368   1472.00      109.3939    -85.4650886509    -85.4528207548    0.333826
  369   1476.00     -108.8300    -85.4569400924    -85.4455211483    0.310725
  370   1480.00      112.9956    -85.4575048606    -85.4460880420    0.310667
  371   1484.00      115.9490    -85.4704158210    -85.4570369318    0.364058
  372   1488.00     -116.8321    -85.4783654740    -85.4625922972    0.429210
  373   1492.00      114.5863    -85.4646067694    -85.4504328201    0.385693
  374   1496.00     -114.4134    -85.4583395689    -85.4465227228    0.321553
  375   1500.00     -114.5756    -85.4685212830    -85.4582121579    0.280526
  376   1504.00      119.7127    -85.4649467974    -85.4543169860    0.289252
  377   1508.00     -117.0974    -85.4583216399    -85.4465291466    0.320890
  378   1512.00     -106.3041    -85.4616236101    -85.4498995252    0.319029
  379   1516.00      -94.8157    -85.4676945339    -85.4565295892    0.303814
  380   1520.00      -94.1518    -85.4620458689    -85.4516039372    0.284139
  381   1524.00       95.5482    -85.4617567616    -85.4516271669    0.275640
  382   1528.00      -98.7044    -85.4778089002    -85.4673214709    0.285377
  383   1532.00      103.2237    -85.4689302621    -85.4588562928    0.274127
  384   1536.00     -106.5691    -85.4604539846    -85.4503232229    0.275672
  385   1540.00     -110.4998    -85.4736529345    -85.4630595314    0.288261
  386   1544.00      110.2783    -85.4704347366    -85.4599759055    0.284599
  387   1548.00      104.6730    -85.4637728990    -85.4538281113    0.270611
  388   1552.00      -99.2277    -85.4604694832    -85.4511910874    0.252478
  389   1556.00       93.5178    -85.4687227181    -85.4600050020    0.237221
  390   1560.00      -84.4908    -85.4658854690    -85.4560166624    0.268544
  391   1564.00       78.9098    -85.4710447043    -85.4591422670    0.323882
  392   1568.00      -75.9035    -85.4656708582    -85.4540148473    0.317176
  393   1572.00      -78.1360    -85.4589977251    -85.4496499358    0.254366
  394   1576.00       76.0912    -85.4753461809    -85.4673974066    0.216297
  395   1580.00       75.2282    -85.4651327268    -85.4556250014    0.258718
  396   1584.00       77.2091    -85.4622931401    -85.4504055957    0.323477
  397   1588.00      -70.5447    -85.4685084750    -85.4577456512    0.292871
  398   1592.00       77.2995    -85.4640310695    -85.4558554648    0.222470
  399   1596.00       80.1818    -85.4762707411    -85.4700026875    0.170562
  400   1600.00      -67.2072    -85.4639939310    -85.4580392339    0.162036
  401   1604.00       67.0291    -85.4674464858    -85.4571483686    0.280226
  402   1608.00      -58.2212    -85.4673813524    -85.4544280642    0.352477
  403   1612.00       55.3520    -85.4529069102    -85.4414462328    0.311861
  404   1616.00       57.6914    -85.4648349832    -85.4564696530    0.227632
  405   1620.00      -56.5074    -85.4701681320    -85.4636166219    0.178276
  406   1624.00      -55.5643    -85.4705762063    -85.4613543309    0.250940
  407   1628.00      -51.0275    -85.4737818602    -85.4615718812    0.332250
  408   1632.00       46.8512    -85.4675207780    -85.4564029468    0.302532
  409   1636.00      -47.5070    -85.4627609266    -85.4550740809    0.209170
