# CDFTB-CI Results
# Frame  Time(fs)   J_lowdin(meV)        E1(Ha)        E2(Ha)        dE(eV)
  127    508.00      -64.2393    -85.4662228951    -85.4558235343    0.282981
  128    512.00       62.9108    -85.4659732910    -85.4531167766    0.349844
  129    516.00      -60.8998    -85.4772451497    -85.4613003950    0.433879
  130    520.00       67.6220    -85.4718825503    -85.4571981455    0.399583
  131    524.00      -70.1424    -85.4826861725    -85.4718716619    0.294278
  132    528.00      -71.3192    -85.4731162516    -85.4632391783    0.268769
  133    532.00       69.4986    -85.4681573471    -85.4567711360    0.309835
  134    536.00      -72.0112    -85.4882964731    -85.4731382687    0.412476
  135    540.00       76.0417    -85.4690240035    -85.4523832129    0.452819
  136    544.00      -81.6170    -85.4667780775    -85.4524176129    0.390768
  137    548.00       86.1287    -85.4738914234    -85.4618999964    0.326303
  138    552.00       88.1738    -85.4715876548    -85.4592250363    0.336404
  139    556.00       83.8621    -85.4815933871    -85.4682015542    0.364410
  140    560.00      -79.2048    -85.4725774614    -85.4580109201    0.396376
  141    564.00      -81.2320    -85.4785429614    -85.4637493632    0.402554
  142    568.00      -86.4333    -85.4794105820    -85.4662598560    0.357849
  143    572.00      -88.1069    -85.4695346701    -85.4571801449    0.336184
  144    576.00       88.0848    -85.4646467594    -85.4518330482    0.348679
  145    580.00       87.1728    -85.4772868293    -85.4639329583    0.363377
  146    584.00      -88.2961    -85.4785756889    -85.4642851431    0.388866
  147    588.00      -92.2983    -85.4646023218    -85.4503132150    0.388826
  148    592.00      -90.4066    -85.4731711332    -85.4596459257    0.368040
  149    596.00       90.1021    -85.4843962620    -85.4728714181    0.313607
  150    600.00       95.3136    -85.4837351551    -85.4730948249    0.289538
  151    604.00     -100.5435    -85.4703151440    -85.4580812559    0.332901
  152    608.00       98.6598    -85.4727124894    -85.4586809514    0.381818
  153    612.00     -101.9773    -85.4785063282    -85.4633098045    0.413518
  154    616.00       94.9849    -85.4685733629    -85.4551137188    0.366256
  155    620.00       95.3521    -85.4774541835    -85.4666900489    0.292907
  156    624.00      -99.3941    -85.4684829114    -85.4580812068    0.283045
  157    628.00      -97.9924    -85.4877728501    -85.4761992636    0.314933
  158    632.00      -96.8239    -85.4951862622    -85.4817410846    0.365862
  159    636.00       96.0775    -85.4668430138    -85.4530964921    0.374062
  160    640.00      -92.8277    -85.4741340090    -85.4630223705    0.302363
  161    644.00       95.6336    -85.4807974097    -85.4708427016    0.270881
  162    648.00      -96.0453    -85.4787970209    -85.4673390663    0.311787
  163    652.00       87.9629    -85.4690819245    -85.4553952320    0.372434
  164    656.00      -86.4463    -85.4758074802    -85.4613367089    0.393770
  165    660.00      -89.4467    -85.4889486725    -85.4782342943    0.291553
  166    664.00      -89.7307    -85.4646303596    -85.4573286637    0.198689
  167    668.00      -90.5007    -85.4694249942    -85.4612662448    0.222011
  168    672.00      -82.1466    -85.4806091024    -85.4687425728    0.322905
  169    676.00       82.0711    -85.4850970453    -85.4699126923    0.413187
  170    680.00       86.6214    -85.4766672933    -85.4639238296    0.346767
  171    684.00       86.1267    -85.4517718867    -85.4436391951    0.221302
  172    688.00      -92.1498    -85.4738726968    -85.4659827019    0.214698
  173    692.00      -82.5340    -85.4856525207    -85.4750556544    0.288355
  174    696.00      -74.2531    -85.4752997099    -85.4606651568    0.398226
  175    700.00       74.4216    -85.4736620538    -85.4596747879    0.380613
  176    704.00      -72.3386    -85.4760965612    -85.4669549352    0.248756
  177    708.00      -77.2600    -85.4764609199    -85.4694871077    0.189767
  178    712.00      -74.9827    -85.4727020881    -85.4637380526    0.243924
  179    716.00       66.4336    -85.4786617047    -85.4655728798    0.356165
  180    720.00      -65.4296    -85.4803392216    -85.4658025421    0.395563
  181    724.00       71.0311    -85.4824984377    -85.4703874012    0.329558
  182    728.00      -69.0675    -85.4684080561    -85.4593706607    0.245920
  183    732.00       71.0776    -85.4642486269    -85.4536557655    0.288246
  184    736.00      -69.5439    -85.4816441553    -85.4668555576    0.402418
  185    740.00      -63.7812    -85.4906024661    -85.4740470988    0.450494
  186    744.00      -68.3983    -85.4803159573    -85.4663623564    0.379697
  187    748.00      -71.3144    -85.4699225181    -85.4609995929    0.242805
  188    752.00       74.1178    -85.4755544647    -85.4679551142    0.206789
  189    756.00       70.1062    -85.4734280721    -85.4630135445    0.283394
  190    760.00      -64.7756    -85.4731066583    -85.4569708377    0.439078
  191    764.00      -66.6980    -85.4827284936    -85.4631468231    0.532844
  192    768.00      -62.5836    -85.4802147256    -85.4629905259    0.468694
  193    772.00      -66.4810    -85.4832419351    -85.4700587439    0.358733
  194    776.00       69.4351    -85.4753167116    -85.4639210654    0.310091
  195    780.00      -69.9803    -85.4808835546    -85.4680304157    0.349752
  196    784.00      -73.2224    -85.4871367772    -85.4717717423    0.418104
  197    788.00       71.1313    -85.4822710168    -85.4668364058    0.419997
  198    792.00       69.4758    -85.4796570842    -85.4656783834    0.380380
  199    796.00      -69.4702    -85.4553831025    -85.4431426648    0.333079
  200    800.00      -77.4147    -85.4710852832    -85.4594359120    0.316996
  201    804.00       79.4257    -85.4845673727    -85.4720865174    0.339621
  202    808.00       76.5270    -85.4824725471    -85.4687710803    0.372836
  203    812.00      -79.8434    -85.4767725675    -85.4624278023    0.390341
  204    816.00      -87.3576    -85.4803320431    -85.4669957760    0.362898
  205    820.00       89.6855    -85.4860828673    -85.4752045084    0.296015
  206    824.00       89.9618    -85.4712146414    -85.4615517946    0.262939
  207    828.00       92.9843    -85.4700101649    -85.4592933777    0.291619
  208    832.00      -90.6583    -85.4754730448    -85.4636872979    0.320707
  209    836.00      -93.6379    -85.4758767132    -85.4625296676    0.363192
  210    840.00     -100.1414    -85.4711086023    -85.4586303233    0.339551
  211    844.00       99.6430    -85.4728657283    -85.4625907473    0.279596
  212    848.00      -94.4899    -85.4814268038    -85.4709189158    0.285934
  213    852.00       95.8171    -85.4809135904    -85.4683297928    0.342423
  214    856.00      -95.1431    -85.4757797635    -85.4613362059    0.393029
  215    860.00      -98.0982    -85.4740776461    -85.4609888915    0.356163
  216    864.00      -98.6300    -85.4729623402    -85.4642479632    0.237130
  217    868.00      -99.9191    -85.4734284076    -85.4658608317    0.205924
  218    872.00      -95.6826    -85.4797656213    -85.4717969299    0.216839
  219    876.00       91.9236    -85.4739664282    -85.4631728708    0.293708
  220    880.00       92.9014    -85.4740649928    -85.4615823803    0.339669
  221    884.00           nan               nan               nan         nan
  222    888.00      -98.0224    -85.4656292175    -85.4580001987    0.207596
  223    892.00      102.1287    -85.4643542786    -85.4567701943    0.206373
  224    896.00      -90.3428    -85.4852417915    -85.4777031261    0.205138
  225    900.00      -87.1329    -85.4778201960    -85.4683203205    0.258505
  226    904.00      -81.9608    -85.4744705878    -85.4651974109    0.252336
  227    908.00      -78.4690    -85.4670493899    -85.4602454669    0.185144
  228    912.00       77.9911    -85.4732814745    -85.4666877287    0.179425
  229    916.00       71.0656    -85.4718550347    -85.4638171688    0.218721
  230    920.00      -70.1542    -85.4747750107    -85.4642265012    0.287040
  231    924.00       61.5472    -85.4816991456    -85.4705233714    0.304108
  232    928.00      -61.2808    -85.4747313063    -85.4659261734    0.239600
  233    932.00       65.8595    -85.4755620341    -85.4690618510    0.176879
  234    936.00           nan               nan               nan         nan
  235    940.00       48.8031    -85.4723227644    -85.4661780202    0.167207
  236    944.00       44.9539    -85.4682617515    -85.4613401397    0.188347
  237    948.00           nan               nan               nan         nan
  238    952.00       42.0093    -85.4760122447    -85.4706207220    0.146711
  239    956.00      -42.3952    -85.4625606495    -85.4561782474    0.173674
  240    960.00      -36.0875    -85.4828911430    -85.4751448862    0.210786
  241    964.00      -33.7311    -85.4838828963    -85.4756554149    0.223881
  242    968.00       43.9968    -85.4673748372    -85.4595563060    0.212753
  243    972.00       36.4569    -85.4598729965    -85.4532781940    0.179454
  244    976.00       39.0507    -85.4578077236    -85.4517952836    0.163607
  245    980.00       36.6944    -85.4670466635    -85.4617739755    0.143477
  246    984.00      -25.8941    -85.4589745801    -85.4536338131    0.145330
  247    988.00       30.2443    -85.4718397813    -85.4642791769    0.205735
  248    992.00       28.0587    -85.4873907226    -85.4789514126    0.229645
  249    996.00       26.4688    -85.4777094389    -85.4705634174    0.194453
  250   1000.00       32.0428    -85.4694956006    -85.4640394439    0.148470
  251   1004.00           nan               nan               nan         nan
  252   1008.00       29.1702    -85.4704679638    -85.4645291544    0.161603
  253   1012.00       23.8051    -85.4641960403    -85.4559665033    0.223937
  254   1016.00       14.0467    -85.4684016801    -85.4598423176    0.232912
  255   1020.00      -21.1718    -85.4686444948    -85.4620266742    0.180080
  256   1024.00      -28.3131    -85.4622668989    -85.4595734346    0.073293
  257   1028.00      -25.3544    -85.4719404922    -85.4700764269    0.050724
  258   1032.00       25.1648    -85.4700558805    -85.4660062867    0.110195
  259   1036.00       28.6554    -85.4741836735    -85.4650073032    0.249702
  260   1040.00       25.9553    -85.4789146332    -85.4672114776    0.318459
  261   1044.00      -34.6148    -85.4715110219    -85.4617881570    0.264573
  262   1048.00      -33.9622    -85.4521170113    -85.4459744219    0.167148
  263   1052.00      -30.5303    -85.4607867876    -85.4555074502    0.143658
  264   1056.00      -29.8575    -85.4825490961    -85.4768080983    0.156221
  265   1060.00      -24.5803    -85.4741011549    -85.4678773450    0.169358
  266   1064.00      -26.1659    -85.4729521514    -85.4676433441    0.144460
  267   1068.00       26.4571    -85.4630834346    -85.4594154183    0.099812
  268   1072.00      -28.5614    -85.4632114686    -85.4591686284    0.110011
  269   1076.00       35.8852    -85.4723158599    -85.4659369628    0.173579
  270   1080.00       30.9013    -85.4662192655    -85.4576318668    0.233675
  271   1084.00       26.3201    -85.4730554361    -85.4648656387    0.222856
  272   1088.00      -29.3946    -85.4604783018    -85.4564382135    0.109936
  273   1092.00      -20.5027    -85.4718807515    -85.4699358156    0.052924
  274   1096.00       21.7294    -85.4828224492    -85.4779620404    0.132258
  275   1100.00       13.1916    -85.4705446673    -85.4613254247    0.250868
  276   1104.00       17.2525    -85.4849216624    -85.4739102614    0.299635
  277   1108.00      -25.7160    -85.4660942634    -85.4589547356    0.194276
  278   1112.00      -30.0758    -85.4547002991    -85.4524897661    0.060152
  279   1116.00      -34.9857    -85.4607807507    -85.4578076925    0.080901
  280   1120.00      -31.9342    -85.4721327035    -85.4678360065    0.116919
  281   1124.00       21.2215    -85.4875740033    -85.4770579051    0.286158
  282   1128.00       -9.4326    -85.4633749662    -85.4503298432    0.354976
  283   1132.00        7.8768    -85.4711094421    -85.4622798196    0.240266
  284   1136.00       -5.1142    -85.4821083251    -85.4784932805    0.098370
  285   1140.00        3.6264    -85.4665689336    -85.4651106728    0.039681
  286   1144.00        0.0277    -85.4644439425    -85.4615859456    0.077770
  287   1148.00       -7.5630    -85.4713247657    -85.4650718273    0.170151
  288   1152.00      -17.4155    -85.4764493679    -85.4698019924    0.180884
  289   1156.00       12.3177    -85.4667407852    -85.4603590256    0.173657
  290   1160.00      -13.2671    -85.4719281636    -85.4635142612    0.228954
  291   1164.00        4.9726    -85.4764764057    -85.4668433834    0.262128
  292   1168.00       -4.8896    -85.4816387354    -85.4713779567    0.279210
  293   1172.00       16.4038    -85.4761276986    -85.4667952548    0.253949
  294   1176.00      -21.8916    -85.4741051776    -85.4674290349    0.181667
  295   1180.00       17.3103    -85.4804668893    -85.4747379297    0.155893
  296   1184.00       23.0204    -85.4731414767    -85.4658254147    0.199080
  297   1188.00       22.9432    -85.4754965017    -85.4652371183    0.279172
  298   1192.00      -18.3247    -85.4761128550    -85.4630245982    0.356150
  299   1196.00      -12.5461    -85.4660069554    -85.4540393843    0.325654
  300   1200.00       11.6547    -85.4700894004    -85.4610203253    0.246782
  301   1204.00      -15.1536    -85.4699870139    -85.4624036313    0.206354
  302   1208.00        3.8848    -85.4683003068    -85.4608852069    0.201775
  303   1212.00        5.7496    -85.4865947126    -85.4760084448    0.288067
  304   1216.00      -15.8076    -85.4886725896    -85.4759031379    0.347474
  305   1220.00      -12.4699    -85.4727660758    -85.4615807863    0.304367
  306   1224.00       20.6019    -85.4594218892    -85.4503674247    0.246385
  307   1228.00       18.5495    -85.4710512273    -85.4642122161    0.186099
  308   1232.00      -18.5565    -85.4791932507    -85.4717198236    0.203362
  309   1236.00      -26.2714    -85.4738578734    -85.4620560738    0.321143
  310   1240.00       18.8943    -85.4766824853    -85.4635323336    0.357834
  311   1244.00      -21.4890    -85.4719053973    -85.4607025508    0.304845
  312   1248.00       28.3305    -85.4750561695    -85.4669227435    0.221322
  313   1252.00       30.1345    -85.4783254251    -85.4721485564    0.168081
  314   1256.00       36.5632    -85.4769141441    -85.4686338675    0.225318
  315   1260.00       42.5397    -85.4711155121    -85.4605639756    0.287122
  316   1264.00      -40.9732    -85.4730815963    -85.4633073680    0.265970
  317   1268.00       45.0669    -85.4681534982    -85.4587091532    0.256994
  318   1272.00       46.0834    -85.4724523477    -85.4644352092    0.218157
  319   1276.00       43.6955    -85.4864529790    -85.4775105964    0.243335
  320   1280.00      -45.9177    -85.4828930632    -85.4714488802    0.311412
  321   1284.00      -46.1563    -85.4759263125    -85.4655460814    0.282460
  322   1288.00       45.8710    -85.4700986076    -85.4619050304    0.222959
  323   1292.00       55.0016    -85.4738052328    -85.4674826674    0.172046
  324   1296.00       55.9126    -85.4661633643    -85.4593794101    0.184601
  325   1300.00      -57.7803    -85.4659806253    -85.4541736815    0.321283
  326   1304.00       58.3260    -85.4860432106    -85.4707514624    0.416110
  327   1308.00      -61.8018    -85.4854680157    -85.4718784847    0.369790
  328   1312.00      -62.8850    -85.4750112550    -85.4661282061    0.241720
  329   1316.00      -66.9640    -85.4682131346    -85.4621406215    0.165241
  330   1320.00       58.8584    -85.4818527785    -85.4744765464    0.200718
  331   1324.00      -53.9622    -85.4778113902    -85.4653943415    0.337885
  332   1328.00      -56.1904    -85.4665711425    -85.4515203397    0.409553
  333   1332.00       60.9882    -85.4801198893    -85.4672019271    0.351516
  334   1336.00      -65.9945    -85.4744595770    -85.4654084734    0.246293
  335   1340.00       67.5590    -85.4621659365    -85.4549129498    0.197364
  336   1344.00      -69.9096    -85.4785920489    -85.4685034671    0.274524
  337   1348.00       70.3748    -85.4841789008    -85.4706435571    0.368315
  338   1352.00       78.7466    -85.4704654121    -85.4569245127    0.368467
  339   1356.00      -82.8093    -85.4736259332    -85.4627733176    0.295315
  340   1360.00      -80.3034    -85.4709660988    -85.4632928961    0.208798
  341   1364.00       82.8844    -85.4760870528    -85.4679492471    0.221441
  342   1368.00      -80.5501    -85.4794144546    -85.4668077042    0.343047
  343   1372.00       76.4279    -85.4740317536    -85.4580219114    0.435650
  344   1376.00       79.7873    -85.4802561111    -85.4643888859    0.431769
  345   1380.00      -78.0077    -85.4734049633    -85.4614008269    0.326649
  346   1384.00       81.1095    -85.4644894530    -85.4540860863    0.283090
  347   1388.00      -86.2552    -85.4735447019    -85.4608464081    0.345538
  348   1392.00      -83.2815    -85.4658583289    -85.4519750353    0.377784
  349   1396.00       81.3387    -85.4773844590    -85.4636965711    0.372466
  350   1400.00       80.3117    -85.4831377132    -85.4718127601    0.308168
  351   1404.00      -77.9543    -85.4646643966    -85.4558222130    0.240608
  352   1408.00       74.8927    -85.4621837979    -85.4528857898    0.253012
  353   1412.00       68.8082    -85.4736996115    -85.4609153821    0.347877
  354   1416.00       65.9631    -85.4783199013    -85.4631934085    0.411613
  355   1420.00       65.4378    -85.4671683254    -85.4529701758    0.386351
  356   1424.00      -71.7386    -85.4831816310    -85.4722479730    0.297520
  357   1428.00      -73.3151    -85.4844767112    -85.4753867670    0.247350
  358   1432.00       72.8926    -85.4641248235    -85.4536966788    0.283764
  359   1436.00      -69.5462    -85.4740478079    -85.4612485928    0.348284
  360   1440.00       65.9335    -85.4865848161    -85.4715882602    0.408077
  361   1444.00       66.1625    -85.4748313792    -85.4613255807    0.367511
  362   1448.00       66.5404    -85.4623023956    -85.4533278870    0.244209
  363   1452.00       61.4086    -85.4768372409    -85.4694766107    0.200293
  364   1456.00       58.6780    -85.4820408740    -85.4731991470    0.240596
  365   1460.00      -54.7632    -85.4789436539    -85.4669807157    0.325528
  366   1464.00       55.9368    -85.4870637882    -85.4727831097    0.388597
  367   1468.00      -57.6058    -85.4868741367    -85.4749636921    0.324100
  368   1472.00       54.9741    -85.4675327439    -85.4587790795    0.238199
  369   1476.00       57.5609    -85.4483080235    -85.4404633876    0.213463
  370   1480.00      -58.2420    -85.4608938326    -85.4529792564    0.215367
  371   1484.00       54.7215    -85.4619847577    -85.4518417268    0.276006
  372   1488.00       56.1380    -85.4604533588    -85.4489532906    0.312933
  373   1492.00      -50.5861    -85.4735784584    -85.4634829933    0.274712
  374   1496.00      -51.9075    -85.4674628293    -85.4578178642    0.262453
  375   1500.00       61.4415    -85.4831093613    -85.4721570580    0.298027
  376   1504.00      -58.1243    -85.4815357256    -85.4697102048    0.321789
  377   1508.00       58.2557    -85.4675943908    -85.4560721341    0.313537
  378   1512.00       59.1204    -85.4702067453    -85.4611235289    0.247167
  379   1516.00      -54.1418    -85.4664019012    -85.4595482860    0.186496
  380   1520.00      -57.9028    -85.4699428688    -85.4621351448    0.212459
  381   1524.00       51.6506    -85.4721239540    -85.4630042478    0.248160
  382   1528.00      -52.2649    -85.4769302243    -85.4661685167    0.292841
  383   1532.00       53.5202    -85.4663748228    -85.4571580412    0.250801
  384   1536.00      -56.2840    -85.4581814640    -85.4519588971    0.169325
  385   1540.00      -62.0467    -85.4679484050    -85.4617522461    0.168606
  386   1544.00       62.4758    -85.4711059641    -85.4624528669    0.235463
  387   1548.00      -56.9156    -85.4735438509    -85.4615515391    0.326327
  388   1552.00       61.5752    -85.4717144386    -85.4588284879    0.350645
  389   1556.00       59.6825    -85.4735583532    -85.4640840949    0.257808
  390   1560.00      -68.9259    -85.4682939560    -85.4610648919    0.196713
  391   1564.00      -69.2953    -85.4583969279    -85.4516213422    0.184373
  392   1568.00       63.9299    -85.4677821168    -85.4590345795    0.238033
  393   1572.00       60.8930    -85.4697708758    -85.4585797920    0.304525
  394   1576.00       64.9496    -85.4625166213    -85.4518796978    0.289445
  395   1580.00       73.0328    -85.4673594480    -85.4582592618    0.247629
  396   1584.00      -80.4207    -85.4811101010    -85.4733286644    0.211744
  397   1588.00      -75.8174    -85.4674924460    -85.4593837698    0.220648
  398   1592.00       71.3825    -85.4603421941    -85.4492129117    0.302843
  399   1596.00       71.1806    -85.4808189736    -85.4681302673    0.345277
  400   1600.00       69.2164    -85.4713821336    -85.4608233539    0.287319
  401   1604.00       68.1978    -85.4648006822    -85.4569642725    0.213240
  402   1608.00      -68.6197    -85.4663076867    -85.4599230395    0.173735
  403   1612.00       64.6031    -85.4740039354    -85.4664732562    0.204920
  404   1616.00      -70.5081    -85.4708074589    -85.4599723374    0.294839
  405   1620.00       69.8466    -85.4502244294    -85.4386622693    0.314622
  406   1624.00       62.6816    -85.4798506585    -85.4694468829    0.283101
  407   1628.00      -63.7429    -85.4735039709    -85.4650743875    0.229381
  408   1632.00      -60.9572    -85.4620626940    -85.4541227728    0.216056
  409   1636.00      -61.2057    -85.4884335937    -85.4780302032    0.283091
  410   1640.00       60.5184    -85.4721271655    -85.4604658933    0.317319
  411   1644.00       54.0990    -85.4693451931    -85.4593662369    0.271541
