# CDFTB-CI Results
# Frame  Time(fs)   J_lowdin(meV)        E1(Ha)        E2(Ha)        dE(eV)
   38    152.00      -41.7929    -85.4801796046    -85.4641558884    0.436028
   39    156.00      -45.4580    -85.4780619626    -85.4627008450    0.417997
   40    160.00       54.2944    -85.4786768984    -85.4674079580    0.306643
   41    164.00       61.1910    -85.4786002259    -85.4693149698    0.252665
   42    168.00       63.3747    -85.4775169071    -85.4684206302    0.247522
   43    172.00       65.2941    -85.4664579643    -85.4559403662    0.286198
   44    176.00      -67.1824    -85.4671977008    -85.4551692710    0.327310
   45    180.00       72.2950    -85.4822706204    -85.4713953704    0.295931
   46    184.00       74.8388    -85.4740620536    -85.4639870663    0.274154
   47    188.00       73.8419    -85.4792634659    -85.4688850519    0.282411
   48    192.00       68.5629    -85.4751186093    -85.4647390765    0.282441
   49    196.00       70.9135    -85.4609555570    -85.4505188426    0.283997
   50    200.00       76.6976    -85.4686216931    -85.4591876053    0.256715
   51    204.00      -83.6703    -85.4666711206    -85.4568068100    0.268422
   52    208.00      -80.5113    -85.4711836484    -85.4597540333    0.311016
   53    212.00      -82.5843    -85.4754884949    -85.4628926408    0.342751
   54    216.00      -86.8098    -85.4518221697    -85.4394194930    0.337494
   55    220.00       94.6485    -85.4523772781    -85.4406959493    0.317865
   56    224.00     -100.9084    -85.4763397270    -85.4651233302    0.305214
   57    228.00     -102.8614    -85.4737667412    -85.4623999667    0.309306
   58    232.00     -105.4494    -85.4586628827    -85.4473363920    0.308210
   59    236.00     -108.6890    -85.4606094199    -85.4495960705    0.299689
   60    240.00      106.6517    -85.4686128334    -85.4588408949    0.265908
   61    244.00     -101.3567    -85.4683494800    -85.4586698464    0.263396
   62    248.00       98.5068    -85.4744959430    -85.4639505092    0.286956
   63    252.00       93.1589    -85.4621906653    -85.4521568041    0.273035
   64    256.00      -85.6116    -85.4566660222    -85.4480131240    0.235457
   65    260.00       86.3155    -85.4592115807    -85.4506240379    0.233679
   66    264.00      -84.4682    -85.4681396608    -85.4589317985    0.250559
   67    268.00      -79.3259    -85.4752486863    -85.4645413323    0.291362
   68    272.00      -78.1628    -85.4642279860    -85.4518275986    0.337432
   69    276.00      -76.8753    -85.4697894377    -85.4581790019    0.315936
   70    280.00      -76.4568    -85.4701992553    -85.4601866074    0.272458
   71    284.00      -64.9107    -85.4712309562    -85.4629536539    0.225237
   72    288.00      -60.7450    -85.4742996929    -85.4658489625    0.229956
   73    292.00       58.8881    -85.4627203353    -85.4527235626    0.272026
   74    296.00      -59.6052    -85.4667517680    -85.4560861490    0.290226
   75    300.00      -56.1320    -85.4646008107    -85.4541834612    0.283471
   76    304.00      -55.2176    -85.4652071518    -85.4536471679    0.314563
   77    308.00      -52.6560    -85.4798122437    -85.4675048406    0.334901
   78    312.00      -53.7234    -85.4733886642    -85.4602355929    0.357913
   79    316.00      -53.2957    -85.4635117728    -85.4513591352    0.330690
   80    320.00       49.8711    -85.4733800129    -85.4625060228    0.295896
   81    324.00      -49.6429    -85.4817389846    -85.4697410705    0.326480
   82    328.00       46.8085    -85.4730499024    -85.4600509537    0.353719
   83    332.00       49.8549    -85.4671332495    -85.4553985572    0.319317
   84    336.00       52.5054    -85.4652833941    -85.4558246184    0.257386
   85    340.00      -52.9061    -85.4674768253    -85.4598549484    0.207402
   86    344.00       46.7188    -85.4782037577    -85.4694004842    0.239549
   87    348.00       45.8476    -85.4673699649    -85.4538488714    0.367928
   88    352.00       45.5910    -85.4697908380    -85.4534774829    0.443909
   89    356.00      -44.8569    -85.4822760878    -85.4672103966    0.409958
   90    360.00      -41.4846    -85.4722565875    -85.4615771848    0.290601
   91    364.00       45.7578    -85.4687629553    -85.4616340874    0.193986
   92    368.00       47.6860    -85.4716978294    -85.4646161593    0.192702
   93    372.00       56.1936    -85.4652376216    -85.4558457326    0.255566
   94    376.00       55.2579    -85.4661393591    -85.4548170296    0.308096
   95    380.00       58.2493    -85.4716810048    -85.4596900836    0.326290
   96    384.00      -64.8659    -85.4820143348    -85.4704506349    0.314664
   97    388.00      -71.6784    -85.4832160849    -85.4697357961    0.366817
   98    392.00       77.1908    -85.4667833590    -85.4526995841    0.383239
   99    396.00      -80.0810    -85.4640167878    -85.4520299494    0.326178
  100    400.00       79.2587    -85.4700591742    -85.4604128538    0.262490
  101    404.00      -81.6458    -85.4689615495    -85.4603866331    0.233335
  102    408.00      -80.7940    -85.4644307739    -85.4552365602    0.250187
  103    412.00       83.8796    -85.4616738392    -85.4507194771    0.298083
  104    416.00       84.5135    -85.4729956101    -85.4623742812    0.289021
  105    420.00      -84.7575    -85.4833106292    -85.4745651681    0.237976
  106    424.00       83.5034    -85.4749791960    -85.4675576003    0.201952
  107    428.00       87.3667    -85.4662861051    -85.4583084588    0.217083
  108    432.00       89.7983    -85.4705832008    -85.4600104300    0.287700
  109    436.00       88.5740    -85.4734557218    -85.4611150037    0.335808
  110    440.00      -84.8057    -85.4704373934    -85.4595433249    0.296443
  111    444.00      -88.2295    -85.4611210303    -85.4520953661    0.245601
  112    448.00       94.8606    -85.4641765466    -85.4557761895    0.228585
  113    452.00     -100.0934    -85.4767989677    -85.4674963946    0.253136
  114    456.00       99.5724    -85.4770694684    -85.4665587821    0.286010
  115    460.00      -99.0821    -85.4744884118    -85.4642248990    0.279284
  116    464.00       99.8120    -85.4736921403    -85.4634770980    0.277965
  117    468.00     -101.5685    -85.4719255440    -85.4615972540    0.281047
  118    472.00      101.0836    -85.4693253064    -85.4589024167    0.283621
  119    476.00      101.2161    -85.4653613224    -85.4550325354    0.281061
  120    480.00      -89.0727    -85.4720473238    -85.4637281319    0.226377
  121    484.00      -83.6213    -85.4787143171    -85.4714029521    0.198952
  122    488.00       80.5434    -85.4693881188    -85.4620310189    0.200197
  123    492.00      -74.7684    -85.4730239542    -85.4648687465    0.221915
  124    496.00      -70.3169    -85.4765713233    -85.4669359215    0.262193
  125    500.00      -67.5118    -85.4727906898    -85.4633306958    0.257420
  126    504.00      -68.3069    -85.4664463575    -85.4580262880    0.229122
  127    508.00       70.7078    -85.4648355494    -85.4556203662    0.250758
  128    512.00      -63.8458    -85.4822953941    -85.4721679985    0.275580
  129    516.00       61.4203    -85.4808041776    -85.4694234882    0.309684
  130    520.00       63.1332    -85.4707140908    -85.4586523249    0.328217
  131    524.00      -62.1323    -85.4756825047    -85.4653817959    0.280297
  132    528.00       65.6420    -85.4785285464    -85.4684502741    0.274244
  133    532.00      -68.9699    -85.4709514232    -85.4601698936    0.293380
  134    536.00      -60.6398    -85.4503377537    -85.4403192739    0.272617
  135    540.00      -65.1267    -85.4667245401    -85.4572353204    0.258215
  136    544.00       71.2618    -85.4916964406    -85.4833699270    0.226576
  137    548.00       66.6732    -85.4764014429    -85.4675330030    0.241323
  138    552.00      -75.4083    -85.4612439053    -85.4500646330    0.304203
  139    556.00       71.3811    -85.4643306512    -85.4535660157    0.292921
  140    560.00      -65.0657    -85.4722428936    -85.4628634678    0.255227
  141    564.00      -69.0763    -85.4712656053    -85.4629316560    0.226778
  142    568.00      -59.0906    -85.4725459957    -85.4638363266    0.237002
  143    572.00       53.7920    -85.4789313097    -85.4668157445    0.329681
  144    576.00       49.8915    -85.4725362229    -85.4593231079    0.359547
  145    580.00      -47.0393    -85.4775353106    -85.4661033644    0.311079
  146    584.00      -53.1580    -85.4703427084    -85.4615426039    0.239463
  147    588.00       54.8373    -85.4653398642    -85.4585352601    0.185163
  148    592.00       54.4412    -85.4643006857    -85.4558941889    0.228752
  149    596.00       59.4004    -85.4579947864    -85.4472909643    0.291266
  150    600.00      -58.3145    -85.4850456245    -85.4746287907    0.283456
  151    604.00      -60.7417    -85.4865755289    -85.4764783964    0.274757
  152    608.00       65.3013    -85.4693525975    -85.4594781260    0.268698
  153    612.00      -61.9747    -85.4675478171    -85.4580954304    0.257213
  154    616.00      -64.5984    -85.4744946837    -85.4649470055    0.259806
  155    620.00      -67.9988    -85.4795414458    -85.4718594061    0.209039
  156    624.00      -62.9634    -85.4738982210    -85.4676759133    0.169318
  157    628.00       63.0918    -85.4626081457    -85.4558661271    0.183460
  158    632.00       50.4927    -85.4623449981    -85.4534215424    0.242820
  159    636.00       48.3871    -85.4758118587    -85.4625192323    0.361711
  160    640.00      -48.8129    -85.4773241377    -85.4631265424    0.386336
  161    644.00      -42.4290    -85.4808309689    -85.4700903530    0.292267
  162    648.00      -44.3919    -85.4780301533    -85.4698941793    0.221391
  163    652.00       44.9439    -85.4732495828    -85.4662425977    0.190670
  164    656.00      -45.7095    -85.4760747099    -85.4681803913    0.214815
  165    660.00      -49.1895    -85.4731654862    -85.4631856942    0.271564
  166    664.00      -45.7291    -85.4739405673    -85.4643691199    0.260452
  167    668.00      -45.5349    -85.4729191196    -85.4643181679    0.234044
  168    672.00      -50.7483    -85.4774879105    -85.4701653978    0.199256
  169    676.00       51.9603    -85.4746650923    -85.4689077086    0.156666
  170    680.00      -52.5884    -85.4687530653    -85.4628380209    0.160957
  171    684.00       50.2306    -85.4794443068    -85.4725772467    0.186862
  172    688.00      -39.1637    -85.4717432600    -85.4627773049    0.243976
  173    692.00       38.5826    -85.4565933747    -85.4442906473    0.334774
  174    696.00      -41.0952    -85.4706478616    -85.4588310961    0.321551
  175    700.00      -43.1577    -85.4829926769    -85.4738202389    0.249595
  176    704.00       40.2560    -85.4799590636    -85.4741122345    0.159100
  177    708.00      -36.2830    -85.4703496622    -85.4668044267    0.096471
  178    712.00       35.1017    -85.4729422118    -85.4678785804    0.137788
  179    716.00       23.9767    -85.4732962001    -85.4646920332    0.234131
  180    720.00      -23.6949    -85.4597188365    -85.4475554353    0.330983
  181    724.00        3.4751    -85.4630910584    -85.4498890953    0.359244
  182    728.00       -1.5642    -85.4634086604    -85.4519654698    0.311385
  183    732.00       -0.9553    -85.4657973974    -85.4563638352    0.256700
  184    736.00       18.1422    -85.4652809652    -85.4585061892    0.184351
  185    740.00      -30.5141    -85.4726322869    -85.4681976305    0.120673
  186    744.00       40.2078    -85.4844326701    -85.4795358244    0.133250
  187    748.00       42.9806    -85.4740355886    -85.4683638387    0.154336
  188    752.00      -39.9311    -85.4584800481    -85.4515866754    0.187578
  189    756.00      -45.6385    -85.4692111753    -85.4597279609    0.258051
  190    760.00      -41.9059    -85.4837496065    -85.4745554538    0.250186
  191    764.00      -37.1323    -85.4741292029    -85.4657745503    0.227342
  192    768.00       34.6021    -85.4689182065    -85.4608735080    0.218907
  193    772.00      -37.8535    -85.4735616922    -85.4659598932    0.206855
  194    776.00       30.1691    -85.4818992657    -85.4724890575    0.256065
  195    780.00      -34.0925    -85.4835175279    -85.4725396216    0.298724
  196    784.00      -36.6090    -85.4604363780    -85.4506342711    0.266729
  197    788.00      -36.2027    -85.4583367838    -85.4494399233    0.242096
  198    792.00      -32.3383    -85.4723881531    -85.4647270192    0.208470
  199    796.00      -32.0726    -85.4772210151    -85.4697085700    0.204424
  200    800.00      -31.8983    -85.4794411964    -85.4713688754    0.219659
  201    804.00       33.5537    -85.4709847175    -85.4634015372    0.206349
  202    808.00      -37.9955    -85.4690715468    -85.4607328547    0.226907
  203    812.00      -41.5117    -85.4677985996    -85.4583707578    0.256545
  204    816.00       47.8471    -85.4803313032    -85.4708970334    0.256720
  205    820.00       50.5295    -85.4856553928    -85.4769134082    0.237882
  206    824.00       58.9462    -85.4725716484    -85.4658732067    0.182274
  207    828.00       62.6481    -85.4655506788    -85.4599273933    0.153017
  208    832.00       72.2006    -85.4607461783    -85.4531923691    0.205550
  209    836.00      -65.7412    -85.4746923627    -85.4645228291    0.276727
  210    840.00       54.7742    -85.4870307661    -85.4749165308    0.329645
  211    844.00       52.3637    -85.4777457746    -85.4659605770    0.320692
  212    848.00       53.6547    -85.4667428710    -85.4575870777    0.249142
  213    852.00       51.6732    -85.4661163173    -85.4591228105    0.190303
  214    856.00       48.9466    -85.4813182841    -85.4740649791    0.197372
  215    860.00       42.7548    -85.4769472386    -85.4683565746    0.233764
  216    864.00       45.1625    -85.4655439441    -85.4560256563    0.259006
  217    868.00       51.6344    -85.4763255444    -85.4681686667    0.221960
  218    872.00      -54.4216    -85.4749332133    -85.4680705891    0.186742
  219    876.00       58.8771    -85.4644159123    -85.4568679827    0.205390
  220    880.00      -55.1247    -85.4674997811    -85.4586838063    0.239895
  221    884.00      -55.8132    -85.4770038809    -85.4666852700    0.280784
  222    888.00       63.7722    -85.4821372460    -85.4715578162    0.287881
  223    892.00      -63.2726    -85.4688919631    -85.4601878666    0.236851
  224    896.00       63.0998    -85.4671762761    -85.4590329477    0.221591
  225    900.00       62.6624    -85.4858371035    -85.4767844223    0.246336
  226    904.00      -58.5395    -85.4817008236    -85.4711758515    0.286399
  227    908.00       66.6573    -85.4719600550    -85.4602894824    0.317572
  228    912.00       66.5165    -85.4744001799    -85.4641906531    0.277815
  229    916.00      -63.3657    -85.4670718031    -85.4581428747    0.242969
  230    920.00      -68.6528    -85.4656223661    -85.4567208811    0.242222
  231    924.00      -63.6304    -85.4677030068    -85.4595040685    0.223104
  232    928.00       60.8167    -85.4607832423    -85.4525065623    0.225220
  233    932.00      -60.8870    -85.4844795550    -85.4767113330    0.211384
  234    936.00       51.9287    -85.4907449183    -85.4829793398    0.211312
  235    940.00       48.7655    -85.4678371909    -85.4586421206    0.250211
  236    944.00       48.1647    -85.4701918941    -85.4606618958    0.259324
  237    948.00      -47.9099    -85.4723510103    -85.4629467554    0.255903
  238    952.00      -47.4088    -85.4686966426    -85.4596020778    0.247476
  239    956.00       51.2276    -85.4735597550    -85.4648701651    0.236456
  240    960.00       54.2542    -85.4775995243    -85.4685546312    0.246124
  241    964.00      -61.3433    -85.4683086491    -85.4583595243    0.270729
  242    968.00       59.6237    -85.4634354860    -85.4537976043    0.262260
  243    972.00       55.4517    -85.4672752906    -85.4574932493    0.266183
  244    976.00       50.9075    -85.4794298585    -85.4684189053    0.299623
  245    980.00      -47.0787    -85.4851977866    -85.4732846410    0.324173
  246    984.00       47.8262    -85.4581413210    -85.4474192043    0.291764
  247    988.00      -47.2779    -85.4496058797    -85.4420732658    0.204973
  248    992.00       44.1625    -85.4739049276    -85.4676882645    0.169164
  249    996.00      -45.4582    -85.4803177678    -85.4722898727    0.218450
  250   1000.00      -47.1329    -85.4776394928    -85.4662000762    0.311282
  251   1004.00      -44.2198    -85.4630668822    -85.4492043522    0.377219
  252   1008.00      -45.9462    -85.4624481275    -85.4508037021    0.316861
  253   1012.00      -41.1861    -85.4830158809    -85.4748830635    0.221305
  254   1016.00       37.1268    -85.4816493229    -85.4741745971    0.203398
  255   1020.00       34.5691    -85.4711576511    -85.4626130228    0.232511
  256   1024.00       24.6901    -85.4660289526    -85.4561320670    0.269308
  257   1028.00      -29.4819    -85.4714630596    -85.4615569837    0.269558
  258   1032.00       28.9319    -85.4816267980    -85.4720932890    0.259420
  259   1036.00       33.8004    -85.4827345309    -85.4719691485    0.292941
  260   1040.00      -39.0632    -85.4897409975    -85.4786049459    0.303027
  261   1044.00       43.6683    -85.4762934933    -85.4665623005    0.264799
  262   1048.00       41.2089    -85.4574864409    -85.4501572454    0.199438
  263   1052.00       43.7264    -85.4675313128    -85.4609523222    0.179023
  264   1056.00       40.2518    -85.4698423495    -85.4616489910    0.222953
  265   1060.00      -33.9627    -85.4642718873    -85.4534030982    0.295755
  266   1064.00       31.5474    -85.4707962799    -85.4584142122    0.336933
  267   1068.00      -27.5588    -85.4737793561    -85.4619204216    0.322698
  268   1072.00       30.0656    -85.4746274408    -85.4647067047    0.269957
  269   1076.00      -29.1094    -85.4805280450    -85.4714539304    0.246919
  270   1080.00      -35.9132    -85.4810102769    -85.4699589549    0.300722
  271   1084.00       45.4712    -85.4757799364    -85.4632976458    0.339660
  272   1088.00       39.3544    -85.4862854761    -85.4742177677    0.328379
  273   1092.00       44.1533    -85.4729648188    -85.4605711204    0.337250
  274   1096.00      -49.5188    -85.4687120115    -85.4557040490    0.353965
  275   1100.00       51.8427    -85.4697478301    -85.4553347218    0.392201
  276   1104.00      -54.6452    -85.4675293511    -85.4537374628    0.375296
  277   1108.00      -60.0065    -85.4834288219    -85.4721184817    0.307770
  278   1112.00      -59.5176    -85.4715383483    -85.4615352476    0.272198
  279   1116.00      -69.5252    -85.4665550187    -85.4559714443    0.287994
  280   1120.00      -69.1789    -85.4660666172    -85.4536422316    0.338085
  281   1124.00      -67.2976    -85.4663611646    -85.4516464650    0.400407
  282   1128.00      -71.7988    -85.4730053279    -85.4593501050    0.371578
  283   1132.00      -75.4526    -85.4772973609    -85.4653412506    0.325342
  284   1136.00      -74.8590    -85.4812129201    -85.4692304795    0.326059
  285   1140.00      -72.1216    -85.4682292511    -85.4547815304    0.365931
  286   1144.00       69.4642    -85.4715085276    -85.4556654538    0.431112
  287   1148.00      -68.4402    -85.4832534417    -85.4671899432    0.437110
  288   1152.00       68.0424    -85.4825832283    -85.4682610014    0.389728
  289   1156.00      -70.3014    -85.4792951598    -85.4649414454    0.390584
  290   1160.00       72.2780    -85.4703630128    -85.4548659382    0.421697
  291   1164.00       68.2338    -85.4827254742    -85.4683336381    0.391622
  292   1168.00       59.9709    -85.4743816391    -85.4623372781    0.327744
  293   1172.00       63.9602    -85.4682114071    -85.4569989432    0.305107
  294   1176.00       65.5007    -85.4790559866    -85.4663409647    0.345993
  295   1180.00       61.5395    -85.4776838963    -85.4626809358    0.408251
  296   1184.00       60.0884    -85.4857962508    -85.4700154571    0.429417
  297   1188.00      -61.8488    -85.4825518756    -85.4685830518    0.380111
  298   1192.00      -62.7408    -85.4698273502    -85.4580539267    0.320371
  299   1196.00       63.0259    -85.4746097996    -85.4631225371    0.312584
  300   1200.00       57.4402    -85.4682137566    -85.4541401076    0.382963
  301   1204.00      -55.0324    -85.4737148275    -85.4585684304    0.412154
  302   1208.00      -51.0301    -85.4766144610    -85.4623033697    0.389425
  303   1212.00      -53.5303    -85.4736578401    -85.4608765614    0.347796
  304   1216.00       51.4408    -85.4711450002    -85.4595479922    0.315571
  305   1220.00       43.4599    -85.4778315120    -85.4639449936    0.377871
  306   1224.00       46.6569    -85.4874935280    -85.4704719503    0.463181
  307   1228.00      -47.3227    -85.4796683082    -85.4627524376    0.460304
  308   1232.00       50.8614    -85.4707569394    -85.4557113909    0.409410
  309   1236.00       49.7885    -85.4638207422    -85.4509985160    0.348911
  310   1240.00       42.3750    -85.4656135881    -85.4541829783    0.311043
  311   1244.00       45.4030    -85.4733539412    -85.4611758848    0.331382
  312   1248.00      -48.8434    -85.4673518809    -85.4544259802    0.351732
  313   1252.00       52.2982    -85.4603062163    -85.4464673002    0.376576
  314   1256.00       55.8147    -85.4651475093    -85.4525799041    0.341982
  315   1260.00       51.1595    -85.4689973485    -85.4581004790    0.296519
  316   1264.00      -59.7850    -85.4729968323    -85.4622311039    0.292950
  317   1268.00      -66.9920    -85.4731151317    -85.4615799360    0.313889
  318   1272.00      -66.0592    -85.4734361628    -85.4611398633    0.334599
  319   1276.00       63.9270    -85.4763299603    -85.4634619375    0.350157
  320   1280.00       58.1870    -85.4779956252    -85.4651936055    0.348361
  321   1284.00      -52.0109    -85.4808820651    -85.4683902680    0.339919
  322   1288.00      -55.2301    -85.4815282654    -85.4675777434    0.379613
  323   1292.00      -50.8904    -85.4797696776    -85.4661823298    0.369731
  324   1296.00       55.7500    -85.4703703746    -85.4588918757    0.312346
  325   1300.00       57.7187    -85.4646738890    -85.4547561808    0.269875
  326   1304.00      -58.1723    -85.4758332843    -85.4664906889    0.254225
  327   1308.00      -63.6941    -85.4730807027    -85.4629700410    0.275125
  328   1312.00      -64.5286    -85.4726562523    -85.4614804851    0.304108
  329   1316.00      -57.6374    -85.4780618072    -85.4675412229    0.286280
  330   1320.00      -59.8955    -85.4705236702    -85.4612297788    0.252900
  331   1324.00       62.1212    -85.4789043221    -85.4704995965    0.228704
  332   1328.00       61.7948    -85.4823016310    -85.4737094362    0.233806
  333   1332.00       63.4410    -85.4728980648    -85.4638028930    0.247492
  334   1336.00      -61.5157    -85.4650149041    -85.4557350927    0.252517
  335   1340.00       64.9931    -85.4620324470    -85.4528846407    0.248924
  336   1344.00       69.8631    -85.4683587197    -85.4595216117    0.240470
  337   1348.00       69.5129    -85.4770643635    -85.4686159185    0.229894
  338   1352.00      -71.5764    -85.4778752750    -85.4702659469    0.207060
  339   1356.00      -66.8198    -85.4665731616    -85.4597723850    0.185059
  340   1360.00      -61.8089    -85.4695402886    -85.4624104308    0.194013
  341   1364.00       65.0204    -85.4828971471    -85.4730848751    0.267006
  342   1368.00       64.0039    -85.4751588962    -85.4623679857    0.348058
  343   1372.00      -60.5316    -85.4714392525    -85.4578590584    0.369536
  344   1376.00      -55.5182    -85.4558635057    -85.4451390517    0.291827
  345   1380.00      -52.5689    -85.4520131785    -85.4457416843    0.170656
  346   1384.00       60.3755    -85.4778698901    -85.4730427555    0.131353
  347   1388.00       65.8299    -85.4704216819    -85.4648825483    0.150728
  348   1392.00       61.1302    -85.4538546955    -85.4471028664    0.183727
  349   1396.00      -57.2706    -85.4661838093    -85.4571439429    0.245987
  350   1400.00       58.8227    -85.4668846777    -85.4576537821    0.251185
  351   1404.00       60.3018    -85.4744923374    -85.4661392945    0.227298
  352   1408.00      -62.7876    -85.4795362693    -85.4709152438    0.234590
  353   1412.00      -61.3587    -85.4623454286    -85.4532557417    0.247343
  354   1416.00       58.6378    -85.4660548876    -85.4582773867    0.211637
  355   1420.00      -59.8819    -85.4776180015    -85.4712177188    0.174161
  356   1424.00       60.2326    -85.4742720086    -85.4673869528    0.187352
  357   1428.00       59.8645    -85.4750069566    -85.4660514281    0.243692
  358   1432.00      -54.1715    -85.4717761982    -85.4619514397    0.267345
  359   1436.00       50.0203    -85.4563952104    -85.4480285629    0.227668
  360   1440.00      -53.7098    -85.4702045684    -85.4639464664    0.170292
  361   1444.00       58.5399    -85.4774100754    -85.4709725329    0.175174
  362   1448.00       58.2330    -85.4741357519    -85.4661765860    0.216580
  363   1452.00       57.4604    -85.4674392114    -85.4584525082    0.244541
  364   1456.00      -56.3912    -85.4649131464    -85.4564964426    0.229030
  365   1460.00       61.7599    -85.4700712274    -85.4630778667    0.190299
  366   1464.00       67.6918    -85.4715821716    -85.4650238432    0.178461
  367   1468.00      -65.7955    -85.4654526459    -85.4584745332    0.189884
  368   1472.00       62.2163    -85.4657677437    -85.4583211397    0.202632
  369   1476.00       66.1600    -85.4728317028    -85.4654584529    0.200636
  370   1480.00       77.3960    -85.4772968475    -85.4700146941    0.198157
  371   1484.00       83.1182    -85.4741654921    -85.4657893191    0.227927
  372   1488.00      -79.7116    -85.4696193762    -85.4596030926    0.272557
  373   1492.00       77.8588    -85.4723920631    -85.4613649246    0.300064
  374   1496.00      -82.7475    -85.4672011516    -85.4576185758    0.260755
  375   1500.00       88.3212    -85.4647251377    -85.4575363611    0.195617
  376   1504.00       94.3384    -85.4676077806    -85.4604806518    0.193939
  377   1508.00       91.0225    -85.4612364921    -85.4538591527    0.200748
  378   1512.00      -82.6415    -85.4627869533    -85.4550167657    0.211438
  379   1516.00      -80.0737    -85.4603224258    -85.4516805839    0.235156
  380   1520.00       81.0004    -85.4471888045    -85.4393015517    0.214623
  381   1524.00      -85.2728    -85.4521918938    -85.4446787764    0.204442
  382   1528.00       82.5568    -85.4632689312    -85.4536703056    0.261192
  383   1532.00       75.3692    -85.4666345463    -85.4542391673    0.337295
  384   1536.00       76.4907    -85.4639218377    -85.4517524787    0.331145
  385   1540.00       82.4052    -85.4736941389    -85.4636557673    0.273158
  386   1544.00      -82.3618    -85.4875923398    -85.4797513393    0.213364
  387   1548.00       78.5767    -85.4881317936    -85.4805494018    0.206327
  388   1552.00      -69.1723    -85.4686301437    -85.4595682383    0.246587
  389   1556.00       65.8723    -85.4660614309    -85.4548874904    0.304058
  390   1560.00      -68.6326    -85.4759375488    -85.4642990578    0.316699
  391   1564.00      -66.7232    -85.4725352516    -85.4619240638    0.288745
  392   1568.00      -67.4517    -85.4725836231    -85.4624236612    0.276467
  393   1572.00       71.7024    -85.4693446200    -85.4592746552    0.274018
  394   1576.00           nan               nan               nan         nan
  395   1580.00      -70.0932    -85.4677275017    -85.4579490079    0.266086
  396   1584.00       63.9986    -85.4643263984    -85.4551818467    0.248836
  397   1588.00      -57.6322    -85.4646151803    -85.4563233588    0.225632
  398   1592.00      -54.2924    -85.4621958557    -85.4535021426    0.236568
  399   1596.00      -49.0935    -85.4588720099    -85.4489181745    0.270858
  400   1600.00      -50.5138    -85.4717586721    -85.4612022524    0.287255
  401   1604.00       50.1026    -85.4920444083    -85.4823845714    0.262858
  402   1608.00       49.4369    -85.4838466200    -85.4746324615    0.250730
  403   1612.00       48.5664    -85.4649478093    -85.4557285503    0.250869
  404   1616.00      -47.1367    -85.4683240931    -85.4590076233    0.253514
  405   1620.00       52.3542    -85.4707314274    -85.4616049383    0.248344
  406   1624.00      -51.7721    -85.4773023194    -85.4695131720    0.211953
  407   1628.00      -55.9201    -85.4660170206    -85.4607572827    0.143125
  408   1632.00      -57.9172    -85.4405661250    -85.4361839622    0.119245
  409   1636.00      -52.6377    -85.4549124661    -85.4503516576    0.124106
