# CDFTB-CI Results
# Frame  Time(fs)   J_lowdin(meV)        E1(Ha)        E2(Ha)        dE(eV)
 1186   4744.00      -73.5250    -85.4727841566    -85.4617700356    0.299709
 1187   4748.00       71.7040    -85.4640925808    -85.4548358222    0.251889
 1188   4752.00      -73.8249    -85.4634926820    -85.4553863729    0.220584
 1189   4756.00      -75.7156    -85.4797621781    -85.4707339419    0.245671
 1190   4760.00       70.2200    -85.4674716546    -85.4562923795    0.304204
 1191   4764.00      -70.0708    -85.4690416463    -85.4568957709    0.330506
 1192   4768.00       71.7823    -85.4758065935    -85.4648718492    0.297550
 1193   4772.00       65.6161    -85.4696557628    -85.4616444958    0.217998
 1194   4776.00       64.5411    -85.4707832874    -85.4639409649    0.186189
 1195   4780.00      -59.6350    -85.4657378420    -85.4579812251    0.211068
 1196   4784.00      -56.3797    -85.4643644074    -85.4548158466    0.259830
 1197   4788.00       57.9949    -85.4575011136    -85.4464736984    0.300071
 1198   4792.00       50.5343    -85.4554332563    -85.4442006337    0.305655
 1199   4796.00       47.5396    -85.4763452230    -85.4658643399    0.285199
 1200   4800.00       53.3505    -85.4776073992    -85.4674269109    0.277025
 1201   4804.00      -51.7766    -85.4766441289    -85.4675788735    0.246678
 1202   4808.00       56.8810    -85.4816107853    -85.4734814032    0.221212
 1203   4812.00       61.1957    -85.4695632019    -85.4613087708    0.224615
 1204   4816.00      -56.5591    -85.4623664361    -85.4525494427    0.267134
 1205   4820.00      -52.1897    -85.4775294341    -85.4673242790    0.277696
 1206   4824.00       51.8680    -85.4774534405    -85.4687570209    0.236642
 1207   4828.00      -56.6081    -85.4468978239    -85.4398813909    0.190927
 1208   4832.00      -61.1330    -85.4481201201    -85.4425061285    0.152764
 1209   4836.00      -65.9321    -85.4647368234    -85.4587678426    0.162424
 1210   4840.00      -68.2460    -85.4703608283    -85.4613920599    0.244053
 1211   4844.00      -69.4799    -85.4690118698    -85.4573602252    0.317057
 1212   4848.00       67.9883    -85.4623037843    -85.4514506968    0.295328
 1213   4852.00      -67.7977    -85.4743205353    -85.4648339635    0.258143
 1214   4856.00       69.5723    -85.4696692554    -85.4614881478    0.222619
 1215   4860.00       70.1697    -85.4552789549    -85.4480583239    0.196483
 1216   4864.00       72.8679    -85.4678555848    -85.4600501405    0.212397
 1217   4868.00      -69.9109    -85.4615912787    -85.4534536793    0.221435
 1218   4872.00       69.9653    -85.4554344305    -85.4466873470    0.238020
 1219   4876.00      -70.6107    -85.4701191800    -85.4592533632    0.295674
 1220   4880.00       73.2097    -85.4734672863    -85.4606336315    0.349222
 1221   4884.00      -81.4834    -85.4733650590    -85.4598914375    0.366636
 1222   4888.00      -84.1391    -85.4625881729    -85.4516624882    0.297303
 1223   4892.00      -85.1654    -85.4543857511    -85.4469075688    0.203492
 1224   4896.00      -86.0721    -85.4639544252    -85.4570315311    0.188382
 1225   4900.00       85.6047    -85.4743890741    -85.4659019394    0.230947
 1226   4904.00      -84.9116    -85.4674736393    -85.4568383316    0.289401
 1227   4908.00      -82.6338    -85.4555547961    -85.4442055844    0.308828
 1228   4912.00       81.8049    -85.4649318772    -85.4549323213    0.272102
 1229   4916.00      -82.5627    -85.4653707466    -85.4554881583    0.268919
 1230   4920.00      -85.2272    -85.4623027296    -85.4506186537    0.317940
 1231   4924.00       86.4173    -85.4541375177    -85.4414266720    0.345880
 1232   4928.00       88.2639    -85.4537729514    -85.4413899746    0.336958
 1233   4932.00       88.4592    -85.4719543112    -85.4602552787    0.318347
 1234   4936.00      -86.5869    -85.4623982744    -85.4520368658    0.281948
 1235   4940.00       88.9202    -85.4656590835    -85.4549942510    0.290205
 1236   4944.00       88.6603    -85.4756673292    -85.4651509910    0.286164
 1237   4948.00      -87.0391    -85.4656307650    -85.4571070968    0.231941
 1238   4952.00      -89.2087    -85.4631623616    -85.4556255027    0.205088
 1239   4956.00      -92.0767    -85.4740671679    -85.4652892526    0.238859
 1240   4960.00       91.5652    -85.4665375058    -85.4541932379    0.335905
 1241   4964.00       87.7779    -85.4580983453    -85.4434952434    0.397371
 1242   4968.00      -85.9991    -85.4497972593    -85.4368090261    0.353428
 1243   4972.00      -88.9750    -85.4548137377    -85.4453149617    0.258475
 1244   4976.00       99.5021    -85.4684660024    -85.4599891546    0.230667
 1245   4980.00      102.0859    -85.4703755611    -85.4612774757    0.247572
 1246   4984.00       93.7429    -85.4678279424    -85.4578284682    0.272100
 1247   4988.00      -84.3272    -85.4538472682    -85.4441006088    0.265220
 1248   4992.00       84.4444    -85.4650302388    -85.4557356521    0.252919
 1249   4996.00      -81.7389    -85.4770059458    -85.4673259940    0.263405
 1250   5000.00       77.6422    -85.4633873548    -85.4518985282    0.312627
 1251   5004.00       70.3041    -85.4537038261    -85.4401271321    0.369441
 1252   5008.00       62.2454    -85.4547016166    -85.4416095279    0.356254
 1253   5012.00       59.1701    -85.4579025451    -85.4476850372    0.278033
 1254   5016.00      -62.1750    -85.4678012142    -85.4599672796    0.213172
 1255   5020.00       61.4035    -85.4709299605    -85.4644257471    0.176989
 1256   5024.00       62.3555    -85.4695616467    -85.4631607943    0.174176
 1257   5028.00       52.4493    -85.4650904093    -85.4588879493    0.168778
 1258   5032.00      -53.9980    -85.4678753498    -85.4619589902    0.160992
 1259   5036.00      -58.6354    -85.4695100396    -85.4627938785    0.182756
 1260   5040.00       52.3565    -85.4740767547    -85.4656611427    0.229000
 1261   5044.00      -51.8669    -85.4774351248    -85.4682486326    0.249977
 1262   5048.00      -47.2300    -85.4699480466    -85.4612332888    0.237141
 1263   5052.00       35.7176    -85.4708068460    -85.4630044664    0.212314
 1264   5056.00      -35.5963    -85.4695920512    -85.4621204427    0.203313
 1265   5060.00      -36.5876    -85.4674332628    -85.4594568012    0.217051
 1266   5064.00       35.0419    -85.4625874643    -85.4550832979    0.204199
 1267   5068.00       30.9840    -85.4582884338    -85.4519961123    0.171223
 1268   5072.00      -32.5154    -85.4630767070    -85.4578911536    0.141106
 1269   5076.00      -30.2990    -85.4675649926    -85.4625798310    0.135653
 1270   5080.00      -33.7776    -85.4650609725    -85.4587673544    0.171258
 1271   5084.00       29.9192    -85.4629954788    -85.4567298560    0.170496
 1272   5088.00       29.4995    -85.4680100572    -85.4629982160    0.136379
 1273   5092.00       25.9582    -85.4708174038    -85.4660384490    0.130042
 1274   5096.00      -25.7810    -85.4670859229    -85.4611329562    0.161988
 1275   5100.00       27.0351    -85.4512797191    -85.4428227852    0.230125
 1276   5104.00       11.4644    -85.4443399621    -85.4349997128    0.254161
 1277   5108.00      -16.8677    -85.4587678891    -85.4524816133    0.171058
 1278   5112.00       18.7677    -85.4603468713    -85.4574524451    0.078761
 1279   5116.00      -26.7865    -85.4637925504    -85.4605123129    0.089260
 1280   5120.00      -14.1505    -85.4683136364    -85.4623755399    0.161584
 1281   5124.00      -19.2907    -85.4627694325    -85.4516516805    0.302529
 1282   5128.00       23.7292    -85.4679079655    -85.4552507455    0.344420
 1283   5132.00       21.6258    -85.4583372512    -85.4487129805    0.261890
 1284   5136.00      -16.3185    -85.4670316207    -85.4615566460    0.148982
 1285   5140.00       24.9096    -85.4801767626    -85.4774680616    0.073708
 1286   5144.00       21.5418    -85.4524621963    -85.4496487110    0.076559
 1287   5148.00      -22.4542    -85.4586296072    -85.4525897544    0.164353
 1288   5152.00      -11.4830    -85.4759714658    -85.4681553870    0.212686
 1289   5156.00       22.2703    -85.4666294795    -85.4585296882    0.220407
 1290   5160.00       25.8996    -85.4555743519    -85.4483473157    0.196658
 1291   5164.00       19.7441    -85.4666329661    -85.4617663149    0.132428
 1292   5168.00      -23.2517    -85.4710108555    -85.4666667064    0.118210
 1293   5172.00      -33.9470    -85.4556301502    -85.4514365251    0.114114
 1294   5176.00      -28.7075    -85.4640661289    -85.4606003814    0.094308
 1295   5180.00       25.7126    -85.4727133248    -85.4685029271    0.114571
 1296   5184.00       26.0639    -85.4637200182    -85.4571461974    0.178883
 1297   5188.00      -23.7586    -85.4576367195    -85.4478917065    0.265175
 1298   5192.00       34.4405    -85.4579579145    -85.4468036774    0.303522
 1299   5196.00       37.7726    -85.4556558006    -85.4479076576    0.210838
 1300   5200.00      -48.5815    -85.4611097578    -85.4567285692    0.119218
 1301   5204.00       49.9170    -85.4575152088    -85.4538445569    0.099884
 1302   5208.00       48.0353    -85.4573341278    -85.4534928758    0.104526
 1303   5212.00       45.9043    -85.4688035986    -85.4606580566    0.221651
 1304   5216.00       33.8541    -85.4651865351    -85.4551053192    0.274324
 1305   5220.00           nan               nan               nan         nan
 1306   5224.00      -35.8852    -85.4577497474    -85.4526503178    0.138763
 1307   5228.00      -34.4311    -85.4490456401    -85.4453032139    0.101837
 1308   5232.00      -36.0478    -85.4641957960    -85.4578643586    0.172287
 1309   5236.00       36.5570    -85.4670916024    -85.4576259160    0.257574
 1310   5240.00           nan               nan               nan         nan
 1311   5244.00      -51.1146    -85.4622310781    -85.4527719945    0.257395
 1312   5248.00       50.6689    -85.4691886103    -85.4610681775    0.220968
 1313   5252.00      -45.4062    -85.4563997930    -85.4489658418    0.202288
 1314   5256.00      -48.7137    -85.4610095715    -85.4528174067    0.222920
 1315   5260.00       44.3042    -85.4652565361    -85.4585531415    0.182409
 1316   5264.00      -46.8868    -85.4568565469    -85.4508535496    0.163350
 1317   5268.00      -50.5784    -85.4582397537    -85.4509913223    0.197240
 1318   5272.00      -44.9319    -85.4604943653    -85.4517111144    0.239004
 1319   5276.00       50.5622    -85.4682296285    -85.4568002880    0.311008
 1320   5280.00      -49.6717    -85.4676706248    -85.4565945538    0.301395
 1321   5284.00      -48.7450    -85.4425426172    -85.4346905011    0.213667
 1322   5288.00       55.2367    -85.4467078545    -85.4403675556    0.172528
 1323   5292.00       42.7615    -85.4671637750    -85.4614599215    0.155210
 1324   5296.00      -36.7800    -85.4679084367    -85.4584438666    0.257544
 1325   5300.00       29.5916    -85.4550203409    -85.4410358762    0.380537
 1326   5304.00      -21.8253    -85.4610833408    -85.4460797338    0.408269
 1327   5308.00       29.5381    -85.4830139840    -85.4692905898    0.373433
 1328   5312.00      -42.7837    -85.4780350359    -85.4676541764    0.282478
 1329   5316.00      -45.6027    -85.4523305615    -85.4448924216    0.202402
 1330   5320.00       49.8231    -85.4579953495    -85.4499009995    0.220258
 1331   5324.00      -45.7852    -85.4718950778    -85.4628539252    0.246022
 1332   5328.00       43.8513    -85.4557504075    -85.4449219649    0.294657
 1333   5332.00       51.7529    -85.4508827505    -85.4388454781    0.327551
 1334   5336.00      -55.0281    -85.4634423709    -85.4541229192    0.253595
 1335   5340.00       60.6075    -85.4806145836    -85.4732280705    0.200997
 1336   5344.00       57.1858    -85.4701981919    -85.4630729075    0.193889
 1337   5348.00       58.8558    -85.4488977512    -85.4407863286    0.220723
 1338   5352.00       59.3519    -85.4662131394    -85.4551208170    0.301837
 1339   5356.00      -57.7524    -85.4684278549    -85.4566961836    0.319235
 1340   5360.00       56.8475    -85.4583340748    -85.4484745212    0.268292
 1341   5364.00      -60.9772    -85.4617349989    -85.4521377274    0.261155
 1342   5368.00       58.7678    -85.4562870415    -85.4461403452    0.276106
 1343   5372.00       59.4186    -85.4618892829    -85.4496066243    0.334228
 1344   5376.00      -57.2433    -85.4691862356    -85.4564071922    0.347735
 1345   5380.00      -57.2647    -85.4604114198    -85.4497966372    0.288843
 1346   5384.00      -60.4061    -85.4577127573    -85.4477189324    0.271946
 1347   5388.00      -60.5945    -85.4812548137    -85.4695172965    0.319394
 1348   5392.00       60.0482    -85.4811929793    -85.4674815401    0.373107
 1349   5396.00       61.2476    -85.4588872723    -85.4452657072    0.370662
 1350   5400.00      -61.7658    -85.4590324481    -85.4486854656    0.281556
 1351   5404.00       68.6447    -85.4663641544    -85.4584446541    0.215501
 1352   5408.00       74.5338    -85.4712283579    -85.4627448055    0.230849
 1353   5412.00       69.3606    -85.4690494706    -85.4584936948    0.287237
 1354   5416.00       64.4273    -85.4573693875    -85.4433402246    0.381753
 1355   5420.00       59.2751    -85.4618885874    -85.4472106675    0.399407
 1356   5424.00       60.7705    -85.4588308022    -85.4470902342    0.319477
 1357   5428.00      -64.7435    -85.4434630216    -85.4341245987    0.254111
 1358   5432.00       62.8769    -85.4641863471    -85.4545166920    0.263125
 1359   5436.00       52.8395    -85.4752956530    -85.4622238711    0.355701
 1360   5440.00      -48.9060    -85.4611957131    -85.4459396005    0.415140
 1361   5444.00       49.8152    -85.4693683912    -85.4569468566    0.338007
 1362   5448.00       54.1379    -85.4751741449    -85.4648098008    0.282028
 1363   5452.00       57.3943    -85.4708588310    -85.4608940284    0.271156
 1364   5456.00      -51.7790    -85.4711240581    -85.4606355835    0.285406
 1365   5460.00       46.9334    -85.4559745446    -85.4439209581    0.327995
 1366   5464.00      -47.5700    -85.4586293916    -85.4465628780    0.328347
 1367   5468.00       47.2831    -85.4718739376    -85.4604110227    0.311922
 1368   5472.00       45.9602    -85.4723272810    -85.4610792760    0.306074
 1369   5476.00       45.0831    -85.4707087419    -85.4600262690    0.290685
 1370   5480.00       43.4398    -85.4777088370    -85.4667196148    0.299032
 1371   5484.00       48.8230    -85.4661087475    -85.4555083773    0.288451
 1372   5488.00      -46.8295    -85.4552926603    -85.4464753725    0.239931
 1373   5492.00      -48.3069    -85.4653971105    -85.4570233899    0.227861
 1374   5496.00      -43.4609    -85.4696894551    -85.4611392584    0.232663
 1375   5500.00      -41.6746    -85.4747856924    -85.4650609215    0.264624
 1376   5504.00       43.7821    -85.4687414355    -85.4572717259    0.312107
 1377   5508.00       43.9511    -85.4626899105    -85.4511372524    0.314364
 1378   5512.00       40.0728    -85.4677807538    -85.4563434995    0.311224
 1379   5516.00      -40.7856    -85.4679727395    -85.4569004197    0.301293
 1380   5520.00      -41.7494    -85.4690764488    -85.4601792885    0.242104
 1381   5524.00       46.9454    -85.4606776740    -85.4521313854    0.232556
 1382   5528.00      -49.4005    -85.4655637767    -85.4561637491    0.255788
 1383   5532.00      -51.7365    -85.4795038211    -85.4703379379    0.249416
 1384   5536.00       49.1504    -85.4686850424    -85.4601058599    0.233451
 1385   5540.00      -50.9008    -85.4557213338    -85.4480425794    0.208950
 1386   5544.00      -51.4232    -85.4654198395    -85.4575249236    0.214832
 1387   5548.00      -50.6808    -85.4715527664    -85.4614432283    0.275095
 1388   5552.00      -48.7611    -85.4747113657    -85.4623953410    0.335136
 1389   5556.00       48.3572    -85.4648048555    -85.4526448584    0.330890
 1390   5560.00      -50.9723    -85.4662189703    -85.4567907901    0.256554
 1391   5564.00      -54.2097    -85.4758294492    -85.4692463660    0.179135
 1392   5568.00       61.7412    -85.4663784967    -85.4594244826    0.189228
 1393   5572.00      -55.0516    -85.4629118853    -85.4540114216    0.242194
 1394   5576.00      -46.5851    -85.4728338610    -85.4611138433    0.318918
 1395   5580.00      -50.9141    -85.4837539964    -85.4714661374    0.334370
 1396   5584.00       48.3582    -85.4753101407    -85.4660528041    0.251905
 1397   5588.00       51.4473    -85.4688126073    -85.4609322756    0.214435
 1398   5592.00       44.6185    -85.4677427057    -85.4587302894    0.245240
 1399   5596.00       32.9073    -85.4673759649    -85.4558502760    0.313630
 1400   5600.00      -37.1821    -85.4707064007    -85.4584247066    0.334202
 1401   5604.00       39.5467    -85.4545933095    -85.4447447357    0.267993
 1402   5608.00       43.6874    -85.4669070391    -85.4585825041    0.226522
 1403   5612.00       42.1576    -85.4828615102    -85.4735410358    0.253623
 1404   5616.00       38.8922    -85.4721130499    -85.4602374038    0.323153
 1405   5620.00      -32.8697    -85.4566045020    -85.4439118422    0.345385
 1406   5624.00       41.1956    -85.4631403080    -85.4522018127    0.297652
 1407   5628.00       38.0672    -85.4794117381    -85.4715197187    0.214753
 1408   5632.00       47.5421    -85.4757039935    -85.4681483060    0.205601
 1409   5636.00      -48.4024    -85.4641786147    -85.4535929689    0.288050
 1410   5640.00      -45.6223    -85.4664219126    -85.4524661324    0.379756
 1411   5644.00      -48.5975    -85.4783396278    -85.4638989552    0.392951
 1412   5648.00       51.0530    -85.4794173713    -85.4681375664    0.306939
 1413   5652.00      -47.7376    -85.4736676429    -85.4662101583    0.202928
 1414   5656.00      -51.0771    -85.4818498430    -85.4746822613    0.195040
 1415   5660.00      -43.7493    -85.4821089930    -85.4719764476    0.275721
 1416   5664.00       36.9753    -85.4689832731    -85.4566883554    0.334562
 1417   5668.00      -43.5453    -85.4567604965    -85.4445908064    0.331154
 1418   5672.00       50.2649    -85.4631047519    -85.4535077526    0.261148
 1419   5676.00      -52.2590    -85.4884309902    -85.4809498843    0.203571
 1420   5680.00      -52.4219    -85.4735148486    -85.4657656922    0.210865
 1421   5684.00      -54.1058    -85.4524603918    -85.4424838715    0.271475
 1422   5688.00      -55.5093    -85.4630685709    -85.4515850569    0.312482
 1423   5692.00      -57.6631    -85.4731834646    -85.4619519780    0.305624
 1424   5696.00      -60.9256    -85.4735963296    -85.4630486118    0.287018
 1425   5700.00      -67.7519    -85.4620135974    -85.4524514279    0.260200
 1426   5704.00      -67.5020    -85.4546360450    -85.4458789238    0.238293
 1427   5708.00      -64.8403    -85.4755330557    -85.4670118621    0.231873
 1428   5712.00      -71.7647    -85.4824165358    -85.4732958582    0.248186
 1429   5716.00       73.6392    -85.4626749469    -85.4538447126    0.240283
 1430   5720.00      -81.5405    -85.4678544591    -85.4581084904    0.265201
 1431   5724.00       81.9103    -85.4715586971    -85.4610059243    0.287156
 1432   5728.00       76.0952    -85.4747145833    -85.4639666919    0.292465
 1433   5732.00      -77.1771    -85.4724529699    -85.4609085751    0.314139
 1434   5736.00       82.5104    -85.4603888336    -85.4500656464    0.280908
 1435   5740.00      -92.6552    -85.4723602066    -85.4633737044    0.244535
 1436   5744.00       97.6931    -85.4732758066    -85.4648642721    0.228890
 1437   5748.00       96.2636    -85.4661789956    -85.4578277341    0.227249
 1438   5752.00      -88.0281    -85.4700292407    -85.4600677377    0.271066
 1439   5756.00      -82.9931    -85.4758557916    -85.4649468496    0.296847
 1440   5760.00      -80.3779    -85.4659751472    -85.4567908891    0.249916
 1441   5764.00      -79.8912    -85.4674437031    -85.4598805754    0.205803
 1442   5768.00      -76.4906    -85.4694577189    -85.4630238366    0.175075
 1443   5772.00      -70.4348    -85.4620701233    -85.4554062840    0.181332
 1444   5776.00       64.3886    -85.4670472924    -85.4579954798    0.246312
 1445   5780.00       57.4823    -85.4664730075    -85.4570362842    0.256786
 1446   5784.00       53.5579    -85.4750879099    -85.4676638117    0.202020
 1447   5788.00       54.4958    -85.4770328521    -85.4701263914    0.187934
 1448   5792.00       54.2268    -85.4726327345    -85.4657585044    0.187057
 1449   5796.00      -52.0929    -85.4796797446    -85.4722489447    0.202202
 1450   5800.00      -49.3928    -85.4673547807    -85.4590642999    0.225595
 1451   5804.00       44.7354    -85.4664709984    -85.4590770057    0.201201
 1452   5808.00       45.3149    -85.4718738921    -85.4655948582    0.170861
 1453   5812.00      -46.6725    -85.4557503310    -85.4496166941    0.166905
 1454   5816.00      -42.5544    -85.4610976072    -85.4544615976    0.180575
 1455   5820.00      -38.2182    -85.4677510445    -85.4599547649    0.212148
 1456   5824.00       37.1464    -85.4754890298    -85.4681538453    0.199601
 1457   5828.00      -25.9940    -85.4680685492    -85.4616172263    0.175549
 1458   5832.00       33.5287    -85.4619642268    -85.4549144772    0.191833
 1459   5836.00      -25.9544    -85.4728897440    -85.4635493895    0.254164
 1460   5840.00      -26.4043    -85.4736953912    -85.4619376451    0.319945
 1461   5844.00      -32.7051    -85.4740325492    -85.4626531167    0.309650
 1462   5848.00      -23.1070    -85.4625525885    -85.4534998365    0.246338
 1463   5852.00      -26.7232    -85.4787191512    -85.4709826852    0.210520
 1464   5856.00      -29.7671    -85.4817535835    -85.4746289443    0.193871
 1465   5860.00       24.7111    -85.4680510310    -85.4591659537    0.241775
 1466   5864.00       23.2743    -85.4698983825    -85.4591644502    0.292085
 1467   5868.00       35.3499    -85.4626369271    -85.4512708630    0.309286
 1468   5872.00      -33.2572    -85.4759552386    -85.4653364945    0.288951
 1469   5876.00       24.7234    -85.4736348245    -85.4653672337    0.224973
 1470   5880.00      -25.8019    -85.4626033852    -85.4559094716    0.182151
 1471   5884.00      -22.6470    -85.4686284856    -85.4608952210    0.210433
 1472   5888.00       31.8974    -85.4620644676    -85.4531579831    0.242358
 1473   5892.00       14.6258    -85.4738943364    -85.4648811359    0.245262
 1474   5896.00      -16.3939    -85.4826873646    -85.4726480793    0.273183
 1475   5900.00       13.3644    -85.4663349749    -85.4573394114    0.244782
 1476   5904.00       28.8742    -85.4615335274    -85.4523904774    0.248795
 1477   5908.00       33.6710    -85.4749136157    -85.4645230154    0.282743
 1478   5912.00      -29.3706    -85.4642627300    -85.4549352046    0.253815
 1479   5916.00      -27.3491    -85.4473236830    -85.4393446737    0.217120
 1480   5920.00       33.5641    -85.4664800549    -85.4605706258    0.160804
 1481   5924.00      -32.9043    -85.4725787589    -85.4674917400    0.138425
 1482   5928.00       40.8654    -85.4660525695    -85.4592253217    0.185779
 1483   5932.00      -33.6319    -85.4634561064    -85.4554820866    0.216984
 1484   5936.00       26.2533    -85.4504430109    -85.4412795379    0.249351
 1485   5940.00       28.5966    -85.4712297316    -85.4634679153    0.211210
 1486   5944.00      -48.5980    -85.4676574230    -85.4621304973    0.150395
 1487   5948.00       55.4944    -85.4559921278    -85.4505655909    0.147664
 1488   5952.00       55.8668    -85.4637608758    -85.4568211042    0.188841
 1489   5956.00       45.3667    -85.4560494121    -85.4465671509    0.258025
 1490   5960.00      -45.4073    -85.4559384558    -85.4445122693    0.310922
 1491   5964.00       55.6227    -85.4754524528    -85.4654506124    0.272164
 1492   5968.00       59.2117    -85.4749632537    -85.4672954335    0.208652
 1493   5972.00       54.1716    -85.4735677429    -85.4663489896    0.196432
 1494   5976.00      -44.1848    -85.4718354937    -85.4629767809    0.241058
 1495   5980.00       50.4561    -85.4727142821    -85.4617872852    0.297339
 1496   5984.00      -64.5195    -85.4611634903    -85.4494328335    0.319207
 1497   5988.00       71.4043    -85.4587451583    -85.4498015066    0.243369
 1498   5992.00       68.4801    -85.4615544528    -85.4544466852    0.193412
 1499   5996.00      -69.1745    -85.4585159852    -85.4511944926    0.199228
 1500   6000.00      -79.3822    -85.4513336840    -85.4422295771    0.247735
 1501   6004.00       94.8946    -85.4586311243    -85.4475105684    0.302606
 1502   6008.00       97.1756    -85.4748597971    -85.4638533504    0.299501
 1503   6012.00      -88.9836    -85.4653111129    -85.4554251754    0.269010
 1504   6016.00      -83.2716    -85.4546785677    -85.4448904445    0.266348
 1505   6020.00       85.8938    -85.4599835773    -85.4485179903    0.311995
 1506   6024.00       88.8236    -85.4561820939    -85.4423192331    0.377228
 1507   6028.00       89.2146    -85.4657763831    -85.4520025614    0.374805
 1508   6032.00       84.7757    -85.4743657657    -85.4624853652    0.323282
 1509   6036.00      -89.9747    -85.4765142776    -85.4657176212    0.293792
 1510   6040.00       96.5055    -85.4775923976    -85.4672939542    0.280235
 1511   6044.00      -96.7906    -85.4602570796    -85.4489983504    0.306366
 1512   6048.00      -90.7180    -85.4688619275    -85.4564706914    0.337183
 1513   6052.00      -78.1059    -85.4793914301    -85.4671088615    0.334226
 1514   6056.00       81.1080    -85.4700998512    -85.4583487742    0.319763
 1515   6060.00       87.8320    -85.4596705177    -85.4486667770    0.299427
 1516   6064.00       90.4756    -85.4511959792    -85.4411655328    0.272942
 1517   6068.00       89.4078    -85.4738955810    -85.4636992244    0.277457
 1518   6072.00       83.4299    -85.4767036664    -85.4655825704    0.302620
 1519   6076.00       84.3252    -85.4682177314    -85.4558411346    0.336784
 1520   6080.00      -90.0673    -85.4701239236    -85.4574317972    0.345370
 1521   6084.00       84.5734    -85.4651696991    -85.4535387668    0.316494
 1522   6088.00       80.0043    -85.4584059548    -85.4477673571    0.289491
 1523   6092.00      -70.2307    -85.4592007735    -85.4489552679    0.278794
 1524   6096.00      -64.5558    -85.4707297079    -85.4595775567    0.303465
 1525   6100.00      -65.6695    -85.4686083813    -85.4557015778    0.351212
 1526   6104.00      -59.3906    -85.4614063415    -85.4477249251    0.372290
 1527   6108.00       51.7948    -85.4643841568    -85.4513444726    0.354828
 1528   6112.00       52.0790    -85.4693767622    -85.4579295892    0.311493
 1529   6116.00      -58.5882    -85.4828102898    -85.4731006009    0.264214
 1530   6120.00       65.4067    -85.4628351024    -85.4539327496    0.242245
 1531   6124.00      -63.5492    -85.4609192044    -85.4525148057    0.228695
 1532   6128.00      -61.7371    -85.4659109381    -85.4575957333    0.226268
 1533   6132.00       56.9769    -85.4473879877    -85.4385512290    0.240460
 1534   6136.00       52.4781    -85.4727614882    -85.4624485290    0.280630
 1535   6140.00       52.2357    -85.4810174395    -85.4689777744    0.327616
 1536   6144.00       48.3570    -85.4684825138    -85.4558557601    0.343591
 1537   6148.00      -40.1062    -85.4777765002    -85.4664545987    0.308085
 1538   6152.00      -37.8746    -85.4665856829    -85.4568355327    0.265315
 1539   6156.00       46.2416    -85.4616740040    -85.4521194913    0.259992
 1540   6160.00       45.2473    -85.4689537701    -85.4595518525    0.255839
 1541   6164.00      -44.0291    -85.4688032454    -85.4597970103    0.245072
 1542   6168.00       47.4774    -85.4678566948    -85.4601553565    0.209564
 1543   6172.00      -41.5297    -85.4745443648    -85.4680255628    0.177386
 1544   6176.00       32.4456    -85.4769761832    -85.4703878598    0.179277
 1545   6180.00       45.6499    -85.4619510553    -85.4538905120    0.219339
 1546   6184.00       41.8048    -85.4614090865    -85.4524523365    0.243726
 1547   6188.00      -35.5218    -85.4765768025    -85.4679155835    0.235684
 1548   6192.00       35.3252    -85.4652445044    -85.4572587989    0.217302
 1549   6196.00      -37.4987    -85.4550881042    -85.4462110186    0.241558
 1550   6200.00       39.1829    -85.4597137699    -85.4498726850    0.267790
 1551   6204.00      -40.4436    -85.4570799130    -85.4465947832    0.285315
 1552   6208.00      -42.4619    -85.4603086013    -85.4509117149    0.255702
 1553   6212.00      -38.4017    -85.4678696992    -85.4598658077    0.217797
 1554   6216.00       40.3483    -85.4713777563    -85.4628023453    0.233349
 1555   6220.00       35.1682    -85.4675450689    -85.4568101686    0.292112
 1556   6224.00      -37.8211    -85.4653345845    -85.4524060509    0.351803
 1557   6228.00       39.8663    -85.4655188809    -85.4518187417    0.372800
 1558   6232.00      -40.9922    -85.4674459575    -85.4558349493    0.315952
 1559   6236.00      -37.0153    -85.4671094929    -85.4590377965    0.219642
 1560   6240.00       47.9083    -85.4655397543    -85.4570399615    0.231291
 1561   6244.00      -39.5278    -85.4738255344    -85.4646700200    0.249134
 1562   6248.00      -41.6291    -85.4795622397    -85.4700551202    0.258702
 1563   6252.00      -43.6163    -85.4802098234    -85.4716431983    0.233110
 1564   6256.00      -48.3382    -85.4775252466    -85.4698358955    0.209238
 1565   6260.00       39.7863    -85.4548245056    -85.4466871093    0.221430
 1566   6264.00      -42.6703    -85.4616836211    -85.4505996115    0.301611
 1567   6268.00      -43.0930    -85.4846867748    -85.4714959831    0.358940
 1568   6272.00       45.4369    -85.4775090029    -85.4637938950    0.373207
 1569   6276.00       48.9809    -85.4639671657    -85.4512983878    0.344735
 1570   6280.00       47.5944    -85.4767652775    -85.4645650306    0.331986
 1571   6284.00       48.1902    -85.4823566506    -85.4696004010    0.347115
 1572   6288.00      -51.1653    -85.4709764610    -85.4579035650    0.355732
 1573   6292.00      -58.3401    -85.4712678686    -85.4599916644    0.306841
 1574   6296.00      -59.0722    -85.4785504054    -85.4698695665    0.236218
 1575   6300.00      -56.7842    -85.4720789793    -85.4634096523    0.235904
 1576   6304.00       57.5576    -85.4743249764    -85.4645343737    0.266416
 1577   6308.00       56.7465    -85.4864512020    -85.4753951276    0.300851
 1578   6312.00      -58.0629    -85.4843999298    -85.4726264709    0.320372
