# call_index  Electronic(H)         Repulsive(H)          Total(H)
      96        -86.5655119338          0.8596108279        -85.7059011059
      97        -86.5583924281          0.8605523164        -85.6978401117
      98        -86.5460341380          0.8570576275        -85.6889765105
      99        -86.5287629356          0.8419419348        -85.6868210007
     100        -86.5098516532          0.8193691818        -85.6904824714
     101        -86.4941152075          0.8014412950        -85.6926739125
     102        -86.4842660079          0.7950861316        -85.6891798763
     103        -86.4793953177          0.7956952033        -85.6837001144
     104        -86.4769223298          0.7944279213        -85.6824944085
     105        -86.4748953201          0.7874267253        -85.6874685948
     106        -86.4735537054          0.7809456156        -85.6926080898
     107        -86.4738368754          0.7821993777        -85.6916374976
     108        -86.4754148260          0.7899018405        -85.6855129855
     109        -86.4768580772          0.7952474160        -85.6816106612
     110        -86.4778115774          0.7927243992        -85.6850871782
     111        -86.4807071139          0.7882805569        -85.6924265570
     112        -86.4885989852          0.7921971858        -85.6964017994
     113        -86.5017790833          0.8068348908        -85.6949441925
     114        -86.5172848720          0.8244115687        -85.6928733033
     115        -86.5311434112          0.8357468987        -85.6953965124
     116        -86.5408105755          0.8386455123        -85.7021650633
     117        -86.5464149819          0.8402459728        -85.7061690091
     118        -86.5484119447          0.8454246109        -85.7029873338
     119        -86.5461815720          0.8504214095        -85.6957601625
     120        -86.5385572091          0.8461895500        -85.6923676591
     121        -86.5263914180          0.8303634542        -85.6960279638
     122        -86.5138558704          0.8129622958        -85.7008935746
     123        -86.5051906145          0.8049226499        -85.7002679646
     124        -86.5014109475          0.8062228845        -85.6951880630
     125        -86.5008271808          0.8082825630        -85.6925446179
     126        -86.5012241037          0.8042092735        -85.6970148301
     127        -86.5018863541          0.7968688811        -85.7050174730
     128        -86.5035650503          0.7954662309        -85.7080988193
     129        -86.5060523822          0.8030921038        -85.7029602784
     130        -86.5077045583          0.8129413534        -85.6947632049
     131        -86.5064951826          0.8143955743        -85.6920996083
     132        -86.5029812678          0.8064485642        -85.6965327036
     133        -86.5004209630          0.7993750860        -85.7010458770
     134        -86.5011950324          0.8017642147        -85.6994308177
     135        -86.5046734683          0.8113196851        -85.6933537832
     136        -86.5083465658          0.8191097420        -85.6892368238
     137        -86.5101548626          0.8191954294        -85.6909594332
     138        -86.5103361573          0.8160642811        -85.6942718762
     139        -86.5101814187          0.8174672269        -85.6927141918
     140        -86.5097168336          0.8242753672        -85.6854414664
     141        -86.5072861402          0.8284525893        -85.6788335509
     142        -86.5010118553          0.8208775205        -85.6801343348
     143        -86.4918701232          0.8035580509        -85.6883120723
     144        -86.4831152685          0.7875044324        -85.6956108361
     145        -86.4768398129          0.7795488163        -85.6972909966
     146        -86.4730514791          0.7772370676        -85.6958144114
     147        -86.4707999243          0.7743211148        -85.6964788095
     148        -86.4699325590          0.7687422632        -85.7011902958
     149        -86.4721771820          0.7675331271        -85.7046440549
     150        -86.4787820211          0.7765924999        -85.7021895212
     151        -86.4889315044          0.7939499216        -85.6949815828
     152        -86.4998127916          0.8100038236        -85.6898089680
     153        -86.5085472229          0.8162497848        -85.6922974381
     154        -86.5152095786          0.8156686896        -85.6995408890
     155        -86.5215415738          0.8176164647        -85.7039251092
     156        -86.5278849538          0.8259446322        -85.7019403216
     157        -86.5328154226          0.8361151919        -85.6967002306
     158        -86.5339025474          0.8389105658        -85.6949919817
     159        -86.5304542859          0.8327052736        -85.6977490123
     160        -86.5242136310          0.8250675617        -85.6991460693
     161        -86.5164136298          0.8209701021        -85.6954435277
     162        -86.5068902815          0.8184284335        -85.6884618480
     163        -86.4942086524          0.8096116458        -85.6845970066
     164        -86.4779539854          0.7903899377        -85.6875640477
     165        -86.4607059576          0.7674948756        -85.6932110820
     166        -86.4457919912          0.7506400034        -85.6951519878
     167        -86.4346644567          0.7422342865        -85.6924301702
     168        -86.4270361178          0.7379536622        -85.6890824556
     169        -86.4219557828          0.7320963100        -85.6898594728
     170        -86.4198529443          0.7272407396        -85.6926122047
     171        -86.4217510743          0.7295662547        -85.6921848196
     172        -86.4276220517          0.7408794910        -85.6867425607
     173        -86.4361100117          0.7560080599        -85.6801019519
     174        -86.4445544488          0.7651425706        -85.6794118782
     175        -86.4516907819          0.7649036729        -85.6867871090
     176        -86.4590639335          0.7633573648        -85.6957065687
     177        -86.4681858200          0.7690121555        -85.6991736645
     178        -86.4788475532          0.7822835086        -85.6965640446
     179        -86.4896760457          0.7969622622        -85.6927137836
     180        -86.4990726938          0.8057995051        -85.6932731887
     181        -86.5069395042          0.8099734279        -85.6969660762
     182        -86.5138480988          0.8153304387        -85.6985176600
     183        -86.5193209060          0.8243534128        -85.6949674932
     184        -86.5213759058          0.8319143935        -85.6894615123
     185        -86.5174080559          0.8289707024        -85.6884373535
     186        -86.5073650227          0.8144565880        -85.6929084347
     187        -86.4940793396          0.7972076573        -85.6968716824
     188        -86.4803546159          0.7849471137        -85.6954075022
     189        -86.4679566094          0.7788494642        -85.6891071453
     190        -86.4575469698          0.7740624084        -85.6834845614
     191        -86.4498634150          0.7668501065        -85.6830133086
     192        -86.4465255231          0.7606507328        -85.6858747903
     193        -86.4484809863          0.7610086142        -85.6874723721
     194        -86.4547008629          0.7688697813        -85.6858310815
     195        -86.4622692206          0.7780369768        -85.6842322438
     196        -86.4677555269          0.7798966702        -85.6878588568
     197        -86.4706623100          0.7749761449        -85.6956861651
     198        -86.4727471667          0.7709762097        -85.7017709571
     199        -86.4751975997          0.7725006122        -85.7026969875
     200        -86.4782181469          0.7784264050        -85.6997917419
     201        -86.4811287190          0.7834092691        -85.6977194499
     202        -86.4836948489          0.7849330226        -85.6987618263
     203        -86.4865318656          0.7858881091        -85.7006437565
     204        -86.4897070725          0.7899360517        -85.6997710208
     205        -86.4919623631          0.7964352400        -85.6955271231
     206        -86.4909192711          0.7992314371        -85.6916878339
     207        -86.4850331298          0.7931156613        -85.6919174685
     208        -86.4760491388          0.7818316051        -85.6942175337
     209        -86.4672568407          0.7728580763        -85.6943987644
     210        -86.4613446147          0.7701165022        -85.6912281126
     211        -86.4596565471          0.7724068665        -85.6872496806
     212        -86.4623004522          0.7758003088        -85.6865001434
     213        -86.4695137663          0.7800193255        -85.6894944408
     214        -86.4815191890          0.7880051246        -85.6935140644
     215        -86.4974099237          0.8018171628        -85.6955927609
     216        -86.5148100011          0.8193959182        -85.6954140829
     217        -86.5300688857          0.8344018596        -85.6956670261
     218        -86.5404262130          0.8425584248        -85.6978677881
     219        -86.5460565477          0.8469470413        -85.6991095064
     220        -86.5481843316          0.8512042578        -85.6969800739
     221        -86.5481040532          0.8558659362        -85.6922381170
     222        -86.5464435720          0.8575563386        -85.6888872334
     223        -86.5434792853          0.8531653871        -85.6903138982
     224        -86.5400120884          0.8451740334        -85.6948380549
     225        -86.5365519124          0.8385136148        -85.6980382976
     226        -86.5325938958          0.8358431453        -85.6967507505
     227        -86.5265824720          0.8344791398        -85.6921033322
     228        -86.5166891411          0.8285032451        -85.6881858960
     229        -86.5028121994          0.8157918617        -85.6870203377
     230        -86.4871844462          0.8006437515        -85.6865406948
     231        -86.4723736967          0.7872508644        -85.6851228323
     232        -86.4608143761          0.7778674093        -85.6829469669
     233        -86.4537854422          0.7711561984        -85.6826292438
     234        -86.4518514420          0.7662464230        -85.6856050190
     235        -86.4555297945          0.7657252810        -85.6898045135
     236        -86.4642894403          0.7720926673        -85.6921967730
     237        -86.4760790686          0.7841431893        -85.6919358793
     238        -86.4877764113          0.7963077980        -85.6914686133
     239        -86.4963758083          0.8021480379        -85.6942277705
     240        -86.5013449444          0.8013143677        -85.7000305767
     241        -86.5041695894          0.7986986289        -85.7054709606
     242        -86.5063317891          0.7980167927        -85.7083149964
     243        -86.5089228003          0.8006875733        -85.7082352270
     244        -86.5117850192          0.8045368200        -85.7072481992
     245        -86.5148358433          0.8092171586        -85.7056186847
     246        -86.5181404060          0.8164752825        -85.7016651235
     247        -86.5207647375          0.8260044818        -85.6947602557
     248        -86.5208857590          0.8339263943        -85.6869593646
     249        -86.5167154899          0.8348020076        -85.6819134823
     250        -86.5076496987          0.8258538596        -85.6817958391
     251        -86.4958232312          0.8113232695        -85.6844999617
     252        -86.4843967537          0.7973770286        -85.6870197251
     253        -86.4758873392          0.7870873452        -85.6887999940
     254        -86.4718947344          0.7807374868        -85.6911572476
     255        -86.4725324884          0.7766830191        -85.6958494693
     256        -86.4780914668          0.7778057925        -85.7002856743
     257        -86.4883682489          0.7877269141        -85.7006413348
     258        -86.5013352913          0.8053493961        -85.6959858952
     259        -86.5135842273          0.8245443258        -85.6890399015
     260        -86.5214067989          0.8374622176        -85.6839445814
     261        -86.5225271848          0.8398387033        -85.6826884815
     262        -86.5178016912          0.8349251569        -85.6828765343
     263        -86.5093916658          0.8268973787        -85.6824942870
     264        -86.4997385592          0.8174418322        -85.6822967270
     265        -86.4910828170          0.8062283846        -85.6848544324
     266        -86.4850921064          0.7940009972        -85.6910911092
     267        -86.4835679480          0.7867532203        -85.6968147277
     268        -86.4866514236          0.7883428747        -85.6983085489
     269        -86.4923098947          0.7967420442        -85.6955678506
     270        -86.4974495212          0.8054843903        -85.6919651309
     271        -86.4990656788          0.8078729836        -85.6911926952
     272        -86.4959228156          0.8022273693        -85.6936954463
     273        -86.4895328727          0.7940064669        -85.6955264057
     274        -86.4818906530          0.7872959157        -85.6945947374
     275        -86.4749323661          0.7828354880        -85.6920968781
     276        -86.4701680643          0.7786680153        -85.6915000490
     277        -86.4690365145          0.7751625657        -85.6938739488
     278        -86.4729771208          0.7765879033        -85.6963892175
     279        -86.4814683705          0.7845678283        -85.6969005422
     280        -86.4919906203          0.7964738569        -85.6955167634
     281        -86.5011319469          0.8069154849        -85.6942164620
     282        -86.5059895088          0.8111965118        -85.6947929970
     283        -86.5059025770          0.8094810313        -85.6964215456
     284        -86.5024731862          0.8062635364        -85.6962096498
     285        -86.4973212596          0.8032934890        -85.6940277707
     286        -86.4919698001          0.8000053450        -85.6919644551
     287        -86.4878544209          0.7955086367        -85.6923457842
     288        -86.4867849689          0.7926008762        -85.6941840928
     289        -86.4898361461          0.7946831772        -85.6951529689
     290        -86.4957823158          0.8010834427        -85.6946988731
     291        -86.5017144199          0.8076725994        -85.6940418206
     292        -86.5045183870          0.8097913430        -85.6947270440
     293        -86.5023873966          0.8053495811        -85.6970378156
     294        -86.4959741612          0.7970671749        -85.6989069863
     295        -86.4876538458          0.7896997502        -85.6979540956
     296        -86.4796578658          0.7848390500        -85.6948188158
     297        -86.4735693464          0.7811459681        -85.6924233783
     298        -86.4706329447          0.7779585461        -85.6926743986
     299        -86.4723239856          0.7791560125        -85.6931679730
     300        -86.4785751163          0.7864820849        -85.6920930314
     301        -86.4870405221          0.7967762974        -85.6902642247
     302        -86.4941616980          0.8043104903        -85.6898512077
     303        -86.4969318468          0.8050784495        -85.6918533973
     304        -86.4944345223          0.7996642326        -85.6947702897
     305        -86.4881513890          0.7924488026        -85.6957025864
     306        -86.4806222420          0.7870746856        -85.6935475564
     307        -86.4739483308          0.7830932350        -85.6908550957
     308        -86.4694649968          0.7779101081        -85.6915548888
     309        -86.4683687355          0.7721304023        -85.6962383332
     310        -86.4720670561          0.7716844527        -85.7003826034
     311        -86.4799159398          0.7782595676        -85.7016563722
     312        -86.4888108561          0.7869954280        -85.7018154281
     313        -86.4947220274          0.7909214183        -85.7038006091
     314        -86.4947742783          0.7869567404        -85.7078175379
     315        -86.4887685157          0.7783479606        -85.7104205551
     316        -86.4788867709          0.7708300435        -85.7080567274
     317        -86.4682950883          0.7671963133        -85.7010987750
     318        -86.4598173217          0.7659996192        -85.6938177024
     319        -86.4554704172          0.7640613917        -85.6914090255
     320        -86.4573746797          0.7642798097        -85.6930948701
     321        -86.4668794547          0.7734541368        -85.6934253179
     322        -86.4819176409          0.7910199673        -85.6908976736
     323        -86.4976866367          0.8092734168        -85.6884132199
     324        -86.5087911842          0.8190846690        -85.6897065152
     325        -86.5121831781          0.8175316064        -85.6946515717
     326        -86.5082127082          0.8092967776        -85.6989159306
     327        -86.4995885711          0.8011237245        -85.6984648466
     328        -86.4901731301          0.7973452519        -85.6928278783
     329        -86.4830168844          0.7961905081        -85.6868263763
     330        -86.4801223774          0.7940568149        -85.6860655625
     331        -86.4835172551          0.7939507412        -85.6895665139
     332        -86.4938903254          0.8015260577        -85.6923642677
     333        -86.5086031968          0.8157059066        -85.6928972902
     334        -86.5227094769          0.8289090070        -85.6938004700
     335        -86.5312543625          0.8329624248        -85.6982919377
     336        -86.5323055203          0.8270949797        -85.7052105405
     337        -86.5271906275          0.8174566516        -85.7097339759
     338        -86.5192896557          0.8113145006        -85.7079751552
     339        -86.5122593678          0.8112158484        -85.7010435194
     340        -86.5079055435          0.8121310911        -85.6957744524
     341        -86.5073918849          0.8101001972        -85.6972916876
     342        -86.5123606041          0.8104829303        -85.7018776738
     343        -86.5224274283          0.8184343673        -85.7039930611
     344        -86.5336263684          0.8306939908        -85.7029323777
     345        -86.5400022796          0.8377575723        -85.7022447073
     346        -86.5368129792          0.8321170359        -85.7046959433
     347        -86.5237124211          0.8161859710        -85.7075264501
     348        -86.5038651007          0.7977029291        -85.7061621716
     349        -86.4824225529          0.7839025507        -85.6985200022
     350        -86.4641441430          0.7759102102        -85.6882339327
     351        -86.4516103037          0.7690937811        -85.6825165226
     352        -86.4466164503          0.7626680215        -85.6839484288
     353        -86.4505938857          0.7636941442        -85.6868997415
     354        -86.4620205478          0.7750707690        -85.6869497787
     355        -86.4759640780          0.7900330614        -85.6859310165
     356        -86.4861406817          0.7969955634        -85.6891451183
     357        -86.4892488481          0.7918692297        -85.6973796184
     358        -86.4864041347          0.7807471394        -85.7056569952
     359        -86.4812910882          0.7723178183        -85.7089732699
     360        -86.4787152732          0.7733867272        -85.7053285460
     361        -86.4815866600          0.7824466705        -85.6991399895
     362        -86.4899794261          0.7922828155        -85.6976966106
     363        -86.5034757684          0.8016544042        -85.7018213642
     364        -86.5214187205          0.8164571567        -85.7049615638
     365        -86.5405536072          0.8372316958        -85.7033219114
     366        -86.5554102909          0.8560787781        -85.6993315128
     367        -86.5606223605          0.8623560455        -85.6982663151
     368        -86.5548307193          0.8541593675        -85.7006713519
     369        -86.5406918889          0.8375762977        -85.7031155911
     370        -86.5233765996          0.8221515750        -85.7012250246
     371        -86.5085740780          0.8145334812        -85.6940405968
     372        -86.4991337165          0.8118694617        -85.6872642548
     373        -86.4954605851          0.8076635948        -85.6877969902
     374        -86.4982687890          0.8047022112        -85.6935665778
     375        -86.5077618367          0.8112053592        -85.6965564775
     376        -86.5212231859          0.8276652751        -85.6935579108
     377        -86.5335346338          0.8449263494        -85.6886082844
     378        -86.5397506565          0.8517727565        -85.6879778999
     379        -86.5385453362          0.8464567100        -85.6920886262
     380        -86.5318087502          0.8347513515        -85.6970573987
     381        -86.5235409669          0.8256085395        -85.6979324273
     382        -86.5172834177          0.8223982253        -85.6948851924
     383        -86.5136821479          0.8195690140        -85.6941131338
     384        -86.5123690067          0.8127208702        -85.6996481366
     385        -86.5138385170          0.8078418295        -85.7059966875
     386        -86.5172655563          0.8113005003        -85.7059650560
     387        -86.5191227100          0.8199151669        -85.6992075431
     388        -86.5143426576          0.8218628158        -85.6924798419
     389        -86.5000623449          0.8084512066        -85.6916111384
     390        -86.4781540560          0.7830197325        -85.6951343235
     391        -86.4535134918          0.7558360331        -85.6976774586
     392        -86.4322974335          0.7378848883        -85.6944125452
     393        -86.4186317933          0.7311669059        -85.6874648875
     394        -86.4131234073          0.7285887135        -85.6845346938
     395        -86.4155243527          0.7266701381        -85.6888542146
     396        -86.4258380503          0.7314558468        -85.6943822035
     397        -86.4418648756          0.7463458474        -85.6955190282
     398        -86.4588356449          0.7655836286        -85.6932520163
     399        -86.4712460473          0.7777801120        -85.6934659353
     400        -86.4765568349          0.7777351121        -85.6988217228
     401        -86.4761483176          0.7697932474        -85.7063550702
     402        -86.4737797637          0.7636940232        -85.7100857405
     403        -86.4736543024          0.7672369002        -85.7064174022
     404        -86.4773086851          0.7780483374        -85.6992603476
     405        -86.4838345746          0.7879012176        -85.6959333570
     406        -86.4930444654          0.7962661822        -85.6967782832
     407        -86.5050863369          0.8098046761        -85.6952816608
     408        -86.5177079942          0.8292090463        -85.6884989478
     409        -86.5266075674          0.8461763508        -85.6804312166
     410        -86.5277593498          0.8498986116        -85.6778607382
     411        -86.5207939255          0.8383198893        -85.6824740363
     412        -86.5088812608          0.8186434479        -85.6902378129
     413        -86.4970943597          0.8021660694        -85.6949282903
     414        -86.4899468927          0.7954518377        -85.6944950551
     415        -86.4888496361          0.7948816505        -85.6939679856
     416        -86.4930896576          0.7940244002        -85.6990652574
     417        -86.5026010585          0.7957802703        -85.7068207882
     418        -86.5163235312          0.8059926144        -85.7103309168
     419        -86.5303870339          0.8224459637        -85.7079410702
     420        -86.5393718036          0.8349320542        -85.7044397494
     421        -86.5394010588          0.8345036409        -85.7048974180
     422        -86.5309137807          0.8221254991        -85.7087882816
     423        -86.5178925528          0.8063634911        -85.7115290617
     424        -86.5055995260          0.7964998512        -85.7090996748
     425        -86.4977845177          0.7947546706        -85.7030298472
     426        -86.4950558335          0.7953668718        -85.6996889617
     427        -86.4966959386          0.7941759395        -85.7025199991
     428        -86.5024959462          0.7963821698        -85.7061137764
     429        -86.5103710685          0.8057152785        -85.7046557900
     430        -86.5154353512          0.8166236821        -85.6988116691
     431        -86.5123972438          0.8182623947        -85.6941348491
     432        -86.4993277651          0.8059859503        -85.6933418147
     433        -86.4788257551          0.7843053451        -85.6945204100
     434        -86.4567003618          0.7632717402        -85.6934286216
     435        -86.4394083596          0.7517956170        -85.6876127426
     436        -86.4309293882          0.7500831758        -85.6808462124
     437        -86.4315636676          0.7512053902        -85.6803582774
     438        -86.4403492880          0.7529464686        -85.6874028194
     439        -86.4559930577          0.7612781909        -85.6947148668
     440        -86.4745475600          0.7775707504        -85.6969768096
     441        -86.4898490420          0.7941152394        -85.6957338026
     442        -86.4967054588          0.8009019787        -85.6958034801
     443        -86.4938488558          0.7949261141        -85.6989227417
     444        -86.4844082087          0.7819591396        -85.7024490691
     445        -86.4745221153          0.7730630081        -85.7014591071
     446        -86.4698168127          0.7750349266        -85.6947818861
     447        -86.4727714749          0.7851301933        -85.6876412815
     448        -86.4827616967          0.7961629740        -85.6865987227
     449        -86.4987831091          0.8083016249        -85.6904814842
     450        -86.5193039095          0.8269295110        -85.6923743985
     451        -86.5398465763          0.8499891492        -85.6898574271
     452        -86.5541465564          0.8668845849        -85.6872619715
     453        -86.5579661551          0.8687245483        -85.6892416067
     454        -86.5512591495          0.8555242247        -85.6957349248
     455        -86.5382334762          0.8361661176        -85.7020673586
     456        -86.5253109062          0.8223376261        -85.7029732800
     457        -86.5173999605          0.8185620270        -85.6988379335
     458        -86.5161133471          0.8206079585        -85.6955053885
     459        -86.5206025835          0.8230805137        -85.6975220699
     460        -86.5300643332          0.8293396890        -85.7007246442
     461        -86.5426267730          0.8440744532        -85.6985523198
     462        -86.5534963094          0.8622900389        -85.6912062705
     463        -86.5570446758          0.8721519137        -85.6848927621
     464        -86.5503678870          0.8659145522        -85.6844533347
     465        -86.5346109729          0.8449181009        -85.6896928720
     466        -86.5150997235          0.8200612577        -85.6950384658
     467        -86.4985146102          0.8038203390        -85.6946942712
     468        -86.4890157263          0.7993213728        -85.6896943534
     469        -86.4871256324          0.8006036294        -85.6865220030
     470        -86.4913268504          0.8023182312        -85.6890086192
     471        -86.5003165645          0.8082323201        -85.6920842444
     472        -86.5112034880          0.8206414706        -85.6905620174
     473        -86.5185802350          0.8320935971        -85.6864866379
     474        -86.5174795861          0.8313741219        -85.6861054642
     475        -86.5064898385          0.8139316228        -85.6925582157
     476        -86.4886308703          0.7856780218        -85.7029528485
     477        -86.4708572424          0.7615020328        -85.7093552096
     478        -86.4599843290          0.7529920534        -85.7069922756
     479        -86.4591022042          0.7594323502        -85.6996698540
     480        -86.4672484599          0.7718158380        -85.6954326218
     481        -86.4821221494          0.7862103616        -85.6959117877
     482        -86.5014437436          0.8073654325        -85.6940783111
     483        -86.5206045837          0.8340686040        -85.6865359797
     484        -86.5332862475          0.8549901765        -85.6782960710
     485        -86.5351070027          0.8580826460        -85.6770243567
     486        -86.5261055550          0.8407595998        -85.6853459552
     487        -86.5113560283          0.8133598683        -85.6979961599
     488        -86.4988715911          0.7933865747        -85.7054850164
     489        -86.4946389379          0.7902393416        -85.7043995963
     490        -86.5002438613          0.7998333840        -85.7004104773
     491        -86.5136741423          0.8124496606        -85.7012244817
     492        -86.5323583283          0.8265236122        -85.7058347161
     493        -86.5535045081          0.8472143289        -85.7062901792
     494        -86.5717184491          0.8716582446        -85.7000602045
     495        -86.5805064095          0.8876374961        -85.6928689135
     496        -86.5758838829          0.8840075339        -85.6918763489
     497        -86.5588396246          0.8604133220        -85.6984263027
     498        -86.5360652132          0.8305487602        -85.7055164530
     499        -86.5163226546          0.8111112757        -85.7052113788
     500        -86.5052299328          0.8070070506        -85.6982228822
     501        -86.5039294509          0.8113272259        -85.6926022250
     502        -86.5106615143          0.8165307646        -85.6941307498
     503        -86.5233406743          0.8254065217        -85.6979341526
     504        -86.5384806934          0.8425727102        -85.6959079832
     505        -86.5493826387          0.8609785159        -85.6884041227
     506        -86.5490595577          0.8657607388        -85.6832988189
     507        -86.5346732290          0.8481592556        -85.6865139734
     508        -86.5099061833          0.8148554570        -85.6950507263
     509        -86.4831889046          0.7829230188        -85.7002658857
     510        -86.4627413830          0.7655126670        -85.6972287160
     511        -86.4527832680          0.7626688068        -85.6901144611
     512        -86.4531388050          0.7657547604        -85.6873840446
     513        -86.4613609050          0.7694256963        -85.6919352088
     514        -86.4747952862          0.7779228602        -85.6968724260
     515        -86.4891140465          0.7936386315        -85.6954754150
     516        -86.4977431201          0.8077855279        -85.6899575922
     517        -86.4952051607          0.8071347960        -85.6880703647
     518        -86.4811145401          0.7877669231        -85.6933476170
     519        -86.4612283529          0.7603278890        -85.7009004640
     520        -86.4442924333          0.7413647707        -85.7029276626
     521        -86.4371433763          0.7397729761        -85.6973704002
     522        -86.4418340171          0.7512370364        -85.6905969807
     523        -86.4562967406          0.7658874440        -85.6904092966
     524        -86.4768442305          0.7798931054        -85.6969511250
     525        -86.4995096850          0.7973095611        -85.7022001239
     526        -86.5187742340          0.8180855878        -85.7006886461
     527        -86.5279857531          0.8320842883        -85.6959014648
     528        -86.5228450925          0.8276425069        -85.6952025856
     529        -86.5051001274          0.8051404467        -85.6999596807
     530        -86.4820125511          0.7776644218        -85.7043481294
     531        -86.4623308232          0.7599237067        -85.7024071165
     532        -86.4520323744          0.7568467706        -85.6951856038
     533        -86.4523728995          0.7621443004        -85.6902285991
     534        -86.4613763464          0.7684869714        -85.6928893749
     535        -86.4761814742          0.7769294696        -85.6992520046
