# CDFTB-CI Results
# Frame  Time(fs)   J_lowdin(meV)        E1(Ha)        E2(Ha)        dE(eV)
   38    152.00      102.5807    -85.4673501252    -85.4581365756    0.250713
   39    156.00           nan               nan               nan         nan
   40    160.00      -94.6891    -85.4686723682    -85.4590445041    0.261988
   41    164.00      -97.2385    -85.4640722999    -85.4561215444    0.216351
   42    168.00       98.3588    -85.4746162241    -85.4664532926    0.222125
   43    172.00     -103.2105    -85.4700844582    -85.4601540848    0.270219
   44    176.00      105.2728    -85.4560530200    -85.4454435425    0.288699
   45    180.00      -95.5582    -85.4741090970    -85.4654895176    0.234551
   46    184.00       88.3879    -85.4721713666    -85.4654369103    0.183254
   47    188.00      -85.6725    -85.4716575258    -85.4648696283    0.184708
   48    192.00      -81.4716    -85.4859345223    -85.4770734741    0.241121
   49    196.00      -84.9807    -85.4660864893    -85.4559128086    0.276840
   50    200.00       82.8918    -85.4692122092    -85.4608926059    0.226388
   51    204.00       81.1167    -85.4793194419    -85.4732986095    0.163835
   52    208.00       78.4342    -85.4663890245    -85.4606175128    0.157051
   53    212.00      -69.5186    -85.4677311516    -85.4594756602    0.224643
   54    216.00       65.6235    -85.4789511380    -85.4661379493    0.348665
   55    220.00      -65.0933    -85.4819897887    -85.4694790363    0.340435
   56    224.00      -58.5489    -85.4690469175    -85.4618453651    0.195964
   57    228.00      -61.5857    -85.4656575169    -85.4611268394    0.123286
   58    232.00      -58.2403    -85.4713227781    -85.4670412335    0.116507
   59    236.00      -51.8882    -85.4736808312    -85.4676393955    0.164396
   60    240.00       47.6282    -85.4680979317    -85.4606776550    0.201916
   61    244.00       42.0820    -85.4727494138    -85.4673500675    0.146924
   62    248.00       42.7439    -85.4740175897    -85.4702843929    0.101585
   63    252.00       41.5840    -85.4701727797    -85.4655444856    0.125942
   64    256.00      -40.0898    -85.4694253541    -85.4607827252    0.235178
   65    260.00      -37.7044    -85.4773075102    -85.4678095348    0.258453
   66    264.00       37.8289    -85.4880031590    -85.4818629344    0.167084
   67    268.00       37.9099    -85.4731093027    -85.4698272347    0.089310
   68    272.00       41.2820    -85.4633680939    -85.4598625282    0.095391
   69    276.00      -38.1777    -85.4747388973    -85.4676145780    0.193863
   70    280.00      -34.0757    -85.4824222335    -85.4716190757    0.293969
   71    284.00      -30.7321    -85.4779550797    -85.4676314903    0.280919
   72    288.00       28.5167    -85.4646834046    -85.4581005625    0.179128
   73    292.00       28.2818    -85.4730372758    -85.4693500437    0.100335
   74    296.00      -30.5552    -85.4739514182    -85.4699471447    0.108962
   75    300.00       30.9547    -85.4686212632    -85.4619762401    0.180820
   76    304.00      -20.8626    -85.4692282343    -85.4608821361    0.227109
   77    308.00      -25.8975    -85.4628308070    -85.4544756128    0.227356
   78    312.00      -21.3222    -85.4740490199    -85.4665946591    0.202843
   79    316.00       18.4525    -85.4743475521    -85.4679035853    0.175349
   80    320.00      -22.3089    -85.4696911354    -85.4638244079    0.159642
   81    324.00       20.4075    -85.4806727359    -85.4755738044    0.138749
   82    328.00       22.0249    -85.4673052919    -85.4621596690    0.140020
   83    332.00       23.1515    -85.4656348711    -85.4580861730    0.205411
   84    336.00      -24.3038    -85.4582881772    -85.4488201184    0.257639
   85    340.00      -28.7149    -85.4721154539    -85.4634704628    0.235242
   86    344.00      -18.1717    -85.4924451435    -85.4860864530    0.173029
   87    348.00      -19.3026    -85.4608486312    -85.4564105705    0.120766
   88    352.00      -20.1888    -85.4633038207    -85.4571978750    0.166151
   89    356.00       27.3902    -85.4737144120    -85.4654915499    0.223755
   90    360.00       28.0874    -85.4729785427    -85.4646526690    0.226559
   91    364.00      -24.9560    -85.4667709198    -85.4599070879    0.186774
   92    368.00       29.3018    -85.4610613328    -85.4558128506    0.142818
   93    372.00      -26.9090    -85.4794954118    -85.4736096892    0.160159
   94    376.00       27.3438    -85.4706151253    -85.4625999199    0.218105
   95    380.00       29.4023    -85.4609235793    -85.4536680431    0.197433
   96    384.00      -29.2226    -85.4677647402    -85.4633189041    0.120977
   97    388.00       31.9508    -85.4732030703    -85.4688637283    0.118080
   98    392.00      -40.9352    -85.4684992446    -85.4608480083    0.208201
   99    396.00      -34.0559    -85.4662083743    -85.4539101938    0.334651
  100    400.00      -40.0879    -85.4831773567    -85.4702622117    0.351439
  101    404.00       33.6793    -85.4805626490    -85.4724161732    0.221677
  102    408.00      -36.7406    -85.4680102943    -85.4636464909    0.118745
  103    412.00       34.7322    -85.4664328634    -85.4619504277    0.121973
  104    416.00      -34.7155    -85.4815003792    -85.4737800458    0.210081
  105    420.00      -35.8953    -85.4805651148    -85.4698628632    0.291223
  106    424.00       40.2488    -85.4722392691    -85.4637281021    0.231601
  107    428.00      -39.1349    -85.4847301254    -85.4788364673    0.160375
  108    432.00      -44.9991    -85.4802534851    -85.4729721842    0.198134
  109    436.00       47.2534    -85.4750163018    -85.4637030266    0.307850
  110    440.00       49.5745    -85.4800956822    -85.4657034427    0.391633
  111    444.00      -53.2020    -85.4808486597    -85.4690261701    0.321706
  112    448.00      -54.3840    -85.4839550967    -85.4755930976    0.227542
  113    452.00       53.2089    -85.4798684622    -85.4724731570    0.201237
  114    456.00      -53.7679    -85.4857857641    -85.4763004736    0.258108
  115    460.00      -51.2449    -85.4843568594    -85.4719568434    0.337422
  116    464.00       49.7080    -85.4747752698    -85.4622488845    0.340860
  117    468.00      -52.9112    -85.4777654757    -85.4672906332    0.285035
  118    472.00       47.3064    -85.4760153979    -85.4649483832    0.301149
  119    476.00      -48.9805    -85.4794396038    -85.4650759381    0.390855
  120    480.00      -47.9430    -85.4898294897    -85.4732148903    0.452106
  121    484.00      -46.5661    -85.4956260299    -85.4799052430    0.427784
  122    488.00      -47.2218    -85.4715963574    -85.4606412116    0.298105
  123    492.00      -40.7209    -85.4750325875    -85.4665546583    0.230696
  124    496.00       38.8790    -85.4880075335    -85.4778379657    0.276728
  125    500.00      -45.8634    -85.4725627417    -85.4610916334    0.312145
  126    504.00      -54.4090    -85.4763422531    -85.4645366275    0.321247
  127    508.00      -57.2158    -85.4747479942    -85.4644098327    0.281316
  128    512.00      -58.3497    -85.4831161823    -85.4747083365    0.228789
  129    516.00       59.0679    -85.4763174876    -85.4668096762    0.258721
  130    520.00      -64.2409    -85.4614046338    -85.4501878781    0.305223
  131    524.00       64.9442    -85.4831957023    -85.4712085227    0.326188
  132    528.00      -60.7417    -85.4869308018    -85.4757587655    0.304007
  133    532.00       64.9297    -85.4706867786    -85.4613152662    0.255012
  134    536.00      -60.7172    -85.4783419116    -85.4694695073    0.241430
  135    540.00       64.2421    -85.4852391988    -85.4765704754    0.235888
  136    544.00      -66.7426    -85.4761589620    -85.4680433620    0.220837
  137    548.00      -61.6719    -85.4677340084    -85.4591712314    0.233005
  138    552.00      -63.2845    -85.4787381957    -85.4686964596    0.273250
  139    556.00      -62.8086    -85.4842802495    -85.4733111774    0.298484
  140    560.00       66.9610    -85.4769620539    -85.4661423430    0.294419
  141    564.00       70.2246    -85.4623895827    -85.4535255699    0.241202
  142    568.00       69.9428    -85.4726499525    -85.4647929553    0.213800
  143    572.00       74.8529    -85.4885578800    -85.4802563190    0.225897
  144    576.00       78.9850    -85.4678676744    -85.4579539109    0.269767
  145    580.00       82.5068    -85.4675089943    -85.4556823855    0.321818
  146    584.00       85.1058    -85.4773890256    -85.4658735383    0.313352
  147    588.00      -86.9443    -85.4810540232    -85.4709440661    0.275106
  148    592.00       86.3942    -85.4792955256    -85.4693408654    0.270880
  149    596.00       85.7707    -85.4660601050    -85.4550306024    0.300128
  150    600.00      -86.3039    -85.4636374184    -85.4507801937    0.349863
  151    604.00      -86.4085    -85.4642875080    -85.4512519881    0.354715
  152    608.00      -93.5809    -85.4716692325    -85.4603762298    0.307298
  153    612.00      -96.2032    -85.4749181659    -85.4636796981    0.305814
  154    616.00       96.7580    -85.4883646244    -85.4760463948    0.335196
  155    620.00       92.2513    -85.4820935799    -85.4685477095    0.368602
  156    624.00      -90.4768    -85.4704745156    -85.4566884048    0.375139
  157    628.00      -85.2649    -85.4816848911    -85.4709585852    0.291878
  158    632.00       84.2406    -85.4643510203    -85.4553869135    0.243926
  159    636.00      -83.4767    -85.4687176678    -85.4583120854    0.283150
  160    640.00      -86.8686    -85.4700942268    -85.4566638918    0.365458
  161    644.00      -88.2039    -85.4764589830    -85.4615895052    0.404619
  162    648.00       91.9378    -85.4835549116    -85.4705606995    0.353591
  163    652.00     -101.8438    -85.4743672249    -85.4639933806    0.282287
  164    656.00      106.8435    -85.4723027282    -85.4623822524    0.269950
  165    660.00      100.1968    -85.4658739651    -85.4542391399    0.316600
  166    664.00      -94.7671    -85.4804592895    -85.4655096208    0.406801
  167    668.00      -91.7242    -85.4851510006    -85.4689297294    0.441403
  168    672.00      -87.8361    -85.4629305234    -85.4485165155    0.392225
  169    676.00      -89.5999    -85.4645551106    -85.4526830154    0.323056
  170    680.00      -86.7407    -85.4789339040    -85.4679019261    0.300195
  171    684.00      -88.5255    -85.4799141685    -85.4676071063    0.334892
  172    688.00       92.0357    -85.4696920036    -85.4563162789    0.363972
  173    692.00       93.8619    -85.4769863756    -85.4653927734    0.315478
  174    696.00      -94.8249    -85.4770201364    -85.4672988338    0.264530
  175    700.00       94.2737    -85.4756194290    -85.4650224763    0.288358
  176    704.00       84.4240    -85.4866518105    -85.4735660887    0.356081
  177    708.00       84.1021    -85.4831576335    -85.4676284473    0.422571
  178    712.00       77.4788    -85.4757543348    -85.4619561864    0.375467
  179    716.00      -72.9513    -85.4650756359    -85.4544620111    0.288811
  180    720.00      -74.8275    -85.4753757857    -85.4663200356    0.246420
  181    724.00      -78.8377    -85.4892129687    -85.4784395827    0.293159
  182    728.00      -85.9679    -85.4815122444    -85.4673576018    0.385167
  183    732.00      -91.0269    -85.4800308952    -85.4648634215    0.412728
  184    736.00      -94.5230    -85.4774263226    -85.4654412821    0.326130
  185    740.00       95.3363    -85.4769556448    -85.4673133957    0.262379
  186    744.00      -90.3116    -85.4661488867    -85.4570293983    0.248154
  187    748.00      -89.2099    -85.4714518121    -85.4611223346    0.281079
  188    752.00      -78.4454    -85.4841501565    -85.4725474188    0.315727
  189    756.00      -71.5944    -85.4665437470    -85.4559824252    0.287388
  190    760.00      -74.5530    -85.4732175214    -85.4647801948    0.229591
  191    764.00       78.4504    -85.4726144686    -85.4654705141    0.194397
  192    768.00      -74.9774    -85.4724521489    -85.4657643696    0.181984
  193    772.00       71.8794    -85.4813959080    -85.4734646244    0.215821
  194    776.00      -71.4883    -85.4696130111    -85.4601431223    0.257689
  195    780.00      -70.0736    -85.4679758644    -85.4588366167    0.248692
  196    784.00      -76.1718    -85.4678158110    -85.4589464595    0.241347
  197    788.00      -78.2819    -85.4792858315    -85.4713410618    0.216188
  198    792.00       78.5715    -85.4842105839    -85.4760002978    0.223413
  199    796.00       71.5772    -85.4668131695    -85.4578959040    0.242651
  200    800.00      -69.1493    -85.4730404776    -85.4648838153    0.221954
  201    804.00       70.3865    -85.4760004874    -85.4693802562    0.180146
  202    808.00      -78.3241    -85.4748682347    -85.4688089353    0.164882
  203    812.00       78.0324    -85.4724653025    -85.4665692261    0.160440
  204    816.00           nan               nan               nan         nan
  205    820.00       68.9642    -85.4637097812    -85.4548907972    0.239977
  206    824.00      -66.4071    -85.4664982739    -85.4578667119    0.234877
  207    828.00       63.9001    -85.4710723115    -85.4648823923    0.168436
  208    832.00      -59.8724    -85.4741918656    -85.4697899798    0.119781
  209    836.00      -54.0422    -85.4728481927    -85.4688636988    0.108424
  210    840.00      -52.2255    -85.4631068335    -85.4569681331    0.167043
  211    844.00      -43.4170    -85.4701683870    -85.4602075081    0.271049
  212    848.00      -46.5937    -85.4856086442    -85.4748772086    0.292017
  213    852.00      -48.7683    -85.4713190712    -85.4642136065    0.193350
  214    856.00      -51.2831    -85.4635358637    -85.4585993675    0.134329
  215    860.00      -46.5544    -85.4779166884    -85.4716948404    0.169305
  216    864.00      -49.4537    -85.4906555920    -85.4808385874    0.267134
  217    868.00      -51.4105    -85.4802331098    -85.4678549121    0.336828
  218    872.00      -60.0469    -85.4648847351    -85.4540755069    0.294134
  219    876.00       60.9848    -85.4721451559    -85.4655668835    0.179004
  220    880.00       64.4762    -85.4749399680    -85.4696758505    0.143244
  221    884.00      -60.7426    -85.4712241815    -85.4654616926    0.156805
  222    888.00       52.8731    -85.4794087502    -85.4708490565    0.232921
  223    892.00       51.0609    -85.4778569125    -85.4674767896    0.282458
  224    896.00       53.6374    -85.4710422037    -85.4638885094    0.194662
  225    900.00       54.6232    -85.4706010806    -85.4657102126    0.133087
  226    904.00      -52.7698    -85.4817684769    -85.4755843987    0.168277
  227    908.00       47.9818    -85.4831449324    -85.4731166285    0.272884
  228    912.00      -47.6840    -85.4758259796    -85.4621989254    0.370811
  229    916.00       52.3872    -85.4740618743    -85.4623830205    0.317798
  230    920.00      -49.0628    -85.4730776635    -85.4670138980    0.165003
  231    924.00       48.7992    -85.4632209669    -85.4590466677    0.113588
  232    928.00       50.4099    -85.4703526803    -85.4638219741    0.177710
  233    932.00       46.4900    -85.4793469131    -85.4683352955    0.299641
  234    936.00       44.1061    -85.4794469765    -85.4667063134    0.346691
  235    940.00       40.4529    -85.4802535204    -85.4720737375    0.222583
  236    944.00       44.0236    -85.4700590885    -85.4657466638    0.117347
  237    948.00      -46.7641    -85.4684938665    -85.4642226277    0.116226
  238    952.00       51.2692    -85.4713079799    -85.4654382113    0.159725
  239    956.00       51.2119    -85.4654971559    -85.4584600751    0.191489
  240    960.00       54.3234    -85.4712846708    -85.4653072287    0.162654
  241    964.00       50.1311    -85.4672248974    -85.4630984776    0.112286
  242    968.00      -46.3683    -85.4752162447    -85.4702540085    0.135029
  243    972.00      -44.6978    -85.4820237568    -85.4735872048    0.229570
  244    976.00       34.2040    -85.4789951688    -85.4669334288    0.328217
  245    980.00      -26.1687    -85.4750883063    -85.4622286542    0.349929
  246    984.00       26.7717    -85.4754263474    -85.4658749166    0.259908
  247    988.00      -25.6367    -85.4791737919    -85.4727786236    0.174021
  248    992.00       27.3511    -85.4675156133    -85.4624382339    0.138163
  249    996.00       30.3593    -85.4749677539    -85.4687257289    0.169854
  250   1000.00       31.4067    -85.4784129141    -85.4704854992    0.215716
  251   1004.00       33.4004    -85.4735840327    -85.4658810827    0.209608
  252   1008.00       33.9353    -85.4865963176    -85.4804693660    0.166723
  253   1012.00       33.8426    -85.4688780306    -85.4641092020    0.129766
  254   1016.00      -37.7125    -85.4689892182    -85.4643594324    0.125983
  255   1020.00      -34.4492    -85.4696882983    -85.4635183402    0.167893
  256   1024.00      -33.4136    -85.4667466825    -85.4598159171    0.188596
  257   1028.00      -32.3037    -85.4758453998    -85.4691040676    0.183441
  258   1032.00      -32.7069    -85.4544379894    -85.4477472830    0.182063
  259   1036.00      -25.9643    -85.4681659626    -85.4625863263    0.151830
  260   1040.00       28.8340    -85.4774311564    -85.4714179917    0.163627
  261   1044.00      -34.3801    -85.4740969889    -85.4668714800    0.196616
  262   1048.00      -36.7533    -85.4829523498    -85.4749587528    0.217517
  263   1052.00       40.3471    -85.4710780066    -85.4630454458    0.218577
  264   1056.00      -33.8591    -85.4672707243    -85.4606191677    0.180998
  265   1060.00      -30.3610    -85.4614525334    -85.4554016217    0.164654
  266   1064.00      -35.1105    -85.4640771595    -85.4563539547    0.210159
  267   1068.00       28.8629    -85.4720697531    -85.4636337929    0.229554
  268   1072.00           nan               nan               nan         nan
  269   1076.00      -36.8477    -85.4817870938    -85.4760783122    0.155344
  270   1080.00       34.1396    -85.4803913239    -85.4772465488    0.085574
  271   1084.00       36.6673    -85.4784411860    -85.4740286023    0.120073
  272   1088.00      -48.4334    -85.4722336713    -85.4628976041    0.254047
  273   1092.00      -43.0592    -85.4651278042    -85.4532261255    0.323861
  274   1096.00       49.1962    -85.4610961685    -85.4497360408    0.309125
  275   1100.00      -45.2897    -85.4744594745    -85.4664966485    0.216680
  276   1104.00       43.8843    -85.4756255888    -85.4693971411    0.169485
  277   1108.00      -48.1185    -85.4759242899    -85.4668188235    0.247772
  278   1112.00      -33.5094    -85.4861531340    -85.4746365221    0.313383
  279   1116.00      -30.7730    -85.4786217567    -85.4667114075    0.324097
  280   1120.00       31.3984    -85.4776703702    -85.4676425832    0.272870
  281   1124.00      -30.6982    -85.4852170802    -85.4775142520    0.209605
  282   1128.00      -33.7490    -85.4877190859    -85.4794997095    0.223661
  283   1132.00      -28.6736    -85.4745711314    -85.4646357260    0.270356
  284   1136.00       22.0548    -85.4716890385    -85.4605379894    0.303436
  285   1140.00      -26.9913    -85.4755052014    -85.4654325375    0.274091
  286   1144.00       23.8586    -85.4745596524    -85.4678918420    0.181440
  287   1148.00      -26.3720    -85.4818848960    -85.4761566896    0.155872
  288   1152.00           nan               nan               nan         nan
  289   1156.00      -20.8376    -85.4852988485    -85.4722615404    0.354763
  290   1160.00       30.6409    -85.4840818372    -85.4689104099    0.412836
  291   1164.00       32.9439    -85.4643584721    -85.4518004986    0.341720
  292   1168.00      -33.5491    -85.4717275853    -85.4628406202    0.241827
  293   1172.00      -41.0359    -85.4751957637    -85.4662106428    0.244498
  294   1176.00       27.3250    -85.4713207136    -85.4592301072    0.329002
  295   1180.00       24.6258    -85.4947085509    -85.4790724101    0.425481
  296   1184.00       27.3154    -85.4889328398    -85.4732558619    0.426592
  297   1188.00      -25.9735    -85.4722063000    -85.4607970253    0.310462
  298   1192.00      -32.4735    -85.4826034552    -85.4734715001    0.248493
  299   1196.00           nan               nan               nan         nan
  300   1200.00      -24.0248    -85.4821899644    -85.4716179130    0.287680
  301   1204.00       31.4484    -85.4736390172    -85.4616345859    0.326657
  302   1208.00      -26.0017    -85.4735797370    -85.4643860328    0.250173
  303   1212.00      -24.6804    -85.4860368770    -85.4792909833    0.183565
  304   1216.00      -29.3558    -85.4763159653    -85.4674282618    0.241847
  305   1220.00      -32.0604    -85.4728161140    -85.4610745328    0.319505
  306   1224.00      -39.0956    -85.4905729719    -85.4778583804    0.345982
  307   1228.00       45.2444    -85.4701960491    -85.4580979620    0.329206
  308   1232.00      -50.1383    -85.4643458440    -85.4540350460    0.280571
  309   1236.00      -70.4846    -85.4813477306    -85.4716891170    0.262824
  310   1240.00       68.4003    -85.4671224504    -85.4580678487    0.246388
  311   1244.00       73.7732    -85.4658755155    -85.4550506762    0.294559
  312   1248.00      -72.2292    -85.4702450525    -85.4594057151    0.294953
  313   1252.00       57.6421    -85.4770269524    -85.4681940786    0.240355
  314   1256.00      -52.3317    -85.4792576223    -85.4712288059    0.218475
  315   1260.00      -51.1169    -85.4705172505    -85.4627932912    0.210180
  316   1264.00       49.7643    -85.4789099816    -85.4711390648    0.211457
  317   1268.00       48.3144    -85.4677234778    -85.4599300556    0.212070
  318   1272.00      -43.0742    -85.4593047591    -85.4515640913    0.210634
  319   1276.00      -46.3719    -85.4664694816    -85.4581451414    0.226517
  320   1280.00      -61.5586    -85.4703539032    -85.4620142479    0.226934
  321   1284.00      -60.9325    -85.4780446274    -85.4698386059    0.223297
  322   1288.00      -60.1718    -85.4676973294    -85.4590519925    0.235252
  323   1292.00       59.5778    -85.4761746212    -85.4669727912    0.250395
  324   1296.00      -65.3202    -85.4839400649    -85.4734093942    0.286554
  325   1300.00       72.2873    -85.4748547852    -85.4626988727    0.330779
  326   1304.00      -80.4575    -85.4700656250    -85.4572529826    0.348650
  327   1308.00       82.7266    -85.4682559734    -85.4563004360    0.325327
  328   1312.00       91.0060    -85.4698190180    -85.4589249319    0.296443
  329   1316.00       87.1082    -85.4647679233    -85.4564185253    0.227199
  330   1320.00       89.5349    -85.4713843985    -85.4637827410    0.206852
  331   1324.00      -89.3310    -85.4771744365    -85.4691645012    0.217961
  332   1328.00      -81.4083    -85.4712911427    -85.4632289499    0.219383
  333   1332.00       83.7325    -85.4765237385    -85.4670789806    0.257005
  334   1336.00       83.5011    -85.4727657133    -85.4624130901    0.281709
  335   1340.00       79.1927    -85.4758359301    -85.4657208359    0.275246
  336   1344.00      -78.8393    -85.4786777139    -85.4686516372    0.272823
  337   1348.00      -73.2533    -85.4572536460    -85.4481553056    0.247578
  338   1352.00      -76.4629    -85.4609506656    -85.4519529390    0.244841
  339   1356.00       79.5399    -85.4793454401    -85.4690977609    0.278854
  340   1360.00       78.8126    -85.4838766054    -85.4709574003    0.351549
  341   1364.00       80.7216    -85.4749159325    -85.4604674674    0.393163
  342   1368.00      -82.3526    -85.4755161557    -85.4619110214    0.370215
  343   1372.00      -83.4537    -85.4761253551    -85.4654289692    0.291063
  344   1376.00      -90.8199    -85.4802826876    -85.4716597825    0.234641
  345   1380.00       91.9452    -85.4763981572    -85.4678938922    0.231413
  346   1384.00      -89.4865    -85.4670153467    -85.4577091652    0.253234
  347   1388.00       83.4734    -85.4747797157    -85.4648935922    0.269015
  348   1392.00      -77.0126    -85.4822254196    -85.4727997633    0.256485
  349   1396.00      -80.3854    -85.4751092715    -85.4666015777    0.231506
  350   1400.00       80.8088    -85.4734866172    -85.4656229719    0.213981
  351   1404.00      -78.1213    -85.4863918576    -85.4781830842    0.223372
  352   1408.00      -77.4858    -85.4814496206    -85.4726568007    0.239265
  353   1412.00      -75.1901    -85.4579652813    -85.4496520104    0.226216
  354   1416.00           nan               nan               nan         nan
  355   1420.00      -78.0402    -85.4836776883    -85.4748586156    0.239979
  356   1424.00      -73.9266    -85.4713347738    -85.4612661715    0.273981
  357   1428.00      -68.6586    -85.4591905267    -85.4475108051    0.317821
  358   1432.00      -62.4745    -85.4727414549    -85.4619597801    0.293384
  359   1436.00       67.9006    -85.4889842766    -85.4814755208    0.204324
  360   1440.00       74.8588    -85.4646798302    -85.4585174808    0.167686
  361   1444.00      -87.7231    -85.4648199267    -85.4573418076    0.203490
  362   1448.00       87.9579    -85.4845447299    -85.4753881750    0.249163
  363   1452.00      -88.6418    -85.4756279946    -85.4649093418    0.291669
  364   1456.00           nan               nan               nan         nan
  365   1460.00           nan               nan               nan         nan
  366   1464.00           nan               nan               nan         nan
  367   1468.00      -99.7984    -85.4770387327    -85.4691909579    0.213549
  368   1472.00       89.8989    -85.4805660703    -85.4716903274    0.241521
  369   1476.00      -82.2624    -85.4690017668    -85.4579996136    0.299384
  370   1480.00      -78.5359    -85.4692818733    -85.4565924657    0.345296
  371   1484.00      -74.6032    -85.4813838123    -85.4700177806    0.309285
  372   1488.00      -69.0039    -85.4694701542    -85.4598744988    0.261111
  373   1492.00       72.3612    -85.4710074907    -85.4613208920    0.263586
  374   1496.00       73.4972    -85.4739038670    -85.4644328564    0.257719
  375   1500.00      -82.8995    -85.4774570787    -85.4668465687    0.288727
  376   1504.00       86.7134    -85.4699789100    -85.4596453769    0.281190
  377   1508.00       74.1444    -85.4603985671    -85.4524989152    0.214960
  378   1512.00      -76.5643    -85.4800367321    -85.4730956660    0.188876
  379   1516.00       79.1319    -85.4811648672    -85.4740185954    0.194460
  380   1520.00      -76.0807    -85.4557054166    -85.4472201002    0.230897
  381   1524.00       84.0392    -85.4514077373    -85.4413452538    0.273814
  382   1528.00       78.5467    -85.4744738186    -85.4666350847    0.213303
  383   1532.00       85.5592    -85.4781176396    -85.4713740208    0.183503
  384   1536.00      -96.7814    -85.4600540279    -85.4524030007    0.208195
  385   1540.00       79.2597    -85.4771290190    -85.4676657209    0.257509
  386   1544.00      -75.9443    -85.4760020902    -85.4616855590    0.389573
  387   1548.00       59.9269    -85.4741385705    -85.4594354044    0.400094
  388   1552.00       62.3676    -85.4785014172    -85.4680106313    0.285469
  389   1556.00       69.7403    -85.4628146893    -85.4548454786    0.216853
  390   1560.00       64.3046    -85.4792497905    -85.4708457925    0.228684
  391   1564.00       57.1819    -85.4844972002    -85.4720723864    0.338096
  392   1568.00       55.0296    -85.4691308710    -85.4542546640    0.404802
  393   1572.00       47.8699    -85.4626533085    -85.4512606443    0.310010
  394   1576.00       55.3394    -85.4746947253    -85.4668892751    0.212397
  395   1580.00      -60.8782    -85.4849094665    -85.4774673307    0.202511
  396   1584.00       57.4814    -85.4722839083    -85.4622134925    0.274030
  397   1588.00      -61.2615    -85.4730423711    -85.4601315009    0.351323
  398   1592.00      -66.6936    -85.4894708601    -85.4783041115    0.303863
  399   1596.00       71.3535    -85.4736931758    -85.4655209774    0.222377
  400   1600.00      -76.6677    -85.4598798484    -85.4514572477    0.229191
  401   1604.00       63.1184    -85.4693896629    -85.4587439118    0.289686
  402   1608.00      -57.9427    -85.4836284608    -85.4686879966    0.406551
  403   1612.00       53.8268    -85.4779918222    -85.4628497711    0.412036
  404   1616.00      -63.0271    -85.4658494048    -85.4540418203    0.321301
  405   1620.00      -69.9496    -85.4764900422    -85.4671031018    0.255432
  406   1624.00      -63.6630    -85.4879176816    -85.4777833090    0.275770
  407   1628.00      -60.7703    -85.4770744232    -85.4641474079    0.351762
  408   1632.00       60.3242    -85.4713426095    -85.4580972438    0.360425
  409   1636.00       63.9037    -85.4734057662    -85.4634804788    0.270081
  410   1640.00      -66.8331    -85.4780176139    -85.4709285828    0.192902
  411   1644.00       70.0703    -85.4923221214    -85.4842547612    0.219524
  412   1648.00       67.4074    -85.4707799516    -85.4605372906    0.278717
