# CDFTB-CI Results
# Frame  Time(fs)   J_lowdin(meV)        E1(Ha)        E2(Ha)        dE(eV)
   50    200.00      -79.6433    -85.4718115982    -85.4641394562    0.208770
   51    204.00      -78.0708    -85.4531049521    -85.4462679858    0.186043
   52    208.00       71.1453    -85.4619401410    -85.4537675116    0.222389
   53    212.00       69.0171    -85.4533284860    -85.4421112926    0.305235
   54    216.00      -77.1635    -85.4569032597    -85.4438824196    0.354315
   55    220.00      -81.5472    -85.4766723742    -85.4645591701    0.329617
   56    224.00      -78.8640    -85.4633830513    -85.4526885476    0.291012
   57    228.00      -71.0361    -85.4435133143    -85.4346251840    0.241858
   58    232.00      -72.6274    -85.4673034962    -85.4581766700    0.248354
   59    236.00      -76.3664    -85.4740009459    -85.4639775161    0.272751
   60    240.00       78.7660    -85.4671541182    -85.4565172266    0.289445
   61    244.00       75.3733    -85.4653327919    -85.4544936322    0.294949
   62    248.00      -69.2061    -85.4528801321    -85.4431534974    0.264675
   63    252.00      -64.2217    -85.4581162789    -85.4477178364    0.282956
   64    256.00      -67.7185    -85.4745706311    -85.4626116212    0.325421
   65    260.00      -72.3080    -85.4569663462    -85.4457260076    0.305865
   66    264.00       72.4545    -85.4700023256    -85.4611643992    0.240492
   67    268.00      -65.3064    -85.4637251436    -85.4560899698    0.207764
   68    272.00      -62.1425    -85.4463050320    -85.4376168688    0.236417
   69    276.00      -60.6063    -85.4686427182    -85.4565646745    0.328660
   70    280.00      -59.6612    -85.4675298000    -85.4525584224    0.407392
   71    284.00       59.9474    -85.4654304014    -85.4521933236    0.360199
   72    288.00       58.6302    -85.4669467876    -85.4572806993    0.263028
   73    292.00       61.0018    -85.4649504356    -85.4579271791    0.191113
   74    296.00       58.6478    -85.4724408343    -85.4642719029    0.222288
   75    300.00      -61.5675    -85.4673865521    -85.4545067452    0.350477
   76    304.00      -57.7198    -85.4694499759    -85.4548105940    0.398358
   77    308.00      -55.1142    -85.4651754351    -85.4519922890    0.358732
   78    312.00      -59.0431    -85.4709434428    -85.4605296380    0.283374
   79    316.00       64.2224    -85.4731489275    -85.4647653332    0.228129
   80    320.00       67.8447    -85.4628548717    -85.4537990482    0.246422
   81    324.00       62.7021    -85.4620855653    -85.4516315388    0.284469
   82    328.00       51.5588    -85.4696714398    -85.4580677027    0.315754
   83    332.00      -63.1876    -85.4766538692    -85.4642765642    0.336804
   84    336.00      -73.7628    -85.4613283359    -85.4498010966    0.313672
   85    340.00       73.2966    -85.4633382464    -85.4520379578    0.307497
   86    344.00      -68.2319    -85.4736068789    -85.4618507428    0.319901
   87    348.00      -58.6773    -85.4505949886    -85.4394922855    0.302120
   88    352.00       67.8579    -85.4644422077    -85.4538636149    0.287858
   89    356.00       78.9499    -85.4753995091    -85.4657799778    0.261761
   90    360.00      -84.1725    -85.4575038505    -85.4483104438    0.250165
   91    364.00       91.9360    -85.4596057458    -85.4497539426    0.268081
   92    368.00      -84.9406    -85.4703006413    -85.4600951521    0.277706
   93    372.00      -88.5647    -85.4697571149    -85.4590273884    0.291971
   94    376.00      -95.7998    -85.4664111354    -85.4552568617    0.303523
   95    380.00      -92.2933    -85.4709469328    -85.4601982502    0.292487
   96    384.00       80.2964    -85.4641292634    -85.4532919640    0.294898
   97    388.00       70.6873    -85.4556497027    -85.4438825456    0.320201
   98    392.00      -67.2796    -85.4752575559    -85.4632110188    0.327803
   99    396.00       76.5469    -85.4746283736    -85.4624235461    0.332110
  100    400.00       74.9632    -85.4639893422    -85.4542342351    0.265450
  101    404.00       65.2141    -85.4564311120    -85.4488274896    0.206905
  102    408.00       69.4565    -85.4629196955    -85.4548483775    0.219632
  103    412.00       77.3892    -85.4670723276    -85.4576550405    0.256257
  104    416.00      -72.2579    -85.4699314303    -85.4579621388    0.325701
  105    420.00       69.2032    -85.4818592585    -85.4689243929    0.351976
  106    424.00       55.0647    -85.4744085703    -85.4644650066    0.270578
  107    428.00      -55.9707    -85.4617272773    -85.4538126476    0.215368
  108    432.00      -61.2910    -85.4652105920    -85.4576499382    0.205736
  109    436.00       61.1385    -85.4704415688    -85.4616184294    0.240090
  110    440.00      -65.4148    -85.4701424848    -85.4595850630    0.287282
  111    444.00       60.2464    -85.4544254691    -85.4444218876    0.272211
  112    448.00      -65.0169    -85.4561395205    -85.4466693293    0.257697
  113    452.00       68.2344    -85.4690211960    -85.4589062427    0.275242
  114    456.00      -66.8906    -85.4665292545    -85.4546855386    0.322284
  115    460.00      -61.4369    -85.4647649239    -85.4519558563    0.348552
  116    464.00      -54.4291    -85.4760476905    -85.4642134101    0.322027
  117    468.00       49.6811    -85.4691807680    -85.4600219005    0.249225
  118    472.00       58.8616    -85.4563496204    -85.4495284498    0.185614
  119    476.00      -57.8889    -85.4713615891    -85.4649327459    0.174938
  120    480.00      -52.4579    -85.4633916526    -85.4552985723    0.220224
  121    484.00       43.5766    -85.4550043327    -85.4445107285    0.285546
  122    488.00       44.3540    -85.4613368776    -85.4505673687    0.293053
  123    492.00       51.0243    -85.4670736520    -85.4585893647    0.230869
  124    496.00      -56.7479    -85.4751120122    -85.4667864420    0.226550
  125    500.00       55.6848    -85.4719419839    -85.4625880584    0.254533
  126    504.00      -58.2627    -85.4597503769    -85.4486701987    0.301507
  127    508.00       62.9829    -85.4729561198    -85.4617792293    0.304139
  128    512.00       63.9619    -85.4726076360    -85.4640600268    0.232592
  129    516.00       63.8739    -85.4644457507    -85.4577105760    0.183273
  130    520.00      -60.1541    -85.4638846919    -85.4559666406    0.215461
  131    524.00      -59.5263    -85.4624763654    -85.4511760989    0.307496
  132    528.00       65.0969    -85.4697434088    -85.4566157355    0.357222
  133    532.00       68.2699    -85.4627410435    -85.4518130978    0.297365
  134    536.00      -69.2123    -85.4610003282    -85.4531190393    0.214461
  135    540.00       62.3387    -85.4818083700    -85.4757459448    0.164967
  136    544.00       58.1834    -85.4697080478    -85.4629510746    0.183867
  137    548.00       58.1094    -85.4585266188    -85.4496105989    0.242617
  138    552.00      -54.8166    -85.4784167343    -85.4678034042    0.288803
  139    556.00       49.1549    -85.4737713037    -85.4643128969    0.257376
  140    560.00       51.7969    -85.4551077511    -85.4491261807    0.162767
  141    564.00      -50.9228    -85.4605975563    -85.4563623212    0.115247
  142    568.00       49.9293    -85.4737225003    -85.4688103374    0.133667
  143    572.00      -49.2726    -85.4691642418    -85.4612001032    0.216715
  144    576.00       47.9746    -85.4710309587    -85.4597847062    0.306026
  145    580.00      -53.0390    -85.4796465659    -85.4682491077    0.310141
  146    584.00      -56.0128    -85.4648306995    -85.4549649218    0.268461
  147    588.00      -57.8036    -85.4662823872    -85.4568352436    0.257070
  148    592.00       59.1083    -85.4652276486    -85.4556686001    0.260115
  149    596.00       54.9361    -85.4647031528    -85.4557237334    0.244342
  150    600.00       50.3881    -85.4718860054    -85.4643726594    0.204449
  151    604.00       50.4847    -85.4708278840    -85.4636815742    0.194461
  152    608.00       48.9922    -85.4721535735    -85.4642479268    0.215124
  153    612.00       43.2252    -85.4675054499    -85.4564880807    0.299798
  154    616.00       38.3034    -85.4808590109    -85.4678728885    0.353370
  155    620.00       38.2667    -85.4684864322    -85.4580164928    0.284902
  156    624.00       37.8611    -85.4592166918    -85.4521997293    0.190941
  157    628.00      -43.9864    -85.4702073008    -85.4635280657    0.181751
  158    632.00      -41.8337    -85.4654868195    -85.4565781295    0.242418
  159    636.00       39.0256    -85.4743772723    -85.4622162942    0.330917
  160    640.00       39.2371    -85.4671827477    -85.4538636626    0.362431
  161    644.00       44.0712    -85.4604622102    -85.4498159882    0.289698
  162    648.00      -42.8992    -85.4723855469    -85.4653660099    0.191011
  163    652.00       43.3442    -85.4665126186    -85.4608116305    0.155132
  164    656.00       46.8797    -85.4634041625    -85.4567319906    0.181559
  165    660.00       43.6204    -85.4713238267    -85.4614502751    0.268673
  166    664.00       45.6410    -85.4752689770    -85.4627346959    0.341075
  167    668.00       46.8487    -85.4617356558    -85.4488714409    0.350053
  168    672.00      -47.2899    -85.4683729614    -85.4563582895    0.326936
  169    676.00      -52.1676    -85.4838020359    -85.4742431313    0.260111
  170    680.00       53.6675    -85.4645232554    -85.4579113790    0.179918
  171    684.00       53.7162    -85.4663857176    -85.4608193522    0.151469
  172    688.00      -54.1399    -85.4647704797    -85.4596100316    0.140423
  173    692.00      -45.3323    -85.4605105787    -85.4543413021    0.167875
  174    696.00       46.1668    -85.4709031962    -85.4616196518    0.252618
  175    700.00       46.7265    -85.4663310292    -85.4558049649    0.286429
  176    704.00       43.2598    -85.4611850157    -85.4509711786    0.277933
  177    708.00       47.6621    -85.4627680732    -85.4539083882    0.241084
  178    712.00      -50.6734    -85.4722630392    -85.4654533713    0.185300
  179    716.00       49.7900    -85.4690919192    -85.4625418890    0.178235
  180    720.00      -57.3286    -85.4559727752    -85.4488069329    0.194993
  181    724.00       54.0071    -85.4716611639    -85.4637090213    0.216389
  182    728.00       55.7603    -85.4712011733    -85.4616326152    0.260374
  183    732.00      -52.9227    -85.4630391772    -85.4537854309    0.251807
  184    736.00       53.1458    -85.4703533506    -85.4630242078    0.199436
  185    740.00       56.9118    -85.4692593113    -85.4634162799    0.158997
  186    744.00      -48.7991    -85.4615449796    -85.4563639730    0.140982
  187    748.00      -48.8188    -85.4575090308    -85.4494736699    0.218653
  188    752.00      -47.4218    -85.4785281724    -85.4670115086    0.313384
  189    756.00       45.9041    -85.4766875862    -85.4639759675    0.345901
  190    760.00       45.2238    -85.4534319595    -85.4428124438    0.288972
  191    764.00      -44.6413    -85.4617380441    -85.4555939986    0.167188
  192    768.00       41.7624    -85.4573199601    -85.4533508160    0.108006
  193    772.00       42.9699    -85.4666993561    -85.4607952222    0.160660
  194    776.00      -40.5635    -85.4756085316    -85.4664599093    0.248947
  195    780.00       33.3129    -85.4489515939    -85.4379085421    0.300497
  196    784.00       35.2772    -85.4565288074    -85.4460935804    0.283957
  197    788.00       34.4248    -85.4723777003    -85.4637150093    0.235724
  198    792.00       36.4842    -85.4755516991    -85.4674578840    0.220244
  199    796.00       43.6289    -85.4727849369    -85.4647201674    0.219454
  200    800.00      -41.5345    -85.4648861650    -85.4568313696    0.219182
  201    804.00       46.1323    -85.4568141905    -85.4493709953    0.202540
  202    808.00       44.0339    -85.4544533924    -85.4484914572    0.162233
  203    812.00       47.8265    -85.4672705480    -85.4604503445    0.185587
  204    816.00      -41.7025    -85.4646984819    -85.4563534933    0.227079
  205    820.00      -40.1178    -85.4571203213    -85.4485977325    0.231911
  206    824.00       41.8965    -85.4557346923    -85.4476957212    0.218752
  207    828.00      -39.2415    -85.4562179454    -85.4491886408    0.191277
  208    832.00       43.6956    -85.4720205710    -85.4636693872    0.227247
  209    836.00      -45.5882    -85.4759901386    -85.4642308174    0.319987
  210    840.00       44.1066    -85.4610805024    -85.4487410412    0.335774
  211    844.00      -46.1338    -85.4599379436    -85.4501215547    0.267118
  212    848.00      -45.8774    -85.4630621630    -85.4568157193    0.169974
  213    852.00       49.7887    -85.4719323244    -85.4663758502    0.151199
  214    856.00      -56.7123    -85.4712503252    -85.4628316044    0.229085
  215    860.00      -53.4670    -85.4663906910    -85.4562860548    0.274961
  216    864.00       52.8982    -85.4707281471    -85.4610091749    0.264467
  217    868.00       58.6013    -85.4598561960    -85.4510074161    0.240788
  218    872.00       63.9238    -85.4734518920    -85.4647299306    0.237337
  219    876.00      -67.0177    -85.4665534233    -85.4559134931    0.289527
  220    880.00       67.7199    -85.4566620340    -85.4437996028    0.350005
  221    884.00      -69.7892    -85.4756197185    -85.4636972159    0.324428
  222    888.00      -70.0625    -85.4594455397    -85.4492698481    0.276895
  223    892.00      -72.6275    -85.4592939400    -85.4505970632    0.236654
  224    896.00       72.8254    -85.4643803596    -85.4551227911    0.251911
  225    900.00       69.6737    -85.4601289741    -85.4485068241    0.316255
  226    904.00       62.8922    -85.4591388133    -85.4475060755    0.316543
  227    908.00       63.3575    -85.4763312685    -85.4657935718    0.286745
  228    912.00      -72.9198    -85.4839136290    -85.4727446393    0.303924
  229    916.00      -73.4805    -85.4581617631    -85.4454990036    0.344571
  230    920.00       72.7262    -85.4581020253    -85.4427903194    0.416653
  231    924.00       69.1109    -85.4723958247    -85.4575417888    0.404199
  232    928.00       70.2080    -85.4697211824    -85.4590495321    0.290390
  233    932.00      -78.6759    -85.4645922761    -85.4561105217    0.230800
  234    936.00      -79.1591    -85.4666691187    -85.4584498697    0.223657
  235    940.00       74.8826    -85.4748545438    -85.4633269606    0.313682
  236    944.00      -75.1047    -85.4496690301    -85.4344733498    0.413496
  237    948.00      -74.6030    -85.4557385492    -85.4413259041    0.392188
  238    952.00      -82.3362    -85.4729690038    -85.4610699545    0.323790
  239    956.00       86.3061    -85.4530751257    -85.4436124066    0.257494
  240    960.00      -82.5403    -85.4444512074    -85.4360631913    0.228250
  241    964.00      -76.2873    -85.4605469951    -85.4511376682    0.256041
  242    968.00      -72.7307    -85.4724747956    -85.4620068667    0.284847
  243    972.00       75.6506    -85.4741619789    -85.4620345328    0.330005
  244    976.00      -77.1666    -85.4601232846    -85.4463835816    0.373876
  245    980.00       76.3429    -85.4519953205    -85.4386753826    0.362454
  246    984.00       74.5611    -85.4665540657    -85.4545790737    0.325856
  247    988.00       73.9427    -85.4661537690    -85.4563388302    0.267078
  248    992.00       79.5766    -85.4579617318    -85.4496819179    0.225305
  249    996.00       74.8216    -85.4690909076    -85.4599825591    0.247851
  250   1000.00      -77.4789    -85.4625603130    -85.4519053056    0.289938
  251   1004.00       81.8902    -85.4624766082    -85.4497590494    0.346062
  252   1008.00      -83.4371    -85.4786205732    -85.4645630450    0.382525
  253   1012.00       90.8779    -85.4668586855    -85.4543280508    0.340976
  254   1016.00      -90.0249    -85.4595143481    -85.4479478535    0.314740
  255   1020.00       86.2629    -85.4570185067    -85.4457652104    0.306218
  256   1024.00      -90.0153    -85.4490879481    -85.4379123787    0.304103
  257   1028.00       96.4775    -85.4602671758    -85.4485164934    0.319752
  258   1032.00      101.7715    -85.4710288108    -85.4587718757    0.333528
  259   1036.00       99.7907    -85.4587827962    -85.4461857088    0.342784
  260   1040.00      -88.0174    -85.4480621221    -85.4353636559    0.345543
  261   1044.00       84.9780    -85.4662555359    -85.4550413910    0.305152
  262   1048.00      -83.4151    -85.4666715610    -85.4564279797    0.278742
  263   1052.00       83.6600    -85.4656447565    -85.4558369160    0.266885
  264   1056.00       81.0786    -85.4626012767    -85.4524458465    0.276343
  265   1060.00       76.4699    -85.4543625243    -85.4428802142    0.312450
  266   1064.00      -77.9836    -85.4599553295    -85.4489875621    0.298448
  267   1068.00      -85.2659    -85.4578039301    -85.4482261426    0.260625
  268   1072.00       90.4181    -85.4648833213    -85.4558262852    0.246455
  269   1076.00      -88.4523    -85.4576455791    -85.4491271434    0.231798
  270   1080.00       86.9358    -85.4578860630    -85.4481059411    0.266131
  271   1084.00      -85.8644    -85.4652605720    -85.4539843258    0.306842
  272   1088.00      -88.3308    -85.4526535814    -85.4408677877    0.320708
  273   1092.00       93.2964    -85.4646067651    -85.4520782822    0.340917
  274   1096.00       88.8719    -85.4701762577    -85.4594710234    0.291304
  275   1100.00       86.6944    -85.4636081076    -85.4538445429    0.265680
  276   1104.00       86.4807    -85.4621681120    -85.4522599198    0.269616
  277   1108.00      -84.7875    -85.4671387677    -85.4580264933    0.247958
  278   1112.00       82.7786    -85.4691871711    -85.4595613457    0.261932
  279   1116.00      -79.1323    -85.4576156392    -85.4469559356    0.290065
  280   1120.00      -72.4667    -85.4663097859    -85.4556638607    0.289690
  281   1124.00      -70.1046    -85.4641331043    -85.4527293294    0.310313
  282   1128.00      -68.3906    -85.4591921035    -85.4481669713    0.300009
  283   1132.00       58.1793    -85.4611220526    -85.4521534176    0.244049
  284   1136.00      -56.2214    -85.4587494973    -85.4499727572    0.238827
  285   1140.00       57.7145    -85.4631586715    -85.4551884114    0.216882
  286   1144.00      -65.9361    -85.4670011855    -85.4587686255    0.224019
  287   1148.00      -67.7224    -85.4822950321    -85.4723823455    0.269738
  288   1152.00       65.5455    -85.4584114714    -85.4478442193    0.287550
  289   1156.00      -55.5769    -85.4374025308    -85.4269633522    0.284065
  290   1160.00       55.5526    -85.4618042170    -85.4525000763    0.253179
  291   1164.00       63.6412    -85.4656235969    -85.4572827554    0.226966
  292   1168.00      -66.8469    -85.4596443265    -85.4511135700    0.232134
  293   1172.00       62.4380    -85.4715687308    -85.4626373988    0.243034
  294   1176.00       56.4528    -85.4603967632    -85.4505328026    0.268412
  295   1180.00       51.5900    -85.4568959342    -85.4481038773    0.239244
  296   1184.00      -56.0702    -85.4577209949    -85.4509314141    0.184754
  297   1188.00      -52.5759    -85.4564116276    -85.4493344375    0.192580
  298   1192.00      -59.9327    -85.4714932382    -85.4625001885    0.244713
  299   1196.00       56.8123    -85.4568695735    -85.4459679212    0.296649
  300   1200.00      -59.8034    -85.4496146780    -85.4378239028    0.320843
  301   1204.00       62.5632    -85.4628377528    -85.4530390574    0.266636
  302   1208.00      -65.0669    -85.4589441848    -85.4500216041    0.242796
  303   1212.00       61.4389    -85.4526386054    -85.4425908164    0.273414
  304   1216.00      -53.6760    -85.4603963973    -85.4492067822    0.304485
  305   1220.00      -50.9978    -85.4672110229    -85.4552454078    0.325601
  306   1224.00       56.2461    -85.4481474873    -85.4382257889    0.269983
  307   1228.00      -52.9471    -85.4523864340    -85.4441335103    0.224573
  308   1232.00       62.8995    -85.4775950326    -85.4678717384    0.264584
  309   1236.00      -64.9059    -85.4571667175    -85.4461664033    0.299334
  310   1240.00      -61.1456    -85.4554026192    -85.4445124142    0.296338
  311   1244.00      -66.5157    -85.4634926223    -85.4522182713    0.306791
  312   1248.00      -69.0437    -85.4527755793    -85.4419816384    0.293718
  313   1252.00       64.1467    -85.4699528985    -85.4589751097    0.298721
  314   1256.00       60.3780    -85.4633781088    -85.4511069990    0.333914
  315   1260.00       63.5201    -85.4566299181    -85.4452327554    0.310133
  316   1264.00       60.5356    -85.4703736874    -85.4590669940    0.307671
  317   1268.00       62.4331    -85.4635076309    -85.4524180217    0.301764
  318   1272.00       66.7628    -85.4570089829    -85.4457191784    0.307211
  319   1276.00       60.8661    -85.4604706841    -85.4484056771    0.328306
  320   1280.00      -64.4320    -85.4802937190    -85.4688247424    0.312087
  321   1284.00      -64.9232    -85.4636828917    -85.4531573167    0.286415
  322   1288.00       63.1396    -85.4515041779    -85.4417026597    0.266713
  323   1292.00       68.2439    -85.4782505125    -85.4687636095    0.258152
  324   1296.00      -67.0672    -85.4632272821    -85.4523087929    0.297107
  325   1300.00      -66.1509    -85.4519905447    -85.4404028601    0.315317
  326   1304.00       74.4709    -85.4754637671    -85.4643636820    0.302049
  327   1308.00      -80.1383    -85.4779014570    -85.4662819286    0.316183
  328   1312.00       83.3253    -85.4547991978    -85.4440247641    0.293187
  329   1316.00       86.2791    -85.4538747978    -85.4437955935    0.274269
  330   1320.00      -79.9567    -85.4685005695    -85.4584570305    0.273299
  331   1324.00      -84.7048    -85.4682128641    -85.4575666153    0.289699
  332   1328.00       84.8047    -85.4663391359    -85.4541356119    0.332075
  333   1332.00       79.2959    -85.4702579107    -85.4567129621    0.368577
  334   1336.00      -78.5525    -85.4567832195    -85.4436131500    0.358376
  335   1340.00       76.5602    -85.4636059131    -85.4518187379    0.320745
  336   1344.00      -81.4904    -85.4647168613    -85.4552579970    0.257389
  337   1348.00      -91.1211    -85.4581986484    -85.4491443259    0.246381
  338   1352.00       86.4632    -85.4589919474    -85.4490171671    0.271428
  339   1356.00       83.6643    -85.4613651824    -85.4511273297    0.278586
  340   1360.00      -83.9476    -85.4661301189    -85.4560329889    0.274757
  341   1364.00       82.5639    -85.4612538680    -85.4521264108    0.248371
  342   1368.00       83.2089    -85.4691215861    -85.4608716776    0.224491
  343   1372.00      -80.5362    -85.4725682772    -85.4623400795    0.278323
  344   1376.00       85.4149    -85.4626955457    -85.4505283142    0.331087
  345   1380.00       87.7984    -85.4613113230    -85.4499391019    0.309454
  346   1384.00       96.8737    -85.4653295489    -85.4551085345    0.278128
  347   1388.00       95.6860    -85.4692174972    -85.4596285165    0.260929
  348   1392.00       92.6251    -85.4642663065    -85.4540060402    0.279196
  349   1396.00       89.0866    -85.4536227710    -85.4431027586    0.286264
  350   1400.00      -88.3985    -85.4556810396    -85.4468449746    0.240442
  351   1404.00      -85.4851    -85.4611510693    -85.4544711603    0.181770
  352   1408.00       86.5391    -85.4537958586    -85.4473405096    0.175659
  353   1412.00       82.3030    -85.4598722378    -85.4526251728    0.197203
  354   1416.00      -80.7592    -85.4736114247    -85.4630689270    0.286876
  355   1420.00      -81.8312    -85.4622805088    -85.4511066425    0.304056
  356   1424.00      -80.7759    -85.4543881331    -85.4462529210    0.221370
  357   1428.00       86.1303    -85.4622400840    -85.4559095739    0.172262
  358   1432.00      -83.3194    -85.4663822174    -85.4601992816    0.168246
  359   1436.00      -76.3314    -85.4551171122    -85.4484863713    0.180432
  360   1440.00      -69.2634    -85.4585203245    -85.4485144487    0.272274
  361   1444.00      -60.2502    -85.4560943330    -85.4461093237    0.271706
  362   1448.00       63.7944    -85.4601344054    -85.4524200767    0.209918
  363   1452.00       70.3099    -85.4667730491    -85.4603616936    0.174462
  364   1456.00       66.7188    -85.4548055502    -85.4475535905    0.197336
  365   1460.00       67.4710    -85.4594431994    -85.4501241730    0.253584
  366   1464.00      -65.4619    -85.4626395544    -85.4538709928    0.238605
  367   1468.00       65.9466    -85.4592547637    -85.4521911409    0.192211
  368   1472.00      -68.0165    -85.4472309789    -85.4410891276    0.167128
  369   1476.00       58.0095    -85.4520556992    -85.4460043586    0.164665
  370   1480.00       56.3568    -85.4660671547    -85.4584025045    0.208566
  371   1484.00      -55.7464    -85.4524163718    -85.4442978708    0.220916
  372   1488.00      -53.0802    -85.4488851387    -85.4419763576    0.187998
  373   1492.00      -58.2740    -85.4694610376    -85.4635101293    0.161932
  374   1496.00       53.5075    -85.4658226844    -85.4594703645    0.172855
  375   1500.00       51.1841    -85.4544571057    -85.4467768934    0.208989
  376   1504.00       56.7575    -85.4632184250    -85.4546613861    0.232849
  377   1508.00       54.6972    -85.4679104942    -85.4595394841    0.227787
  378   1512.00       58.6140    -85.4506381398    -85.4430579072    0.206269
  379   1516.00       60.6928    -85.4484305318    -85.4408653986    0.205858
  380   1520.00      -53.1182    -85.4582744883    -85.4509026381    0.200598
  381   1524.00       60.9554    -85.4608145426    -85.4538284434    0.190101
  382   1528.00      -59.7232    -85.4715473735    -85.4650102368    0.177885
  383   1532.00      -61.0699    -85.4498890009    -85.4424174939    0.203310
  384   1536.00      -61.9221    -85.4527093128    -85.4438776211    0.240323
  385   1540.00       63.5182    -85.4580639476    -85.4491143973    0.243530
  386   1544.00       67.4574    -85.4528357603    -85.4448528130    0.217227
  387   1548.00       71.1145    -85.4561376078    -85.4485000946    0.207827
  388   1552.00       70.1324    -85.4612254348    -85.4527410054    0.230873
  389   1556.00       70.0271    -85.4763100009    -85.4670848655    0.251029
  390   1560.00      -74.5888    -85.4583100372    -85.4503160644    0.217527
  391   1564.00      -78.9106    -85.4513704530    -85.4452881408    0.165508
  392   1568.00      -84.3199    -85.4734357260    -85.4672277321    0.168928
  393   1572.00       79.9205    -85.4680698299    -85.4606224613    0.202653
  394   1576.00      -67.8008    -85.4596374705    -85.4478697633    0.320216
  395   1580.00      -63.0008    -85.4511210287    -85.4362050758    0.405884
  396   1584.00      -66.7823    -85.4647857584    -85.4525697907    0.332413
  397   1588.00      -77.3181    -85.4693419664    -85.4613580207    0.217254
  398   1592.00      -83.1679    -85.4553672682    -85.4481399740    0.196665
  399   1596.00       78.1506    -85.4590030343    -85.4510574376    0.216211
  400   1600.00       76.4588    -85.4489072286    -85.4399947347    0.242521
  401   1604.00      -80.0143    -85.4617069031    -85.4522907583    0.256226
  402   1608.00      -83.2276    -85.4697733517    -85.4610560618    0.237210
  403   1612.00       80.1665    -85.4561279215    -85.4466228292    0.258647
  404   1616.00      -73.4350    -85.4670970242    -85.4544970679    0.342862
  405   1620.00       69.8103    -85.4528070620    -85.4384988854    0.389345
  406   1624.00      -69.5161    -85.4614652596    -85.4486743590    0.348058
  407   1628.00      -68.8375    -85.4586771381    -85.4506149213    0.219384
  408   1632.00       69.9612    -85.4477271231    -85.4414480026    0.170864
  409   1636.00      -68.2732    -85.4644727827    -85.4558311829    0.235150
