# CDFTB-CI Results
# Frame  Time(fs)   J_lowdin(meV)        E1(Ha)        E2(Ha)        dE(eV)
   41    164.00       63.6219    -85.4709572802    -85.4593149613    0.316804
   42    168.00       62.6224    -85.4722174051    -85.4636058231    0.234333
   43    172.00      -63.2562    -85.4627702521    -85.4539632965    0.239649
   44    176.00       66.6031    -85.4533172289    -85.4417051006    0.315982
   45    180.00       65.4447    -85.4592364932    -85.4467347496    0.340190
   46    184.00      -66.5836    -85.4633422553    -85.4510666552    0.334036
   47    188.00       68.4162    -85.4733527868    -85.4619961400    0.309030
   48    192.00      -65.6624    -85.4728299772    -85.4634892521    0.254174
   49    196.00      -63.5422    -85.4709046443    -85.4615998000    0.253198
   50    200.00       58.0061    -85.4683789956    -85.4565505007    0.321870
   51    204.00      -58.5704    -85.4587390338    -85.4449760036    0.374511
   52    208.00       59.6139    -85.4578300868    -85.4462886794    0.314058
   53    212.00      -57.6829    -85.4545539026    -85.4464321833    0.221003
   54    216.00      -56.9953    -85.4648128859    -85.4580408453    0.184277
   55    220.00      -63.0712    -85.4706517833    -85.4629731565    0.208946
   56    224.00       62.8245    -85.4635104469    -85.4512644481    0.333231
   57    228.00      -62.6128    -85.4650304525    -85.4486144352    0.446703
   58    232.00       62.5372    -85.4662640325    -85.4522240897    0.382046
   59    236.00      -63.9152    -85.4702016860    -85.4585243737    0.317756
   60    240.00       68.1497    -85.4522473323    -85.4415108360    0.292155
   61    244.00      -68.4945    -85.4487779391    -85.4379247478    0.295330
   62    248.00      -71.3566    -85.4764607748    -85.4618759072    0.396874
   63    252.00       67.2286    -85.4660209605    -85.4501721555    0.431268
   64    256.00      -66.1070    -85.4590683693    -85.4438757873    0.413411
   65    260.00      -71.8763    -85.4550791877    -85.4404186080    0.398935
   66    264.00      -68.9535    -85.4672849243    -85.4547088453    0.342213
   67    268.00       77.1257    -85.4759131131    -85.4642711449    0.316794
   68    272.00      -73.1685    -85.4560293636    -85.4453974418    0.289309
   69    276.00       73.8809    -85.4664979480    -85.4569915868    0.258681
   70    280.00      -82.1191    -85.4701865191    -85.4586351099    0.314330
   71    284.00           nan               nan               nan         nan
   72    288.00       74.3593    -85.4606405736    -85.4465712657    0.382845
   73    292.00      -71.1468    -85.4653618947    -85.4502728494    0.410594
   74    296.00           nan               nan               nan         nan
   75    300.00      -73.6499    -85.4705811311    -85.4604080844    0.276823
   76    304.00      -71.0461    -85.4509552853    -85.4424886104    0.230390
   77    308.00       60.5635    -85.4654225575    -85.4552836038    0.275895
   78    312.00       58.8349    -85.4750050732    -85.4608972086    0.383895
   79    316.00       55.5220    -85.4587135671    -85.4427752660    0.433703
   80    320.00      -58.7932    -85.4573709131    -85.4419372486    0.419971
   81    324.00      -71.5926    -85.4718880629    -85.4596325185    0.333490
   82    328.00      -69.1683    -85.4678023188    -85.4596614281    0.221525
   83    332.00       68.9884    -85.4578609931    -85.4483260006    0.259460
   84    336.00           nan               nan               nan         nan
   85    340.00      -63.0764    -85.4724829118    -85.4604323950    0.327911
   86    344.00      -67.6699    -85.4723921844    -85.4600751800    0.335163
   87    348.00       54.9135    -85.4494855028    -85.4393525994    0.275730
   88    352.00      -49.8901    -85.4557079333    -85.4472602634    0.229873
   89    356.00      -56.9709    -85.4659029156    -85.4550309339    0.295842
   90    360.00      -47.7263    -85.4534175509    -85.4412037916    0.332353
   91    364.00       52.1972    -85.4649175130    -85.4516974065    0.359737
   92    368.00       52.2759    -85.4741326997    -85.4596186600    0.394947
   93    372.00       45.8276    -85.4672579763    -85.4525673205    0.399753
   94    376.00       49.8049    -85.4634744278    -85.4492313344    0.387574
   95    380.00       52.2587    -85.4649253516    -85.4526979982    0.332723
   96    384.00      -50.9229    -85.4633167601    -85.4539620458    0.254555
   97    388.00       54.3939    -85.4590724872    -85.4504305468    0.235159
   98    392.00       51.2483    -85.4535876650    -85.4457508098    0.213252
   99    396.00       51.5116    -85.4575354551    -85.4489703092    0.233069
  100    400.00       51.4304    -85.4592951724    -85.4478006620    0.312782
  101    404.00      -47.7006    -85.4654758529    -85.4528972804    0.342280
  102    408.00       51.1073    -85.4767027211    -85.4643632144    0.335775
  103    412.00      -53.1022    -85.4621315650    -85.4512528279    0.296026
  104    416.00      -47.0934    -85.4580432326    -85.4498510382    0.222921
  105    420.00      -54.0645    -85.4581972108    -85.4515198181    0.181701
  106    424.00       51.5207    -85.4529170609    -85.4456511502    0.197716
  107    428.00      -47.0532    -85.4640374811    -85.4531994450    0.294918
  108    432.00      -50.4977    -85.4644388068    -85.4500463531    0.391639
  109    436.00      -49.6946    -85.4666345551    -85.4527498795    0.377821
  110    440.00       53.7923    -85.4609260286    -85.4504882777    0.284026
  111    444.00       54.9086    -85.4493334502    -85.4423384864    0.190343
  112    448.00       54.0130    -85.4716271233    -85.4644718168    0.194706
  113    452.00      -58.1442    -85.4735009063    -85.4610509659    0.338780
  114    456.00      -58.7621    -85.4651824290    -85.4498149411    0.418171
  115    460.00      -58.3696    -85.4780065602    -85.4653625252    0.344062
  116    464.00      -65.0728    -85.4764563114    -85.4676170473    0.240529
  117    468.00       63.1916    -85.4615749433    -85.4559537632    0.152960
  118    472.00      -58.0189    -85.4597257977    -85.4544686162    0.143055
  119    476.00      -55.2171    -85.4698692510    -85.4611514645    0.237223
  120    480.00       48.5865    -85.4596670845    -85.4490037506    0.290164
  121    484.00       49.7511    -85.4656666473    -85.4541444884    0.313534
  122    488.00       56.1176    -85.4604390901    -85.4494022145    0.300329
  123    492.00       52.3376    -85.4531947164    -85.4422493424    0.297839
  124    496.00       53.9335    -85.4782424572    -85.4654675196    0.347624
  125    500.00      -53.4808    -85.4816656696    -85.4695064800    0.330868
  126    504.00      -53.9412    -85.4687595323    -85.4585877172    0.276789
  127    508.00       54.3725    -85.4640666934    -85.4548025475    0.252090
  128    512.00      -49.2231    -85.4724871549    -85.4642453947    0.224270
  129    516.00      -42.5596    -85.4723716308    -85.4640144034    0.227412
  130    520.00       42.1314    -85.4687895750    -85.4593117152    0.257906
  131    524.00       41.8614    -85.4838723720    -85.4748687699    0.245000
  132    528.00      -40.5088    -85.4713347527    -85.4622294165    0.247769
  133    532.00      -43.5596    -85.4714197277    -85.4622395975    0.249804
  134    536.00       42.4855    -85.4606639015    -85.4521034926    0.232941
  135    540.00       45.6026    -85.4612172543    -85.4533059717    0.215277
  136    544.00       48.2130    -85.4757735690    -85.4686204405    0.194647
  137    548.00      -44.3840    -85.4649457444    -85.4576936232    0.197340
  138    552.00      -43.8871    -85.4623174626    -85.4535809570    0.237732
  139    556.00       40.0665    -85.4717214836    -85.4624565010    0.252113
  140    560.00      -40.3134    -85.4719639399    -85.4637807624    0.222676
  141    564.00      -46.3392    -85.4613540271    -85.4548558846    0.176823
  142    568.00       43.8378    -85.4603178053    -85.4528904795    0.202108
  143    572.00       38.2725    -85.4765214700    -85.4652483398    0.306757
  144    576.00      -34.9758    -85.4681001391    -85.4564109091    0.318080
  145    580.00      -38.5358    -85.4699055619    -85.4592971418    0.288670
  146    584.00      -43.7077    -85.4691739860    -85.4610832301    0.220161
  147    588.00       42.6688    -85.4694763014    -85.4637657400    0.155392
  148    592.00      -37.1691    -85.4773134858    -85.4706324906    0.181799
  149    596.00      -40.0143    -85.4728300670    -85.4641835515    0.235284
  150    600.00      -42.8437    -85.4704476665    -85.4621933726    0.224611
  151    604.00      -46.4903    -85.4776340381    -85.4706475389    0.190112
  152    608.00      -44.9097    -85.4688022885    -85.4630629827    0.156174
  153    612.00      -35.6223    -85.4532561223    -85.4469044591    0.172838
  154    616.00      -39.8063    -85.4592638165    -85.4498356107    0.256555
  155    620.00           nan               nan               nan         nan
  156    624.00      -40.8361    -85.4653150129    -85.4557469491    0.260360
  157    628.00      -43.1900    -85.4675600157    -85.4594149742    0.221638
  158    632.00      -44.3225    -85.4882124715    -85.4812630334    0.189104
  159    636.00       47.0200    -85.4744803256    -85.4675902061    0.187490
  160    640.00      -49.5960    -85.4564159368    -85.4502479351    0.167840
  161    644.00       49.9305    -85.4662957935    -85.4612673036    0.136832
  162    648.00       46.3600    -85.4567959834    -85.4521827693    0.125532
  163    652.00       41.8451    -85.4699439015    -85.4642878542    0.153909
  164    656.00       45.9786    -85.4868555357    -85.4795941893    0.197591
  165    660.00      -40.8396    -85.4729929099    -85.4662268303    0.184114
  166    664.00      -41.3032    -85.4735634367    -85.4692624488    0.117036
  167    668.00       37.3141    -85.4598800842    -85.4569252827    0.080404
  168    672.00       40.3135    -85.4547558226    -85.4509688190    0.103050
  169    676.00       38.6427    -85.4727547036    -85.4642687239    0.230915
  170    680.00      -43.7810    -85.4748025529    -85.4629156669    0.323459
  171    684.00      -44.5182    -85.4809115404    -85.4717056204    0.250506
  172    688.00      -41.4807    -85.4613442481    -85.4541819798    0.194895
  173    692.00      -40.3108    -85.4712170261    -85.4651639610    0.164712
  174    696.00       41.7058    -85.4744775389    -85.4680658281    0.174472
  175    700.00       38.7513    -85.4498145421    -85.4409735297    0.240576
  176    704.00       36.2489    -85.4669015891    -85.4585781046    0.226494
  177    708.00      -39.8245    -85.4765614617    -85.4706676739    0.160378
  178    712.00       45.4471    -85.4711740213    -85.4654835885    0.154845
  179    716.00      -45.9018    -85.4638876565    -85.4565955961    0.198427
  180    720.00       44.4776    -85.4663050244    -85.4569800547    0.253745
  181    724.00      -41.2685    -85.4769816671    -85.4688397968    0.221552
  182    728.00       39.6144    -85.4799395451    -85.4734697070    0.176053
  183    732.00      -34.6871    -85.4722038608    -85.4638912798    0.226197
  184    736.00      -38.7798    -85.4619468715    -85.4496829359    0.333719
  185    740.00      -36.9640    -85.4839345630    -85.4686529857    0.415833
  186    744.00       32.6107    -85.4690033589    -85.4545996057    0.391946
  187    748.00      -36.9624    -85.4430474270    -85.4332714713    0.266017
  188    752.00      -39.4535    -85.4756106054    -85.4689375628    0.181583
  189    756.00      -46.1826    -85.4703667872    -85.4627734761    0.206625
  190    760.00       43.1840    -85.4634774587    -85.4531859506    0.280046
  191    764.00      -42.1188    -85.4795164697    -85.4679296137    0.315294
  192    768.00      -53.6882    -85.4665526522    -85.4555662810    0.298954
  193    772.00       55.0882    -85.4783541879    -85.4686143976    0.265033
  194    776.00       58.1602    -85.4737892166    -85.4646393329    0.248981
  195    780.00      -55.9358    -85.4620693057    -85.4536766847    0.228375
  196    784.00       56.4710    -85.4661027551    -85.4589791577    0.193843
  197    788.00       57.5318    -85.4720874942    -85.4657326728    0.172923
  198    792.00      -63.0997    -85.4744583320    -85.4658183014    0.235107
  199    796.00      -61.4726    -85.4663736104    -85.4523485426    0.381642
  200    800.00       64.2955    -85.4528142871    -85.4368897563    0.433329
  201    804.00       69.0536    -85.4590543714    -85.4459584551    0.356358
  202    808.00      -72.4009    -85.4616588596    -85.4516774423    0.271608
  203    812.00       80.9403    -85.4589884076    -85.4498002040    0.250024
  204    816.00       70.6552    -85.4703950819    -85.4586027237    0.320886
  205    820.00      -66.6839    -85.4767525026    -85.4612799811    0.421029
  206    824.00      -69.2900    -85.4693976260    -85.4533081304    0.437817
  207    828.00       73.8945    -85.4644689542    -85.4519901773    0.339565
  208    832.00      -84.7929    -85.4618610404    -85.4524938196    0.254895
  209    836.00      -79.4063    -85.4688206024    -85.4594211830    0.255771
  210    840.00      -69.0464    -85.4780988425    -85.4665135035    0.315253
  211    844.00       65.8250    -85.4627566043    -85.4489666580    0.375244
  212    848.00       66.7967    -85.4490189386    -85.4349975587    0.381541
  213    852.00       75.1783    -85.4631764392    -85.4500730780    0.356561
  214    856.00       76.3093    -85.4708862845    -85.4572935817    0.369876
  215    860.00      -69.4384    -85.4631469129    -85.4492392928    0.378446
  216    864.00       70.1134    -85.4729068419    -85.4591237786    0.375056
  217    868.00      -69.7979    -85.4766405639    -85.4634926844    0.357772
  218    872.00       71.2197    -85.4679080926    -85.4551729500    0.346541
  219    876.00      -71.5623    -85.4540254832    -85.4409999688    0.354442
  220    880.00      -64.2936    -85.4472688571    -85.4342791402    0.353468
  221    884.00       64.9949    -85.4594942446    -85.4465194476    0.353062
  222    888.00       73.6826    -85.4654233248    -85.4531447504    0.334117
  223    892.00       79.4034    -85.4637857672    -85.4529040536    0.296107
  224    896.00      -91.2443    -85.4592390938    -85.4484512997    0.293551
  225    900.00       82.7094    -85.4600606623    -85.4497749893    0.279887
  226    904.00       79.5543    -85.4639541900    -85.4540629850    0.269153
  227    908.00      -88.8006    -85.4618532214    -85.4526788265    0.249648
  228    912.00       83.1526    -85.4624635814    -85.4531744241    0.252771
  229    916.00      -86.1707    -85.4746426365    -85.4625814132    0.328203
  230    920.00      -80.8556    -85.4625144332    -85.4503908361    0.329900
  231    924.00      -74.2626    -85.4645104411    -85.4540869596    0.283637
  232    928.00       73.4319    -85.4645359389    -85.4555727940    0.243900
  233    932.00       77.0150    -85.4603243458    -85.4520391685    0.225451
  234    936.00      -77.0043    -85.4649400861    -85.4553048858    0.262187
  235    940.00      -78.3941    -85.4553569188    -85.4429237225    0.338325
  236    944.00      -78.7321    -85.4541112778    -85.4420732449    0.327572
  237    948.00       89.5067    -85.4674849982    -85.4586319277    0.240904
  238    952.00       91.1298    -85.4687389091    -85.4611569677    0.206315
  239    956.00      -77.1868    -85.4523060353    -85.4435912954    0.237140
  240    960.00      -68.5566    -85.4536893831    -85.4421617184    0.313684
  241    964.00       64.8137    -85.4748508020    -85.4623970070    0.338885
  242    968.00      -73.9834    -85.4604502831    -85.4508842336    0.260305
  243    972.00      -90.6433    -85.4557496288    -85.4476681963    0.219907
  244    976.00      -88.6006    -85.4620521407    -85.4533493669    0.236815
  245    980.00      -80.5710    -85.4596220729    -85.4482749503    0.308771
  246    984.00       71.2256    -85.4556448344    -85.4421170312    0.368110
  247    988.00      -70.8008    -85.4503570550    -85.4375279981    0.349096
  248    992.00      -79.3245    -85.4647585918    -85.4529379820    0.321655
  249    996.00      -78.3039    -85.4822876305    -85.4712658202    0.299919
  250   1000.00      -70.2969    -85.4801181506    -85.4683089037    0.321346
  251   1004.00       64.2308    -85.4662179242    -85.4532639474    0.352496
  252   1008.00       61.8064    -85.4547803950    -85.4426863777    0.329095
  253   1012.00       66.8711    -85.4729820265    -85.4621429165    0.294947
  254   1016.00       68.4734    -85.4685496182    -85.4580645657    0.285313
  255   1020.00      -62.4003    -85.4589072707    -85.4468931432    0.326921
  256   1024.00       58.1777    -85.4811718520    -85.4670998388    0.382919
  257   1028.00       63.7783    -85.4731446389    -85.4609236643    0.332550
  258   1032.00      -71.8099    -85.4590507294    -85.4483845779    0.290241
  259   1036.00       77.1456    -85.4506182112    -85.4388664754    0.319781
  260   1040.00       76.0881    -85.4569867564    -85.4441443878    0.349459
  261   1044.00      -70.5174    -85.4689839138    -85.4548490280    0.384630
  262   1048.00      -70.8735    -85.4635289082    -85.4504003452    0.357246
  263   1052.00      -72.3166    -85.4701427085    -85.4610407941    0.247676
  264   1056.00      -75.9142    -85.4663653076    -85.4581692301    0.223027
  265   1060.00       73.2453    -85.4667347927    -85.4557378976    0.299241
  266   1064.00       68.2700    -85.4686483316    -85.4544933680    0.385176
  267   1068.00       71.7633    -85.4604283276    -85.4468257500    0.370145
  268   1072.00      -75.5024    -85.4644945037    -85.4544431110    0.273512
  269   1076.00       72.4466    -85.4640967503    -85.4558261766    0.225054
  270   1080.00       73.0253    -85.4553930780    -85.4454237529    0.271279
  271   1084.00       70.7458    -85.4714461083    -85.4589174380    0.340922
  272   1088.00       68.5440    -85.4819753379    -85.4686217072    0.363371
  273   1092.00       73.5778    -85.4755367512    -85.4640873895    0.311553
  274   1096.00       74.7967    -85.4630364891    -85.4534748616    0.260185
  275   1100.00       72.7582    -85.4503218949    -85.4401747191    0.276119
  276   1104.00       72.3550    -85.4703056499    -85.4588020714    0.313028
  277   1108.00      -75.5758    -85.4706466881    -85.4593689278    0.306883
  278   1112.00      -85.7935    -85.4591563420    -85.4487643459    0.282781
  279   1116.00      -91.4937    -85.4542862788    -85.4446286699    0.262797
  280   1120.00      -84.2176    -85.4649126420    -85.4551619851    0.265329
  281   1124.00       75.2449    -85.4764540349    -85.4653337951    0.302597
  282   1128.00       71.5251    -85.4480885324    -85.4368936496    0.304628
  283   1132.00      -71.3226    -85.4587547124    -85.4493853728    0.254953
  284   1136.00       77.1862    -85.4667081251    -85.4594145081    0.198469
  285   1140.00       79.9328    -85.4501979807    -85.4436951778    0.176950
  286   1144.00      -79.4605    -85.4587146525    -85.4520737863    0.180707
  287   1148.00      -79.0493    -85.4757153513    -85.4690459125    0.181485
  288   1152.00      -75.9073    -85.4763147584    -85.4687905393    0.204744
  289   1156.00      -74.1747    -85.4694340699    -85.4599668667    0.257616
  290   1160.00      -73.4923    -85.4596467881    -85.4495763797    0.274030
  291   1164.00      -72.1860    -85.4595230714    -85.4499550009    0.260360
  292   1168.00      -71.5234    -85.4608746848    -85.4524856511    0.228277
  293   1172.00       68.7656    -85.4618997929    -85.4547179272    0.195429
  294   1176.00      -67.0832    -85.4634452190    -85.4567821434    0.181312
  295   1180.00      -67.9333    -85.4789852087    -85.4710883893    0.214883
  296   1184.00       63.4050    -85.4709599895    -85.4626564669    0.225950
  297   1188.00      -66.2049    -85.4644637451    -85.4572085607    0.197424
  298   1192.00       64.7223    -85.4728036575    -85.4672285389    0.151707
  299   1196.00       62.7105    -85.4677030579    -85.4629435548    0.129513
  300   1200.00      -63.3066    -85.4795130208    -85.4739776369    0.150625
  301   1204.00      -60.1152    -85.4674511706    -85.4593755832    0.219748
  302   1208.00      -59.6578    -85.4539071586    -85.4446023538    0.253197
  303   1212.00      -58.0845    -85.4578179044    -85.4489217404    0.242077
  304   1216.00      -56.8039    -85.4681429534    -85.4614084475    0.183255
  305   1220.00      -57.6956    -85.4686842934    -85.4621208599    0.178600
  306   1224.00      -57.9356    -85.4674316779    -85.4604069710    0.191152
  307   1228.00       58.1113    -85.4701154227    -85.4630853762    0.191297
  308   1232.00      -55.1297    -85.4631964472    -85.4557391742    0.202923
  309   1236.00       51.1513    -85.4606356211    -85.4517848976    0.240840
  310   1240.00      -45.0894    -85.4582761390    -85.4468488608    0.310952
  311   1244.00      -44.1814    -85.4671432330    -85.4546574484    0.339756
  312   1248.00      -47.0953    -85.4748322359    -85.4646414419    0.277306
  313   1252.00      -41.3082    -85.4602990088    -85.4537451178    0.178340
  314   1256.00      -39.9744    -85.4606005066    -85.4556229722    0.135446
  315   1260.00      -45.6367    -85.4704909142    -85.4631885652    0.198707
  316   1264.00       51.0401    -85.4657605400    -85.4551857159    0.287756
  317   1268.00      -49.3269    -85.4669706495    -85.4567814209    0.277263
  318   1272.00      -54.1430    -85.4634420796    -85.4566356875    0.185211
  319   1276.00      -50.0296    -85.4707580953    -85.4666718926    0.111191
  320   1280.00      -44.2993    -85.4722910867    -85.4678884301    0.119802
  321   1284.00      -42.8916    -85.4559230852    -85.4479482717    0.217006
  322   1288.00       37.4514    -85.4557292391    -85.4441979829    0.313781
  323   1292.00       33.0032    -85.4748514386    -85.4629791393    0.323062
  324   1296.00      -28.8763    -85.4645374981    -85.4538130545    0.291827
  325   1300.00       29.2451    -85.4590428360    -85.4484530945    0.288162
  326   1304.00      -41.3971    -85.4606918827    -85.4503615624    0.281102
  327   1308.00       40.8568    -85.4683004276    -85.4582604851    0.273201
  328   1312.00       41.5183    -85.4723156376    -85.4642084969    0.220607
  329   1316.00      -41.1517    -85.4623142510    -85.4564479350    0.159631
  330   1320.00      -26.0988    -85.4582977397    -85.4516222678    0.181649
  331   1324.00      -30.5066    -85.4634026410    -85.4531295004    0.279546
  332   1328.00       35.5167    -85.4731456842    -85.4596544672    0.367115
  333   1332.00       39.7870    -85.4835419065    -85.4706229919    0.351542
  334   1336.00       31.2385    -85.4742372143    -85.4662373259    0.217688
  335   1340.00       33.4681    -85.4612627138    -85.4556397713    0.153008
  336   1344.00      -29.2898    -85.4480310554    -85.4428859248    0.140006
  337   1348.00       45.7550    -85.4516299523    -85.4433868894    0.224305
  338   1352.00      -42.8397    -85.4653910137    -85.4547389630    0.289857
  339   1356.00       44.5033    -85.4792425685    -85.4706862624    0.232829
  340   1360.00       42.7839    -85.4869515682    -85.4814149529    0.150659
  341   1364.00      -35.5273    -85.4573984059    -85.4526076539    0.130363
  342   1368.00      -42.8747    -85.4590388729    -85.4523295358    0.182570
  343   1372.00       40.6526    -85.4709896084    -85.4605243492    0.284774
  344   1376.00      -41.7419    -85.4570812293    -85.4458352088    0.306020
  345   1380.00      -42.9774    -85.4605038758    -85.4523046552    0.223112
  346   1384.00       50.4882    -85.4635487742    -85.4589899609    0.124052
  347   1388.00      -53.0337    -85.4738181308    -85.4696699673    0.112877
  348   1392.00      -48.5528    -85.4608624231    -85.4569788116    0.105678
  349   1396.00       48.7456    -85.4494597429    -85.4457961871    0.099690
  350   1400.00       50.1526    -85.4797408705    -85.4755325605    0.114514
  351   1404.00      -52.4319    -85.4604839365    -85.4552368818    0.142780
  352   1408.00      -52.9250    -85.4590112090    -85.4529561435    0.164767
  353   1412.00      -50.0803    -85.4649332361    -85.4590080755    0.161232
  354   1416.00       53.1000    -85.4634685511    -85.4574743727    0.163110
  355   1420.00      -59.4695    -85.4677802201    -85.4625272959    0.142939
  356   1424.00       58.4432    -85.4582800276    -85.4537295312    0.123825
  357   1428.00      -59.0949    -85.4653272089    -85.4605917395    0.128859
  358   1432.00      -56.9490    -85.4583159630    -85.4523870923    0.161333
  359   1436.00      -54.2857    -85.4564829154    -85.4492907078    0.195710
  360   1440.00      -60.8317    -85.4650754567    -85.4586815293    0.173988
  361   1444.00       63.5950    -85.4603685831    -85.4555591724    0.130871
  362   1448.00       60.2587    -85.4682443216    -85.4638084113    0.120707
  363   1452.00       54.7778    -85.4615223279    -85.4566739196    0.131932
  364   1456.00       50.7313    -85.4638155967    -85.4555960550    0.223665
  365   1460.00       52.3395    -85.4870223340    -85.4766269317    0.282873
  366   1464.00      -53.7490    -85.4687517456    -85.4613602474    0.201133
  367   1468.00      -54.6906    -85.4608942522    -85.4562049100    0.127603
  368   1472.00       59.9392    -85.4691961426    -85.4646465886    0.123800
  369   1476.00       59.5433    -85.4478909915    -85.4419195479    0.162491
  370   1480.00      -57.4974    -85.4622155251    -85.4523633641    0.268091
  371   1484.00       62.7042    -85.4705810005    -85.4589558179    0.316337
  372   1488.00      -63.6468    -85.4704360539    -85.4591019365    0.308417
  373   1492.00      -65.6888    -85.4851615034    -85.4747726641    0.282695
  374   1496.00      -68.4190    -85.4609840139    -85.4508511078    0.275730
  375   1500.00      -70.6005    -85.4560555918    -85.4460951510    0.271037
  376   1504.00      -67.1935    -85.4631625052    -85.4545838201    0.233438
  377   1508.00       64.8060    -85.4601686367    -85.4519007658    0.224980
  378   1512.00      -61.0758    -85.4780012547    -85.4683796855    0.261816
  379   1516.00      -58.1193    -85.4764467828    -85.4648288567    0.316140
  380   1520.00       53.7272    -85.4674451485    -85.4550475789    0.337355
  381   1524.00      -52.0556    -85.4616892898    -85.4518201400    0.268553
  382   1528.00       57.2758    -85.4518205492    -85.4446979623    0.193815
  383   1532.00       62.2238    -85.4516762788    -85.4439755314    0.209548
  384   1536.00       53.8859    -85.4587384060    -85.4482242016    0.286106
  385   1540.00       53.3505    -85.4705815692    -85.4566438528    0.379265
  386   1544.00      -47.9305    -85.4713597057    -85.4565671170    0.402527
  387   1548.00       50.8906    -85.4579325161    -85.4451935116    0.346646
  388   1552.00       61.7333    -85.4560688946    -85.4453648966    0.291271
  389   1556.00      -62.6200    -85.4586998479    -85.4490338988    0.263024
  390   1560.00      -64.3722    -85.4587251046    -85.4497129876    0.245232
  391   1564.00      -69.8439    -85.4511180150    -85.4412260564    0.269174
  392   1568.00       69.6698    -85.4587661180    -85.4473352906    0.311049
  393   1572.00      -69.2498    -85.4694896634    -85.4552848506    0.386533
  394   1576.00      -65.4022    -85.4651560064    -85.4470082685    0.493825
  395   1580.00      -61.9957    -85.4716037480    -85.4541284017    0.475528
  396   1584.00      -67.4614    -85.4719096205    -85.4600767136    0.321990
  397   1588.00       71.7749    -85.4636592299    -85.4569415179    0.182798
  398   1592.00      -74.4323    -85.4644354880    -85.4580678612    0.173272
  399   1596.00       72.0781    -85.4640873943    -85.4519250968    0.330953
  400   1600.00       65.6331    -85.4795930296    -85.4606121651    0.516496
  401   1604.00      -66.8643    -85.4639436144    -85.4436032611    0.553489
  402   1608.00       78.3565    -85.4506695805    -85.4356586783    0.408467
  403   1612.00       84.3085    -85.4571035659    -85.4478778020    0.251046
  404   1616.00      -91.3209    -85.4654835344    -85.4562779050    0.250498
  405   1620.00       86.2050    -85.4698500286    -85.4578723650    0.325929
  406   1624.00      -82.0612    -85.4641908496    -85.4493780546    0.403077
  407   1628.00       84.9596    -85.4565810553    -85.4425446231    0.381951
  408   1632.00       90.3827    -85.4561073109    -85.4455603795    0.286997
  409   1636.00      -92.5635    -85.4614494475    -85.4523144972    0.248575
