# CDFTB-CI Results
# Frame  Time(fs)   J_lowdin(meV)        E1(Ha)        E2(Ha)        dE(eV)
   52    208.00      -63.4953    -85.4611811084    -85.4530288913    0.221833
   53    212.00       70.5962    -85.4672604894    -85.4606552668    0.179737
   54    216.00       75.1974    -85.4705881550    -85.4637819366    0.185207
   55    220.00      -71.7018    -85.4551359063    -85.4468041859    0.226718
   56    224.00      -73.3257    -85.4641484924    -85.4534602822    0.290841
   57    228.00      -60.7798    -85.4660962585    -85.4547934119    0.307566
   58    232.00      -60.1833    -85.4520815812    -85.4411551972    0.297322
   59    236.00      -64.0411    -85.4651315853    -85.4533219931    0.321355
   60    240.00       60.7882    -85.4709720756    -85.4579162798    0.355266
   61    244.00      -64.1831    -85.4687456123    -85.4554714785    0.361208
   62    248.00      -62.2997    -85.4647970939    -85.4539280914    0.295761
   63    252.00       67.0089    -85.4653571803    -85.4568163803    0.232407
   64    256.00      -75.7015    -85.4716880973    -85.4639773801    0.209819
   65    260.00       75.0511    -85.4577185849    -85.4492609862    0.230143
   66    264.00       75.5762    -85.4558484766    -85.4452437752    0.288569
   67    268.00       73.5445    -85.4616972326    -85.4494357592    0.333652
   68    272.00       67.3782    -85.4730620275    -85.4604068444    0.344365
   69    276.00      -73.0156    -85.4881250180    -85.4774143664    0.291452
   70    280.00      -71.5924    -85.4686705923    -85.4614701250    0.195935
   71    284.00       68.6248    -85.4613638136    -85.4549302117    0.175067
   72    288.00      -73.3488    -85.4726923396    -85.4641923144    0.231297
   73    292.00      -68.9110    -85.4685507426    -85.4573696041    0.304254
   74    296.00       69.9465    -85.4729501041    -85.4598821526    0.355597
   75    300.00      -76.5300    -85.4606274547    -85.4490087649    0.316161
   76    304.00      -79.5303    -85.4507735163    -85.4415424918    0.251189
   77    308.00      -86.6917    -85.4680747353    -85.4585258545    0.259838
   78    312.00       82.1133    -85.4707843188    -85.4592248521    0.314549
   79    316.00      -74.8729    -85.4613781574    -85.4487182839    0.344493
   80    320.00      -78.0274    -85.4577406641    -85.4460899853    0.317031
   81    324.00       78.3786    -85.4683556754    -85.4598517618    0.231403
   82    328.00       78.2918    -85.4743909257    -85.4664769678    0.215350
   83    332.00      -80.3276    -85.4668229875    -85.4575176407    0.253211
   84    336.00       80.6213    -85.4759697927    -85.4653761629    0.288267
   85    340.00       86.7733    -85.4593980091    -85.4484336822    0.298355
   86    344.00       93.7617    -85.4628286675    -85.4530694834    0.265561
   87    348.00      -95.2104    -85.4832965441    -85.4744115475    0.241773
   88    352.00      -95.6489    -85.4689073380    -85.4584138132    0.285543
   89    356.00       96.0752    -85.4673902781    -85.4549024359    0.339811
   90    360.00      103.8806    -85.4599921027    -85.4472547369    0.346601
   91    364.00     -110.3359    -85.4611079069    -85.4509580734    0.276191
   92    368.00     -108.0260    -85.4747776111    -85.4664849342    0.225655
   93    372.00      104.6824    -85.4628262087    -85.4540630448    0.238458
   94    376.00      101.9199    -85.4658085704    -85.4539577556    0.322477
   95    380.00      105.3824    -85.4721686369    -85.4567126773    0.420578
   96    384.00      113.1731    -85.4679443378    -85.4531834394    0.401665
   97    388.00      117.3990    -85.4774357108    -85.4668842312    0.287120
   98    392.00      119.7117    -85.4571744314    -85.4482077666    0.243995
   99    396.00      119.0090    -85.4502037712    -85.4410589188    0.248844
  100    400.00     -119.8452    -85.4608794889    -85.4496887258    0.304516
  101    404.00     -121.6174    -85.4744975721    -85.4605971546    0.378250
  102    408.00      123.3071    -85.4756708408    -85.4617099847    0.379894
  103    412.00      115.9553    -85.4777527319    -85.4662005628    0.314351
  104    416.00     -112.7398    -85.4632172063    -85.4526157577    0.288480
  105    420.00     -111.8442    -85.4692297790    -85.4581927581    0.300333
  106    424.00     -114.9758    -85.4764854323    -85.4648045193    0.317854
  107    428.00      121.8489    -85.4505091403    -85.4380141805    0.340005
  108    432.00      126.9101    -85.4634608673    -85.4510912218    0.336595
  109    436.00     -120.0130    -85.4743900613    -85.4630362752    0.308952
  110    440.00     -116.9591    -85.4509628290    -85.4400677622    0.296470
  111    444.00      117.0788    -85.4637568350    -85.4518259205    0.324657
  112    448.00      117.4210    -85.4580031493    -85.4449702737    0.354643
  113    452.00      109.9398    -85.4764346541    -85.4645812988    0.322546
  114    456.00       98.8769    -85.4874237278    -85.4778197193    0.261338
  115    460.00      -93.9949    -85.4471752883    -85.4392585543    0.215425
  116    464.00      -92.6096    -85.4579579667    -85.4498775265    0.219880
  117    468.00      -92.4383    -85.4713982532    -85.4602013343    0.304684
  118    472.00      -92.3177    -85.4720771927    -85.4577786863    0.389082
  119    476.00       87.6155    -85.4689736898    -85.4555526740    0.365204
  120    480.00      -91.4684    -85.4627770599    -85.4535471203    0.251159
  121    484.00      -94.1196    -85.4806024883    -85.4735148045    0.192866
  122    488.00       88.9343    -85.4639307155    -85.4560192537    0.215282
  123    492.00       84.5634    -85.4641561631    -85.4513460333    0.348581
  124    496.00       73.3781    -85.4685734548    -85.4525385345    0.436332
  125    500.00      -68.8878    -85.4635795807    -85.4496249287    0.379725
  126    504.00      -73.0167    -85.4627189258    -85.4544975671    0.223715
  127    508.00      -77.7443    -85.4659492670    -85.4597298124    0.169240
  128    512.00      -76.9317    -85.4792715532    -85.4707433328    0.232065
  129    516.00      -70.3441    -85.4650158894    -85.4516041182    0.364953
  130    520.00      -70.6396    -85.4513222654    -85.4371156219    0.386582
  131    524.00      -78.6717    -85.4611198438    -85.4512607718    0.268279
  132    528.00      -80.9490    -85.4674474658    -85.4607117984    0.183287
  133    532.00       79.9898    -85.4747925907    -85.4674712749    0.199223
  134    536.00       73.4244    -85.4727298310    -85.4614271801    0.307561
  135    540.00       62.1134    -85.4664677017    -85.4520592011    0.392075
  136    544.00       67.0652    -85.4853952161    -85.4742749724    0.302597
  137    548.00      -71.5214    -85.4701551501    -85.4639251829    0.169526
  138    552.00      -68.0768    -85.4550063914    -85.4492157270    0.157572
  139    556.00       63.7916    -85.4739876751    -85.4656353200    0.227279
  140    560.00      -58.3893    -85.4680226255    -85.4547307049    0.361692
  141    564.00      -63.3078    -85.4745818073    -85.4604218509    0.385312
  142    568.00      -76.7348    -85.4664631172    -85.4581325244    0.226687
  143    572.00       77.7797    -85.4565252974    -85.4506596706    0.159612
  144    576.00      -74.5732    -85.4673274793    -85.4607046235    0.180217
  145    580.00       64.5312    -85.4655952733    -85.4547261132    0.295765
  146    584.00       57.9955    -85.4805948852    -85.4673317759    0.360908
  147    588.00       61.7450    -85.4805938504    -85.4714465049    0.248912
  148    592.00           nan               nan               nan         nan
  149    596.00      -61.9196    -85.4735948112    -85.4690407093    0.123923
  150    600.00       58.7459    -85.4665144224    -85.4585909499    0.215609
  151    604.00       51.3694    -85.4621020196    -85.4491317219    0.352940
  152    608.00      -56.3994    -85.4767223095    -85.4642563228    0.339217
  153    612.00       61.5709    -85.4667420825    -85.4596952017    0.191755
  154    616.00      -59.7025    -85.4621464355    -85.4576231282    0.123085
  155    620.00       55.8708    -85.4660482443    -85.4597015408    0.172703
  156    624.00       48.0932    -85.4675473189    -85.4556602000    0.323465
  157    628.00       44.5214    -85.4668735432    -85.4520214912    0.404145
  158    632.00      -51.5445    -85.4660171422    -85.4529385962    0.355885
  159    636.00      -52.1430    -85.4642324553    -85.4565225019    0.209799
  160    640.00      -57.8156    -85.4628305736    -85.4569253101    0.160690
  161    644.00      -57.3839    -85.4706278484    -85.4631123436    0.204507
  162    648.00       55.0800    -85.4725181003    -85.4631939672    0.253723
  163    652.00       55.1938    -85.4501038409    -85.4408291466    0.252377
  164    656.00       54.5326    -85.4532074568    -85.4453007700    0.215152
  165    660.00       59.6935    -85.4637870305    -85.4567006241    0.192831
  166    664.00      -56.7853    -85.4656213658    -85.4583344050    0.198288
  167    668.00      -59.8568    -85.4798296270    -85.4710483640    0.238950
  168    672.00      -57.7220    -85.4725487324    -85.4637659294    0.238992
  169    676.00      -52.9200    -85.4580026913    -85.4498264396    0.222487
  170    680.00       47.7538    -85.4678661882    -85.4587900061    0.246975
  171    684.00       53.9467    -85.4654543585    -85.4556246091    0.267481
  172    688.00       61.5502    -85.4530635539    -85.4435512233    0.258844
  173    692.00      -63.7661    -85.4744577374    -85.4647219866    0.264923
  174    696.00       62.5523    -85.4632320147    -85.4528899915    0.281421
  175    700.00      -56.4159    -85.4564305263    -85.4459003052    0.286542
  176    704.00      -55.7794    -85.4617130239    -85.4522868067    0.256500
  177    708.00       63.0546    -85.4501699213    -85.4428975982    0.197890
  178    712.00       64.2232    -85.4666921482    -85.4601898221    0.176937
  179    716.00       60.5877    -85.4713814669    -85.4630322128    0.227195
  180    720.00       51.6586    -85.4684776363    -85.4573227273    0.303541
  181    724.00       51.8841    -85.4712531319    -85.4591929676    0.328174
  182    728.00       60.5204    -85.4721558088    -85.4641860650    0.216868
  183    732.00      -63.8612    -85.4706863340    -85.4659604268    0.128598
  184    736.00      -58.9074    -85.4694468384    -85.4651157976    0.117854
  185    740.00       51.0074    -85.4667328344    -85.4592212440    0.204401
  186    744.00      -45.8198    -85.4669377755    -85.4534145651    0.367985
  187    748.00      -53.0998    -85.4610140014    -85.4452959100    0.427711
  188    752.00      -51.8197    -85.4761535629    -85.4661707184    0.271647
  189    756.00      -50.6678    -85.4813666497    -85.4756419081    0.155778
  190    760.00       47.0646    -85.4626755653    -85.4567751041    0.160560
  191    764.00       40.7096    -85.4511874344    -85.4420174217    0.249529
  192    768.00      -43.0527    -85.4715555690    -85.4593144060    0.333099
  193    772.00      -47.8094    -85.4838982279    -85.4747648514    0.248532
  194    776.00       46.8555    -85.4654555900    -85.4603698380    0.138390
  195    780.00       47.8812    -85.4633104007    -85.4586895709    0.125739
  196    784.00       52.8479    -85.4758834764    -85.4689941154    0.187469
  197    788.00      -49.5787    -85.4730780683    -85.4622692862    0.294122
  198    792.00      -44.7633    -85.4716142107    -85.4616107126    0.272209
  199    796.00       41.9369    -85.4632492245    -85.4568289900    0.174703
  200    800.00      -38.1232    -85.4630740248    -85.4571616436    0.160884
  201    804.00       32.5680    -85.4784922555    -85.4705364241    0.216489
  202    808.00       38.2204    -85.4722183802    -85.4613674927    0.295268
  203    812.00       30.8789    -85.4711408978    -85.4594932904    0.316948
  204    816.00       33.0116    -85.4737534366    -85.4657818896    0.216917
  205    820.00      -31.4881    -85.4722150823    -85.4674807579    0.128828
  206    824.00       35.9154    -85.4792767651    -85.4732434953    0.164174
  207    828.00      -31.3176    -85.4830132769    -85.4727031562    0.280553
  208    832.00      -30.9008    -85.4735300941    -85.4591387269    0.391609
  209    836.00       40.9173    -85.4681159316    -85.4541718986    0.379436
  210    840.00       41.8574    -85.4810200696    -85.4718534592    0.249436
  211    844.00       43.7787    -85.4777737585    -85.4724081424    0.146006
  212    848.00       45.8507    -85.4699465490    -85.4661000461    0.104669
  213    852.00      -43.0057    -85.4646426034    -85.4599892992    0.126623
  214    856.00      -41.4077    -85.4643071891    -85.4572243930    0.192733
  215    860.00       39.2194    -85.4780332218    -85.4698909719    0.221562
  216    864.00       39.6566    -85.4764301585    -85.4672720022    0.249206
  217    868.00      -44.8668    -85.4752642072    -85.4653716560    0.269190
  218    872.00      -37.2683    -85.4755706531    -85.4654232626    0.276125
  219    876.00      -37.0610    -85.4742421490    -85.4627463384    0.312817
  220    880.00       40.3956    -85.4724909496    -85.4615877144    0.296692
  221    884.00       40.3491    -85.4712257963    -85.4603820603    0.295073
  222    888.00       38.8192    -85.4646033187    -85.4541958711    0.283201
  223    892.00       41.2617    -85.4668355296    -85.4570677002    0.265796
  224    896.00       34.7856    -85.4812196162    -85.4705016439    0.291651
  225    900.00       34.7435    -85.4776476585    -85.4673350686    0.280620
  226    904.00       39.0540    -85.4603219335    -85.4510094092    0.253407
  227    908.00       42.8128    -85.4652185023    -85.4558661928    0.254489
  228    912.00       45.1083    -85.4738833359    -85.4656603671    0.223758
  229    916.00       46.0465    -85.4764080594    -85.4690455121    0.200345
  230    920.00       47.9803    -85.4668673913    -85.4585255516    0.226993
  231    924.00      -45.1178    -85.4586217231    -85.4490861961    0.259475
  232    928.00       43.0671    -85.4760667492    -85.4662523942    0.267062
  233    932.00       40.6743    -85.4763582951    -85.4674348131    0.242820
  234    936.00       40.2567    -85.4626298147    -85.4549296388    0.209532
  235    940.00      -37.4957    -85.4616941770    -85.4528788025    0.239879
  236    944.00      -38.5246    -85.4740278170    -85.4620671987    0.325465
  237    948.00       38.5314    -85.4761861735    -85.4626719661    0.367740
  238    952.00       38.1030    -85.4784147107    -85.4665498173    0.322860
  239    956.00       39.6801    -85.4765363469    -85.4683020149    0.224068
  240    960.00       40.5597    -85.4627192734    -85.4558297905    0.187472
  241    964.00      -37.7080    -85.4780068318    -85.4686190208    0.255455
  242    968.00       36.6676    -85.4833267098    -85.4719122319    0.310604
  243    972.00       36.5836    -85.4692649802    -85.4588773142    0.282663
  244    976.00      -37.1200    -85.4631995878    -85.4563728837    0.185764
  245    980.00      -42.3495    -85.4644661828    -85.4590735190    0.146742
  246    984.00       40.8422    -85.4724883584    -85.4643798706    0.220643
  247    988.00      -38.8790    -85.4601573886    -85.4483204244    0.322100
  248    992.00      -33.8264    -85.4698234520    -85.4567375984    0.356084
  249    996.00       39.5966    -85.4840289823    -85.4735454654    0.285271
  250   1000.00       36.8470    -85.4694318277    -85.4620525535    0.200800
  251   1004.00       39.6988    -85.4823787339    -85.4739508649    0.229334
  252   1008.00       28.1750    -85.4727231054    -85.4606546880    0.328398
  253   1012.00       36.1245    -85.4625042936    -85.4473523280    0.412306
  254   1016.00       27.7707    -85.4661304399    -85.4536995798    0.338261
  255   1020.00       34.7889    -85.4546697326    -85.4480552816    0.179988
  256   1024.00      -33.4071    -85.4733057902    -85.4692523740    0.110299
  257   1028.00       34.5984    -85.4767089122    -85.4710202228    0.154797
  258   1032.00      -32.7546    -85.4617129294    -85.4535728731    0.221502
  259   1036.00      -28.9784    -85.4523753813    -85.4429116457    0.257521
  260   1040.00       31.6831    -85.4797672179    -85.4709454229    0.240053
  261   1044.00      -32.7762    -85.4858953366    -85.4797278319    0.167826
  262   1048.00      -32.6538    -85.4595233839    -85.4536711746    0.159247
  263   1052.00       33.6083    -85.4703173317    -85.4626072299    0.209803
  264   1056.00      -33.1038    -85.4783981664    -85.4702977032    0.220425
  265   1060.00      -35.7304    -85.4761733004    -85.4677132201    0.230211
  266   1064.00       35.1195    -85.4646115742    -85.4564241897    0.222790
  267   1068.00      -36.0190    -85.4653653428    -85.4575714487    0.212083
  268   1072.00      -32.6590    -85.4870149069    -85.4779282329    0.247261
  269   1076.00      -24.0817    -85.4789190545    -85.4688291815    0.274559
  270   1080.00       24.4323    -85.4667013162    -85.4575946590    0.247805
  271   1084.00       29.5251    -85.4662289706    -85.4587914141    0.202386
  272   1088.00       31.4829    -85.4734675098    -85.4672216160    0.169959
  273   1092.00      -34.9035    -85.4772942113    -85.4707519637    0.178024
  274   1096.00      -37.8077    -85.4703160817    -85.4626256018    0.209269
  275   1100.00      -30.5529    -85.4733371603    -85.4642637314    0.246901
  276   1104.00       36.6765    -85.4753296953    -85.4661912433    0.248670
  277   1108.00      -35.0739    -85.4796392553    -85.4719696154    0.208702
  278   1112.00       39.3547    -85.4700350355    -85.4640271398    0.163483
  279   1116.00       35.5321    -85.4606103668    -85.4555601604    0.137423
  280   1120.00       35.2388    -85.4615935140    -85.4546213477    0.189722
  281   1124.00      -35.0012    -85.4746235351    -85.4654966722    0.248355
  282   1128.00       34.6997    -85.4835452536    -85.4732286349    0.280729
  283   1132.00       35.1276    -85.4697037786    -85.4592872043    0.283449
  284   1136.00       32.0055    -85.4741236061    -85.4651975504    0.242890
  285   1140.00      -39.0994    -85.4844384408    -85.4762220340    0.223580
  286   1144.00      -43.7269    -85.4639892094    -85.4563836400    0.206958
  287   1148.00      -41.4760    -85.4601022912    -85.4531618135    0.188860
  288   1152.00      -43.5822    -85.4770045403    -85.4693132700    0.209290
  289   1156.00       42.5838    -85.4847111204    -85.4771259361    0.206403
  290   1160.00       38.0338    -85.4669879125    -85.4604592921    0.177653
  291   1164.00       41.7647    -85.4684020483    -85.4622628520    0.167056
  292   1168.00      -41.5710    -85.4725641556    -85.4658178720    0.183576
  293   1172.00       38.5840    -85.4741892528    -85.4663781364    0.212551
  294   1176.00       44.0102    -85.4839397397    -85.4748638050    0.246969
  295   1180.00       43.5813    -85.4742795595    -85.4641790078    0.274850
  296   1184.00       49.8717    -85.4794892207    -85.4697752343    0.264331
  297   1188.00       53.8537    -85.4775151406    -85.4686735893    0.240591
  298   1192.00       51.7707    -85.4597308671    -85.4512855727    0.229808
  299   1196.00      -55.5803    -85.4574607602    -85.4486402728    0.240018
  300   1200.00      -52.9050    -85.4770066299    -85.4676909051    0.253494
  301   1204.00      -50.8482    -85.4802322640    -85.4700418932    0.277294
  302   1208.00       52.6840    -85.4632393389    -85.4520623626    0.304141
  303   1212.00       52.8849    -85.4745602527    -85.4628453253    0.318779
  304   1216.00       54.7692    -85.4752648257    -85.4635492942    0.318796
  305   1220.00       58.6178    -85.4790103610    -85.4678157894    0.304620
  306   1224.00      -64.4818    -85.4739626059    -85.4641266742    0.267649
  307   1228.00      -69.6880    -85.4630497516    -85.4543959392    0.235482
  308   1232.00      -67.6852    -85.4750718669    -85.4671068021    0.216740
  309   1236.00       61.4229    -85.4693727469    -85.4607932061    0.233461
  310   1240.00       62.4123    -85.4691242726    -85.4590940884    0.272935
  311   1244.00       58.7680    -85.4742956640    -85.4631659106    0.302856
  312   1248.00       56.6498    -85.4726752271    -85.4616800655    0.299194
  313   1252.00       58.3501    -85.4712953392    -85.4604632584    0.294756
  314   1256.00      -54.0653    -85.4665504239    -85.4553077033    0.305930
  315   1260.00       55.2129    -85.4760918310    -85.4631990498    0.350830
  316   1264.00      -58.1552    -85.4852932072    -85.4726700880    0.343493
  317   1268.00      -62.2554    -85.4712311392    -85.4604603429    0.293088
  318   1272.00       67.8345    -85.4645894463    -85.4555744683    0.245310
  319   1276.00      -68.4675    -85.4698402899    -85.4608813907    0.243784
  320   1280.00      -69.3795    -85.4731125236    -85.4630837533    0.272897
  321   1284.00       63.4819    -85.4805123578    -85.4685100611    0.326599
  322   1288.00      -59.1202    -85.4860436263    -85.4731022758    0.352152
  323   1292.00      -56.4518    -85.4717541395    -85.4604480866    0.307653
  324   1296.00       57.1141    -85.4716114806    -85.4608581337    0.292613
  325   1300.00       55.8403    -85.4655643911    -85.4543297135    0.305711
  326   1304.00      -58.6158    -85.4642239151    -85.4531937000    0.300147
  327   1308.00       55.9274    -85.4733260640    -85.4624061841    0.297145
  328   1312.00       51.9932    -85.4773299502    -85.4682992296    0.245738
  329   1316.00       55.5197    -85.4817688263    -85.4739466260    0.212853
  330   1320.00      -55.4992    -85.4709451198    -85.4613409564    0.261343
  331   1324.00       52.5790    -85.4723380285    -85.4600504750    0.334361
  332   1328.00       53.4189    -85.4695811941    -85.4560640596    0.367820
  333   1332.00       51.4230    -85.4655428444    -85.4535302673    0.326879
  334   1336.00      -55.3868    -85.4776356151    -85.4679752672    0.262871
  335   1340.00       59.9236    -85.4649599472    -85.4563334624    0.234739
  336   1344.00       63.2711    -85.4736565904    -85.4642125029    0.256987
  337   1348.00      -68.0400    -85.4758713509    -85.4648861549    0.298922
  338   1352.00       68.3605    -85.4670912562    -85.4558345602    0.306310
  339   1356.00      -72.9245    -85.4735231317    -85.4635964726    0.270118
  340   1360.00      -77.9862    -85.4808342870    -85.4708584388    0.271457
  341   1364.00       78.7182    -85.4762617866    -85.4653433590    0.297106
  342   1368.00       79.9593    -85.4503568212    -85.4384791147    0.323209
  343   1372.00      -80.5813    -85.4644233358    -85.4515720197    0.349702
  344   1376.00       76.5938    -85.4886193401    -85.4760475899    0.342095
  345   1380.00      -72.6104    -85.4652377109    -85.4538051355    0.311096
  346   1384.00      -66.0319    -85.4541103973    -85.4433065170    0.293989
  347   1388.00      -60.5485    -85.4634849765    -85.4526085106    0.295964
  348   1392.00      -64.8896    -85.4782614455    -85.4677542718    0.285915
  349   1396.00       68.6850    -85.4762218894    -85.4669907145    0.251193
  350   1400.00       73.1556    -85.4638551796    -85.4546348995    0.250897
  351   1404.00           nan               nan               nan         nan
  352   1408.00       73.4061    -85.4797609365    -85.4690632081    0.291100
  353   1412.00      -77.2713    -85.4745183059    -85.4630994241    0.310724
  354   1416.00      -82.4757    -85.4651857571    -85.4535974655    0.315333
  355   1420.00       83.3351    -85.4679638973    -85.4579001071    0.273850
  356   1424.00      -83.3534    -85.4664900151    -85.4570428372    0.257071
  357   1428.00       77.6007    -85.4640508038    -85.4545460697    0.258637
  358   1432.00      -79.3952    -85.4638071120    -85.4534727767    0.281212
  359   1436.00       83.0598    -85.4697065411    -85.4583700851    0.308481
  360   1440.00       83.1505    -85.4725547515    -85.4608645038    0.318108
  361   1444.00       88.2598    -85.4707007646    -85.4591875041    0.313292
  362   1448.00       88.8859    -85.4691088855    -85.4583592171    0.292513
  363   1452.00       93.3857    -85.4626008526    -85.4528875665    0.264312
  364   1456.00       98.9782    -85.4664490767    -85.4565614137    0.269057
  365   1460.00       91.4772    -85.4703596849    -85.4602028740    0.276381
  366   1464.00      -83.7874    -85.4639192684    -85.4524511999    0.312062
  367   1468.00      -77.1183    -85.4693306526    -85.4564920745    0.349356
  368   1472.00      -78.8599    -85.4726917973    -85.4608791513    0.321438
  369   1476.00       86.4700    -85.4602761886    -85.4491562215    0.302590
  370   1480.00       94.4600    -85.4677547634    -85.4570846906    0.290347
  371   1484.00      -99.5273    -85.4639431340    -85.4539682831    0.271430
  372   1488.00      104.7259    -85.4593418714    -85.4486772772    0.290198
  373   1492.00      111.5815    -85.4778522422    -85.4661249142    0.319117
  374   1496.00     -114.1549    -85.4709877335    -85.4589224000    0.328314
  375   1500.00      115.6152    -85.4634036396    -85.4511443142    0.333593
  376   1504.00      106.6005    -85.4699129184    -85.4575681775    0.335918
  377   1508.00      -98.3442    -85.4727219016    -85.4596316099    0.356205
  378   1512.00      -96.0184    -85.4695173188    -85.4571668688    0.336073
  379   1516.00       93.8554    -85.4545601725    -85.4432761425    0.307054
  380   1520.00      -92.3063    -85.4672499035    -85.4561597684    0.301778
  381   1524.00       89.6649    -85.4729812632    -85.4616215734    0.309113
  382   1528.00      -92.9143    -85.4654912464    -85.4531634296    0.335457
  383   1532.00     -100.0422    -85.4744208768    -85.4618200565    0.342886
  384   1536.00     -105.7233    -85.4718264847    -85.4610345429    0.293664
  385   1540.00     -107.5577    -85.4695149031    -85.4599749805    0.259595
  386   1544.00     -106.9937    -85.4612950540    -85.4513761851    0.269906
  387   1548.00     -102.5996    -85.4461560972    -85.4346828890    0.312202
  388   1552.00     -104.8755    -85.4601768046    -85.4475689334    0.343078
  389   1556.00           nan               nan               nan         nan
  390   1560.00     -106.2733    -85.4596876315    -85.4507364289    0.243575
  391   1564.00      108.5894    -85.4612010379    -85.4528861929    0.226258
  392   1568.00     -111.0979    -85.4689317217    -85.4600740907    0.241028
  393   1572.00     -111.6920    -85.4706670823    -85.4603490229    0.280769
  394   1576.00      107.6648    -85.4599787222    -85.4493814432    0.288367
  395   1580.00      103.2391    -85.4636144658    -85.4541103143    0.258621
  396   1584.00      104.5923    -85.4657224244    -85.4558108226    0.269708
  397   1588.00      105.1971    -85.4608586166    -85.4499839841    0.295914
  398   1592.00      105.7560    -85.4696058762    -85.4582914653    0.307881
  399   1596.00       97.4392    -85.4680680941    -85.4570347645    0.300232
  400   1600.00      -84.8770    -85.4605581674    -85.4513432688    0.250750
  401   1604.00      -83.5306    -85.4603335775    -85.4526194941    0.209911
  402   1608.00      -83.7594    -85.4537179343    -85.4458744113    0.213433
  403   1612.00      -84.5048    -85.4537957447    -85.4451024677    0.236556
  404   1616.00      -85.6507    -85.4598370510    -85.4508660825    0.244112
  405   1620.00       84.0829    -85.4726118439    -85.4643902734    0.223720
  406   1624.00       83.7219    -85.4737373198    -85.4663454561    0.201143
  407   1628.00       82.1365    -85.4491184679    -85.4418192537    0.198622
  408   1632.00       71.5757    -85.4501996880    -85.4425376961    0.208493
  409   1636.00      -67.6745    -85.4852915710    -85.4756675119    0.261884
  410   1640.00      -65.0059    -85.4717422322    -85.4623782074    0.254808
