# CDFTB-CI Results
# Frame  Time(fs)   J_lowdin(meV)        E1(Ha)        E2(Ha)        dE(eV)
   41    164.00       57.6755    -85.4761573215    -85.4698228158    0.172371
   42    168.00      -62.1290    -85.4722975397    -85.4655100593    0.184697
   43    172.00      -57.7262    -85.4684800545    -85.4607298326    0.210894
   44    176.00       57.3988    -85.4670399582    -85.4591500271    0.214696
   45    180.00       57.0878    -85.4645140921    -85.4572705131    0.197108
   46    184.00      -58.1324    -85.4708337302    -85.4641102339    0.182956
   47    188.00      -57.2253    -85.4837911041    -85.4763473506    0.202555
   48    192.00      -52.7122    -85.4767096177    -85.4681258534    0.233576
   49    196.00       54.7093    -85.4680966467    -85.4598102186    0.225485
   50    200.00       55.7612    -85.4676693430    -85.4605796519    0.192920
   51    204.00       60.3198    -85.4668698099    -85.4600510593    0.185548
   52    208.00      -58.4754    -85.4701366813    -85.4627956123    0.199761
   53    212.00       59.0301    -85.4653103065    -85.4565683507    0.237881
   54    216.00      -56.1166    -85.4675075636    -85.4571374796    0.282184
   55    220.00      -55.3205    -85.4853033811    -85.4749058987    0.282930
   56    224.00      -57.7085    -85.4776348831    -85.4685503750    0.247202
   57    228.00      -59.0188    -85.4723264815    -85.4652919374    0.191420
   58    232.00      -56.0247    -85.4678630722    -85.4623356542    0.150409
   59    236.00       58.9252    -85.4711653432    -85.4641243190    0.191596
   60    240.00      -60.9832    -85.4741491714    -85.4638112755    0.281308
   61    244.00       59.1964    -85.4740202824    -85.4631966616    0.294526
   62    248.00      -62.5529    -85.4827631016    -85.4726528901    0.275113
   63    252.00      -62.7951    -85.4677211523    -85.4597839124    0.215983
   64    256.00      -65.9033    -85.4597113259    -85.4529376978    0.184320
   65    260.00      -54.7816    -85.4702993013    -85.4623543211    0.216194
   66    264.00       47.9841    -85.4572259163    -85.4481389247    0.247270
   67    268.00       51.2071    -85.4558019872    -85.4469608158    0.240581
   68    272.00      -55.8309    -85.4631622811    -85.4554428909    0.210055
   69    276.00           nan               nan               nan         nan
   70    280.00       61.3524    -85.4770598168    -85.4701293205    0.188588
   71    284.00       64.2735    -85.4707384339    -85.4620657010    0.235997
   72    288.00      -65.7743    -85.4615401801    -85.4531712597    0.227730
   73    292.00      -70.0303    -85.4655527355    -85.4578006823    0.210944
   74    296.00       69.0289    -85.4761457670    -85.4687528387    0.201172
   75    300.00       70.8428    -85.4837942015    -85.4747670578    0.245641
   76    304.00       62.2733    -85.4707305290    -85.4606354685    0.274701
   77    308.00       61.0311    -85.4708326676    -85.4605087443    0.280928
   78    312.00      -61.5991    -85.4761037741    -85.4669241046    0.249792
   79    316.00       57.3515    -85.4747540970    -85.4676456268    0.193431
   80    320.00      -63.0555    -85.4796420843    -85.4720172522    0.207482
   81    324.00       62.8250    -85.4805640158    -85.4710190635    0.259731
   82    328.00       66.6584    -85.4768828354    -85.4659314034    0.298004
   83    332.00      -81.8548    -85.4699769574    -85.4587005085    0.306848
   84    336.00      -79.4846    -85.4668826509    -85.4573374355    0.259739
   85    340.00       84.0515    -85.4613737716    -85.4528079936    0.233087
   86    344.00      -83.9685    -85.4613213777    -85.4525307550    0.239205
   87    348.00      -71.0182    -85.4661588711    -85.4567726519    0.255412
   88    352.00       74.8376    -85.4723023802    -85.4614974283    0.294018
   89    356.00       67.4024    -85.4862031349    -85.4749174736    0.307098
   90    360.00      -63.4516    -85.4767263005    -85.4657920758    0.297535
   91    364.00      -71.2869    -85.4729629071    -85.4623377080    0.289126
   92    368.00      -71.4539    -85.4824282301    -85.4723944547    0.273033
   93    372.00       75.4416    -85.4798514994    -85.4700121575    0.267742
   94    376.00      -81.3860    -85.4717603738    -85.4610648045    0.291041
   95    380.00      -70.8905    -85.4621678583    -85.4508254668    0.308642
   96    384.00      -76.1384    -85.4716886669    -85.4599810689    0.318580
   97    388.00      -71.3552    -85.4707017908    -85.4595033766    0.304724
   98    392.00       67.6076    -85.4672088095    -85.4567160003    0.285524
   99    396.00      -70.8672    -85.4714755681    -85.4621485802    0.253800
  100    400.00       64.6325    -85.4692781869    -85.4608285132    0.229927
  101    404.00       63.1827    -85.4720435619    -85.4634193931    0.234676
  102    408.00       77.2759    -85.4714450187    -85.4623476683    0.247552
  103    412.00       69.6738    -85.4723283744    -85.4635397457    0.239151
  104    416.00      -78.2473    -85.4843159197    -85.4744133281    0.269463
  105    420.00      -71.9195    -85.4765772613    -85.4664859330    0.274599
  106    424.00       58.8972    -85.4639177959    -85.4543976220    0.259057
  107    428.00      -62.6990    -85.4788654881    -85.4688700461    0.271990
  108    432.00       60.2063    -85.4834452842    -85.4734062010    0.273177
  109    436.00      -61.3733    -85.4758291985    -85.4657494134    0.274285
  110    440.00      -63.7627    -85.4772617743    -85.4663880234    0.295890
  111    444.00      -54.2049    -85.4682971880    -85.4578743821    0.283619
  112    448.00      -70.8233    -85.4618445878    -85.4506699509    0.304077
  113    452.00       69.8631    -85.4659367894    -85.4548550118    0.301551
  114    456.00       62.3162    -85.4640816975    -85.4536693093    0.283336
  115    460.00      -62.3370    -85.4573285783    -85.4469569739    0.282226
  116    464.00      -54.0581    -85.4573768614    -85.4475076894    0.268554
  117    468.00      -57.7813    -85.4690594735    -85.4599693344    0.247355
  118    472.00       70.9622    -85.4635031265    -85.4557817564    0.210109
  119    476.00       69.5204    -85.4610354826    -85.4543938261    0.180729
  120    480.00      -71.4433    -85.4646075357    -85.4578008797    0.185219
  121    484.00       66.1565    -85.4609726991    -85.4530887727    0.214533
  122    488.00           nan               nan               nan         nan
  123    492.00      -70.5068    -85.4718132244    -85.4631121660    0.236768
  124    496.00       66.2826    -85.4747757224    -85.4679770966    0.185000
  125    500.00      -66.3129    -85.4833887046    -85.4768395007    0.178213
  126    504.00       73.5681    -85.4637522227    -85.4561713079    0.206287
  127    508.00      -72.3094    -85.4704792667    -85.4621552567    0.226508
  128    512.00       79.3388    -85.4675847372    -85.4588394661    0.237971
  129    516.00       84.4911    -85.4600152775    -85.4522293248    0.211867
  130    520.00       78.7695    -85.4482166434    -85.4407351269    0.203582
  131    524.00       84.8823    -85.4456156631    -85.4366607647    0.243675
  132    528.00      -84.7284    -85.4717095190    -85.4630140245    0.236616
  133    532.00      -83.6571    -85.4647595259    -85.4570531172    0.209702
  134    536.00      -84.6485    -85.4625598640    -85.4555371408    0.191098
  135    540.00       76.9353    -85.4627962573    -85.4561838186    0.179934
  136    544.00      -79.8548    -85.4635405893    -85.4549363910    0.234132
  137    548.00       78.6439    -85.4791374843    -85.4698485152    0.252766
  138    552.00       80.5320    -85.4769539426    -85.4684035220    0.232669
  139    556.00       85.3493    -85.4821146470    -85.4743775375    0.210537
  140    560.00      -79.1176    -85.4767845040    -85.4699113145    0.187029
  141    564.00      -76.9012    -85.4623550045    -85.4546011761    0.210992
  142    568.00       77.7700    -85.4801750999    -85.4703693476    0.266828
  143    572.00       64.9491    -85.4781434136    -85.4674995097    0.289635
  144    576.00       59.2107    -85.4760537395    -85.4647172375    0.308482
  145    580.00       51.9572    -85.4714125670    -85.4606657032    0.292437
  146    584.00       55.1202    -85.4615809088    -85.4519479712    0.262126
  147    588.00      -58.1198    -85.4580537817    -85.4495735912    0.230758
  148    592.00       59.8065    -85.4581169462    -85.4513429393    0.184330
  149    596.00      -58.7713    -85.4554939473    -85.4492666048    0.169455
  150    600.00       57.8720    -85.4591208064    -85.4529698104    0.167377
  151    604.00       54.6681    -85.4677401535    -85.4602099095    0.204908
  152    608.00       51.0795    -85.4806765844    -85.4707573990    0.269915
  153    612.00      -44.8063    -85.4917580526    -85.4818551030    0.269473
  154    616.00      -41.2814    -85.4711805039    -85.4622550051    0.242875
  155    620.00       45.5607    -85.4599874834    -85.4518235657    0.222152
  156    624.00      -38.0636    -85.4708997605    -85.4642752290    0.180263
  157    628.00      -26.0218    -85.4718268574    -85.4646627465    0.194945
  158    632.00      -29.1815    -85.4723958889    -85.4646765920    0.210053
  159    636.00       29.3314    -85.4683324920    -85.4609916447    0.199755
  160    640.00      -39.1961    -85.4688903531    -85.4609952131    0.214838
  161    644.00      -45.1940    -85.4660069422    -85.4582971154    0.209795
  162    648.00      -46.9866    -85.4625736086    -85.4556627464    0.188054
  163    652.00       48.0661    -85.4675290964    -85.4609601189    0.178751
  164    656.00      -52.9410    -85.4622197739    -85.4559403174    0.170873
  165    660.00      -52.1166    -85.4699974782    -85.4630521677    0.188992
  166    664.00      -47.3564    -85.4641345717    -85.4566315802    0.204167
  167    668.00      -46.2258    -85.4606792400    -85.4539571106    0.182918
  168    672.00      -47.8615    -85.4674116102    -85.4620898561    0.144812
  169    676.00      -51.8678    -85.4577718220    -85.4531305893    0.126294
  170    680.00      -55.7116    -85.4659336551    -85.4608600460    0.138060
  171    684.00       56.2969    -85.4698519807    -85.4634927519    0.173043
  172    688.00       57.5549    -85.4762168887    -85.4687322393    0.203668
  173    692.00      -57.5138    -85.4766730572    -85.4694578627    0.196335
  174    696.00       61.9279    -85.4657201974    -85.4583687630    0.200043
  175    700.00       68.1009    -85.4807094554    -85.4730930105    0.207254
  176    704.00       67.3734    -85.4707645386    -85.4630972469    0.208638
  177    708.00      -68.9841    -85.4716506594    -85.4643376325    0.198998
  178    712.00      -72.1574    -85.4723930887    -85.4662432338    0.167346
  179    716.00       75.6388    -85.4641077954    -85.4583909695    0.155563
  180    720.00       83.9237    -85.4707674160    -85.4645928107    0.168020
  181    724.00       77.1917    -85.4582422595    -85.4523552584    0.160193
  182    728.00      -76.9237    -85.4576642431    -85.4509687804    0.182193
  183    732.00       77.4560    -85.4710069372    -85.4640757480    0.188607
  184    736.00      -76.8611    -85.4760675236    -85.4695965487    0.176084
  185    740.00       84.2637    -85.4825132269    -85.4759988854    0.177264
  186    744.00       84.7815    -85.4790498512    -85.4724960443    0.178338
  187    748.00      -77.8624    -85.4768160227    -85.4692244792    0.206576
  188    752.00      -76.5431    -85.4695102061    -85.4602941054    0.250783
  189    756.00       78.4886    -85.4641357213    -85.4546547069    0.257992
  190    760.00      -81.9335    -85.4659811565    -85.4564752694    0.258668
  191    764.00      -83.7913    -85.4686064114    -85.4601809768    0.229268
  192    768.00      -78.8875    -85.4760258821    -85.4686715063    0.200123
  193    772.00       83.9441    -85.4738739564    -85.4661005011    0.211526
  194    776.00      -88.6441    -85.4677024315    -85.4596635919    0.218748
  195    780.00      -84.4340    -85.4594438733    -85.4514925084    0.216368
  196    784.00      -86.5416    -85.4702826482    -85.4619517976    0.226694
  197    788.00       81.9328    -85.4759054787    -85.4677051303    0.223143
  198    792.00      -85.6973    -85.4686268114    -85.4598335031    0.239278
  199    796.00      -91.2533    -85.4637847919    -85.4546883929    0.247526
  200    800.00       84.8839    -85.4666237416    -85.4582914275    0.226734
  201    804.00       78.8238    -85.4718471836    -85.4634783030    0.227729
  202    808.00       78.2791    -85.4746966056    -85.4650629729    0.262144
  203    812.00      -76.5660    -85.4792650688    -85.4682188358    0.300583
  204    816.00      -85.0216    -85.4710359934    -85.4591934439    0.322252
  205    820.00      -81.8707    -85.4764820248    -85.4654653932    0.299778
  206    824.00       74.7949    -85.4717875530    -85.4616625021    0.275517
  207    828.00       78.9388    -85.4710112495    -85.4611716742    0.267748
  208    832.00       79.2175    -85.4860587517    -85.4751490407    0.296868
  209    836.00      -81.9259    -85.4720360525    -85.4596631458    0.336684
  210    840.00      -80.6973    -85.4741274878    -85.4620989168    0.327314
  211    844.00      -72.5893    -85.4854525223    -85.4738238179    0.316433
  212    848.00      -74.2828    -85.4765412236    -85.4656996441    0.295014
  213    852.00       78.0073    -85.4651772035    -85.4557734622    0.255889
  214    856.00      -76.6252    -85.4550936071    -85.4465471252    0.232562
  215    860.00      -77.7040    -85.4641950106    -85.4564770694    0.210016
  216    864.00      -72.9457    -85.4645087373    -85.4571751160    0.199558
  217    868.00      -70.4584    -85.4657138641    -85.4562761662    0.256813
  218    872.00       74.6053    -85.4784530078    -85.4664107882    0.327685
  219    876.00       76.7211    -85.4747058762    -85.4620205544    0.345185
  220    880.00      -78.6195    -85.4745717740    -85.4626591883    0.324158
  221    884.00       75.8665    -85.4694120590    -85.4589511033    0.284657
  222    888.00      -72.2134    -85.4684316613    -85.4587271780    0.264072
  223    892.00      -73.3497    -85.4727257621    -85.4621999328    0.286422
  224    896.00       74.0336    -85.4742236772    -85.4638135954    0.283273
  225    900.00      -74.2772    -85.4818516127    -85.4716396899    0.277881
  226    904.00       72.2152    -85.4759071492    -85.4661203612    0.266312
  227    908.00      -63.6295    -85.4628306860    -85.4547943794    0.218679
  228    912.00      -63.5823    -85.4497255132    -85.4423771149    0.199960
  229    916.00      -69.7650    -85.4674206114    -85.4607190189    0.182360
  230    920.00      -62.8180    -85.4791369300    -85.4728210563    0.171864
  231    924.00       61.8698    -85.4676469063    -85.4599111146    0.210502
  232    928.00      -64.6439    -85.4725369853    -85.4624923882    0.273327
  233    932.00      -56.4671    -85.4669022935    -85.4548523747    0.327895
  234    936.00       58.7477    -85.4613644490    -85.4500884750    0.306835
  235    940.00       61.2496    -85.4736423184    -85.4664136032    0.196703
  236    944.00       53.7660    -85.4804699552    -85.4755521781    0.133820
  237    948.00      -58.3391    -85.4776881673    -85.4716386422    0.164616
  238    952.00      -48.9669    -85.4693807808    -85.4603154094    0.246681
  239    956.00      -47.8000    -85.4752771337    -85.4637118895    0.314706
  240    960.00       49.0426    -85.4772687486    -85.4663721025    0.296513
  241    964.00      -48.9194    -85.4716651750    -85.4623554283    0.253331
  242    968.00      -49.8041    -85.4620114175    -85.4527223861    0.252767
  243    972.00       40.2914    -85.4678242049    -85.4572735676    0.287097
  244    976.00       35.7106    -85.4870178516    -85.4748582183    0.330880
  245    980.00       37.3325    -85.4788785149    -85.4670630981    0.321514
  246    984.00       37.4936    -85.4650272477    -85.4554925653    0.259452
  247    988.00      -45.8761    -85.4713325132    -85.4626840618    0.235336
  248    992.00      -46.2777    -85.4745575432    -85.4648858425    0.263180
  249    996.00       39.9918    -85.4782692684    -85.4674139412    0.295388
  250   1000.00       43.7986    -85.4718363717    -85.4615719831    0.279308
  251   1004.00      -44.1063    -85.4818367173    -85.4728159698    0.245467
  252   1008.00       46.6863    -85.4791310964    -85.4699267592    0.250463
  253   1012.00       48.3713    -85.4680480362    -85.4569933049    0.300815
  254   1016.00       42.4759    -85.4769349163    -85.4643684636    0.341951
  255   1020.00      -42.2592    -85.4773293670    -85.4638725329    0.366179
  256   1024.00      -42.8470    -85.4815713306    -85.4692477404    0.335342
  257   1028.00       40.3438    -85.4862568848    -85.4752766179    0.298788
  258   1032.00      -35.1832    -85.4805553841    -85.4693818934    0.304046
  259   1036.00       36.7365    -85.4752984612    -85.4629669849    0.335557
  260   1040.00       33.6939    -85.4746031537    -85.4615023829    0.356490
  261   1044.00       45.7525    -85.4606718870    -85.4481882452    0.339697
  262   1048.00       40.9032    -85.4589927216    -85.4476670792    0.308186
  263   1052.00       37.5055    -85.4724763199    -85.4614612055    0.299737
  264   1056.00      -35.0542    -85.4701663504    -85.4589032484    0.306485
  265   1060.00      -41.0420    -85.4743222910    -85.4632504087    0.301281
  266   1064.00      -41.0526    -85.4731917500    -85.4628417363    0.281638
  267   1068.00      -42.4917    -85.4729530078    -85.4624321586    0.286287
  268   1072.00       43.8259    -85.4748318091    -85.4634206395    0.310514
  269   1076.00      -45.1952    -85.4759100171    -85.4638134023    0.329166
  270   1080.00       48.5554    -85.4767055678    -85.4648120044    0.323640
  271   1084.00      -52.2097    -85.4831441982    -85.4717808709    0.309212
  272   1088.00       54.2214    -85.4882422447    -85.4763584094    0.323376
  273   1092.00      -46.7309    -85.4738202326    -85.4599337545    0.377870
  274   1096.00      -45.7193    -85.4694129550    -85.4549325216    0.394033
  275   1100.00      -52.1322    -85.4733227412    -85.4610022746    0.335257
  276   1104.00      -52.6099    -85.4769157698    -85.4672282622    0.263611
  277   1108.00       52.5389    -85.4798574443    -85.4708143809    0.246074
  278   1112.00      -55.3175    -85.4638060251    -85.4541589464    0.262510
  279   1116.00       54.2871    -85.4639178651    -85.4536608119    0.279109
  280   1120.00      -61.7579    -85.4640333239    -85.4538934228    0.275921
  281   1124.00      -70.7786    -85.4628571502    -85.4541047380    0.238165
  282   1128.00       73.7826    -85.4738554451    -85.4656858864    0.222305
  283   1132.00       75.3170    -85.4682026093    -85.4589259727    0.252430
  284   1136.00      -74.8826    -85.4677087162    -85.4582403780    0.257647
  285   1140.00      -76.9757    -85.4685265131    -85.4591468085    0.255235
  286   1144.00       79.3768    -85.4745286423    -85.4656655524    0.241177
  287   1148.00       80.4039    -85.4770091776    -85.4686774163    0.226719
  288   1152.00       81.6495    -85.4717630135    -85.4624783906    0.252647
  289   1156.00      -83.0143    -85.4676209404    -85.4574921314    0.275619
  290   1160.00       87.0580    -85.4682657544    -85.4582460713    0.272649
  291   1164.00      -91.7025    -85.4763623124    -85.4654941821    0.295737
  292   1168.00       94.5670    -85.4693666848    -85.4580372748    0.308289
  293   1172.00       95.7922    -85.4686886495    -85.4570626831    0.316359
  294   1176.00       97.2747    -85.4684375133    -85.4555847289    0.349742
  295   1180.00     -100.7165    -85.4533061873    -85.4409525353    0.336160
  296   1184.00      102.6816    -85.4591336324    -85.4475619197    0.314882
  297   1188.00       99.8927    -85.4642312700    -85.4530052538    0.305475
  298   1192.00     -101.5583    -85.4673408487    -85.4567000804    0.289550
  299   1196.00      102.3603    -85.4694373617    -85.4584881192    0.297944
  300   1200.00     -102.7171    -85.4715088107    -85.4599618686    0.314208
  301   1204.00     -100.9413    -85.4762915923    -85.4638595476    0.338293
  302   1208.00     -100.0066    -85.4725725628    -85.4590185229    0.368824
  303   1212.00      -97.1971    -85.4749142023    -85.4615118260    0.364697
  304   1216.00       95.8037    -85.4733180275    -85.4604435600    0.350332
  305   1220.00       94.6512    -85.4721659297    -85.4599095895    0.333512
  306   1224.00       91.2012    -85.4659680232    -85.4552161521    0.292573
  307   1228.00       88.3754    -85.4607524906    -85.4501717580    0.287916
  308   1232.00      -83.4375    -85.4719328499    -85.4607134546    0.305295
  309   1236.00      -76.3201    -85.4748558765    -85.4635553508    0.307503
  310   1240.00      -75.7593    -85.4668969764    -85.4552211875    0.317714
  311   1244.00      -77.8438    -85.4620219029    -85.4503820719    0.316736
  312   1248.00      -76.8572    -85.4791044227    -85.4674057666    0.318337
  313   1252.00      -77.1010    -85.4790932882    -85.4671965443    0.323727
  314   1256.00      -77.0153    -85.4638071104    -85.4528249307    0.298840
  315   1260.00      -80.7792    -85.4699468063    -85.4594008697    0.286970
  316   1264.00       81.5291    -85.4781989924    -85.4667190707    0.312385
  317   1268.00       73.7263    -85.4690581587    -85.4561780358    0.350486
  318   1272.00      -70.2786    -85.4633814220    -85.4500758192    0.362064
  319   1276.00      -64.5541    -85.4718198931    -85.4603601053    0.311837
  320   1280.00       63.1483    -85.4759486331    -85.4664981546    0.257161
  321   1284.00      -64.8402    -85.4744044519    -85.4657823320    0.234620
  322   1288.00      -65.6250    -85.4671277715    -85.4577046910    0.256415
  323   1292.00       61.0851    -85.4619145963    -85.4498829377    0.327398
  324   1296.00       60.5501    -85.4706743756    -85.4563589058    0.389544
  325   1300.00       59.9405    -85.4589091600    -85.4453412610    0.369201
  326   1304.00      -65.6347    -85.4635436695    -85.4511856450    0.336279
  327   1308.00       68.9153    -85.4828950900    -85.4728688170    0.272829
  328   1312.00      -69.1718    -85.4577365445    -85.4499490087    0.211910
  329   1316.00      -69.8326    -85.4580506316    -85.4505641344    0.203718
  330   1320.00      -69.0443    -85.4657991734    -85.4579265619    0.214225
  331   1324.00      -65.8165    -85.4609271512    -85.4524163440    0.231591
  332   1328.00      -69.7502    -85.4852871261    -85.4754500240    0.267681
  333   1332.00       66.8028    -85.4802941447    -85.4695769855    0.291629
  334   1336.00      -68.3772    -85.4711334168    -85.4591103235    0.327165
  335   1340.00      -71.4419    -85.4770989064    -85.4664562194    0.289602
  336   1344.00       73.1120    -85.4772236134    -85.4693077041    0.215403
  337   1348.00      -81.8509    -85.4761560459    -85.4689809565    0.195244
  338   1352.00       84.1534    -85.4663240966    -85.4594448366    0.187194
  339   1356.00      -83.8011    -85.4701066902    -85.4623347562    0.211485
  340   1360.00      -85.8441    -85.4898779742    -85.4807566708    0.248203
  341   1364.00      -82.3717    -85.4752921593    -85.4664685948    0.240101
  342   1368.00       79.4735    -85.4575370564    -85.4498831642    0.208273
  343   1372.00       79.4523    -85.4628748450    -85.4564964076    0.173566
  344   1376.00      -81.0535    -85.4734581504    -85.4672100440    0.170020
  345   1380.00      -81.8799    -85.4763874473    -85.4680819804    0.226003
  346   1384.00       86.4279    -85.4677223060    -85.4573567634    0.282061
  347   1388.00      -87.3222    -85.4741962040    -85.4637944217    0.283047
  348   1392.00       94.7329    -85.4825243691    -85.4737560487    0.238598
  349   1396.00       97.4710    -85.4775942813    -85.4704084108    0.195537
  350   1400.00      -96.5428    -85.4727372753    -85.4655977792    0.194276
  351   1404.00       96.3069    -85.4820566091    -85.4744662682    0.206544
  352   1408.00       87.6221    -85.4808696454    -85.4716077143    0.252030
  353   1412.00       80.1080    -85.4676781776    -85.4558016727    0.323176
  354   1416.00      -78.9186    -85.4754839751    -85.4640494834    0.311148
  355   1420.00       82.3683    -85.4934899751    -85.4850486535    0.229700
  356   1424.00           nan               nan               nan         nan
  357   1428.00       89.0943    -85.4728177533    -85.4641579094    0.235646
  358   1432.00      -87.7599    -85.4710394075    -85.4619783610    0.246564
  359   1436.00      -90.2357    -85.4775890751    -85.4683043990    0.252649
  360   1440.00       90.2869    -85.4856290636    -85.4771327085    0.231198
  361   1444.00      -85.8558    -85.4638835441    -85.4559392995    0.216174
  362   1448.00       81.2704    -85.4727285123    -85.4632457182    0.258040
  363   1452.00           nan               nan               nan         nan
  364   1456.00      -68.5799    -85.4676921366    -85.4564447107    0.306058
  365   1460.00      -71.1718    -85.4884368605    -85.4795251491    0.242500
  366   1464.00      -68.9365    -85.4847117021    -85.4769851015    0.210252
  367   1468.00      -69.5652    -85.4776149785    -85.4689694599    0.235257
  368   1472.00      -63.6607    -85.4854604286    -85.4741891891    0.306706
  369   1476.00      -62.2240    -85.4749950294    -85.4621454123    0.349656
  370   1480.00      -70.4901    -85.4770996063    -85.4672348746    0.268433
  371   1484.00      -70.1637    -85.4715489147    -85.4647720510    0.184408
  372   1488.00       68.0810    -85.4763491172    -85.4691398484    0.196174
  373   1492.00       61.2630    -85.4825022925    -85.4724881161    0.272500
  374   1496.00       51.9112    -85.4695771793    -85.4562241749    0.363354
  375   1500.00      -49.9867    -85.4783408398    -85.4646643841    0.372155
  376   1504.00       54.7956    -85.4867383358    -85.4774033066    0.254019
  377   1508.00           nan               nan               nan         nan
  378   1512.00      -61.7188    -85.4707931647    -85.4638197881    0.189755
  379   1516.00       58.4647    -85.4882767543    -85.4794402694    0.240453
  380   1520.00       58.4129    -85.4967542034    -85.4861600066    0.288283
  381   1524.00      -55.9431    -85.4833796633    -85.4748936103    0.230917
  382   1528.00      -51.3436    -85.4716636851    -85.4653477262    0.171866
  383   1532.00      -49.1180    -85.4803855084    -85.4722044955    0.222617
  384   1536.00      -51.1065    -85.4843433105    -85.4735855431    0.292734
  385   1540.00      -50.8385    -85.4802131451    -85.4689871601    0.305475
  386   1544.00      -50.8323    -85.4716391378    -85.4623943645    0.251563
  387   1548.00       54.4747    -85.4784976537    -85.4723803519    0.166460
  388   1552.00      -55.3882    -85.4729021813    -85.4667925909    0.166250
  389   1556.00      -55.4411    -85.4682161605    -85.4587572162    0.257391
  390   1560.00       49.0345    -85.4809687071    -85.4695326562    0.311191
  391   1564.00      -47.4216    -85.4799807920    -85.4701494540    0.267524
  392   1568.00       55.8832    -85.4743331662    -85.4671575953    0.195257
  393   1572.00      -56.9703    -85.4863825858    -85.4802664440    0.166429
  394   1576.00      -61.7485    -85.4716304961    -85.4648216198    0.185279
  395   1580.00      -65.6178    -85.4793207060    -85.4704055488    0.242594
  396   1584.00      -62.6213    -85.4787543748    -85.4691977555    0.260049
  397   1588.00      -61.9081    -85.4576985075    -85.4500853619    0.207164
  398   1592.00      -62.4540    -85.4842692210    -85.4782282948    0.164382
  399   1596.00      -59.2526    -85.4814562651    -85.4758022834    0.153853
  400   1600.00       57.2612    -85.4739696940    -85.4669380255    0.191341
  401   1604.00       59.6208    -85.4805392367    -85.4718399579    0.236719
  402   1608.00       61.2496    -85.4678375902    -85.4583247222    0.258858
  403   1612.00      -63.4334    -85.4775266046    -85.4679221167    0.261351
  404   1616.00      -63.8967    -85.4691804089    -85.4611995268    0.217171
  405   1620.00      -63.9486    -85.4548678584    -85.4481743190    0.182140
  406   1624.00       62.5831    -85.4698687549    -85.4636176659    0.170101
  407   1628.00       61.2000    -85.4644714867    -85.4582460519    0.169403
  408   1632.00      -61.3416    -85.4649137847    -85.4579903279    0.188397
  409   1636.00       56.5720    -85.4681633885    -85.4603783115    0.211843
  410   1640.00      -56.9587    -85.4707905493    -85.4626262042    0.222163
