# call_index  Electronic(H)         Repulsive(H)          Total(H)
   17159        -86.5001137344          0.7966215525        -85.7034921819
   17160        -86.4778256787          0.7779262866        -85.6998993921
   17161        -86.4568361707          0.7566161019        -85.7002200688
   17162        -86.4453578482          0.7436363870        -85.7017214613
   17163        -86.4486607560          0.7463863475        -85.7022744085
   17164        -86.4669939505          0.7644338953        -85.7025600552
   17165        -86.4959331485          0.7914548751        -85.7044782734
   17166        -86.5277437837          0.8187207190        -85.7090230647
   17167        -86.5542766284          0.8402839864        -85.7139926419
   17168        -86.5693741534          0.8541170543        -85.7152570990
   17169        -86.5698825953          0.8585278283        -85.7113547670
   17170        -86.5559199801          0.8499734796        -85.7059465005
   17171        -86.5318493294          0.8287344536        -85.7031148758
   17172        -86.5057566430          0.8029995172        -85.7027571259
   17173        -86.4858786468          0.7830563572        -85.7028222896
   17174        -86.4771728643          0.7747517717        -85.7024210926
   17175        -86.4797858329          0.7771346555        -85.7026511774
   17176        -86.4897950277          0.7851553158        -85.7046397119
   17177        -86.5008637503          0.7928004175        -85.7080633328
   17178        -86.5071049426          0.7968668438        -85.7102380988
   17179        -86.5047485759          0.7962141002        -85.7085344756
   17180        -86.4925934812          0.7887188588        -85.7038746224
   17181        -86.4723714058          0.7718986030        -85.7004728028
   17182        -86.4497971402          0.7497994890        -85.6999976512
   17183        -86.4328920341          0.7323820755        -85.7005099586
   17184        -86.4281946904          0.7278669912        -85.7003276992
   17185        -86.4383583965          0.7385457295        -85.6998126670
   17186        -86.4612721119          0.7605867149        -85.7006853970
   17187        -86.4908418293          0.7868620122        -85.7039798171
   17188        -86.5189174269          0.8099691133        -85.7089483137
   17189        -86.5384533613          0.8262417257        -85.7122116356
   17190        -86.5453126924          0.8342061182        -85.7111065743
   17191        -86.5387784448          0.8320328480        -85.7067455969
   17192        -86.5217733945          0.8183411062        -85.7034322884
   17193        -86.5009141268          0.7978798774        -85.7030342494
   17194        -86.4842368720          0.7800223160        -85.7042145560
   17195        -86.4777111595          0.7726553578        -85.7050558018
   17196        -86.4832222617          0.7784750543        -85.7047472074
   17197        -86.4982332459          0.7943122294        -85.7039210165
   17198        -86.5169213801          0.8129768359        -85.7039445442
   17199        -86.5323224540          0.8266790068        -85.7056434472
   17200        -86.5394839349          0.8322937061        -85.7071902288
   17201        -86.5368210444          0.8304350568        -85.7063859876
   17202        -86.5258792113          0.8219371224        -85.7039420889
   17203        -86.5113801765          0.8090358672        -85.7023443093
   17204        -86.5008222374          0.7993444121        -85.7014778253
   17205        -86.5012731376          0.8009610055        -85.7003121321
   17206        -86.5163222798          0.8175404289        -85.6987818508
   17207        -86.5447142995          0.8468047768        -85.6979095227
   17208        -86.5806756610          0.8819048388        -85.6987708222
   17209        -86.6154220890          0.9135095853        -85.7019125037
   17210        -86.6399645633          0.9336140455        -85.7063505178
   17211        -86.6483837672          0.9396895904        -85.7086941769
   17212        -86.6390188891          0.9323707908        -85.7066480983
   17213        -86.6141032465          0.9120584122        -85.7020448344
   17214        -86.5798536287          0.8817657655        -85.6980878632
   17215        -86.5454784327          0.8500429740        -85.6954354587
   17216        -86.5194898385          0.8255077708        -85.6939820677
   17217        -86.5067786927          0.8128417739        -85.6939369188
   17218        -86.5074358645          0.8117393290        -85.6956965355
   17219        -86.5171709732          0.8178469142        -85.6993240591
   17220        -86.5286763874          0.8239446937        -85.7047316938
   17221        -86.5344719284          0.8236554498        -85.7108164785
   17222        -86.5298223464          0.8148536688        -85.7149686776
   17223        -86.5138470617          0.7981851935        -85.7156618682
   17224        -86.4894245815          0.7751503532        -85.7142742283
   17225        -86.4632407565          0.7510498382        -85.7121909184
   17226        -86.4440260295          0.7351326361        -85.7088933933
   17227        -86.4387943588          0.7346876659        -85.7041066930
   17228        -86.4501847725          0.7511771772        -85.6990075953
   17229        -86.4754990571          0.7798716177        -85.6956274394
   17230        -86.5076043716          0.8120839517        -85.6955204199
   17231        -86.5372080119          0.8383566707        -85.6988513412
   17232        -86.5563325461          0.8532509911        -85.7030815550
   17233        -86.5607774086          0.8560734581        -85.7047039506
   17234        -86.5505789597          0.8474769643        -85.7031019954
   17235        -86.5299202214          0.8288551595        -85.7010650619
   17236        -86.5070778106          0.8073777874        -85.6997000232
   17237        -86.4915887207          0.7934123924        -85.6981763283
   17238        -86.4902178814          0.7940297975        -85.6961880839
   17239        -86.5048247350          0.8102221187        -85.6946026163
   17240        -86.5318847398          0.8369589853        -85.6949257546
   17241        -86.5637632021          0.8655293033        -85.6982338988
   17242        -86.5911181933          0.8867655919        -85.7043526014
   17243        -86.6064936689          0.8958385559        -85.7106551129
   17244        -86.6064776049          0.8923762825        -85.7141013224
   17245        -86.5920022687          0.8777776598        -85.7142246089
   17246        -86.5685344647          0.8564867626        -85.7120477021
   17247        -86.5449761132          0.8373936003        -85.7075825128
   17248        -86.5299063051          0.8284883371        -85.7014179680
   17249        -86.5283028277          0.8327306151        -85.6955722126
   17250        -86.5398862029          0.8474269086        -85.6924592943
   17251        -86.5593431643          0.8660734022        -85.6932697621
   17252        -86.5780438487          0.8805956656        -85.6974481830
   17253        -86.5869432375          0.8839793367        -85.7029639007
   17254        -86.5800989710          0.8734786268        -85.7066203441
   17255        -86.5560195630          0.8488807229        -85.7071388401
   17256        -86.5177194352          0.8111617502        -85.7065576850
   17257        -86.4730690559          0.7666446812        -85.7064243747
   17258        -86.4327822527          0.7267699522        -85.7060123005
   17259        -86.4060991987          0.7011984089        -85.7049007898
   17260        -86.3977888404          0.6938232592        -85.7039655811
   17261        -86.4067761415          0.7021915047        -85.7045846368
   17262        -86.4268423675          0.7196046203        -85.7072377471
   17263        -86.4489454592          0.7380818066        -85.7108636526
   17264        -86.4643303419          0.7509820333        -85.7133483087
   17265        -86.4675824329          0.7549682998        -85.7126141331
   17266        -86.4578349445          0.7487860356        -85.7090489089
   17267        -86.4388512772          0.7335127993        -85.7053384779
   17268        -86.4186164013          0.7157781588        -85.7028382425
   17269        -86.4066996897          0.7062762995        -85.7004233901
   17270        -86.4102153415          0.7131438876        -85.6970714538
   17271        -86.4311317393          0.7375416261        -85.6935901132
   17272        -86.4655503838          0.7736194050        -85.6919309789
   17273        -86.5050036449          0.8115781469        -85.6934254980
   17274        -86.5390920229          0.8413937318        -85.6976982912
   17275        -86.5590262780          0.8563557915        -85.7026704865
   17276        -86.5604392669          0.8541645752        -85.7062746917
   17277        -86.5440776711          0.8350886529        -85.7089890182
   17278        -86.5159457871          0.8034467851        -85.7124990020
   17279        -86.4863934458          0.7704355842        -85.7159578616
   17280        -86.4664182179          0.7495715063        -85.7168467117
   17281        -86.4634426720          0.7495056467        -85.7139370253
   17282        -86.4788488862          0.7700550834        -85.7087938028
   17283        -86.5076687797          0.8031093328        -85.7045594469
   17284        -86.5405806629          0.8372636050        -85.7033170579
   17285        -86.5669748915          0.8625302012        -85.7044446903
   17286        -86.5784165229          0.8731257061        -85.7052908168
   17287        -86.5710069140          0.8668264294        -85.7041804846
   17288        -86.5463081347          0.8441225452        -85.7021855894
   17289        -86.5116192668          0.8107383051        -85.7008809617
   17290        -86.4780435938          0.7784400844        -85.6996035094
   17291        -86.4560878025          0.7591519681        -85.6969358344
   17292        -86.4517512512          0.7589112550        -85.6928399962
   17293        -86.4647027758          0.7756394886        -85.6890632872
   17294        -86.4887088703          0.8010110760        -85.6876977944
   17295        -86.5138215764          0.8242908075        -85.6895307689
   17296        -86.5294987954          0.8358960364        -85.6936027591
   17297        -86.5281074401          0.8302176926        -85.6978897475
   17298        -86.5072421222          0.8058315186        -85.7014106035
   17299        -86.4706581736          0.7658933260        -85.7047648476
   17300        -86.4279779469          0.7198206332        -85.7081573137
   17301        -86.3919316528          0.6816378223        -85.7102938304
   17302        -86.3736740274          0.6637639176        -85.7099101098
   17303        -86.3787663732          0.6713535704        -85.7074128029
   17304        -86.4055641720          0.7010401438        -85.7045240282
   17305        -86.4461117501          0.7433637524        -85.7027479977
   17306        -86.4891092687          0.7871007087        -85.7020085601
   17307        -86.5234259799          0.8223232881        -85.7011026918
   17308        -86.5414308543          0.8422571923        -85.6991736620
   17309        -86.5407818653          0.8434755352        -85.6973063301
   17310        -86.5251556704          0.8280446464        -85.6971110240
   17311        -86.5035566379          0.8052123239        -85.6983443141
   17312        -86.4869556149          0.7877636748        -85.6991919400
   17313        -86.4839495893          0.7853584704        -85.6985911189
   17314        -86.4975763087          0.8000056375        -85.6975706711
   17315        -86.5244508075          0.8263438975        -85.6981069100
   17316        -86.5561928479          0.8551217967        -85.7010710512
   17317        -86.5824762885          0.8775052367        -85.7049710519
   17318        -86.5944289426          0.8871241762        -85.7073047665
   17319        -86.5873479669          0.8801279225        -85.7072200443
   17320        -86.5616366608          0.8543005999        -85.7073360609
   17321        -86.5239326632          0.8142459839        -85.7096866793
   17322        -86.4859461129          0.7732271285        -85.7127189845
   17323        -86.4603683744          0.7472398797        -85.7131284947
   17324        -86.4562883000          0.7466446068        -85.7096436932
   17325        -86.4760444683          0.7715315705        -85.7045128978
   17326        -86.5145657617          0.8130981671        -85.7014675945
   17327        -86.5614659805          0.8590747735        -85.7023912070
   17328        -86.6046020333          0.8992815012        -85.7053205321
   17329        -86.6337144250          0.9272349692        -85.7064794558
   17330        -86.6430362006          0.9387663124        -85.7042698883
   17331        -86.6320308248          0.9304331320        -85.7015976929
   17332        -86.6063611675          0.9050123935        -85.7013487740
   17333        -86.5765445848          0.8739260114        -85.7026185734
   17334        -86.5535607862          0.8511423349        -85.7024184514
   17335        -86.5445637106          0.8452009346        -85.6993627760
   17336        -86.5503867817          0.8550673449        -85.6953194367
   17337        -86.5655970955          0.8718506596        -85.6937464360
   17338        -86.5810740637          0.8847194657        -85.6963545980
   17339        -86.5873977775          0.8860865899        -85.7013111875
   17340        -86.5781086546          0.8731199987        -85.7049886559
   17341        -86.5512846044          0.8449943942        -85.7062902102
   17342        -86.5100953407          0.8021671495        -85.7079281912
   17343        -86.4636157398          0.7521137669        -85.7115019729
   17344        -86.4245871175          0.7098300884        -85.7147570291
   17345        -86.4046261506          0.6903930695        -85.7142330811
   17346        -86.4098560658          0.7004788378        -85.7093772280
   17347        -86.4388217368          0.7355127156        -85.7033090212
   17348        -86.4832701410          0.7832892302        -85.6999809108
   17349        -86.5315926357          0.8315578826        -85.7000347531
   17350        -86.5721736238          0.8716999591        -85.7004736647
   17351        -86.5962538699          0.8978604981        -85.6983933718
   17352        -86.5993572415          0.9040035781        -85.6953536634
   17353        -86.5823871428          0.8862658417        -85.6961213010
   17354        -86.5528759871          0.8511220387        -85.7017539485
   17355        -86.5224679980          0.8144184541        -85.7080495439
   17356        -86.5019424382          0.7918865565        -85.7100558817
   17357        -86.4971974352          0.7904235430        -85.7067738922
   17358        -86.5075632082          0.8061536624        -85.7014095457
   17359        -86.5269864102          0.8293033000        -85.6976831102
   17360        -86.5471720901          0.8514085318        -85.6957635583
   17361        -86.5600623921          0.8667422266        -85.6933201655
   17362        -86.5601368777          0.8708129849        -85.6893238927
   17363        -86.5455826834          0.8584583112        -85.6871243722
   17364        -86.5198649204          0.8291965487        -85.6906683716
   17365        -86.4923384711          0.7936326084        -85.6987058626
   17366        -86.4748131925          0.7690075310        -85.7058056615
   17367        -86.4764580528          0.7685648405        -85.7078932124
   17368        -86.5002183528          0.7945077588        -85.7057105940
   17369        -86.5418124928          0.8387370302        -85.7030754626
   17370        -86.5915640505          0.8890601747        -85.7025038758
   17371        -86.6376870371          0.9352784087        -85.7024086285
   17372        -86.6690837397          0.9690641124        -85.7000196273
   17373        -86.6780747031          0.9828242403        -85.6952504627
   17374        -86.6617462871          0.9690309266        -85.6927153605
   17375        -86.6238244609          0.9276554407        -85.6961690202
   17376        -86.5747244002          0.8713675686        -85.7033568316
   17377        -86.5271262190          0.8181603850        -85.7089658340
   17378        -86.4909622089          0.7809457400        -85.7100164689
   17379        -86.4703289939          0.7622681256        -85.7080608682
   17380        -86.4630354860          0.7564053276        -85.7066301584
   17381        -86.4627488896          0.7556698734        -85.7070790162
   17382        -86.4617465776          0.7545818781        -85.7071646995
   17383        -86.4530210583          0.7484232732        -85.7045977851
   17384        -86.4324122799          0.7319867900        -85.7004254899
   17385        -86.4000219786          0.7006758323        -85.6993461464
   17386        -86.3619491112          0.6584879759        -85.7034611353
   17387        -86.3290450892          0.6194617468        -85.7095833424
   17388        -86.3124235063          0.5996777044        -85.7127458019
   17389        -86.3190850597          0.6081131938        -85.7109718659
   17390        -86.3494367102          0.6430002385        -85.7064364717
   17391        -86.3974149104          0.6950175914        -85.7023973190
   17392        -86.4529779254          0.7535142783        -85.6994636471
   17393        -86.5049928634          0.8095453436        -85.6954475197
   17394        -86.5435828795          0.8541926899        -85.6893901896
   17395        -86.5624426169          0.8784731351        -85.6839694819
   17396        -86.5603628078          0.8762087087        -85.6841540991
   17397        -86.5425972894          0.8514420731        -85.6911552162
   17398        -86.5190712906          0.8178745096        -85.7011967809
   17399        -86.5001937142          0.7909644479        -85.7092292663
   17400        -86.4928719859          0.7796234708        -85.7132485151
   17401        -86.4985697753          0.7837564344        -85.7148133409
   17402        -86.5134562825          0.7974697015        -85.7159865810
   17403        -86.5308797084          0.8146543789        -85.7162253295
   17404        -86.5435429749          0.8303427527        -85.7132002222
   17405        -86.5454983370          0.8388000245        -85.7066983125
   17406        -86.5340700344          0.8339979140        -85.7000721204
   17407        -86.5114068369          0.8140400306        -85.6973668063
   17408        -86.4850376546          0.7865495225        -85.6984881322
   17409        -86.4647591965          0.7643376366        -85.7004215600
   17410        -86.4587812920          0.7583543748        -85.7004269173
   17411        -86.4705161341          0.7718260747        -85.6986900595
   17412        -86.4974312922          0.8000532169        -85.6973780753
   17413        -86.5321089898          0.8345394663        -85.6975695235
   17414        -86.5649639396          0.8677067822        -85.6972571574
   17415        -86.5866468484          0.8929983846        -85.6936484638
   17416        -86.5900345738          0.9030111427        -85.6870234311
   17417        -86.5722733825          0.8906669189        -85.6816064636
   17418        -86.5364617432          0.8551686418        -85.6812931013
   17419        -86.4911482690          0.8047899112        -85.6863583578
   17420        -86.4469346616          0.7528287131        -85.6941059485
   17421        -86.4129827757          0.7117860545        -85.7011967211
   17422        -86.3940653084          0.6878331852        -85.7062321233
   17423        -86.3896644621          0.6799964372        -85.7096680248
   17424        -86.3950131814          0.6831097250        -85.7119034564
   17425        -86.4034396406          0.6915529536        -85.7118866871
   17426        -86.4083705182          0.6996732225        -85.7086972957
   17427        -86.4054596616          0.7019645951        -85.7034950665
   17428        -86.3942399116          0.6949549108        -85.6992850009
   17429        -86.3789295051          0.6811162927        -85.6978132124
   17430        -86.3671678461          0.6687944892        -85.6983733569
   17431        -86.3671683669          0.6684076966        -85.6987606703
   17432        -86.3844937865          0.6870077910        -85.6974859954
   17433        -86.4197475253          0.7247570372        -85.6949904881
   17434        -86.4681432377          0.7755273170        -85.6926159206
   17435        -86.5210002729          0.8302647905        -85.6907354825
   17436        -86.5684118515          0.8800403248        -85.6883715267
   17437        -86.6014418377          0.9160235928        -85.6854182449
   17438        -86.6144925755          0.9305710146        -85.6839215609
   17439        -86.6072981476          0.9209879671        -85.6863101805
   17440        -86.5852215406          0.8926926363        -85.6925289043
   17441        -86.5573538488          0.8572253764        -85.7001284724
   17442        -86.5335030413          0.8278716214        -85.7056314200
   17443        -86.5209187744          0.8137403917        -85.7071783827
   17444        -86.5221244229          0.8164151186        -85.7057093043
   17445        -86.5345654463          0.8308077715        -85.7037576748
   17446        -86.5521221813          0.8490786221        -85.7030435592
   17447        -86.5675819937          0.8641776796        -85.7034043141
   17448        -86.5748000903          0.8705740807        -85.7042260095
   17449        -86.5709136132          0.8653413679        -85.7055722454
   17450        -86.5577208060          0.8503166162        -85.7074041898
   17451        -86.5412208692          0.8323622166        -85.7088586527
   17452        -86.5293852492          0.8207887658        -85.7085964834
   17453        -86.5292589907          0.8236547145        -85.7056042761
   17454        -86.5440861008          0.8435390840        -85.7005470168
   17455        -86.5719401186          0.8761200770        -85.6958200416
   17456        -86.6062645208          0.9124508808        -85.6938136400
   17457        -86.6379360641          0.9430157498        -85.6949203143
   17458        -86.6578197197          0.9602142321        -85.6976054875
   17459        -86.6588102216          0.9581768175        -85.7006334041
   17460        -86.6382106506          0.9341261999        -85.7040844507
   17461        -86.5991827211          0.8910907851        -85.7080919360
   17462        -86.5500809054          0.8383432764        -85.7117376290
   17463        -86.5019869102          0.7888213144        -85.7131655957
   17464        -86.4651435801          0.7541435473        -85.7110000328
   17465        -86.4457509271          0.7399270980        -85.7058238291
   17466        -86.4444369567          0.7444595198        -85.6999774368
   17467        -86.4566597332          0.7609795752        -85.6956801580
   17468        -86.4747479373          0.7813696416        -85.6933782957
   17469        -86.4904428708          0.7982106509        -85.6922322199
   17470        -86.4972755414          0.8053442019        -85.6919313395
   17471        -86.4930153173          0.8002367778        -85.6927785395
   17472        -86.4805716552          0.7861705212        -85.6944011340
   17473        -86.4666799825          0.7708431733        -85.6958368092
   17474        -86.4593259984          0.7633785110        -85.6959474874
   17475        -86.4645694327          0.7701747417        -85.6943946911
   17476        -86.4842211206          0.7920956459        -85.6921254747
   17477        -86.5151897416          0.8244605423        -85.6907291993
   17478        -86.5505234137          0.8595164660        -85.6910069478
   17479        -86.5815847562          0.8891289792        -85.6924557770
   17480        -86.6002996085          0.9059008922        -85.6943987163
   17481        -86.6012715188          0.9041668797        -85.6971046391
   17482        -86.5841076295          0.8834299902        -85.7006776394
   17483        -86.5542412999          0.8504414036        -85.7037998963
   17484        -86.5212732885          0.8163445890        -85.7049286995
   17485        -86.4958874019          0.7922820147        -85.7036053872
   17486        -86.4864262953          0.7854414070        -85.7009848883
   17487        -86.4963123426          0.7970407605        -85.6992715821
   17488        -86.5231533881          0.8230601345        -85.7000932537
   17489        -86.5597638166          0.8568865207        -85.7028772959
   17490        -86.5967546622          0.8918380620        -85.7049166002
   17491        -86.6250725106          0.9211213780        -85.7039511326
   17492        -86.6387109961          0.9384506662        -85.7002603299
   17493        -86.6368718286          0.9412858096        -85.6955860190
   17494        -86.6239291247          0.9322173102        -85.6917118145
   17495        -86.6074331739          0.9176102740        -85.6898228998
   17496        -86.5950860291          0.9046963029        -85.6903897262
   17497        -86.5917485017          0.8983429521        -85.6934055496
   17498        -86.5976161967          0.8990407804        -85.6985754164
   17499        -86.6081595181          0.9032115673        -85.7049479508
   17500        -86.6157817878          0.9052894273        -85.7104923605
   17501        -86.6125030031          0.8997531391        -85.7127498640
   17502        -86.5921082335          0.8810156006        -85.7110926329
   17503        -86.5525589381          0.8452511063        -85.7073078318
   17504        -86.4977630269          0.7944395034        -85.7033235235
   17505        -86.4368928618          0.7371387431        -85.6997541188
   17506        -86.3814821957          0.6848830383        -85.6965991574
   17507        -86.3418876611          0.6478200167        -85.6940676444
   17508        -86.3242797836          0.6312455973        -85.6930341863
   17509        -86.3290473827          0.6344261448        -85.6946212378
   17510        -86.3511008154          0.6521876410        -85.6989131744
   17511        -86.3818192314          0.6777713754        -85.7040478559
   17512        -86.4117202647          0.7045445904        -85.7071756743
   17513        -86.4327235181          0.7255220080        -85.7072015101
   17514        -86.4408996878          0.7359415411        -85.7049581468
   17515        -86.4378704481          0.7364844643        -85.7013859838
   17516        -86.4296855155          0.7322931268        -85.6973923888
   17517        -86.4242754213          0.7303507152        -85.6939247061
   17518        -86.4286616704          0.7368583755        -85.6918032949
   17519        -86.4463068086          0.7543795205        -85.6919272881
   17520        -86.4756347404          0.7803633089        -85.6952714315
   17521        -86.5105281548          0.8087055904        -85.7018225644
   17522        -86.5424915795          0.8328147340        -85.7096768455
   17523        -86.5634111125          0.8477216650        -85.7156894475
   17524        -86.5679106828          0.8501704284        -85.7177402543
   17525        -86.5556358312          0.8403519928        -85.7152838384
   17526        -86.5318548344          0.8226479134        -85.7092069210
   17527        -86.5057520988          0.8042968828        -85.7014552160
   17528        -86.4874572948          0.7930923721        -85.6943649227
   17529        -86.4847528986          0.7947988894        -85.6899540093
   17530        -86.5004726325          0.8108372529        -85.6896353796
   17531        -86.5316076234          0.8378884610        -85.6937191624
   17532        -86.5703330152          0.8696217584        -85.7007112568
   17533        -86.6066716363          0.8993584609        -85.7073131754
   17534        -86.6311455518          0.9208332495        -85.7103123023
   17535        -86.6375036459          0.9287839163        -85.7087197296
   17536        -86.6247180110          0.9213323058        -85.7033857052
   17537        -86.5968868666          0.9001781197        -85.6967087468
   17538        -86.5615995528          0.8703722931        -85.6912272597
   17539        -86.5274000917          0.8389232289        -85.6884768628
   17540        -86.5011435979          0.8126123441        -85.6885312538
   17541        -86.4857116881          0.7946624056        -85.6910492825
   17542        -86.4792539938          0.7834458934        -85.6958081004
   17543        -86.4762619636          0.7741434332        -85.7021185304
   17544        -86.4701281278          0.7620953236        -85.7080328042
   17545        -86.4554137044          0.7440885666        -85.7113251378
   17546        -86.4301123933          0.7192409090        -85.7108714843
   17547        -86.3968238546          0.6898327013        -85.7069911534
   17548        -86.3621318287          0.6604321063        -85.7016997224
   17549        -86.3347014080          0.6373880872        -85.6973133209
   17550        -86.3226667350          0.6276037528        -85.6950629822
   17551        -86.3310057393          0.6360569310        -85.6949488084
   17552        -86.3596486036          0.6628193789        -85.6968292246
   17553        -86.4033398176          0.7025436187        -85.7007961989
   17554        -86.4532699717          0.7468962994        -85.7063736723
   17555        -86.4999786880          0.7883756687        -85.7116030193
   17556        -86.5356037114          0.8212535082        -85.7143502032
   17557        -86.5561157274          0.8426925340        -85.7134231934
   17558        -86.5619262326          0.8524634324        -85.7094628002
   17559        -86.5572629414          0.8525725679        -85.7046903735
   17560        -86.5487510184          0.8476522016        -85.7010988169
   17561        -86.5431417959          0.8438086005        -85.6993331954
   17562        -86.5450456152          0.8459698101        -85.6990758051
   17563        -86.5551796127          0.8548139014        -85.7003657113
   17564        -86.5702614321          0.8667685874        -85.7034928447
   17565        -86.5846999233          0.8770466982        -85.7076532251
   17566        -86.5930518028          0.8828662608        -85.7101855420
   17567        -86.5916144632          0.8825530970        -85.7090613661
   17568        -86.5800216165          0.8759604445        -85.7040611720
   17569        -86.5615310351          0.8638943613        -85.6976366738
   17570        -86.5421118705          0.8489170133        -85.6931948573
   17571        -86.5287848803          0.8361679342        -85.6926169461
   17572        -86.5272361674          0.8318379341        -85.6953982334
   17573        -86.5397524413          0.8399716031        -85.6997808382
   17574        -86.5640818783          0.8597823128        -85.7042995655
   17575        -86.5940900633          0.8861895322        -85.7079005311
   17576        -86.6219876140          0.9127919386        -85.7091956754
   17577        -86.6405682536          0.9336567144        -85.7069115392
   17578        -86.6449081854          0.9432243257        -85.7016838597
   17579        -86.6337930719          0.9379367618        -85.6958563102
   17580        -86.6094035343          0.9162338168        -85.6931697175
   17581        -86.5769329210          0.8812956799        -85.6956372411
   17582        -86.5431724542          0.8412596274        -85.7019128267
   17583        -86.5143135052          0.8059602438        -85.7083532615
   17584        -86.4938610912          0.7817387234        -85.7121223678
   17585        -86.4815916554          0.7685917076        -85.7129999479
   17586        -86.4743217790          0.7620721767        -85.7122496024
   17587        -86.4680447875          0.7577021427        -85.7103426448
   17588        -86.4596085232          0.7528335405        -85.7067749827
   17589        -86.4479387970          0.7462207042        -85.7017180929
   17590        -86.4344994296          0.7374387384        -85.6970606912
   17591        -86.4227141690          0.7266359272        -85.6960782418
   17592        -86.4175029525          0.7175319963        -85.6999709561
   17593        -86.4235764219          0.7169359894        -85.7066404325
   17594        -86.4435122657          0.7312687409        -85.7122435248
   17595        -86.4761406410          0.7617102694        -85.7144303716
   17596        -86.5163485460          0.8027840170        -85.7135645290
   17597        -86.5566160526          0.8454194490        -85.7111966036
   17598        -86.5894901406          0.8815081950        -85.7079819456
   17599        -86.6091850386          0.9050423599        -85.7041426788
   17600        -86.6131430468          0.9128752138        -85.7002678330
   17601        -86.6022390381          0.9041731363        -85.6980659017
   17602        -86.5803122672          0.8809458680        -85.6993663992
   17603        -86.5536643188          0.8503991479        -85.7032651709
   17604        -86.5289854871          0.8223904571        -85.7065950300
   17605        -86.5113437279          0.8047614742        -85.7065822537
   17606        -86.5026643811          0.7990632749        -85.7036011062
   17607        -86.5016568554          0.8012097519        -85.7004471035
   17608        -86.5051431485          0.8059307439        -85.6992124046
   17609        -86.5098392764          0.8106269260        -85.6992123505
   17610        -86.5130743683          0.8143963662        -85.6986780021
   17611        -86.5138743203          0.8172883023        -85.6965860181
   17612        -86.5128045442          0.8183326017        -85.6944719425
   17613        -86.5118549904          0.8170560174        -85.6947989730
   17614        -86.5142417745          0.8161356609        -85.6981061136
   17615        -86.5229019218          0.8203497604        -85.7025521614
   17616        -86.5391778093          0.8335696021        -85.7056082072
   17617        -86.5616637199          0.8552636834        -85.7064000365
   17618        -86.5861423481          0.8801872670        -85.7059550810
   17619        -86.6069515590          0.9015186425        -85.7054329165
   17620        -86.6185869650          0.9136707700        -85.7049161949
   17621        -86.6168378338          0.9125862757        -85.7042515581
   17622        -86.6004642764          0.8973990975        -85.7030651789
   17623        -86.5710942999          0.8686325453        -85.7024617546
   17624        -86.5330455881          0.8294274837        -85.7036181045
   17625        -86.4925057970          0.7864597930        -85.7060460039
   17626        -86.4555591601          0.7477731295        -85.7077860305
   17627        -86.4265913688          0.7193691956        -85.7072221733
   17628        -86.4070933816          0.7022787642        -85.7048146174
   17629        -86.3956635123          0.6930445333        -85.7026189790
   17630        -86.3893272462          0.6872064988        -85.7021207474
   17631        -86.3849038353          0.6819806100        -85.7029232253
   17632        -86.3802135203          0.6768588265        -85.7033546938
   17633        -86.3749023700          0.6730869838        -85.7018153862
   17634        -86.3698328549          0.6706510231        -85.6991818318
   17635        -86.3673020997          0.6703190246        -85.6969830751
   17636        -86.3704844010          0.6746965630        -85.6957878380
   17637        -86.3820462839          0.6869885801        -85.6950577038
   17638        -86.4028389775          0.7085458648        -85.6942931126
   17639        -86.4308807830          0.7367719878        -85.6941087953
   17640        -86.4615961266          0.7656879024        -85.6959082242
   17641        -86.4893624406          0.7891956040        -85.7001668366
   17642        -86.5090083604          0.8033606918        -85.7056476686
   17643        -86.5174061071          0.8075996866        -85.7098064205
   17644        -86.5140815314          0.8031732869        -85.7109082445
   17645        -86.5008686851          0.7909354701        -85.7099332150
   17646        -86.4822957764          0.7741741341        -85.7081216423
   17647        -86.4643727746          0.7585529754        -85.7058197992
   17648        -86.4527598236          0.7499652888        -85.7027945347
   17649        -86.4511204097          0.7519267677        -85.6991936420
   17650        -86.4599529418          0.7636597562        -85.6962931856
   17651        -86.4766494675          0.7807751595        -85.6958743080
   17652        -86.4969519121          0.7984004666        -85.6985514455
   17653        -86.5164748334          0.8133588076        -85.7031160258
   17654        -86.5323496724          0.8254764025        -85.7068732699
   17655        -86.5433476972          0.8350760487        -85.7082716484
   17656        -86.5497240824          0.8419396932        -85.7077843892
   17657        -86.5535171782          0.8475808960        -85.7059362822
   17658        -86.5573626886          0.8543163237        -85.7030463649
   17659        -86.5631354545          0.8635423910        -85.6995930635
   17660        -86.5709910451          0.8743915081        -85.6965995371
   17661        -86.5787545461          0.8830824022        -85.6956721438
   17662        -86.5825810511          0.8845133081        -85.6980677430
   17663        -86.5784243119          0.8751077368        -85.7033165751
   17664        -86.5635755670          0.8545463707        -85.7090291963
   17665        -86.5379629039          0.8259745500        -85.7119883539
   17666        -86.5035591654          0.7918653484        -85.7116938170
   17667        -86.4643143400          0.7546278203        -85.7096865197
   17668        -86.4259196203          0.7188898953        -85.7070297250
   17669        -86.3940752253          0.6901361039        -85.7039391215
   17670        -86.3729989751          0.6725204776        -85.7004784975
   17671        -86.3643901172          0.6671752429        -85.6972148743
   17672        -86.3669690284          0.6716999974        -85.6952690310
   17673        -86.3773805796          0.6820522625        -85.6953283172
   17674        -86.3915885120          0.6947638962        -85.6968246158
   17675        -86.4062075088          0.7080230742        -85.6981844346
