# call_index  Electronic(H)         Repulsive(H)          Total(H)
   49780        -86.4533589474          0.7707699825        -85.6825889649
   49781        -86.4288735081          0.7447408767        -85.6841326314
   49782        -86.4168607950          0.7353686553        -85.6814921397
   49783        -86.4204612116          0.7437076543        -85.6767535573
   49784        -86.4370966098          0.7611309200        -85.6759656898
   49785        -86.4606775762          0.7775055615        -85.6831720147
   49786        -86.4851821282          0.7917798971        -85.6934022311
   49787        -86.5052566938          0.8058157960        -85.6994408978
   49788        -86.5157904987          0.8160547283        -85.6997357704
   49789        -86.5135870327          0.8146885425        -85.6988984902
   49790        -86.4997477888          0.7990293893        -85.7007183995
   49791        -86.4809754806          0.7784498638        -85.7025256168
   49792        -86.4660640372          0.7668967921        -85.6991672452
   49793        -86.4610693971          0.7709577066        -85.6901116905
   49794        -86.4675319941          0.7872256159        -85.6803063782
   49795        -86.4823732446          0.8058347202        -85.6765385244
   49796        -86.5006367802          0.8206474467        -85.6799893335
   49797        -86.5175431320          0.8328664565        -85.6846766755
   49798        -86.5282627022          0.8427132150        -85.6855494871
   49799        -86.5283490656          0.8446947899        -85.6836542757
   49800        -86.5155205338          0.8314550415        -85.6840654923
   49801        -86.4920792832          0.8034242677        -85.6886550155
   49802        -86.4652305888          0.7721131289        -85.6931174599
   49803        -86.4430223295          0.7498526911        -85.6931696385
   49804        -86.4305598175          0.7406251799        -85.6899346376
   49805        -86.4284691599          0.7396527270        -85.6888164329
   49806        -86.4339736422          0.7402784026        -85.6936952396
   49807        -86.4435546511          0.7434170401        -85.7001376111
   49808        -86.4530945891          0.7514379076        -85.7016566815
   49809        -86.4580778495          0.7620585917        -85.6960192578
   49810        -86.4547263591          0.7666756357        -85.6880507234
   49811        -86.4419019021          0.7574030399        -85.6844988622
   49812        -86.4234039042          0.7371907147        -85.6862131895
   49813        -86.4068849095          0.7189722862        -85.6879126233
   49814        -86.3992032207          0.7128958072        -85.6863074134
   49815        -86.4037365460          0.7199319054        -85.6838046406
   49816        -86.4196026276          0.7336852065        -85.6859174211
   49817        -86.4437534394          0.7503057899        -85.6934476495
   49818        -86.4721378887          0.7720769311        -85.7000609576
   49819        -86.4991431186          0.7981421436        -85.7010009750
   49820        -86.5191825374          0.8235217958        -85.6956607416
   49821        -86.5278812618          0.8384590136        -85.6894222482
   49822        -86.5242899309          0.8368142299        -85.6874757010
   49823        -86.5127439357          0.8244506560        -85.6882932798
   49824        -86.5003185778          0.8133100098        -85.6870085680
   49825        -86.4925322060          0.8094130008        -85.6831192052
   49826        -86.4914033080          0.8100292837        -85.6813740244
   49827        -86.4960361289          0.8099047520        -85.6861313769
   49828        -86.5050779957          0.8119134669        -85.6931645289
   49829        -86.5155111268          0.8191494585        -85.6963616683
   49830        -86.5226091981          0.8290956822        -85.6935135159
   49831        -86.5219671373          0.8356151775        -85.6863519598
   49832        -86.5105602874          0.8300580968        -85.6805021906
   49833        -86.4891949629          0.8099357533        -85.6792592096
   49834        -86.4635555602          0.7840280871        -85.6795274731
   49835        -86.4408589761          0.7633867022        -85.6774722740
   49836        -86.4262106119          0.7516710347        -85.6745395772
   49837        -86.4211717243          0.7450757490        -85.6760959753
   49838        -86.4256083810          0.7421595287        -85.6834488523
   49839        -86.4387053431          0.7485718780        -85.6901334651
   49840        -86.4566522655          0.7643623545        -85.6922899110
   49841        -86.4740676561          0.7837776015        -85.6902900546
   49842        -86.4862456320          0.7987289069        -85.6875167251
   49843        -86.4902340515          0.8016078287        -85.6886262228
   49844        -86.4871622118          0.7934627085        -85.6936995033
   49845        -86.4820719534          0.7847604124        -85.6973115410
   49846        -86.4803644131          0.7844275138        -85.6959368992
   49847        -86.4850150076          0.7927012796        -85.6923137280
   49848        -86.4962769712          0.8043959727        -85.6918809985
   49849        -86.5139934841          0.8203146201        -85.6936788641
   49850        -86.5369245432          0.8446296605        -85.6922948826
   49851        -86.5606628454          0.8736210615        -85.6870417838
   49852        -86.5800929762          0.8998048366        -85.6802881396
   49853        -86.5911023296          0.9146118846        -85.6764904450
   49854        -86.5914862334          0.9118170222        -85.6796692112
   49855        -86.5835398466          0.8963183292        -85.6872215174
   49856        -86.5725250272          0.8800968577        -85.6924281695
   49857        -86.5630014564          0.8701398553        -85.6928616012
   49858        -86.5569125571          0.8642522998        -85.6926602573
   49859        -86.5554610533          0.8607016446        -85.6947594087
   49860        -86.5600433029          0.8651034481        -85.6949398549
   49861        -86.5689259924          0.8780114713        -85.6909145211
   49862        -86.5769423842          0.8914510399        -85.6854913443
   49863        -86.5789267103          0.8974503300        -85.6814763803
   49864        -86.5713894298          0.8903922350        -85.6809971948
   49865        -86.5536996072          0.8696795865        -85.6840200206
   49866        -86.5298038561          0.8440698835        -85.6857339726
   49867        -86.5056683767          0.8234380043        -85.6822303723
   49868        -86.4859497598          0.8098901263        -85.6760596335
   49869        -86.4728431789          0.7990294761        -85.6738137028
   49870        -86.4682519929          0.7924724876        -85.6757795053
   49871        -86.4728863137          0.7955574121        -85.6773289017
   49872        -86.4836500811          0.8061085554        -85.6775415258
   49873        -86.4954211042          0.8168428301        -85.6785782741
   49874        -86.5036007052          0.8219908935        -85.6816098118
   49875        -86.5048717488          0.8173094569        -85.6875622919
   49876        -86.4990958536          0.8047687156        -85.6943271380
   49877        -86.4901140354          0.7939392008        -85.6961748346
   49878        -86.4825446924          0.7910961341        -85.6914485582
   49879        -86.4789275699          0.7925239789        -85.6864035910
   49880        -86.4808052559          0.7933584857        -85.6874467701
   49881        -86.4907410225          0.7996558148        -85.6910852077
   49882        -86.5089567797          0.8163861852        -85.6925705945
   49883        -86.5315495768          0.8395343215        -85.6920152553
   49884        -86.5529906352          0.8612642343        -85.6917264010
   49885        -86.5684556610          0.8755561820        -85.6928994791
   49886        -86.5746063116          0.8786586820        -85.6959476296
   49887        -86.5717933250          0.8743611341        -85.6974321909
   49888        -86.5637088555          0.8711383651        -85.6925704903
   49889        -86.5539564806          0.8708379110        -85.6831185697
   49890        -86.5446485568          0.8670594920        -85.6775890649
   49891        -86.5385944462          0.8596624339        -85.6789320123
   49892        -86.5387382280          0.8564538951        -85.6822843328
   49893        -86.5443232116          0.8600376913        -85.6842855203
   49894        -86.5511318176          0.8653401917        -85.6857916260
   49895        -86.5545066773          0.8668950547        -85.6876116226
   49896        -86.5510532255          0.8615315684        -85.6895216571
   49897        -86.5391510936          0.8481977684        -85.6909533252
   49898        -86.5206640658          0.8316379641        -85.6890261017
   49899        -86.4995581699          0.8172606060        -85.6822975639
   49900        -86.4789905221          0.8032573185        -85.6757332036
   49901        -86.4619365778          0.7862707474        -85.6756658304
   49902        -86.4524530861          0.7719470833        -85.6805060028
   49903        -86.4530368265          0.7675014314        -85.6855353951
   49904        -86.4622038380          0.7737554248        -85.6884484132
   49905        -86.4754225525          0.7851251082        -85.6902974442
   49906        -86.4878822693          0.7963641955        -85.6915180738
   49907        -86.4958156792          0.8035927107        -85.6922229685
   49908        -86.4973702343          0.8055974478        -85.6917727866
   49909        -86.4939035012          0.8058340153        -85.6880694859
   49910        -86.4883416771          0.8066520878        -85.6816895893
   49911        -86.4831041637          0.8045839817        -85.6785201820
   49912        -86.4813509516          0.8002308359        -85.6811201157
   49913        -86.4861756233          0.8003941646        -85.6857814587
   49914        -86.4977880858          0.8088300479        -85.6889580378
   49915        -86.5128839921          0.8226422412        -85.6902417509
   49916        -86.5265631466          0.8353525690        -85.6912105776
   49917        -86.5348657283          0.8426085063        -85.6922572220
   49918        -86.5353253755          0.8418181212        -85.6935072544
   49919        -86.5278350688          0.8338561571        -85.6939789117
   49920        -86.5150409918          0.8236460402        -85.6913949517
   49921        -86.4996802347          0.8120711051        -85.6876091295
   49922        -86.4841379812          0.7965662768        -85.6875717044
   49923        -86.4721330962          0.7811478133        -85.6909852829
   49924        -86.4667083971          0.7721458206        -85.6945625765
   49925        -86.4681116870          0.7720108000        -85.6961008870
   49926        -86.4734642432          0.7771134815        -85.6963507617
   49927        -86.4788636733          0.7824649258        -85.6963987475
   49928        -86.4812730259          0.7851777055        -85.6960953205
   49929        -86.4790258004          0.7840155655        -85.6950102349
   49930        -86.4726324395          0.7804607369        -85.6921717026
   49931        -86.4641407163          0.7762725936        -85.6878681227
   49932        -86.4550678074          0.7685782462        -85.6864895612
   49933        -86.4481837377          0.7586614838        -85.6895222538
   49934        -86.4469392650          0.7536400287        -85.6932992363
   49935        -86.4524100161          0.7573819107        -85.6950281054
   49936        -86.4627199550          0.7683237668        -85.6943961882
   49937        -86.4736097629          0.7803471821        -85.6932625808
   49938        -86.4811613095          0.7889371961        -85.6922241134
   49939        -86.4830812707          0.7922933011        -85.6907879696
   49940        -86.4788199080          0.7903287692        -85.6884911388
   49941        -86.4702127465          0.7850646624        -85.6851480841
   49942        -86.4602358727          0.7775705155        -85.6826653572
   49943        -86.4516607959          0.7665422021        -85.6851185937
   49944        -86.4488287207          0.7585016696        -85.6903270511
   49945        -86.4551177281          0.7612635762        -85.6938541519
   49946        -86.4703952689          0.7763149006        -85.6940803683
   49947        -86.4911754004          0.7989154032        -85.6922599973
   49948        -86.5118862634          0.8212092944        -85.6906769690
   49949        -86.5276124464          0.8379156294        -85.6896968170
   49950        -86.5352957266          0.8465207249        -85.6887750016
   49951        -86.5342279469          0.8469565840        -85.6872713629
   49952        -86.5264150993          0.8416345588        -85.6847805405
   49953        -86.5145844662          0.8307330165        -85.6838514497
   49954        -86.5023359542          0.8155535495        -85.6867824048
   49955        -86.4948097519          0.8047987096        -85.6900110423
   49956        -86.4949745474          0.8040112109        -85.6909633365
   49957        -86.5023039880          0.8122405237        -85.6900634642
   49958        -86.5128337643          0.8227111054        -85.6901226589
   49959        -86.5212380634          0.8281466657        -85.6930913977
   49960        -86.5234066280          0.8257879915        -85.6976186365
   49961        -86.5170487229          0.8157092305        -85.7013394924
   49962        -86.5024610838          0.8002579748        -85.7022031091
   49963        -86.4825476537          0.7822284088        -85.7003192449
   49964        -86.4609850354          0.7613440194        -85.6996410160
   49965        -86.4437167254          0.7437500482        -85.6999666772
   49966        -86.4371564720          0.7402060095        -85.6969504625
   49967        -86.4439340486          0.7545336069        -85.6894004417
   49968        -86.4624344970          0.7824037617        -85.6800307353
   49969        -86.4872933024          0.8135476445        -85.6737456578
   49970        -86.5119418458          0.8385148298        -85.6734270160
   49971        -86.5313556900          0.8538531717        -85.6775025183
   49972        -86.5427996864          0.8601001426        -85.6826995438
   49973        -86.5462661492          0.8597011273        -85.6865650219
   49974        -86.5435555391          0.8534491753        -85.6901063637
   49975        -86.5384153189          0.8440861596        -85.6943291593
   49976        -86.5367139575          0.8408475500        -85.6958664076
   49977        -86.5427187730          0.8497372605        -85.6929815125
   49978        -86.5571616881          0.8701298502        -85.6870318379
   49979        -86.5773024579          0.8956962547        -85.6816062033
   49980        -86.5977471940          0.9169452201        -85.6808019739
   49981        -86.6129699769          0.9271633892        -85.6858065877
   49982        -86.6191080726          0.9254934131        -85.6936146596
   49983        -86.6145498958          0.9146587238        -85.6998911720
   49984        -86.6005867611          0.8988181201        -85.7017686410
   49985        -86.5801568696          0.8785245958        -85.7016322738
   49986        -86.5582121104          0.8567580894        -85.7014540211
   49987        -86.5406903734          0.8404216882        -85.7002686852
   49988        -86.5313042024          0.8339162662        -85.6973879362
   49989        -86.5303812262          0.8376744175        -85.6927068087
   49990        -86.5349388539          0.8477002439        -85.6872386100
   49991        -86.5397165820          0.8563103056        -85.6834062764
   49992        -86.5400233285          0.8580143397        -85.6820089888
   49993        -86.5334547306          0.8515187728        -85.6819359578
   49994        -86.5205328588          0.8396191822        -85.6809136766
   49995        -86.5038907805          0.8251410650        -85.6787497155
   49996        -86.4869189168          0.8081999540        -85.6787189628
   49997        -86.4741726705          0.7921075661        -85.6820651044
   49998        -86.4697160244          0.7817748910        -85.6879411334
   49999        -86.4752525573          0.7811843966        -85.6940681607
   50000        -86.4892250073          0.7907248177        -85.6985001896
   50001        -86.5068990120          0.8053786112        -85.7015204008
   50002        -86.5220032849          0.8166351595        -85.7053681254
   50003        -86.5297042425          0.8194804033        -85.7102238392
   50004        -86.5288064623          0.8167334497        -85.7120730126
   50005        -86.5215856923          0.8149324159        -85.7066532764
   50006        -86.5117752879          0.8163828028        -85.6953924851
   50007        -86.5039118247          0.8198666158        -85.6840452089
   50008        -86.5026460571          0.8254663372        -85.6771797199
   50009        -86.5109987166          0.8350207851        -85.6759779315
   50010        -86.5292688330          0.8513986554        -85.6778701776
   50011        -86.5542564925          0.8743093559        -85.6799471367
   50012        -86.5796013364          0.8973493750        -85.6822519613
   50013        -86.5980397718          0.9112208617        -85.6868189101
   50014        -86.6052367959          0.9123580405        -85.6928787553
   50015        -86.6012026940          0.9050674915        -85.6961352026
   50016        -86.5891652161          0.8954019056        -85.6937633105
   50017        -86.5735835031          0.8858281756        -85.6877553275
   50018        -86.5589560816          0.8758208581        -85.6831352235
   50019        -86.5488883563          0.8648250025        -85.6840633539
   50020        -86.5457593506          0.8564833414        -85.6892760092
   50021        -86.5496048306          0.8558196442        -85.6937851864
   50022        -86.5569127004          0.8623360432        -85.6945766572
   50023        -86.5613667733          0.8672448288        -85.6941219445
   50024        -86.5571587211          0.8610123563        -85.6961463648
   50025        -86.5430069518          0.8435456227        -85.6994613291
   50026        -86.5218886748          0.8222082321        -85.6996804427
   50027        -86.4986206396          0.8034898788        -85.6951307609
   50028        -86.4779753381          0.7893429263        -85.6886324117
   50029        -86.4638280835          0.7794601404        -85.6843679431
   50030        -86.4583152858          0.7735123928        -85.6848028930
   50031        -86.4620021723          0.7749712120        -85.6870309603
   50032        -86.4728793310          0.7862601964        -85.6866191346
   50033        -86.4858103985          0.8024938826        -85.6833165159
   50034        -86.4939453691          0.8119213685        -85.6820240006
   50035        -86.4929180693          0.8073051229        -85.6856129464
   50036        -86.4836428764          0.7937222182        -85.6899206582
   50037        -86.4700106734          0.7798372100        -85.6901734634
   50038        -86.4564325178          0.7699415441        -85.6864909737
   50039        -86.4466694087          0.7634228791        -85.6832465296
   50040        -86.4431534949          0.7581598231        -85.6849936718
   50041        -86.4470218588          0.7551718196        -85.6918500392
   50042        -86.4583395810          0.7605119429        -85.6978276381
   50043        -86.4744246977          0.7763569303        -85.6980677674
   50044        -86.4895052808          0.7951034016        -85.6944018792
   50045        -86.4970062056          0.8037717548        -85.6932344508
   50046        -86.4947115117          0.7994320777        -85.6952794340
   50047        -86.4854233163          0.7897349645        -85.6956883518
   50048        -86.4735952518          0.7817469668        -85.6918482850
   50049        -86.4634720050          0.7772212878        -85.6862507173
   50050        -86.4583874963          0.7750538882        -85.6833336081
   50051        -86.4601089749          0.7742652669        -85.6858437080
   50052        -86.4689902743          0.7775684923        -85.6914217820
   50053        -86.4839674396          0.7904317571        -85.6935356825
   50054        -86.5010265833          0.8113207724        -85.6897058109
   50055        -86.5136439659          0.8286375544        -85.6850064116
   50056        -86.5161191254          0.8295000955        -85.6866190299
   50057        -86.5080858329          0.8146824776        -85.6934033553
   50058        -86.4932254191          0.7935873469        -85.6996380722
   50059        -86.4761829599          0.7739181652        -85.7022647947
   50060        -86.4613742930          0.7585824427        -85.7027918503
   50061        -86.4523857344          0.7481886562        -85.7041970782
   50062        -86.4511845002          0.7434245889        -85.7077599113
   50063        -86.4584307160          0.7487287208        -85.7097019952
   50064        -86.4726604977          0.7675537684        -85.7051067293
   50065        -86.4890728495          0.7939993205        -85.6950735291
   50066        -86.5011258137          0.8140773032        -85.6870485105
   50067        -86.5047845614          0.8189666343        -85.6858179271
   50068        -86.5010916178          0.8127691934        -85.6883224244
   50069        -86.4936163645          0.8033243944        -85.6902919701
   50070        -86.4860431468          0.7951205841        -85.6909225626
   50071        -86.4816365679          0.7896532131        -85.6919833548
   50072        -86.4829742637          0.7887538305        -85.6942204332
   50073        -86.4909864117          0.7940368207        -85.6969495910
   50074        -86.5050873631          0.8087317312        -85.6963556319
   50075        -86.5221286016          0.8318177243        -85.6903108774
   50076        -86.5358925466          0.8532046391        -85.6826879075
   50077        -86.5396203686          0.8587373416        -85.6808830270
   50078        -86.5308009816          0.8450253154        -85.6857756662
   50079        -86.5116973587          0.8198791979        -85.6918181608
   50080        -86.4863058037          0.7911502214        -85.6951555823
   50081        -86.4588335102          0.7625911317        -85.6962423786
   50082        -86.4338262411          0.7371244881        -85.6967017529
   50083        -86.4152957324          0.7183912804        -85.6969044520
   50084        -86.4053167492          0.7088621245        -85.6964546246
   50085        -86.4042151847          0.7116530223        -85.6925621624
   50086        -86.4094015627          0.7242065023        -85.6851950604
   50087        -86.4158203006          0.7369463045        -85.6788739961
   50088        -86.4193843654          0.7417617852        -85.6776225802
   50089        -86.4196602418          0.7401002243        -85.6795600175
   50090        -86.4184145483          0.7369026634        -85.6815118849
   50091        -86.4177625392          0.7348420023        -85.6829205369
   50092        -86.4196272246          0.7340135073        -85.6856137172
   50093        -86.4266233355          0.7373937351        -85.6892296004
   50094        -86.4407168209          0.7482842954        -85.6924325254
   50095        -86.4621277067          0.7684003612        -85.6937273455
   50096        -86.4893835220          0.7982197889        -85.6911637331
   50097        -86.5183544026          0.8319424121        -85.6864119905
   50098        -86.5432174025          0.8586090868        -85.6846083158
   50099        -86.5603837990          0.8728577331        -85.6875260659
   50100        -86.5703259131          0.8795953293        -85.6907305838
   50101        -86.5752602017          0.8840966074        -85.6911635943
   50102        -86.5773609918          0.8871532332        -85.6902077585
   50103        -86.5792569563          0.8887740841        -85.6904828722
   50104        -86.5844501536          0.8937759174        -85.6906742362
   50105        -86.5945261308          0.9038703978        -85.6906557331
   50106        -86.6088008681          0.9185926458        -85.6902082223
   50107        -86.6247902950          0.9362683877        -85.6885219073
   50108        -86.6374249023          0.9498728400        -85.6875520622
   50109        -86.6411482351          0.9508607281        -85.6902875071
   50110        -86.6340253739          0.9399661923        -85.6940591816
   50111        -86.6175238962          0.9232852032        -85.6942386930
   50112        -86.5940423392          0.9028645895        -85.6911777497
   50113        -86.5664302242          0.8772564054        -85.6891738188
   50114        -86.5391177459          0.8492765017        -85.6898412442
   50115        -86.5167654305          0.8255838283        -85.6911816023
   50116        -86.5014947984          0.8091805055        -85.6923142929
   50117        -86.4932367792          0.8015468802        -85.6916898990
   50118        -86.4892928473          0.7998235964        -85.6894692510
   50119        -86.4844676220          0.7956189846        -85.6888486374
   50120        -86.4744870343          0.7829270035        -85.6915600308
   50121        -86.4589965676          0.7661665067        -85.6928300609
   50122        -86.4397937430          0.7503184083        -85.6894753347
   50123        -86.4192626302          0.7350999611        -85.6841626691
   50124        -86.4007982250          0.7190936222        -85.6817046028
   50125        -86.3898447701          0.7086330869        -85.6812116832
   50126        -86.3908418175          0.7102404021        -85.6806014154
   50127        -86.4045392146          0.7238113384        -85.6807278761
   50128        -86.4288204406          0.7468544525        -85.6819659880
   50129        -86.4585667270          0.7730924780        -85.6854742489
   50130        -86.4867328236          0.7937874417        -85.6929453818
   50131        -86.5086655551          0.8072361963        -85.7014293588
   50132        -86.5236006292          0.8192362576        -85.7043643715
   50133        -86.5324409602          0.8318604671        -85.7005804932
   50134        -86.5368651641          0.8418876066        -85.6949775575
   50135        -86.5402339597          0.8486408020        -85.6915931577
   50136        -86.5474367171          0.8584499281        -85.6889867890
   50137        -86.5615549014          0.8756617023        -85.6858931991
   50138        -86.5826085231          0.8993781170        -85.6832304061
   50139        -86.6080225262          0.9258980072        -85.6821245190
   50140        -86.6323253788          0.9475546591        -85.6847707196
   50141        -86.6491737469          0.9569917921        -85.6921819548
   50142        -86.6556447289          0.9571828082        -85.6984619207
   50143        -86.6522101815          0.9550760171        -85.6971341644
   50144        -86.6400373420          0.9498413124        -85.6901960296
   50145        -86.6209815784          0.9352511283        -85.6857304501
   50146        -86.5994354461          0.9124980495        -85.6869373966
   50147        -86.5809279919          0.8903776345        -85.6905503574
   50148        -86.5684272803          0.8752648502        -85.6931624302
   50149        -86.5618191486          0.8687982697        -85.6930208790
   50150        -86.5581671823          0.8675481014        -85.6906190809
   50151        -86.5518818716          0.8622072487        -85.6896746229
   50152        -86.5381518618          0.8461261601        -85.6920257017
   50153        -86.5165800736          0.8243164154        -85.6922636582
   50154        -86.4896062292          0.8031619780        -85.6864442512
   50155        -86.4602187447          0.7814564997        -85.6787622450
   50156        -86.4323028139          0.7555936833        -85.6767091306
   50157        -86.4113893580          0.7295769861        -85.6818123720
   50158        -86.4023460642          0.7125250789        -85.6898209853
   50159        -86.4063991517          0.7104169417        -85.6959822099
   50160        -86.4209704340          0.7235707989        -85.6973996351
   50161        -86.4402518529          0.7449247548        -85.6953270981
   50162        -86.4564265824          0.7614961279        -85.6949304546
   50163        -86.4645861978          0.7674969079        -85.6970892899
   50164        -86.4653734993          0.7701607168        -85.6952127824
   50165        -86.4617249858          0.7750496165        -85.6866753693
   50166        -86.4564080694          0.7787507632        -85.6776573062
   50167        -86.4529866081          0.7777815123        -85.6752050958
   50168        -86.4562978478          0.7772159338        -85.6790819139
   50169        -86.4696129621          0.7849208927        -85.6846920694
   50170        -86.4923047509          0.8041008041        -85.6882039468
   50171        -86.5201501170          0.8321016161        -85.6880485010
   50172        -86.5457227068          0.8584274677        -85.6872952391
   50173        -86.5605469193          0.8693215114        -85.6912254079
   50174        -86.5608577036          0.8631080197        -85.6977496839
   50175        -86.5485577758          0.8490942708        -85.6994635051
   50176        -86.5274356518          0.8321274119        -85.6953082399
   50177        -86.5018979132          0.8101920431        -85.6917058702
   50178        -86.4778764452          0.7849187603        -85.6929576849
   50179        -86.4622439373          0.7660274097        -85.6962165275
   50180        -86.4592547662          0.7629511176        -85.6963036486
   50181        -86.4686177353          0.7776855396        -85.6909321958
   50182        -86.4858789411          0.8037599975        -85.6821189436
   50183        -86.5031154820          0.8265102822        -85.6766051999
   50184        -86.5126372022          0.8331536839        -85.6794835182
   50185        -86.5122650076          0.8263676899        -85.6858973177
   50186        -86.5041866189          0.8156009464        -85.6885856725
   50187        -86.4915641650          0.8036262362        -85.6879379288
   50188        -86.4783279093          0.7885441840        -85.6897837253
   50189        -86.4698070733          0.7740230980        -85.6957839752
   50190        -86.4712026160          0.7697597445        -85.7014428715
   50191        -86.4843672670          0.7831318850        -85.7012353820
   50192        -86.5068125681          0.8134544499        -85.6933581182
   50193        -86.5323974714          0.8508090351        -85.6815884363
   50194        -86.5523400561          0.8779082474        -85.6744318087
   50195        -86.5600575842          0.8840558557        -85.6760017285
   50196        -86.5550292001          0.8746378481        -85.6803913520
   50197        -86.5401593116          0.8576736884        -85.6824856233
   50198        -86.5190924317          0.8338434989        -85.6852489328
   50199        -86.4971009143          0.8040116072        -85.6930893072
   50200        -86.4807168875          0.7758295021        -85.7048873854
   50201        -86.4750047255          0.7596994562        -85.7153052694
   50202        -86.4811114667          0.7621318576        -85.7189796090
   50203        -86.4960201757          0.7825587018        -85.7134614739
   50204        -86.5129253372          0.8107557529        -85.7021695843
   50205        -86.5227666357          0.8292695091        -85.6934971266
   50206        -86.5202165102          0.8297861976        -85.6904303126
   50207        -86.5059748056          0.8175610454        -85.6884137602
   50208        -86.4837006199          0.7985302966        -85.6851703233
   50209        -86.4589942458          0.7763461227        -85.6826481231
   50210        -86.4386462596          0.7553680100        -85.6832782496
   50211        -86.4285448712          0.7411886285        -85.6873562427
   50212        -86.4319350926          0.7399888203        -85.6919462723
   50213        -86.4476828320          0.7542990489        -85.6933837831
   50214        -86.4708834662          0.7818255759        -85.6890578902
   50215        -86.4935519745          0.8118487557        -85.6817032188
   50216        -86.5071522714          0.8293773674        -85.6777749040
   50217        -86.5082390793          0.8303693109        -85.6778697684
   50218        -86.4990520792          0.8209315386        -85.6781205406
   50219        -86.4846310563          0.8069401324        -85.6776909239
   50220        -86.4718134544          0.7934608484        -85.6783526060
   50221        -86.4673426446          0.7852737075        -85.6820689371
   50222        -86.4758475779          0.7871012025        -85.6887463754
   50223        -86.4985576511          0.8030801989        -85.6954774522
   50224        -86.5326196584          0.8341398456        -85.6984798128
   50225        -86.5718814264          0.8762649930        -85.6956164334
   50226        -86.6072393075          0.9163681041        -85.6908712034
   50227        -86.6303359114          0.9408558233        -85.6894800882
   50228        -86.6387090200          0.9493973120        -85.6893117080
   50229        -86.6348001774          0.9487907963        -85.6860093811
   50230        -86.6234584386          0.9438602487        -85.6795981899
   50231        -86.6107103366          0.9368713909        -85.6738389457
   50232        -86.6016884122          0.9283610143        -85.6733273980
   50233        -86.5996112400          0.9203845825        -85.6792266575
   50234        -86.6048331176          0.9167713484        -85.6880617692
   50235        -86.6145133002          0.9202425023        -85.6942707980
   50236        -86.6230143714          0.9279818891        -85.6950324823
   50237        -86.6222823617          0.9279098647        -85.6943724970
   50238        -86.6064626536          0.9100674889        -85.6963951647
   50239        -86.5757106943          0.8769355531        -85.6987751412
   50240        -86.5346113231          0.8364049148        -85.6982064083
   50241        -86.4905484688          0.7967112576        -85.6938372112
   50242        -86.4515233697          0.7630264480        -85.6884969218
   50243        -86.4236901105          0.7372351951        -85.6864549154
   50244        -86.4104046399          0.7213269677        -85.6890776722
   50245        -86.4115681965          0.7181353258        -85.6934328707
   50246        -86.4239389893          0.7295413387        -85.6943976506
   50247        -86.4411822605          0.7501568412        -85.6910254193
   50248        -86.4551013129          0.7667480436        -85.6883532693
   50249        -86.4605266027          0.7714168929        -85.6891097098
   50250        -86.4575947186          0.7675650667        -85.6900296520
   50251        -86.4502884469          0.7632600012        -85.6870284456
   50252        -86.4445551124          0.7649522741        -85.6796028383
   50253        -86.4456773881          0.7734040107        -85.6722733774
   50254        -86.4567009977          0.7859795302        -85.6707214674
   50255        -86.4779746384          0.8013382959        -85.6766363425
   50256        -86.5071329455          0.8210666875        -85.6860662580
   50257        -86.5395474904          0.8469483276        -85.6925991629
   50258        -86.5681368540          0.8732549811        -85.6948818729
   50259        -86.5853245076          0.8882016469        -85.6971228607
   50260        -86.5879084528          0.8874172013        -85.7004912515
   50261        -86.5781054385          0.8761272330        -85.7019782054
   50262        -86.5619134573          0.8636361026        -85.6982773547
   50263        -86.5467145316          0.8569132368        -85.6898012949
   50264        -86.5385580061          0.8569338160        -85.6816241901
   50265        -86.5407976205          0.8614258780        -85.6793717425
   50266        -86.5535898784          0.8692922323        -85.6842976460
   50267        -86.5742082639          0.8822023430        -85.6920059210
   50268        -86.5972354720          0.9005186252        -85.6967168468
   50269        -86.6146449463          0.9165748470        -85.6980700993
   50270        -86.6194468179          0.9209053391        -85.6985414788
   50271        -86.6096122754          0.9119839466        -85.6976283289
   50272        -86.5877426085          0.8937661915        -85.6939764170
   50273        -86.5599751436          0.8729254273        -85.6870497162
   50274        -86.5333839105          0.8540345997        -85.6793493108
   50275        -86.5134647042          0.8379787617        -85.6754859425
   50276        -86.5029976168          0.8246490629        -85.6783485540
   50277        -86.5014379473          0.8149796436        -85.6864583037
   50278        -86.5053959935          0.8109460683        -85.6944499252
   50279        -86.5091336907          0.8114487006        -85.6976849901
   50280        -86.5052295913          0.8076530758        -85.6975765155
   50281        -86.4888045850          0.7916142557        -85.6971903293
   50282        -86.4603802951          0.7633705064        -85.6970097887
   50283        -86.4253195300          0.7295380784        -85.6957814516
   50284        -86.3921948679          0.7001838356        -85.6920110323
   50285        -86.3691886528          0.6821158186        -85.6870728341
   50286        -86.3616293687          0.6774222669        -85.6842071018
   50287        -86.3707866823          0.6853719312        -85.6854147511
   50288        -86.3938033463          0.7045063559        -85.6892969904
   50289        -86.4248911286          0.7329798612        -85.6919112674
   50290        -86.4562143699          0.7648688278        -85.6913455421
   50291        -86.4795143877          0.7889985669        -85.6905158207
   50292        -86.4902954508          0.7988070826        -85.6914883682
   50293        -86.4891756323          0.7955521623        -85.6936234700
   50294        -86.4811719093          0.7864648754        -85.6947070339
   50295        -86.4736323843          0.7804024929        -85.6932298914
   50296        -86.4726372874          0.7818012991        -85.6908359883
