# call_index  Electronic(H)         Repulsive(H)          Total(H)
   56423        -86.4492537780          0.7455741511        -85.7036796269
   56424        -86.4354138500          0.7330894088        -85.7023244412
   56425        -86.4273455147          0.7262165390        -85.7011289757
   56426        -86.4279168964          0.7292666024        -85.6986502940
   56427        -86.4367934712          0.7408617168        -85.6959317544
   56428        -86.4511836849          0.7561231240        -85.6950605609
   56429        -86.4669938832          0.7702655596        -85.6967283236
   56430        -86.4802018597          0.7798834735        -85.7003183862
   56431        -86.4879178593          0.7833397305        -85.7045781288
   56432        -86.4896836055          0.7822139463        -85.7074696591
   56433        -86.4873985731          0.7803456766        -85.7070528965
   56434        -86.4829201935          0.7772997028        -85.7056204907
   56435        -86.4783356143          0.7718362959        -85.7064993184
   56436        -86.4772394231          0.7695953339        -85.7076440892
   56437        -86.4814922457          0.7743203881        -85.7071718576
   56438        -86.4896365144          0.7834834317        -85.7061530827
   56439        -86.4981013825          0.7916853789        -85.7064160036
   56440        -86.5027511515          0.7945276468        -85.7082235047
   56441        -86.5004504217          0.7897239054        -85.7107265163
   56442        -86.4899222767          0.7770763124        -85.7128459643
   56443        -86.4729994168          0.7604307641        -85.7125686527
   56444        -86.4541432846          0.7454076645        -85.7087356201
   56445        -86.4374199071          0.7326160056        -85.7048039015
   56446        -86.4271336358          0.7236121533        -85.7035214824
   56447        -86.4277835771          0.7253355131        -85.7024480640
   56448        -86.4404287104          0.7399835581        -85.7004451522
   56449        -86.4621983569          0.7632034533        -85.6989949035
   56450        -86.4879972305          0.7887980121        -85.6991992184
   56451        -86.5122494735          0.8120835882        -85.7001658853
   56452        -86.5305633680          0.8302769766        -85.7002863914
   56453        -86.5405904267          0.8417765124        -85.6988139143
   56454        -86.5433615623          0.8484945135        -85.6948670489
   56455        -86.5420990060          0.8524795318        -85.6896194741
   56456        -86.5395738853          0.8516176207        -85.6879562646
   56457        -86.5395569935          0.8487578055        -85.6907991880
   56458        -86.5455614303          0.8515724197        -85.6939890106
   56459        -86.5571345258          0.8612682793        -85.6958662464
   56460        -86.5705298352          0.8730359087        -85.6974939265
   56461        -86.5809361329          0.8814714322        -85.6994647007
   56462        -86.5843900563          0.8835699392        -85.7008201171
   56463        -86.5788991280          0.8782820664        -85.7006170617
   56464        -86.5648527481          0.8656484381        -85.6992043099
   56465        -86.5459326133          0.8494614100        -85.6964712033
   56466        -86.5271173481          0.8326616884        -85.6944556597
   56467        -86.5126348030          0.8159233588        -85.6967114443
   56468        -86.5071246879          0.8058870284        -85.7012376595
   56469        -86.5130281523          0.8091885594        -85.7038395929
   56470        -86.5279155889          0.8236560139        -85.7042595750
   56471        -86.5460638917          0.8413309849        -85.7047329067
   56472        -86.5611169379          0.8551894268        -85.7059275111
   56473        -86.5682918901          0.8617685260        -85.7065233641
   56474        -86.5652197639          0.8594652052        -85.7057545587
   56475        -86.5524170026          0.8479707106        -85.7044462920
   56476        -86.5337331390          0.8306913567        -85.7030417823
   56477        -86.5139199092          0.8102197382        -85.7037001711
   56478        -86.4975689932          0.7896405416        -85.7079284516
   56479        -86.4896501795          0.7783371968        -85.7113129827
   56480        -86.4919433070          0.7818298016        -85.7101135054
   56481        -86.5012792828          0.7954821536        -85.7057971292
   56482        -86.5118616770          0.8097931292        -85.7020685478
   56483        -86.5181582696          0.8179466243        -85.7002116453
   56484        -86.5169407583          0.8179581242        -85.6989826342
   56485        -86.5075785833          0.8100409115        -85.6975376717
   56486        -86.4925153884          0.7965433189        -85.6959720695
   56487        -86.4771236880          0.7827336296        -85.6943900584
   56488        -86.4666982147          0.7715747246        -85.6951234901
   56489        -86.4660084758          0.7675905137        -85.6984179621
   56490        -86.4789313653          0.7793026614        -85.6996287039
   56491        -86.5048497504          0.8078169156        -85.6970328348
   56492        -86.5383265895          0.8443957566        -85.6939308330
   56493        -86.5718348286          0.8779076605        -85.6939271681
   56494        -86.5988539198          0.9023208349        -85.6965330849
   56495        -86.6154298036          0.9164967070        -85.6989330966
   56496        -86.6201314999          0.9200901450        -85.7000413548
   56497        -86.6148752789          0.9148202001        -85.7000550789
   56498        -86.6040950353          0.9043498294        -85.6997452059
   56499        -86.5920967585          0.8906177699        -85.7014789886
   56500        -86.5836773932          0.8802029089        -85.7034744844
   56501        -86.5827061220          0.8817553270        -85.7009507950
   56502        -86.5883766805          0.8939971561        -85.6943795244
   56503        -86.5958388943          0.9067638608        -85.6890750335
   56504        -86.5992165154          0.9101873930        -85.6890291225
   56505        -86.5943018287          0.9010130417        -85.6932887870
   56506        -86.5795709924          0.8811096644        -85.6984613280
   56507        -86.5560094437          0.8533233874        -85.7026860564
   56508        -86.5277644770          0.8227430083        -85.7050214687
   56509        -86.5005242505          0.7941340053        -85.7063902452
   56510        -86.4791318944          0.7698013011        -85.7093305933
   56511        -86.4682872033          0.7570368142        -85.7112503891
   56512        -86.4702040979          0.7621960363        -85.7080080616
   56513        -86.4817235461          0.7805772699        -85.7011462762
   56514        -86.4960990127          0.8000346900        -85.6960643227
   56515        -86.5065183292          0.8107351251        -85.6957832041
   56516        -86.5086839859          0.8099970404        -85.6986869455
   56517        -86.5011610682          0.7989162789        -85.7022447893
   56518        -86.4854768107          0.7800265315        -85.7054502792
   56519        -86.4664315117          0.7590441924        -85.7073873193
   56520        -86.4496109995          0.7403314031        -85.7092795964
   56521        -86.4396736062          0.7270852982        -85.7125883080
   56522        -86.4407256806          0.7271003746        -85.7136253060
   56523        -86.4534257301          0.7441136303        -85.7093120998
   56524        -86.4732845087          0.7710212027        -85.7022633059
   56525        -86.4931072943          0.7954153571        -85.6976919372
   56526        -86.5067791829          0.8097242097        -85.6970549732
   56527        -86.5113238147          0.8136494121        -85.6976744026
   56528        -86.5068007632          0.8093730692        -85.6974276941
   56529        -86.4963028942          0.7997133059        -85.6965895882
   56530        -86.4854483967          0.7890516380        -85.6963967587
   56531        -86.4795855206          0.7798956629        -85.6996898577
   56532        -86.4827001290          0.7759899742        -85.7067101548
   56533        -86.4974164671          0.7856186364        -85.7117978307
   56534        -86.5219463842          0.8104131633        -85.7115332209
   56535        -86.5496373036          0.8410781152        -85.7085591884
   56536        -86.5721969460          0.8650361584        -85.7071607876
   56537        -86.5835067837          0.8760657768        -85.7074410069
   56538        -86.5809634881          0.8742408889        -85.7067225992
   56539        -86.5652153333          0.8612077108        -85.7040076224
   56540        -86.5405019398          0.8402845199        -85.7002174199
   56541        -86.5134326800          0.8160976702        -85.6973350098
   56542        -86.4900725091          0.7912027024        -85.6988698067
   56543        -86.4755939207          0.7713142768        -85.7042796439
   56544        -86.4734456719          0.7656299057        -85.7078157662
   56545        -86.4821718000          0.7756219479        -85.7065498522
   56546        -86.4956028781          0.7926090831        -85.7029937949
   56547        -86.5062365631          0.8055972267        -85.7006393364
   56548        -86.5088396984          0.8094923352        -85.6993473632
   56549        -86.5015041138          0.8039474311        -85.6975566828
   56550        -86.4856201499          0.7902208742        -85.6953992757
   56551        -86.4660645566          0.7725607387        -85.6935038178
   56552        -86.4491162505          0.7554793963        -85.6936368541
   56553        -86.4397177847          0.7411276885        -85.6985900962
   56554        -86.4415596679          0.7354120847        -85.7061475833
   56555        -86.4557231189          0.7450931192        -85.7106299996
   56556        -86.4781463441          0.7675195184        -85.7106268257
   56557        -86.5009505688          0.7913242064        -85.7096263624
   56558        -86.5162358693          0.8057752307        -85.7104606386
   56559        -86.5193149864          0.8072998861        -85.7120151002
   56560        -86.5091360875          0.7969489434        -85.7121871440
   56561        -86.4884533743          0.7781409561        -85.7103124181
   56562        -86.4634799067          0.7570836412        -85.7063962655
   56563        -86.4410192159          0.7377241881        -85.7032950278
   56564        -86.4263769975          0.7220660776        -85.7043109199
   56565        -86.4238455626          0.7169617240        -85.7068838386
   56566        -86.4346909017          0.7284821592        -85.7062087425
   56567        -86.4550045738          0.7528808923        -85.7021236815
   56568        -86.4772593098          0.7783042752        -85.6989550346
   56569        -86.4941652020          0.7945414077        -85.6996237942
   56570        -86.5014763404          0.7984513828        -85.7030249575
   56571        -86.4985881385          0.7918649284        -85.7067232102
   56572        -86.4887824786          0.7800138517        -85.7087686269
   56573        -86.4780174013          0.7692937897        -85.7087236116
   56574        -86.4719931867          0.7625951736        -85.7093980131
   56575        -86.4748306163          0.7619971708        -85.7128334455
   56576        -86.4892390063          0.7741410618        -85.7150979445
   56577        -86.5143125086          0.8023783944        -85.7119341143
   56578        -86.5443302265          0.8396470480        -85.7046831785
   56579        -86.5708624766          0.8720468178        -85.6988156587
   56580        -86.5868004289          0.8893514433        -85.6974489856
   56581        -86.5887464692          0.8894322581        -85.6993142111
   56582        -86.5771400866          0.8751888781        -85.7019512085
   56583        -86.5567914369          0.8540104504        -85.7027809865
   56584        -86.5351721542          0.8343578728        -85.7008142813
   56585        -86.5189744681          0.8197866447        -85.6991878234
   56586        -86.5129839826          0.8128355239        -85.7001484587
   56587        -86.5199749338          0.8193697099        -85.7006052239
   56588        -86.5384231876          0.8406524609        -85.6977707267
   56589        -86.5620350445          0.8683350585        -85.6936999860
   56590        -86.5823558016          0.8893274627        -85.6930283389
   56591        -86.5925608961          0.8952929137        -85.6972679825
   56592        -86.5894156292          0.8855454917        -85.7038701375
   56593        -86.5738712526          0.8651785962        -85.7086926563
   56594        -86.5510145902          0.8430978621        -85.7079167281
   56595        -86.5276787657          0.8258558343        -85.7018229313
   56596        -86.5096299132          0.8139476531        -85.6956822601
   56597        -86.5011201632          0.8080945423        -85.6930256209
   56598        -86.5042116339          0.8122206833        -85.6919909506
   56599        -86.5165983438          0.8263359969        -85.6902623469
   56600        -86.5317181717          0.8430829937        -85.6886351780
   56601        -86.5415990203          0.8521653827        -85.6894336376
   56602        -86.5404736535          0.8476383317        -85.6928353219
   56603        -86.5263651033          0.8293991379        -85.6969659654
   56604        -86.5017757730          0.8023589173        -85.6994168558
   56605        -86.4733154905          0.7753322771        -85.6979832134
   56606        -86.4488058569          0.7542892973        -85.6945165596
   56607        -86.4346683280          0.7408255475        -85.6938427805
   56608        -86.4354458101          0.7380590328        -85.6973867773
   56609        -86.4524270850          0.7503961130        -85.7020309720
   56610        -86.4818624944          0.7769575826        -85.7049049118
   56611        -86.5157176574          0.8094219579        -85.7062956995
   56612        -86.5448896761          0.8371716605        -85.7077180155
   56613        -86.5627524263          0.8535742932        -85.7091781330
   56614        -86.5670428595          0.8576561423        -85.7093867171
   56615        -86.5606162249          0.8537774802        -85.7068387447
   56616        -86.5499785631          0.8487034873        -85.7012750758
   56617        -86.5420219425          0.8457854510        -85.6962364915
   56618        -86.5420284441          0.8462839884        -85.6957444557
   56619        -86.5531779608          0.8540349703        -85.6991429905
   56620        -86.5751442634          0.8727592531        -85.7023850103
   56621        -86.6029150113          0.8996344919        -85.7032805194
   56622        -86.6280875805          0.9249230486        -85.7031645320
   56623        -86.6425128858          0.9389370507        -85.7035758351
   56624        -86.6413087377          0.9374160900        -85.7038926477
   56625        -86.6239416090          0.9211113879        -85.7028302211
   56626        -86.5947063479          0.8952658721        -85.6994404758
   56627        -86.5611446390          0.8666101844        -85.6945344546
   56628        -86.5309535125          0.8386147330        -85.6923387795
   56629        -86.5103651454          0.8143702397        -85.6959949058
   56630        -86.5031643401          0.7996840587        -85.7034802814
   56631        -86.5088695442          0.7986735317        -85.7101960125
   56632        -86.5220337348          0.8082166168        -85.7138171181
   56633        -86.5341319732          0.8189150549        -85.7152169182
   56634        -86.5374165861          0.8221121430        -85.7153044431
   56635        -86.5276340337          0.8140334975        -85.7136005363
   56636        -86.5052441287          0.7958520867        -85.7093920420
   56637        -86.4756208204          0.7734135276        -85.7022072928
   56638        -86.4465293302          0.7527698112        -85.6937595190
   56639        -86.4249309762          0.7366166515        -85.6883143247
   56640        -86.4158572036          0.7279601355        -85.6878970681
   56641        -86.4213898850          0.7312512827        -85.6901386023
   56642        -86.4393489330          0.7476287769        -85.6917201561
   56643        -86.4634189829          0.7713855599        -85.6920334230
   56644        -86.4853087053          0.7925073536        -85.6928013517
   56645        -86.4980617939          0.8029653560        -85.6950964379
   56646        -86.4981619127          0.7996577017        -85.6985042109
   56647        -86.4868517606          0.7852599670        -85.7015917936
   56648        -86.4698118611          0.7674307660        -85.7023810951
   56649        -86.4542416337          0.7520742986        -85.7021673351
   56650        -86.4463176480          0.7420813659        -85.7042362821
   56651        -86.4502533787          0.7410897273        -85.7091636514
   56652        -86.4671234287          0.7534636036        -85.7136598251
   56653        -86.4935556453          0.7790718310        -85.7144838142
   56654        -86.5222611003          0.8108915798        -85.7113695205
   56655        -86.5445937946          0.8382489406        -85.7063448539
   56656        -86.5538426884          0.8524236982        -85.7014189902
   56657        -86.5472291866          0.8493696113        -85.6978595753
   56658        -86.5275715840          0.8326723558        -85.6948992283
   56659        -86.5019263179          0.8107991986        -85.6911271193
   56660        -86.4781737632          0.7896810004        -85.6884927628
   56661        -86.4629227117          0.7731055075        -85.6898172042
   56662        -86.4603960780          0.7654482752        -85.6949478029
   56663        -86.4712110166          0.7704348413        -85.7007761753
   56664        -86.4913120172          0.7862905876        -85.7050214296
   56665        -86.5129485528          0.8049857050        -85.7079628478
   56666        -86.5277176666          0.8170486985        -85.7106689681
   56667        -86.5295059968          0.8161220242        -85.7133839726
   56668        -86.5166425444          0.8015037846        -85.7151387599
   56669        -86.4932443495          0.7799333037        -85.7133110458
   56670        -86.4668755199          0.7594384758        -85.7074370441
   56671        -86.4453507728          0.7438879627        -85.7014628101
   56672        -86.4349361258          0.7355221572        -85.6994139687
   56673        -86.4390783850          0.7376451245        -85.7014332604
   56674        -86.4573128606          0.7530225948        -85.7042902659
   56675        -86.4844416129          0.7790594053        -85.7053822076
   56676        -86.5120633877          0.8074150067        -85.7046483810
   56677        -86.5316014705          0.8278941558        -85.7037073147
   56678        -86.5366838570          0.8318957645        -85.7047880925
   56679        -86.5266461633          0.8194042747        -85.7072418886
   56680        -86.5070089858          0.8006464807        -85.7063625051
   56681        -86.4852267232          0.7830356750        -85.7021910482
   56682        -86.4685121241          0.7699277507        -85.6985843734
   56683        -86.4625058010          0.7638301986        -85.6986756024
   56684        -86.4700232559          0.7682850548        -85.7017382011
   56685        -86.4900169665          0.7855746518        -85.7044423147
   56686        -86.5170037387          0.8123924863        -85.7046112524
   56687        -86.5426845705          0.8398703009        -85.7028142696
   56688        -86.5586644702          0.8568662682        -85.7017982020
   56689        -86.5593926772          0.8551644497        -85.7042282275
   56690        -86.5456822121          0.8375371914        -85.7081450207
   56691        -86.5236463060          0.8140852374        -85.7095610686
   56692        -86.5007901512          0.7917682993        -85.7090218519
   56693        -86.4841964888          0.7750612114        -85.7091352774
   56694        -86.4788435663          0.7676816543        -85.7111619120
   56695        -86.4866088090          0.7736090877        -85.7129997213
   56696        -86.5055803066          0.7943417022        -85.7112386044
   56697        -86.5302039559          0.8255560966        -85.7046478593
   56698        -86.5528576723          0.8568725459        -85.6959851264
   56699        -86.5660684288          0.8753187649        -85.6907496638
   56700        -86.5658333558          0.8732269298        -85.6926064260
   56701        -86.5543826280          0.8561738172        -85.6982088108
   56702        -86.5377322310          0.8344747379        -85.7032574932
   56703        -86.5224741210          0.8149234255        -85.7075506956
   56704        -86.5143637729          0.8019642061        -85.7123995668
   56705        -86.5169746195          0.7993918944        -85.7175827252
   56706        -86.5308305394          0.8107819821        -85.7200485573
   56707        -86.5526773740          0.8360852904        -85.7165920837
   56708        -86.5761807127          0.8692670672        -85.7069136455
   56709        -86.5936643657          0.8985082170        -85.6951561487
   56710        -86.5983270807          0.9102437731        -85.6880833076
   56711        -86.5885508665          0.9005682057        -85.6879826608
   56712        -86.5691117940          0.8789668268        -85.6901449671
   56713        -86.5472200010          0.8551814397        -85.6920385613
   56714        -86.5301479774          0.8356946851        -85.6944532923
   56715        -86.5236977327          0.8252722362        -85.6984254964
   56716        -86.5306798455          0.8275994997        -85.7030803458
   56717        -86.5500138149          0.8443258519        -85.7056879629
   56718        -86.5765802616          0.8724380803        -85.7041421813
   56719        -86.6027512479          0.9037249198        -85.6990263281
   56720        -86.6203842231          0.9259307156        -85.6944535075
   56721        -86.6235720324          0.9285712454        -85.6950007871
   56722        -86.6119817615          0.9123802253        -85.6996015362
   56723        -86.5901281109          0.8863508774        -85.7037772336
   56724        -86.5646000449          0.8595775374        -85.7050225075
   56725        -86.5424084689          0.8387948990        -85.7036135698
   56726        -86.5289479553          0.8272500751        -85.7016978802
   56727        -86.5266662084          0.8258013446        -85.7008648638
   56728        -86.5345245507          0.8338628573        -85.7006616935
   56729        -86.5483090134          0.8489347491        -85.6993742644
   56730        -86.5617531135          0.8652273003        -85.6965258132
   56731        -86.5680423689          0.8732953344        -85.6947470345
   56732        -86.5629080904          0.8661359162        -85.6967721742
   56733        -86.5473675490          0.8467201484        -85.7006474007
   56734        -86.5265216453          0.8238829547        -85.7026386907
   56735        -86.5070427750          0.8058771043        -85.7011656707
   56736        -86.4951557680          0.7978332037        -85.6973225643
   56737        -86.4948817762          0.8011150986        -85.6937666775
   56738        -86.5073096379          0.8152943387        -85.6920152992
   56739        -86.5300985307          0.8383538235        -85.6917447072
   56740        -86.5581468932          0.8663392626        -85.6918076306
   56741        -86.5848198519          0.8924233583        -85.6923964935
   56742        -86.6034628034          0.9076935491        -85.6957692543
   56743        -86.6107443193          0.9086468210        -85.7020974983
   56744        -86.6077219662          0.8997935019        -85.7079284643
   56745        -86.5983288874          0.8884807011        -85.7098481864
   56746        -86.5878559498          0.8806304747        -85.7072254751
   56747        -86.5810092334          0.8785156776        -85.7024935559
   56748        -86.5806510075          0.8813781534        -85.6992728541
   56749        -86.5873920025          0.8887346187        -85.6986573839
   56750        -86.5990725130          0.8997431858        -85.6993293272
   56751        -86.6110624724          0.9115595739        -85.6995028986
   56752        -86.6172392360          0.9176203286        -85.6996189074
   56753        -86.6121235422          0.9103287028        -85.7017948394
   56754        -86.5942482175          0.8886130233        -85.7056351942
   56755        -86.5669655228          0.8591505068        -85.7078150160
   56756        -86.5365057851          0.8304571002        -85.7060486849
   56757        -86.5094711267          0.8077534986        -85.7017176281
   56758        -86.4907828193          0.7918838947        -85.6988989247
   56759        -86.4829588236          0.7824500780        -85.7005087456
   56760        -86.4856928316          0.7799883930        -85.7057044386
   56761        -86.4957596190          0.7846404460        -85.7111191730
   56762        -86.5077491770          0.7934772778        -85.7142718992
   56763        -86.5151054628          0.7987625046        -85.7163429582
   56764        -86.5129095411          0.7934106600        -85.7194988811
   56765        -86.5009281547          0.7790007492        -85.7219274055
   56766        -86.4831598453          0.7636432501        -85.7195165952
   56767        -86.4653972735          0.7542111844        -85.7111860891
   56768        -86.4531233924          0.7526531075        -85.7004702850
   56769        -86.4497432196          0.7567640249        -85.6929791947
   56770        -86.4562854887          0.7649224471        -85.6913630416
   56771        -86.4712441217          0.7778744794        -85.6933696422
   56772        -86.4907597534          0.7963738407        -85.6943859127
   56773        -86.5091210148          0.8167375446        -85.6923834702
   56774        -86.5199441946          0.8298220222        -85.6901221723
   56775        -86.5192219542          0.8282112810        -85.6910106732
   56776        -86.5077218048          0.8136694453        -85.6940523595
   56777        -86.4901250332          0.7944747763        -85.6956502569
   56778        -86.4726288115          0.7783336971        -85.6942951144
   56779        -86.4608096279          0.7688736329        -85.6919359950
   56780        -86.4580292052          0.7655245279        -85.6925046773
   56781        -86.4653421576          0.7681508649        -85.6971912926
   56782        -86.4811334858          0.7781290310        -85.7030044548
   56783        -86.5012694919          0.7959209406        -85.7053485514
   56784        -86.5196559032          0.8167204867        -85.7029354165
   56785        -86.5297916706          0.8304521565        -85.6993395141
   56786        -86.5280310990          0.8295411604        -85.6984899386
   56787        -86.5155060592          0.8153280163        -85.7001780429
   56788        -86.4969089100          0.7951561819        -85.7017527281
   56789        -86.4783298217          0.7767934566        -85.7015363650
   56790        -86.4649880842          0.7644237467        -85.7005643375
   56791        -86.4596299882          0.7580307967        -85.7015991916
   56792        -86.4625644301          0.7574983012        -85.7050661289
   56793        -86.4717663355          0.7635882830        -85.7081780525
   56794        -86.4832814103          0.7759644795        -85.7073169308
   56795        -86.4917904575          0.7893563833        -85.7024340742
   56796        -86.4922987281          0.7947976519        -85.6975010762
   56797        -86.4830102816          0.7871862241        -85.6958240575
   56798        -86.4665526639          0.7699302804        -85.6966223835
   56799        -86.4483729488          0.7510755421        -85.6972974066
   56800        -86.4345067550          0.7380374195        -85.6964693355
   56801        -86.4292477920          0.7335636394        -85.6956841526
   56802        -86.4341408528          0.7366875415        -85.6974533113
   56803        -86.4483861858          0.7470375412        -85.7013486446
   56804        -86.4691062343          0.7649388733        -85.7041673611
   56805        -86.4918475998          0.7887029690        -85.7031446308
   56806        -86.5111131534          0.8115701300        -85.6995430234
   56807        -86.5222304808          0.8247724496        -85.6974580313
   56808        -86.5234860111          0.8242247953        -85.6992612158
   56809        -86.5168394421          0.8135228249        -85.7033166172
   56810        -86.5067093541          0.8004203950        -85.7062889591
   56811        -86.4980707689          0.7919749729        -85.7060957960
   56812        -86.4942961056          0.7903786401        -85.7039174655
   56813        -86.4964971785          0.7944841958        -85.7020129827
   56814        -86.5037917810          0.8031323028        -85.7006594782
   56815        -86.5137291337          0.8156779385        -85.6980511951
   56816        -86.5228108177          0.8298730157        -85.6929378020
   56817        -86.5267863877          0.8393345834        -85.6874518043
   56818        -86.5225795469          0.8372662742        -85.6853132728
   56819        -86.5100624124          0.8220504108        -85.6880120016
   56820        -86.4926160659          0.7995085974        -85.6931074686
   56821        -86.4758911177          0.7788489856        -85.6970421320
   56822        -86.4655965076          0.7671979622        -85.6983985453
   56823        -86.4652594317          0.7657733086        -85.6994861230
   56824        -86.4757036831          0.7731213025        -85.7025823806
   56825        -86.4948504118          0.7877227323        -85.7071276795
   56826        -86.5184947205          0.8086181064        -85.7098766141
   56827        -86.5410793151          0.8322212336        -85.7088580815
   56828        -86.5569714649          0.8512473171        -85.7057241477
   56829        -86.5629404273          0.8595950125        -85.7033454148
   56830        -86.5596387420          0.8572835130        -85.7023552290
   56831        -86.5510486765          0.8501095782        -85.7009390983
   56832        -86.5426290695          0.8450830967        -85.6975459728
   56833        -86.5391380535          0.8460766732        -85.6930613803
   56834        -86.5427687422          0.8517348869        -85.6910338553
   56835        -86.5531852868          0.8596821290        -85.6935031578
   56836        -86.5680443716          0.8693346097        -85.6987097620
   56837        -86.5838237977          0.8817172348        -85.7021065629
   56838        -86.5960426852          0.8948032233        -85.7012394619
   56839        -86.6005273363          0.9030954209        -85.6974319153
   56840        -86.5957985779          0.9028162481        -85.6929823298
   56841        -86.5836901080          0.8944756194        -85.6892144885
   56842        -86.5683262215          0.8817542824        -85.6865719391
   56843        -86.5548020988          0.8695414449        -85.6852606539
   56844        -86.5472445795          0.8615029414        -85.6857416381
   56845        -86.5474627566          0.8585273648        -85.6889353918
   56846        -86.5549321450          0.8608195270        -85.6941126180
   56847        -86.5671605003          0.8687623367        -85.6983981637
   56848        -86.5802896426          0.8816078483        -85.6986817942
   56849        -86.5893237336          0.8940833046        -85.6952404290
   56850        -86.5901734703          0.8993006594        -85.6908728108
   56851        -86.5816763370          0.8935672249        -85.6881091121
   56852        -86.5657951112          0.8777050844        -85.6880900268
   56853        -86.5468208205          0.8562788764        -85.6905419442
   56854        -86.5298947806          0.8357678192        -85.6941269615
   56855        -86.5189905803          0.8210930853        -85.6978974950
   56856        -86.5157996595          0.8142491194        -85.7015505401
   56857        -86.5198601912          0.8158809461        -85.7039792451
   56858        -86.5291842747          0.8262232253        -85.7029610494
   56859        -86.5405594101          0.8426788211        -85.6978805890
   56860        -86.5499090250          0.8582241741        -85.6916848509
   56861        -86.5545500443          0.8668112506        -85.6877387937
   56862        -86.5543933901          0.8668357302        -85.6875576599
   56863        -86.5513347165          0.8601519915        -85.6911827249
   56864        -86.5485473062          0.8508414693        -85.6977058369
   56865        -86.5493980880          0.8442730677        -85.7051250202
   56866        -86.5558146135          0.8440782085        -85.7117364051
   56867        -86.5674876478          0.8513119252        -85.7161757226
   56868        -86.5823624949          0.8657786621        -85.7165838328
   56869        -86.5974872773          0.8864752785        -85.7110119988
   56870        -86.6090323227          0.9080974604        -85.7009348623
   56871        -86.6131024683          0.9217244542        -85.6913780142
   56872        -86.6080451866          0.9217219139        -85.6863232727
   56873        -86.5949899812          0.9081718458        -85.6868181355
   56874        -86.5768340056          0.8850907755        -85.6917432302
   56875        -86.5574844178          0.8588346373        -85.6986497805
   56876        -86.5408333595          0.8364774931        -85.7043558664
   56877        -86.5293068762          0.8222973908        -85.7070094854
   56878        -86.5231935336          0.8169493183        -85.7062442152
   56879        -86.5212314883          0.8191594216        -85.7020720667
   56880        -86.5212190971          0.8263123905        -85.6949067067
   56881        -86.5198591362          0.8320169191        -85.6878422171
   56882        -86.5143822749          0.8300186519        -85.6843636230
   56883        -86.5040519934          0.8185225860        -85.6855294074
   56884        -86.4900659021          0.7996352426        -85.6904306595
   56885        -86.4748186619          0.7772522367        -85.6975664252
   56886        -86.4617000833          0.7568942233        -85.7048058599
   56887        -86.4541660823          0.7446957512        -85.7094703311
   56888        -86.4540682477          0.7433159634        -85.7107522843
   56889        -86.4609725714          0.7515117807        -85.7094607907
   56890        -86.4726923831          0.7663638149        -85.7063285682
   56891        -86.4858766575          0.7840710329        -85.7018056246
   56892        -86.4961392509          0.7982634871        -85.6978757637
   56893        -86.4998375609          0.8034945764        -85.6963429845
   56894        -86.4955144899          0.7980776684        -85.6974368215
   56895        -86.4840969012          0.7838053122        -85.7002915890
   56896        -86.4684612844          0.7646510334        -85.7038102510
   56897        -86.4531045181          0.7469481235        -85.7061563946
   56898        -86.4427412437          0.7369927436        -85.7057485001
   56899        -86.4403241656          0.7370721159        -85.7032520497
   56900        -86.4460773766          0.7452843460        -85.7007930306
   56901        -86.4581858603          0.7589836430        -85.6992022172
   56902        -86.4729887225          0.7744920245        -85.6984966980
   56903        -86.4855759922          0.7862095408        -85.6993664515
   56904        -86.4919288359          0.7902713351        -85.7016575008
   56905        -86.4902982341          0.7860881562        -85.7042100779
   56906        -86.4814288909          0.7756208977        -85.7058079932
   56907        -86.4681967326          0.7621638946        -85.7060328381
   56908        -86.4553432626          0.7514290397        -85.7039142229
   56909        -86.4474214799          0.7478466478        -85.6995748322
   56910        -86.4467021975          0.7513640680        -85.6953381295
   56911        -86.4527307662          0.7591095503        -85.6936212159
   56912        -86.4632952302          0.7692052619        -85.6940899683
   56913        -86.4745158754          0.7791150661        -85.6954008094
   56914        -86.4815840581          0.7844605849        -85.6971234732
   56915        -86.4809732924          0.7825333988        -85.6984398936
   56916        -86.4715764150          0.7728991552        -85.6986772598
   56917        -86.4548304737          0.7566425230        -85.6981879507
   56918        -86.4344811058          0.7364030398        -85.6980780661
   56919        -86.4161044358          0.7180619810        -85.6980424548
   56920        -86.4048297943          0.7068066852        -85.6980231091
   56921        -86.4031736096          0.7041029537        -85.6990706559
   56922        -86.4108518270          0.7092429504        -85.7016088766
   56923        -86.4255549660          0.7214234706        -85.7041314954
   56924        -86.4430056832          0.7373565213        -85.7056491619
   56925        -86.4582856895          0.7517738304        -85.7065118590
   56926        -86.4677356706          0.7608048353        -85.7069308353
   56927        -86.4700597806          0.7631782258        -85.7068815547
   56928        -86.4664312546          0.7597431240        -85.7066881306
   56929        -86.4604931471          0.7541002873        -85.7063928598
   56930        -86.4573449156          0.7522544996        -85.7050904159
   56931        -86.4609755632          0.7577353401        -85.7032402232
   56932        -86.4725636722          0.7699357461        -85.7026279261
   56933        -86.4906077864          0.7868713471        -85.7037364392
   56934        -86.5119233439          0.8074327311        -85.7044906128
   56935        -86.5318164257          0.8284327552        -85.7033836705
   56936        -86.5455248686          0.8446690918        -85.7008557767
   56937        -86.5498392292          0.8515844523        -85.6982547769
   56938        -86.5440937059          0.8472783157        -85.6968153902
   56939        -86.5303259820          0.8331529290        -85.6971730531
