#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)"
44050,44.04999999998804,30705.382005149047,57703.81898119532,301.37326373092117
44100,44.09999999998792,30665.60282115948,57645.42679871743,301.06829530906566
44150,44.149999999987806,30476.545577024437,57805.2223954271,301.9028695428077
44200,44.19999999998769,30745.272029684733,57664.027864367185,301.16544423200895
44250,44.24999999998757,30783.968709904926,57564.04385285846,300.6432516215144
44300,44.299999999987456,30405.630128031127,57916.160041961884,302.48227037272
44350,44.34999999998734,30823.384906787876,57485.98211590595,300.2355538147965
44400,44.39999999998722,30644.363252272524,57744.584032534556,301.58616985715634
44450,44.44999999998711,30854.578663954213,57437.64269594161,299.98308857040325
44500,44.49999999998699,30603.14524209545,57566.74749598761,300.65737210380104
44550,44.54999999998687,30827.069115486513,57295.17733034228,299.23902599434945
44600,44.59999999998676,30361.156464591324,57662.68635123166,301.15843782932836
44650,44.64999999998664,30518.515403495592,57434.780233417594,299.9681386123519
44700,44.699999999986524,30666.23811821865,57314.39466588703,299.33939354775555
44750,44.74999999998641,30296.620023240524,57464.001723994144,300.1207554779532
44800,44.79999999998629,30224.40114028436,57496.334743004234,300.28962311336085
44850,44.849999999986174,30338.81002472816,57302.508632343655,299.2773156335893
44900,44.89999999998606,30807.584189589485,57082.900439070756,298.130354494496
44950,44.94999999998594,30542.480393793187,56896.94090572558,297.15913226907657
45000,44.999999999985825,29931.571874468667,57731.99787070027,301.5204353401553
45050,45.04999999998571,30419.230992039273,57171.80088135947,298.59466027031306
45100,45.09999999998559,30264.119614311996,57209.41877440097,298.7911295404716
45150,45.149999999985475,31098.389037412286,56396.513284815854,294.5455183343765
45200,45.19999999998536,30454.78262656246,57203.78382378006,298.76169953931105
45250,45.24999999998524,30028.075139819983,57540.68085514394,300.521232264805
45300,45.299999999985125,30584.341795646425,57103.375335117635,298.23728998603093
45350,45.34999999998501,30434.11817080115,56963.83938450886,297.5085270447693
45400,45.39999999998489,29634.335278325503,57733.36025244021,301.5275507345723
45450,45.449999999984776,30184.700304682083,57173.63024485443,298.6042145988958
45500,45.49999999998466,30960.505219073704,56559.180517179295,295.39509043523555
45550,45.54999999998454,29986.11294086607,57416.285049672806,299.8715426853079
45600,45.599999999984426,29948.475027501954,57392.434370952964,299.7469762871923
45650,45.64999999998431,30779.35907523163,56872.00669270151,297.02890683009696
45700,45.69999999998419,30696.285413701204,56921.031392286044,297.2849511262645
45750,45.74999999998408,30246.399598886637,57563.26388449154,300.63917803303286
45800,45.79999999998396,30133.44810835449,57679.44473398353,301.24596285962883
45850,45.849999999983844,30741.885538623086,57187.21260666968,298.67515203045076
45900,45.89999999998373,30360.76297988084,57624.956180813984,300.96138216125195
45950,45.94999999998361,30464.004872084668,57551.4223577701,300.57733256736685
46000,45.999999999983494,30880.371824468362,57389.84955276384,299.7334763991856
46050,46.04999999998338,30448.833424188146,57794.409640475176,301.8463971063673
46100,46.09999999998326,30409.122815830444,57825.62007692702,302.00940176120696
46150,46.149999999983145,30285.3003659995,57920.26199009604,302.5036938680566
46200,46.19999999998303,30698.49613678061,57428.79786426517,299.9368941271837
46250,46.24999999998291,30544.61990359774,57556.77088392807,300.6052666419712
46300,46.299999999982795,31009.92202637098,56996.924935705305,297.68132497604074
46350,46.34999999998268,30265.190567138285,57620.46227238627,300.93791155092356
46400,46.39999999998256,31165.202247935667,56865.22703246747,296.99349828404587
46450,46.449999999982445,31369.372466119494,57064.64632511373,298.0350176173729
46500,46.49999999998233,30585.015091704896,57553.72539416482,300.5893607763662
46550,46.54999999998221,30495.483977781754,57677.16373398938,301.23404974148616
46600,46.599999999982096,30583.32348034586,57372.50177475062,299.6428730982147
46650,46.64999999998198,30715.39861703472,57119.44402238647,298.32121290156033
46700,46.69999999998186,30278.260781282595,57503.295466597,300.3259773100868
46750,46.749999999981746,30640.052740767755,57125.97293321776,298.35531184337344
46800,46.79999999998163,30351.60912856616,57381.95877833001,299.69226476906346
46850,46.84999999998151,30235.892167078084,57467.06197578053,300.1367384420791
46900,46.8999999999814,30499.529763122082,57058.25226565089,298.0016229720473
46950,46.94999999998128,30480.167956004407,57115.77535245894,298.3020523148066
47000,46.99999999998116,30386.914668557765,57321.77134021385,299.37792015581385
47050,47.04999999998105,30495.116157908342,57176.681891549655,298.62015262068593
47100,47.09999999998093,30513.785817543932,56983.373668286855,297.61054994309325
47150,47.149999999980814,30182.89413352288,57273.41195964587,299.12535066195545
47200,47.1999999999807,30612.66359979866,56993.202263822495,297.66188234997315
47250,47.24999999998058,30505.956388451566,56827.11322896457,296.7944389919978
47300,47.299999999980464,30530.76675836883,57134.62910124846,298.4005209414344
47350,47.34999999998035,30341.367866516965,57132.46483269074,298.3892174837024
47400,47.39999999998023,30188.333865700362,57225.75228176719,298.8764355481162
47450,47.449999999980115,30361.222399008293,57047.43790015481,297.9451421241195
47500,47.49999999998,29667.29111782262,57716.527248116436,301.4396359736254
47550,47.54999999997988,29913.232225523512,57251.813359564156,299.0125463326481
47600,47.599999999979765,29958.273786997554,57222.86648613261,298.8613637268016
47650,47.64999999997965,29760.254159737007,57082.485439605996,298.128187051416
47700,47.69999999997953,29992.013008317674,56680.16270301989,296.0269514947603
47750,47.749999999979416,30261.80705270041,56716.5888008282,296.2171963030814
47800,47.7999999999793,30109.744846829977,56819.25303520713,296.75338707744413
47850,47.84999999997918,29933.911600627507,56943.909756220484,297.40443935649745
47900,47.899999999979066,30634.22286000433,56502.43899111581,295.098742997566
47950,47.94999999997895,30405.074783653698,57044.53516366825,297.9299818247814
48000,47.99999999997883,30030.793421799382,57431.41298660153,299.9505522865131
48050,48.049999999978716,29826.09066220434,57085.51343477824,298.14400154695073
48100,48.0999999999786,30473.703959986728,56856.3309332323,296.9470360826125
48150,48.14999999997848,30528.124707204406,56695.79205323913,296.1085798578172
48200,48.19999999997837,29839.020118719178,57624.219201507345,300.95753309436407
48250,48.24999999997825,30278.02536071134,56929.04195328201,297.32678837298914
48300,48.299999999978134,30063.637033553714,57407.663408879875,299.8265139147627
48350,48.34999999997802,30152.43862352532,57182.07486692148,298.6483188429174
48400,48.3999999999779,30178.662631441715,57375.66182083144,299.6593772641041
48450,48.449999999977784,29951.60134333073,57327.22760523867,299.40641692478584
48500,48.49999999997767,30401.614915424427,57026.18927415144,297.83416562583056
48550,48.54999999997755,30223.146866848656,57167.961251421926,298.57460680026156
48600,48.599999999977435,30450.94447321466,56881.789383856216,297.0799994893597
48650,48.64999999997732,30366.14415384405,56908.04406589897,297.21712142262413
48700,48.6999999999772,30081.93840953849,57073.057080587896,298.07894498426896
48750,48.749999999977085,30161.394234848245,57218.30671954878,298.8375491550543
48800,48.79999999997697,30063.468898546707,57233.33263930853,298.91602594495333
48850,48.84999999997685,30227.11567229996,57020.70717066432,297.80553390874155
48900,48.899999999976735,30134.625037918166,57149.92931546293,298.48043030575394
48950,48.94999999997662,30106.413817778113,57150.023692069306,298.4809232122268
49000,48.9999999999765,30368.212564612702,56962.42552056474,297.5011427710968
49050,49.049999999976386,30203.191141838674,57316.40243230743,299.3498796322056
49100,49.09999999997627,30712.53318666994,57013.886732220424,297.7699123878404
49150,49.14999999997615,30700.18976539867,57097.86790516738,298.2085259948744
49200,49.199999999976036,30194.739778649047,57296.332207896965,299.24505764397003
49250,49.24999999997592,30707.224943900495,56675.55991934976,296.0029122550461
49300,49.2999999999758,29972.630364502293,57635.57769779269,301.01685580743623
49350,49.34999999997569,30566.664270865185,57104.87366634153,298.2451154121305
49400,49.39999999997557,30454.3917932505,57088.241495027556,298.15824955402394
49450,49.449999999975454,30032.078774663387,57308.51449881471,299.3086828396403
49500,49.49999999997534,30203.66727752982,57253.71235890776,299.0224643526355
49550,49.54999999997522,30363.780744311567,57339.27615874388,299.4693436418942
49600,49.599999999975104,29852.07331907598,57663.12182297995,301.1607121942553
49650,49.64999999997499,30462.046927709765,56979.673752172195,297.5912261649674
49700,49.69999999997487,29905.145614967427,57247.458899108635,298.9898040257707
49750,49.749999999974754,29817.113185510738,57208.224224324505,298.7848906907457
49800,49.79999999997464,29929.976230588043,56935.741568396945,297.36177886250226
49850,49.84999999997452,29669.9012485821,57180.52267371946,298.6402121085713
49900,49.899999999974405,29739.49072293598,57030.31048081714,297.8556897038774
49950,49.94999999997429,30097.31526268117,56723.73257922807,296.25450655134136
50000,49.99999999997417,30392.604188087673,56743.82980470072,296.3594695596754
50050,50.049999999974055,30164.85780542731,56775.49097507772,296.52482829014644
50100,50.09999999997394,30276.822737635233,56951.09583329171,297.44197052061475
50150,50.14999999997382,29975.866626321826,57369.16506865826,299.62544627928105
50200,50.199999999973706,30436.88178137308,56970.18514140234,297.5416694173124
50250,50.24999999997359,30316.592436432686,57131.016338629466,298.3816523451995
50300,50.29999999997347,30324.403346628234,57285.896714990944,299.1905555570847
50350,50.349999999973356,30531.107563469297,56759.8407436637,296.44309086959674
50400,50.39999999997324,30116.97879755267,57146.251156146376,298.4612201581879
50450,50.44999999997312,30096.195046626286,56886.29402390873,297.1035261484012
50500,50.49999999997301,29981.095741977857,57087.29204063196,298.15329078049706
50550,50.54999999997289,30036.536413991824,56755.8288220779,296.422137561419
50600,50.59999999997277,29425.91633796283,57005.77752688315,297.72755994528274
50650,50.64999999997266,29990.825597348405,56553.561857623536,295.3657455184171
50700,50.69999999997254,29943.499492084105,56779.53104597364,296.54592861544734
50750,50.749999999972424,30020.24815946712,56629.10393343679,295.7602837368367
50800,50.79999999997231,29968.168480780536,56728.5564516477,296.27970048478625
50850,50.84999999997219,30243.5540901974,56535.558639690535,295.27171901129987
50900,50.899999999972074,29977.275840980754,56821.51973228052,296.765225494848
50950,50.94999999997196,30377.32568708242,56716.590928202255,296.2172074138479
51000,50.99999999997184,30044.817168229696,56887.26855638851,297.10861589877175
51050,51.049999999971725,30805.57176567635,56398.34429676908,294.555081272463
51100,51.09999999997161,30175.906930557292,56909.49397451161,297.22469394899105
51150,51.14999999997149,30380.279364198905,56948.52154701117,297.42852563825096
51200,51.199999999971375,30285.122893859778,56853.16114268067,296.93048102367965
51250,51.24999999997126,30217.266675736722,57281.28006296664,299.1664438862691
51300,51.29999999997114,30521.60301904114,56941.96973520876,297.3943070901357
51350,51.349999999971025,30754.905879305443,57046.02651740562,297.9377708091354
51400,51.39999999997091,30477.114993811054,57104.48389487359,298.243079728852
51450,51.44999999997079,30485.823009071304,57536.816604850086,300.50105020851316
51500,51.499999999970676,30299.111386312587,57766.54929749849,301.70088918956407
51550,51.54999999997056,30096.43445567177,58039.608842897906,303.12701397372643
51600,51.59999999997044,31244.763014600183,56700.951071230535,296.13552417653244
51650,51.649999999970326,30665.410150099553,57219.89040127648,298.8458203464489
51700,51.69999999997021,31042.377600698346,56826.40108835579,296.790719651696
51750,51.74999999997009,30693.98275880456,57307.38263754318,299.30277139856906
51800,51.79999999996998,30328.26829449123,57317.29756013108,299.3545546710233
51850,51.84999999996986,30563.78804163982,57234.55711784859,298.922421103896
51900,51.899999999969744,30482.82631792409,57355.487917721824,299.554013786787
51950,51.94999999996963,29816.25564772891,57571.44022123497,300.6818810868902
52000,51.99999999996951,30058.8357286611,57447.11641312398,300.0325675324082
52050,52.049999999969394,30238.405933739923,57672.783458381266,301.2111726082328
52100,52.09999999996928,30268.28592758897,57608.03216394583,300.8729920635245
52150,52.14999999996916,30585.30681864945,57328.76166019564,299.4144289274104
52200,52.199999999969044,30429.82646153807,57561.326787929516,300.6290610403733
52250,52.24999999996893,30811.967527163928,57102.19805858309,298.23114135188865
52300,52.29999999996881,31021.187910532128,56911.2314396291,297.2337683142985
52350,52.349999999968695,30617.895550848465,57425.39864854354,299.919140835387
52400,52.39999999996858,30277.954681706462,57546.636077093186,300.55233496661526
52450,52.44999999996846,30249.843980122198,57682.209844858095,301.26040437326793
52500,52.499999999968345,30689.256433723116,57195.65509642689,298.7192451379273
52550,52.54999999996823,30353.031518751566,57814.46135123113,301.95112240220743
52600,52.59999999996811,30871.5866725381,57339.98180801433,299.4730290794864
52650,52.649999999967996,30108.235252940525,57934.6068642354,302.578613719351
52700,52.69999999996788,30383.276359699797,57658.75477585556,301.1379041502129
52750,52.74999999996776,30408.275215851463,57566.76117530482,300.6574435476075
52800,52.799999999967646,30482.46873680001,57541.748023658074,300.52680583105644
52850,52.84999999996753,30426.385919504093,57648.68299610366,301.085301650257
52900,52.89999999996741,30459.552615741668,57500.87327701507,300.3133267924509
52950,52.9499999999673,30205.043092903776,57761.45015726774,301.67425759809066
53000,52.99999999996718,30777.787915845227,57454.21371452559,300.0696350424075
53050,53.04999999996706,30493.721333838308,57624.810628507104,300.9606219763189
53100,53.09999999996695,30406.101579133712,57907.80592852896,302.4386388336762
53150,53.14999999996683,31255.684372939162,56724.99923460579,296.26112198983304
53200,53.199999999966714,30403.93643530338,57462.36263786764,300.11219492261733
53250,53.2499999999666,30985.519656426397,57122.388750684295,298.3365925140987
53300,53.29999999996648,30218.91012375534,57756.93779812669,301.6506906240935
53350,53.349999999966364,30738.12030795427,57456.2043201531,300.08003150013525
53400,53.39999999996625,31149.349966606245,56795.02621033589,296.626856157824
53450,53.44999999996613,30512.645126993804,57273.65499844752,299.12661999556553
53500,53.499999999966015,30512.888268178358,57059.15633961911,298.00634473444137
53550,53.5499999999659,30529.35549417696,57342.85345256574,299.4880269930736
53600,53.59999999996578,30788.734856296374,57289.14091434888,299.20749923544
53650,53.649999999965665,30218.4302475861,57661.19480112653,301.1506478193924
53700,53.69999999996555,30465.911898152728,57584.407337121294,300.7496052359125
53750,53.74999999996543,30074.150471771492,57759.03472369875,301.66164236549656
53800,53.799999999965316,30584.362530399987,57344.23947986796,299.4952658826145
53850,53.8499999999652,30686.06381497252,57153.83646354854,298.50083640696585
53900,53.89999999996508,30219.334907876364,57512.92998784415,300.3762961133134
53950,53.949999999964966,30466.332347040538,57188.1487410345,298.68004123663843
54000,53.99999999996485,30284.87270355218,57231.767541614354,298.907851813527
54050,54.04999999996473,29618.577532861855,57787.82908963371,301.8120284611155
54100,54.099999999964616,29751.420198493084,57495.84595373839,300.28707028377477
54150,54.1499999999645,30019.415585697847,57001.39822727074,297.7046879094219
54200,54.19999999996438,30488.038279013927,56666.50711228001,295.9556316060231
54250,54.24999999996427,30197.29913608233,57024.15773521726,297.8235553832192
54300,54.29999999996415,29989.462918375182,57263.43603803482,299.0732488061731
54350,54.349999999964034,29892.407950908877,57452.245024809105,300.0593530462484
54400,54.39999999996392,30293.877577727028,57266.25086482292,299.0879499741538
54450,54.4499999999638,31085.543722389833,56912.27128282108,297.2391991669192
54500,54.499999999963684,30763.338898728427,57437.44477623047,299.98205488302585
54550,54.54999999996357,30885.68097735611,57206.529118046245,298.77603755553787
54600,54.59999999996345,30772.33709686836,57321.357681896494,299.37575971722634
54650,54.649999999963335,30729.780109703534,57623.670364239195,300.9546666484047
54700,54.69999999996322,31291.72223334154,57138.169150446985,298.4190097728422
54750,54.7499999999631,30472.886447941928,57970.52868799964,302.7662248247879
54800,54.799999999962985,31346.586702929315,57305.16650601976,299.2911970729549
54850,54.84999999996287,31194.32414971437,57443.544230792686,300.01391087732316
54900,54.89999999996275,30772.761805174756,57848.5134301415,302.12896827686933
54950,54.949999999962635,31377.964918275145,57201.48081930002,298.74967149699444
55000,54.99999999996252,31077.892936263444,57402.07154245154,299.7973089320491
55050,55.0499999999624,30851.12844042558,57681.11263709827,301.2546739192112
55100,55.099999999962286,30901.93627107893,57603.096834507494,300.847216016693
55150,55.14999999996217,30709.10990117646,58131.07862915029,303.6047388193668
55200,55.19999999996205,31181.22957477269,57486.3389028359,300.23741722771155
55250,55.249999999961936,30928.616532105705,57637.87177892537,301.028837245241
55300,55.29999999996182,30886.8105536652,57653.38153863667,301.10984101563963
55350,55.3499999999617,30626.86189134125,57837.976291568964,302.07393531894627
55400,55.39999999996159,30955.18693881207,57279.66256079972,299.15799605879874
55450,55.44999999996147,30546.661749790765,57778.54837918172,301.76355752716273
55500,55.499999999961354,30715.917790881263,57611.89538207057,300.8931687290436
55550,55.54999999996124,30891.17648816538,57298.224786151026,299.25494212814044
55600,55.59999999996112,30715.5372738625,57564.56279752076,300.64596194553343
55650,55.649999999961004,30932.761772974918,57529.667828107784,300.4637138551045
55700,55.69999999996089,30714.404420296276,57960.484042704964,302.713764041621
55750,55.74999999996077,30962.723461154113,57961.43620452961,302.71873695540313
55800,55.799999999960654,30834.994102840537,58029.251057505244,303.07291773462265
55850,55.84999999996054,30905.294677099115,57640.66266107581,301.0434133560984
55900,55.89999999996042,30788.8558401821,57833.23832475233,302.04919004994696
55950,55.949999999960305,31035.717894758447,57625.225826577815,300.96279045667035
56000,55.99999999996019,31083.624464957873,57591.588849881016,300.787112561721
56050,56.04999999996007,31228.6945735306,57387.387644621704,299.7206184409967
56100,56.099999999959955,31318.03784451545,57379.2251811848,299.67798784410553
56150,56.14999999995984,30709.636995557732,57871.395897567134,302.2484779386566
56200,56.19999999995972,31514.357170213516,56908.801745556804,297.22107860250196
56250,56.249999999959606,30778.47459109715,57804.50832337094,301.89914011501764
56300,56.29999999995949,30895.726417812708,57596.11979501879,300.8107766059397
56350,56.34999999995937,31049.220306486786,57706.124753127035,301.38530622697687
56400,56.399999999959256,30909.719403545772,57831.57843599313,302.04052084742926
56450,56.44999999995914,31145.31319557407,57459.486635641515,300.0971742499359
56500,56.49999999995902,31019.848942442502,57488.434355031546,300.2483612740215
56550,56.54999999995891,30452.307680219114,57919.25245566695,302.4984213108652
56600,56.59999999995879,30788.633792702938,57756.130683995136,301.6464752597671
56650,56.64999999995867,30916.873389914683,57679.08204219,301.24406860702175
56700,56.69999999995856,31223.033183684624,57621.86821598831,300.9452544585412
56750,56.74999999995844,30987.419869233374,57986.34614641076,302.84883563200054
56800,56.799999999958324,30951.278015170734,58245.50813959508,304.2023768204342
56850,56.84999999995821,31294.98476304779,58136.87194771252,303.634995938458
56900,56.89999999995809,30969.963668833843,58625.9294100946,306.18922625097997
56950,56.949999999957974,31132.937813813543,58461.40277035022,305.32994290949784
57000,56.99999999995786,30968.31451715176,58713.82530444115,306.6482855128358
57050,57.04999999995774,31066.452702190574,58471.19167250308,305.3810680073204
57100,57.099999999957625,31344.728404328445,57983.67443269748,302.83488190942654
57150,57.14999999995751,31453.131504200923,57770.20454288181,301.71997966312983
57200,57.19999999995739,31175.583511934514,58007.48905723492,302.95926000515897
57250,57.249999999957275,31317.774257521443,57741.22700437293,301.568636900909
57300,57.29999999995716,30532.75189209907,58129.24076591617,303.5951400986766
57350,57.34999999995704,30839.79322278799,57722.22450424946,301.46939138159377
57400,57.399999999956925,30920.934807775022,57702.74551155407,301.3676572553878
57450,57.44999999995681,31031.68690635832,57957.51708781692,302.6982683449108
57500,57.49999999995669,31054.183699409805,58136.312180718676,303.632072409152
57550,57.549999999956576,30554.006616819504,58370.35712627895,304.85443325716113
57600,57.59999999995646,30771.026741134578,58067.64803005412,303.27345595096165
57650,57.64999999995634,30677.19055495613,57975.17334394745,302.7904827534071
57700,57.699999999956226,30894.137316447912,57932.627170097454,302.56827424972704
57750,57.74999999995611,30756.380013725357,58045.198225462635,303.1562059838137
57800,57.79999999995599,30686.156787513515,58149.23591898359,303.6995700072186
57850,57.84999999995588,30862.126025407,57671.75332870323,301.2057924869754
57900,57.89999999995576,31121.591702125843,57604.49819702869,300.8545349984197
57950,57.949999999955644,30818.470547980032,57992.42927344411,302.8806063515144
58000,57.99999999995553,30732.19328213932,57951.310033632995,302.66585038349
58050,58.04999999995541,30461.101592049956,58250.56868464088,304.22880683847524
58100,58.099999999955294,30491.13744120978,58109.1500744738,303.49021121602203
58150,58.14999999995518,30837.00015300448,57264.04092855946,299.0764080049026
58200,58.19999999995506,30417.545259106257,57431.11106478023,299.9489754209558
58250,58.249999999954944,30180.33880236226,57602.082396484424,300.8419178492014
58300,58.29999999995483,30211.588616751265,57612.67191842938,300.8972243929666
58350,58.34999999995471,30542.03745543734,57490.60813716614,300.25971441889317
58400,58.399999999954595,30315.892063805448,57487.863115897126,300.2453778284654
58450,58.44999999995448,31082.708710331128,57253.26204103124,299.02011244992684
58500,58.49999999995436,30775.70567743809,57446.43697882722,300.02901900936206
58550,58.549999999954245,30657.985061842744,57453.61140442146,300.0664893205981
58600,58.59999999995413,30364.488750740566,57715.55338908058,301.4345497404916
58650,58.64999999995401,30666.76491756645,57284.95255866978,299.1856244541351
58700,58.699999999953896,30950.89204065864,57002.807084595246,297.7120460347161
58750,58.74999999995378,30066.553195192697,58049.41855443012,303.178247753967
58800,58.79999999995366,30338.689455898188,57722.94353660374,301.4731467158362
58850,58.849999999953546,30798.83233255613,57146.399765645576,298.4619963101062
58900,58.89999999995343,30527.127537303255,57153.857946823766,298.500948608981
58950,58.94999999995331,30328.15082179213,57506.21001643826,300.3411993077548
59000,58.9999999999532,30312.994358834454,57692.165174087575,301.3123986799599
59050,59.04999999995308,30503.87910319018,57642.961068682846,301.0554173900453
59100,59.09999999995296,30050.75089006761,57919.54776530038,302.4999636425446
59150,59.14999999995285,30384.80146258803,57678.71743883192,301.24216437076956
59200,59.19999999995273,30448.940396079022,57914.22565505418,302.47216753193777
59250,59.249999999952614,30714.39329737107,57580.12456110023,300.72723731971416
59300,59.2999999999525,30501.87550698143,57711.00335113437,301.4107859790949
59350,59.34999999995238,30656.54959947364,57485.54137478365,300.23325192918765
59400,59.399999999952264,30662.2466756398,57462.80288871886,300.11449424765743
59450,59.44999999995215,30821.28063525867,57345.339405684725,299.5010105324334
59500,59.49999999995203,31212.629177776653,57030.943220041525,297.8589943497138
59550,59.549999999951915,30501.427291618653,57598.56428529747,300.8235435947881
59600,59.5999999999518,30803.88660887182,57337.33609259181,299.4592111397752
59650,59.64999999995168,30995.294842429015,57471.786088972265,300.1614113569045
59700,59.699999999951565,31161.929292571658,57240.05362517034,298.95112804877283
59750,59.74999999995145,30420.4343864631,57791.393816060845,301.830646175794
59800,59.79999999995133,30239.956910689478,57982.49720829633,302.82873354756447
59850,59.849999999951216,31037.713851670138,57156.36067935927,298.51401978322536
59900,59.8999999999511,31073.29535067221,57260.6224408798,299.0585540602724
59950,59.94999999995098,30586.096929366468,57841.75968685387,302.09369508883896
60000,59.999999999950866,30436.93274060233,58150.58339879354,303.7066075724145
60050,60.04999999995075,30843.343898695988,57747.25983285401,301.6001449230984
60100,60.09999999995063,30525.877099447454,58212.818335326585,304.03164578084164
60150,60.149999999950516,30777.270503119318,58073.126187131296,303.30206705689415
60200,60.1999999999504,30821.730941617854,57818.34673221113,301.9714148190258
60250,60.24999999995028,30562.029292251384,57936.57485404559,302.58889206006666
60300,60.29999999995017,31035.66475495452,57544.96871014252,300.5436267072898
60350,60.34999999995005,30643.086698957522,57671.117739943635,301.2024729586972
60400,60.399999999949934,30935.21993146633,57338.73114976516,299.46649719017614
60450,60.44999999994982,30129.363320874174,57977.22120324046,302.8011782333544
60500,60.4999999999497,30540.149421383583,57900.00327523227,302.3978874392052
60550,60.549999999949584,30538.95251296323,58009.65688807451,302.9705820678384
60600,60.59999999994947,30753.242782306228,57898.70516111855,302.3911076992494
60650,60.64999999994935,31112.074209257422,57601.80009652862,300.8404434639608
60700,60.699999999949235,30877.121086280702,57996.82243090271,302.90355076359594
60750,60.74999999994912,31176.23593483062,57824.568215528794,302.0039081403657
60800,60.799999999949,30781.219878140342,58249.13581549608,304.22132330517906
60850,60.849999999948885,31338.31749718421,57667.74675484556,301.18486710870434
60900,60.89999999994877,31221.824737915893,57747.07110996059,301.59915926850334
60950,60.94999999994865,30931.593810490456,58150.14682045768,303.70432742804496
61000,60.999999999948535,30691.314027378183,58376.79122758254,304.8880370314568
61050,61.04999999994842,31241.295191273937,57857.89651261519,302.17797387543936
61100,61.0999999999483,31002.336029601654,57894.03839471742,302.36673429301374
61150,61.149999999948186,31339.786387838372,57432.27567860724,299.9550579208012
61200,61.19999999994807,30928.30931169443,57756.535581422184,301.6485899423171
61250,61.24999999994795,30408.668410772305,58076.12227844692,303.31771492620624
61300,61.299999999947836,30478.427822058347,57739.22230123621,301.55816681525795
61350,61.34999999994772,30530.512073496997,57656.13950083886,301.1242451934704
61400,61.3999999999476,30551.80901473276,57650.55860657432,301.0950975157475
61450,61.44999999994749,31210.161383772967,56944.23079938251,297.4061160882502
61500,61.49999999994737,30848.811115641256,57797.198144698756,301.8609607978807
61550,61.549999999947254,30878.244736532757,57889.75237663445,302.34434944430046
61600,61.59999999994714,30630.089986629268,58147.67855778384,303.6914362816547
61650,61.64999999994702,31342.225854153992,57410.90965090704,299.8434682614916
61700,61.699999999946904,31079.18712358865,57304.297248326235,299.2866571476476
61750,61.74999999994679,30650.162106906253,57732.67091200052,301.52395047410766
61800,61.79999999994667,30487.522512977186,57762.75872091203,301.68109191344865
61850,61.849999999946554,30518.903884820218,57815.93780090555,301.95883354620054
61900,61.89999999994644,31104.3882174553,56894.67440092237,297.14729485585394
61950,61.94999999994632,30672.220430277164,57136.21051932498,298.4087803103195
62000,61.999999999946205,30013.727968689018,57594.41327005227,300.80186383365043
62050,62.04999999994609,29839.870254860405,57888.65752003235,302.33863126977894
62100,62.09999999994597,30172.070518550005,57424.19492628156,299.912854081527
62150,62.149999999945855,29806.5392159794,57740.09100474393,301.5627038461852
62200,62.19999999994574,29906.519720119897,57961.97119126414,302.7215310633337
62250,62.24999999994562,29994.182993142844,57980.979004897126,302.8208043338399
62300,62.299999999945506,30061.06119285176,57646.62531017345,301.07455484813073
62350,62.34999999994539,30855.969236525856,56817.4948284618,296.74420438356856
62400,62.39999999994527,30441.503983524184,57264.92401426208,299.08102015059853
62450,62.449999999945156,30611.201049584408,56902.13534270919,297.18626157272814
62500,62.49999999994504,29913.408406944276,57526.23740723815,300.44579758627333
62550,62.54999999994492,30444.147101033457,57090.88275051266,298.17204420054725
62600,62.59999999994481,30540.57819477131,57069.50020587117,298.06036827719845
62650,62.64999999994469,30423.94645236226,57346.46630494635,299.50689605811203
62700,62.69999999994457,30072.561278775556,57413.7766230344,299.8584417721241
62750,62.74999999994446,30878.23532734379,56804.82214054367,296.6780179614987
62800,62.79999999994434,30100.962512481972,57589.57550372133,300.77659733562547
62850,62.849999999944224,30310.082171316935,57611.172346254374,300.88939248567584
62900,62.89999999994411,30442.275269013444,57295.21996863584,299.23924868397233
62950,62.94999999994399,30537.059913372585,57222.08387108729,298.85727631535093
63000,62.999999999943874,30322.048966793824,57455.76152541138,300.0777188889627
63050,63.04999999994376,30804.03961630218,56948.05885309681,297.4261090984527
63100,63.09999999994364,30099.538191111424,57468.47419795508,300.1441141411814
63150,63.149999999943525,29859.301260873995,57518.78894651836,300.4068960550311
63200,63.19999999994341,30087.661005568683,57445.645174044665,300.0248836021088
63250,63.24999999994329,30520.89446162396,56875.211286938924,297.0456436603677
63300,63.299999999943175,30514.346771205965,57067.61372388933,298.0505156324017
63350,63.34999999994306,30019.078430503134,57847.38214182875,302.1230598282249
63400,63.39999999994294,30653.490846449786,57514.7037348272,300.38555997013873
63450,63.449999999942825,30718.476950195778,57401.18744499911,299.7926915022256
63500,63.49999999994271,30444.834976423874,57587.198908802646,300.7641849480252
63550,63.54999999994259,30599.544647100192,57468.622911472215,300.1448908363605
63600,63.599999999942476,30760.901219262007,57177.81002253256,298.62604457935066
63650,63.64999999994236,30489.502666107248,57362.0070705317,299.588061764785
63700,63.69999999994224,30791.914432818005,56792.237965338725,296.6122938201882
63750,63.749999999942126,30507.074306999188,56985.3797889166,297.6210274319718
63800,63.79999999994201,30553.45910982771,57159.93887600021,298.5327078496132
63850,63.84999999994189,29869.80338306568,57931.97150103058,302.56484984680014
63900,63.89999999994178,30444.74556569789,57291.21302236715,299.21832136068747
63950,63.94999999994166,30270.470843379837,57470.1202012713,300.15271082334687
