frame,time_ps,E_neutral_kJmol,E_charged_kJmol,gap_kJmol,gap_fluctuation_kJmol,gap_cm-1,gap_fluctuation_cm-1
14287,657.152,-20843.3550793,-20641.7028388,201.652240518,6.34466006589,16856.8109802,530.372165414
14288,657.156,-20978.9487839,-20775.4990995,203.44968433,8.14210387812,17007.0655497,680.626734927
14289,657.16,-20759.8431196,-20557.2053847,202.637734937,7.33015448528,16939.1918806,612.753065855
14290,657.164,-20659.4831442,-20460.0610352,199.422109054,4.11452860192,16670.3865474,343.947732676
14291,657.168,-20720.3719843,-20522.5795022,197.792482102,2.48490165037,16534.160372,207.721557256
14292,657.172,-20571.8105568,-20371.4815598,200.328996946,5.02141649409,16746.1964553,419.757640561
14293,657.176,-20764.6651234,-20561.8170344,202.848089007,7.54050855475,16956.7761077,630.337292932
14294,657.18,-20742.8485124,-20541.1151266,201.733385801,6.4258053489,16863.5941961,537.155381381
14295,657.184,-20686.6987739,-20488.1369026,198.561871208,3.25429075643,16598.4762789,272.037464175
14296,657.188,-20849.7096556,-20653.0955132,196.614142398,1.30656194646,16435.6588646,109.220049868
14297,657.192,-20466.9154055,-20268.3821349,198.533270537,3.22569008478,16596.0854495,269.646634722
14298,657.196,-20683.6728841,-20481.9154465,201.757437555,6.44985710318,16865.6047658,539.165951036
14299,657.2,-20868.2405477,-20666.2827439,201.95780376,6.65022330819,16882.3540726,555.915257843
14300,657.204,-20730.8509089,-20532.512092,198.338816964,3.03123651232,16579.8304001,253.3915854
14301,657.208,-20640.0312671,-20445.9481804,194.08308666,-1.22449379138,16224.0791269,-102.359687821
14302,657.212,-20399.2874816,-20204.6716404,194.615841196,-0.691739256252,16268.6139284,-57.8248863502
14303,657.216,-21038.0776213,-20838.6895782,199.388043034,4.08046258221,16667.5388505,341.100035801
14304,657.22,-20910.7318988,-20707.2303612,203.501537527,8.19395707563,17011.4001385,684.961323756
14305,657.224,-20742.190629,-20537.575615,204.615013966,9.30743351382,17104.4795003,778.040685539
14306,657.228,-20908.7983977,-20706.5483915,202.250006143,6.94242569096,16906.7802844,580.341469631
14307,657.232,-20539.3486223,-20339.6995141,199.649108157,4.34152770486,16689.3621906,362.923375897
14308,657.236,-20873.3393774,-20674.0781117,199.261265675,3.95368522278,16656.9410909,330.502276119
14309,657.24,-21002.607092,-20803.1582335,199.448858499,4.14127804744,16672.6226265,346.183811709
14310,657.244,-21087.1839479,-20887.7783898,199.405558049,4.09797759758,16669.0029915,342.564176753
14311,657.248,-21010.7350547,-20811.5095982,199.225456463,3.91787601096,16653.9476745,327.508859762
14312,657.252,-20384.0360139,-20185.0699622,198.966051731,3.65847127877,16632.2631322,305.824317469
14313,657.256,-20536.8163605,-20338.3314239,198.484936574,3.17735612236,16592.0450457,265.606230974
14314,657.26,-21124.0698727,-20926.9498995,197.11997318,1.81239272814,16477.943016,151.5042013
14315,657.264,-21162.9480632,-20967.1526376,195.795425622,0.487845170233,16367.2194865,40.7806717202
14316,657.268,-20808.5627662,-20612.0360037,196.526762548,1.21918209575,16428.3544795,101.915664739
14317,657.272,-20881.9363083,-20682.3483742,199.587934113,4.28035366117,16684.2484399,357.809625171
14318,657.276,-20945.6887056,-20743.288744,202.399961644,7.0923811926,16919.3155854,592.876770701
14319,657.28,-20726.1874374,-20523.7251318,202.462305672,7.15472521986,16924.5271392,598.088324417
14320,657.284,-20897.220295,-20697.8903717,199.329923308,4.02234285607,16662.6804208,336.241606084
14321,657.288,-21156.3612806,-20962.1559976,194.205282953,-1.1022974991,16234.2939393,-92.1448754474
14322,657.292,-20598.1803597,-20407.8092258,190.371133871,-4.93644658132,15913.7841042,-412.654710512
14323,657.296,-20495.5710891,-20305.2660361,190.305052977,-5.00252747507,15908.2601729,-418.178641873
14324,657.3,-20926.9447196,-20733.2895251,193.655194552,-1.65238589973,16188.3101398,-138.128674923
14325,657.304,-21047.867081,-20849.6986614,198.168419647,2.86083919559,16565.5862968,239.147482026
14326,657.308,-21109.1025705,-20908.7243914,200.37817907,5.07059861854,16750.3077599,423.868945119
14327,657.312,-20799.6483067,-20600.0781678,199.57013897,4.26255851797,16682.7608821,356.322067361
14328,657.316,-20787.8426324,-20591.3142734,196.528358959,1.22077850715,16428.4879291,102.049114311
14329,657.32,-20699.4572414,-20508.0251863,191.432055098,-3.87552535356,16002.4701935,-323.968621256
14330,657.324,-20611.2122216,-20423.1599911,188.052230534,-7.25534991823,15719.9389224,-606.499892352
14331,657.328,-20994.6497469,-20807.3189716,187.330775326,-7.97680512546,15659.6299765,-666.808838226
14332,657.332,-20661.6500996,-20474.2026425,187.447457163,-7.86012328866,15669.3838164,-657.054998336
14333,657.336,-20576.7081602,-20388.2719843,188.436175895,-6.87140455664,15752.0342483,-574.404566406
14334,657.34,-20506.262442,-20316.5753897,189.687052356,-5.62052809593,15856.5993551,-469.839459649
14335,657.344,-20626.1224539,-20435.5788796,190.543574311,-4.764006141,15928.1989994,-398.239815342
14336,657.348,-21104.0445581,-20912.812955,191.231603053,-4.0759773993,15985.713711,-340.725103787
14337,657.352,-20650.2113019,-20458.8309122,191.380389659,-3.92719079303,15998.1513,-328.287514739
14338,657.356,-20624.2207964,-20434.4449073,189.77588908,-5.53169137147,15864.0255254,-462.413289384
14339,657.36,-20752.6344854,-20565.6044509,187.030034583,-8.27754586904,15634.4900135,-691.948801242
14340,657.364,-20617.7728477,-20431.0174965,186.755351152,-8.55222930021,15611.5282717,-714.910543034
14341,657.368,-21073.3725322,-20883.8728785,189.499653742,-5.80792670939,15840.9340543,-485.50476045
14342,657.372,-20924.5629551,-20731.5836206,192.97933447,-2.32824598159,16131.8126488,-194.626165949
14343,657.376,-20393.7855481,-20199.2037675,194.581780598,-0.725799854254,16265.7666847,-60.6721300055
14344,657.38,-20899.9765506,-20706.0865531,193.889997517,-1.4175829348,16207.938135,-118.500679781
14345,657.384,-21188.5246377,-20996.1278524,192.396785346,-2.91079510611,16083.1153447,-243.323470048
14346,657.388,-20862.9260219,-20671.5927646,191.333257241,-3.97432321104,15994.2113375,-332.227477218
14347,657.392,-20965.7103337,-20775.1442424,190.566091334,-4.74148911751,15930.0812756,-396.357539163
14348,657.396,-20738.4058155,-20548.7240372,189.681778331,-5.62580212069,15856.1584811,-470.280333692
14349,657.4,-20909.3997775,-20721.1160876,188.283689908,-7.02389054403,15739.2874152,-587.151399568
14350,657.404,-21205.4558068,-21017.8623175,187.593489289,-7.71409116236,15681.5911489,-644.847665832
14351,657.408,-20723.5275681,-20533.8778225,189.649745627,-5.65783482523,15853.4807561,-472.95805869
14352,657.412,-20845.4188239,-20652.459811,192.959012916,-2.34856753551,16130.1138995,-196.324915203
14353,657.416,-21188.2632352,-20993.6740128,194.589222388,-0.71835806348,16266.3887699,-60.0500448746
14354,657.42,-21088.6832891,-20894.1750222,194.508266936,-0.799313515547,16259.6214225,-66.8173922138
14355,657.424,-20966.0311554,-20772.0771867,193.953968673,-1.35361177853,16213.285706,-113.153108702
14356,657.428,-21013.0904344,-20818.0049042,195.085530191,-0.222050260875,16307.8768624,-18.5619523297
14357,657.432,-21202.4284622,-21004.5953468,197.83311534,2.52553488853,16537.5570455,211.118230725
14358,657.436,-20936.8281417,-20738.0732442,198.754897581,3.44731712914,16614.6120237,288.173208914
14359,657.44,-21002.3253878,-20804.5190773,197.80631047,2.49873001787,16535.3163333,208.877518512
14360,657.444,-21582.0992725,-21386.1550023,195.944270178,0.636689725864,16379.6619197,53.2231049571
14361,657.448,-20649.7177946,-20455.4162041,194.301590484,-1.00598996762,16242.3446203,-84.0941944833
14362,657.452,-20283.0893921,-20088.5537583,194.535633856,-0.771946595333,16261.9091184,-64.5296963272
14363,657.456,-21348.7365006,-21154.0324252,194.704075434,-0.603505017649,16275.9897348,-50.4490799704
14364,657.46,-21128.0454846,-20934.8582499,193.187234703,-2.12034574929,16149.1917511,-177.247063641
14365,657.464,-20792.3504019,-20601.7768022,190.573599665,-4.73398078727,15930.708923,-395.729891767
14366,657.468,-20963.7958649,-20773.3772465,190.418618311,-4.88896214068,15917.7534935,-408.685321239
14367,657.472,-20979.4191631,-20784.3411963,195.077966817,-0.229613635113,16307.2446137,-19.1942010445
14368,657.476,-20780.1356876,-20581.1230002,199.012687378,3.70510692657,16636.1615679,309.722753202
14369,657.48,-20410.9212202,-20212.7342662,198.186954011,2.87937355943,16567.1356486,240.696833856
14370,657.484,-20472.2031075,-20277.9351862,194.267921242,-1.03965920996,16239.5300914,-86.9087233602
14371,657.488,-20890.4901117,-20699.9455351,190.544576597,-4.76300385495,15928.282784,-398.156030771
14372,657.492,-21164.8778338,-20975.3380772,189.539756557,-5.76782389446,15844.2863878,-482.152426901
14373,657.496,-20768.8591459,-20579.17934,189.679805917,-5.62777453518,15855.9936001,-470.445214667
14374,657.5,-20962.8388846,-20772.9552683,189.883616312,-5.42396414013,15873.0308187,-453.407996056
14375,657.504,-20921.8752017,-20732.0873004,189.787901285,-5.51967916691,15865.0296672,-461.409147495
14376,657.508,-20623.3431527,-20434.2975256,189.045627167,-6.26195328477,15802.9803963,-523.458418398
14377,657.512,-21088.3817676,-20898.463404,189.918363604,-5.38921684774,15875.9354655,-450.503349232
14378,657.516,-21151.4139375,-20960.3607618,191.053175699,-4.25440475271,15970.7983489,-355.640465811
14379,657.52,-20942.8460374,-20752.4982982,190.347739151,-4.95984130077,15911.8284584,-414.610356344
14380,657.524,-20265.8732949,-20077.5418532,188.331441791,-6.97613866044,15743.2791609,-583.159653811
14381,657.528,-20694.3374831,-20508.6438984,185.693584659,-9.61399579287,15522.7715238,-803.667290919
14382,657.532,-21291.0098274,-21105.5158282,185.493999249,-9.81358120329,15506.0874864,-820.351328394
14383,657.536,-20815.2988881,-20627.4992073,187.799680836,-7.5078996154,15698.8274163,-627.611398464
14384,657.54,-21018.4050846,-20828.7825494,189.622535199,-5.68504525259,15851.2061419,-475.232672796
14385,657.544,-20868.1864616,-20677.0083096,191.178151964,-4.12942848825,15981.2455488,-345.193265911
14386,657.548,-20421.902503,-20229.3730163,192.529486778,-2.77809367364,16094.2083182,-232.23049653
14387,657.552,-20745.8463498,-20552.1855554,193.660794336,-1.64678611573,16188.7782452,-137.660569535
14388,657.556,-21143.419622,-20949.1034532,194.316168837,-0.991411615198,16243.5632754,-82.8755393842
14389,657.56,-21110.1159926,-20914.7827796,195.333213001,0.025632548722,16328.5815285,2.14271375134
14390,657.564,-20699.5043857,-20503.0462204,196.458165227,1.15058477468,16422.6201912,96.181376481
14391,657.568,-20334.0750676,-20138.6263697,195.44869792,0.141117468237,16338.2353139,11.7964991709
14392,657.572,-20558.6023048,-20365.5619182,193.040386592,-2.26719386002,16136.9162076,-189.522607116
14393,657.576,-20846.064307,-20655.723857,190.340449971,-4.96713048123,15911.2191305,-415.219684249
14394,657.58,-21102.593457,-20913.9257214,188.667735622,-6.63984482957,15771.39113,-555.047684778
14395,657.584,-21187.2766873,-20997.8101859,189.466501349,-5.84107910241,15838.1627306,-488.276084098
14396,657.588,-20500.7834997,-20310.2076521,190.575847631,-4.73173282104,15930.8968383,-395.541976465
14397,657.592,-20858.9893759,-20668.1551433,190.834232573,-4.47334787899,15952.4961328,-373.942681971
14398,657.596,-21103.7162462,-20911.9568562,191.759389976,-3.54819047622,16029.8332525,-296.605562257
14399,657.6,-20772.9115537,-20578.3583769,194.553176824,-0.754403628313,16263.3755959,-63.0632187997
14400,657.604,-20849.092817,-20651.4961582,197.596658857,2.28907840505,16517.790827,191.352012225
14401,657.608,-20597.1233494,-20399.0947851,198.028564381,2.72098392882,16553.8953094,227.456494658
14402,657.612,-20932.0401283,-20735.9906943,196.049434007,0.741853555557,16388.4529294,62.0141146405
14403,657.616,-20796.8947763,-20602.8983648,193.996411462,-1.31116898958,16216.8336461,-109.605168599
14404,657.62,-20767.6083343,-20573.3654471,194.242887188,-1.06469326342,16237.4374079,-89.0014068141
14405,657.624,-20611.4400313,-20413.949743,197.490288321,2.1827078694,16508.8989445,182.4601298
14406,657.628,-20529.351134,-20330.3031409,199.047993102,3.74041265016,16639.112896,312.674081228
14407,657.632,-21055.9412244,-20859.5107301,196.430494325,1.12291387277,16420.3070845,93.868269709
14408,657.636,-20515.844916,-20322.5335595,193.311356495,-1.99622395705,16159.5675227,-166.871292041
14409,657.64,-20764.5290313,-20572.2697015,192.259329827,-3.0482506248,16071.6249606,-254.813854141
14410,657.644,-20884.174123,-20690.3974501,193.776672877,-1.53090757479,16198.4649348,-127.973879933
14411,657.648,-20367.3162387,-20171.8424051,195.473833628,0.166253175959,16340.336495,13.8976802578
14412,657.652,-20659.0552307,-20464.3158703,194.739360351,-0.568220101303,16278.9393235,-47.4994912935
14413,657.656,-21086.5261882,-20893.7959092,192.730279023,-2.57730142863,16110.9932392,-215.44557556
14414,657.66,-21405.4405763,-21214.1820801,191.25849614,-4.04908431176,15987.9617975,-338.47701722
14415,657.664,-20751.9321791,-20559.4582295,192.473949631,-2.83363082105,16089.5657752,-236.873039523
14416,657.668,-20672.6375108,-20477.4725583,195.164952515,-0.142627936954,16314.5160502,-11.9227644957
14417,657.672,-20978.5183481,-20782.3100687,196.208279428,0.90069897628,16401.7313697,75.2925549163
14418,657.676,-20537.0417458,-20339.5586395,197.483106376,2.17552592433,16508.2985808,181.859766074
14419,657.68,-20997.9031339,-20797.3840872,200.519046746,5.21146629456,16762.083378,435.644563291
14420,657.684,-21101.0017912,-20897.6267124,203.375078777,8.06749832512,17000.8290124,674.390197699
14421,657.688,-20747.7745601,-20544.1926861,203.581874064,8.2742936121,17018.1157485,691.676933792
14422,657.692,-20784.6659018,-20583.2061477,201.459754152,6.15217370043,16840.7203765,514.281561757
14423,657.696,-20499.2633467,-20300.7884892,198.474857512,3.16727706006,16591.2025019,264.763687159
14424,657.7,-20924.2097191,-20728.5815561,195.628163057,0.32058260547,16353.2374279,26.7986131474
14425,657.704,-21440.3430278,-21245.1715024,195.171525328,-0.136055123736,16315.0654945,-11.3733202161
14426,657.708,-20620.8132671,-20424.7464923,196.066774815,0.759194362713,16389.9025077,63.4636929231
14427,657.712,-20597.7350108,-20402.6265116,195.108499152,-0.199081299352,16309.7969177,-16.6418970811
14428,657.716,-20957.1579446,-20764.3201537,192.837790892,-2.46978956031,16119.9805296,-206.458285175
14429,657.72,-20669.0136171,-20478.3685906,190.645026483,-4.66255396879,15936.6797387,-389.759075996
14430,657.724,-20766.6799435,-20576.7504551,189.929488422,-5.37809202987,15876.8654277,-449.573387078
14431,657.728,-20602.0668316,-20410.3212749,191.745556731,-3.56202372132,16028.6768835,-297.761931249
14432,657.732,-20744.5216423,-20549.0134686,195.508173698,0.200593245923,16343.2071007,16.7682859448
14433,657.736,-20797.7040754,-20600.3388803,197.365195173,2.05761472102,16498.4419739,172.003159167
14434,657.74,-20809.4562721,-20613.9822001,195.474071997,0.166491545658,16340.3564212,13.9176064087
14435,657.744,-21151.8528482,-20959.3367945,192.516053683,-2.79152676889,16093.0853991,-233.353415605
14436,657.748,-20746.0580358,-20555.930293,190.127742807,-5.1798376453,15893.4382001,-433.000614675
14437,657.752,-21042.6438956,-20853.12505,189.518845611,-5.78873484092,15842.5383692,-483.900445525
14438,657.756,-20920.2028344,-20729.7539609,190.448873509,-4.85870694322,15920.2826305,-406.156184228
14439,657.76,-20094.2681272,-19903.1312554,191.136871798,-4.17070865411,15977.7947964,-348.644018311
14440,657.764,-20668.6681986,-20476.9101075,191.75809116,-3.54948929154,16029.72468,-296.71413474
14441,657.768,-20957.2950076,-20765.1447004,192.150307228,-3.15727322372,16062.511383,-263.927431742
14442,657.772,-20689.9991488,-20497.4788437,192.520305058,-2.78727539431,16093.4407863,-232.998028442
14443,657.776,-20897.1653554,-20705.5611446,191.604210762,-3.70336968986,16016.8612832,-309.577531553
14444,657.78,-21049.8661449,-20861.3881962,188.477948737,-6.82963171448,15755.5261853,-570.912629483
14445,657.784,-20651.5096218,-20465.8640897,185.645532117,-9.66204833486,15518.754645,-807.684169755
14446,657.788,-20721.9784863,-20536.9736846,185.004801648,-10.3027788036,15465.1937603,-861.245054437
14447,657.792,-21132.0901094,-20944.5968586,187.493250737,-7.81432971504,15673.2118602,-653.226954508
14448,657.796,-20485.0781452,-20294.0685707,191.009574474,-4.29800597816,15967.1535711,-359.285243642
14449,657.8,-20315.5077931,-20123.0831401,192.424653032,-2.88292742028,16085.4449013,-240.993913424
14450,657.804,-21108.965832,-20917.2728548,191.692977189,-3.61460326233,16024.2815771,-302.157237653
14451,657.808,-21316.4574308,-21126.6462938,189.811137064,-5.4964433881,15866.9720267,-459.466788063
14452,657.812,-21086.1881418,-20895.1612206,191.026921178,-4.28065927337,15968.6036424,-357.835172357
14453,657.816,-20622.9677828,-20427.3143025,195.653480286,0.345899834262,16355.353783,28.9149682109
14454,657.82,-20517.5627817,-20319.4299603,198.132821416,2.82524096454,16562.610517,236.171702285
14455,657.824,-20692.506798,-20495.4221616,197.084636389,1.77705593699,16474.989091,148.550276229
14456,657.828,-20501.6970934,-20308.2953777,193.401715717,-1.90586473523,16167.1209638,-159.317850935
14457,657.832,-20742.1789275,-20551.2940297,190.884897751,-4.42268270114,15956.7314109,-369.70740383
14458,657.836,-20759.4502866,-20566.9201509,192.530135719,-2.77744473301,16094.2625654,-232.176249329
14459,657.84,-20488.6413738,-20293.1999842,195.441389539,0.133809087355,16337.624381,11.1855662361
14460,657.844,-20660.2661002,-20462.3871814,197.878918815,2.57133836299,16541.3859169,214.947102197
14461,657.848,-20588.0396249,-20388.9415942,199.098030687,3.7904502354,16643.2957115,316.856896724
14462,657.852,-20837.0268745,-20635.8342028,201.19267165,5.88509119793,16818.3940227,491.955207985
14463,657.856,-20675.2994697,-20471.0931186,204.206351046,8.89877059377,17070.3179478,743.879133055
14464,657.86,-20589.6762211,-20385.132796,204.543425153,9.23584470112,17098.4951429,772.056328108
14465,657.864,-20956.4835695,-20754.3959987,202.087570823,6.77999037111,16893.201752,566.762937221
14466,657.868,-20790.7912047,-20593.3318738,197.459330858,2.15175040587,16506.3111027,179.87228793
14467,657.872,-21024.525305,-20829.503426,195.021878921,-0.285701530992,16302.5560317,-23.8827830145
14468,657.876,-21126.6364036,-20928.0700887,198.566314903,3.25873445132,16598.8477428,272.408928061
14469,657.88,-20900.1211411,-20696.9289337,203.192207409,7.88462695675,16985.5421598,659.103345035
14470,657.884,-20632.0679819,-20427.64191,204.426071904,9.11849145212,17088.6851773,762.24636254
14471,657.888,-20838.5661367,-20636.5408719,202.025264783,6.71768433075,16887.9933737,561.554558963
14472,657.892,-21418.0148217,-21219.5574421,198.457379576,3.14979912449,16589.7414606,263.302645836
14473,657.896,-21252.0708387,-21053.809833,198.261005665,2.95342521309,16573.3258835,246.887068714
14474,657.9,-21223.9362002,-21022.7984581,201.137742086,5.83016163433,16813.8022698,487.363455032
14475,657.904,-21373.403868,-21170.0122054,203.391662524,8.08408207246,17002.2153055,675.776490724
14476,657.908,-20932.319327,-20728.8889009,203.430426071,8.12284561879,17005.4556849,679.016870159
14477,657.912,-20889.2501459,-20687.5707257,201.679420249,6.37183979694,16859.0830283,532.644213509
14478,657.916,-20998.2553855,-20797.6166829,200.638702624,5.33112217191,16772.0858283,445.647013558
14479,657.92,-20732.6516096,-20532.1566417,200.494967896,5.18738744425,16760.0705433,433.631728584
14480,657.924,-20609.464728,-20410.4922899,198.972438084,3.66485763199,16632.7969897,306.358174911
14481,657.928,-20854.5985814,-20658.8140853,195.78449613,0.476915678585,16366.3058523,39.867037563
14482,657.932,-21258.6566584,-21065.5867265,193.069931859,-2.23764859325,16139.3859991,-187.052815677
14483,657.936,-20931.4067106,-20736.9904901,194.416220506,-0.891359945853,16251.9269418,-74.511872935
14484,657.94,-20785.3572267,-20585.9441371,199.413089616,4.10550916432,16669.6325813,343.193766568
14485,657.944,-21155.3749673,-20952.4482316,202.926735632,7.61915517988,16963.3504522,636.911637411
14486,657.948,-20679.9223698,-20478.298416,201.623953824,6.3163733724,16854.4463972,528.007582486
14487,657.952,-20420.9103241,-20225.2751363,195.635187857,0.327607404711,16353.8246553,27.3858405081
14488,657.956,-20442.1991263,-20252.8654889,189.333637395,-5.9739430564,15827.0561714,-499.382643354
14489,657.96,-20889.9961587,-20703.0966756,186.899483089,-8.40809736249,15623.5767609,-702.862053892
14490,657.964,-21202.0120976,-21013.3571008,188.654996824,-6.6525836281,15770.3262496,-556.11256518
14491,657.968,-20816.4391044,-20624.2700303,192.169074009,-3.13850644326,16064.0801633,-262.3586514
14492,657.972,-21012.3228607,-20817.5137977,194.809062972,-0.498517480103,16284.7660076,-41.6728071596
14493,657.976,-20906.6346237,-20709.9057026,196.728921169,1.42134071751,16445.2536206,118.814805885
14494,657.98,-20838.7213824,-20640.8386757,197.882706655,2.57512620351,16541.7025557,215.26374094
14495,657.984,-20215.3682099,-20017.7882599,197.579950065,2.27236961269,16516.394081,189.955266253
14496,657.988,-20465.7971958,-20270.5900852,195.207110582,-0.100469870062,16318.0401894,-8.39862529915
14497,657.992,-21488.3540756,-21297.2895292,191.064546425,-4.24303402726,15971.7488674,-354.689947388
14498,657.996,-20666.3207883,-20478.1311574,188.18963091,-7.11794954198,15731.4246969,-595.014117807
14499,658,-20692.7012665,-20504.5637149,188.137551599,-7.17002885264,15727.0712065,-599.36760822
14500,658.004,-20647.5780217,-20457.1968396,190.381182061,-4.9263983912,15914.6240673,-411.81474741
14501,658.008,-20605.1852336,-20412.2500427,192.935190934,-2.37238951735,16128.1225374,-198.316277383
14502,658.012,-21180.3332906,-20987.210164,193.123126597,-2.18445385475,16143.832732,-182.606082778
14503,658.016,-20618.6795416,-20426.8283656,191.851176056,-3.45640439541,16037.5059697,-288.932845054
14504,658.02,-21104.4839516,-20912.513795,191.970156546,-3.33742390587,16047.4519619,-278.986852799
14505,658.024,-20825.3126835,-20630.8785338,194.434149662,-0.873430790313,16253.4257022,-73.0131125682
14506,658.028,-20525.0740223,-20327.2615723,197.81244996,2.50486950797,16535.8295546,209.390739807
14507,658.032,-21327.885619,-21127.1131405,200.772478527,5.46489807481,16783.2686205,456.82980579
14508,658.036,-21078.7498914,-20877.7264746,201.023416813,5.71583636087,16804.2454232,477.806608453
14509,658.04,-21095.7831551,-20897.8279815,197.955173605,2.64759315333,16547.7603196,221.321504901
14510,658.044,-20764.6211552,-20569.1873619,195.433793285,0.126212833283,16336.9893837,10.5505689818
14511,658.048,-20617.8856594,-20422.7517796,195.133879831,-0.173700621139,16311.9185767,-14.5202380602
14512,658.052,-21014.2156989,-20819.3326973,194.88300156,-0.424578891578,16290.9467909,-35.4920238085
14513,658.056,-20967.6996799,-20773.9938386,193.705841299,-1.60173915236,16192.5438773,-133.89493745
14514,658.06,-21242.5308253,-21049.577057,192.953768322,-2.3538121298,16129.6754857,-196.763329051
14515,658.064,-20790.4807641,-20596.412091,194.06867315,-1.23890730218,16222.8742515,-103.564563236
14516,658.068,-20185.616145,-19988.8305518,196.785593213,1.47801276158,16449.9910336,123.552218831
14517,658.072,-20385.9276749,-20186.8853878,199.04228707,3.73470661851,16638.635909,312.19709423
14518,658.076,-20418.3965736,-20220.2046941,198.191879481,2.88429902894,16567.5473857,241.108570955
14519,658.08,-20616.6945003,-20421.6800982,195.014402036,-0.293178415747,16301.931013,-24.5078017731
14520,658.084,-20990.2673454,-20796.6867452,193.580600201,-1.72698025084,16182.074539,-144.364275746
14521,658.088,-21034.7924371,-20839.283623,195.508814079,0.201233627167,16343.2606324,16.8218176366
14522,658.092,-20851.4010509,-20652.0406252,199.360425706,4.05284525407,16665.2302222,338.791407446
14523,658.096,-20893.0918231,-20690.9186942,202.173128958,6.86554850611,16900.3538536,573.915038809
14524,658.1,-21484.6521231,-21282.5101076,202.142015507,6.83443505556,16897.7529722,571.314157443
14525,658.104,-20929.8897886,-20729.0824044,200.807384179,5.49980372688,16786.1865052,459.747690449
14526,658.108,-20475.9700318,-20276.0493981,199.92063374,4.61305328836,16712.059957,385.621142238
14527,658.112,-21105.7621573,-20905.5153101,200.246847208,4.93926675597,16739.3292734,412.890458703
14528,658.116,-21056.4511726,-20856.2449701,200.206202568,4.89862211658,16735.9316469,409.492832167
14529,658.12,-21123.7837876,-20924.9683998,198.815387872,3.50780741995,16619.6686171,293.229802362
14530,658.124,-20772.6819978,-20575.0443822,197.637615592,2.33003514024,16521.2145427,194.775727933
14531,658.128,-20667.9606256,-20471.0265844,196.934041168,1.6264607164,16462.4003136,135.961498829
14532,658.132,-21132.3487596,-20935.0166605,197.332099178,2.02451872645,16495.6753648,169.236550062
14533,658.136,-20694.8924301,-20496.645853,198.24657708,2.93899662786,16572.1197479,245.680933175
14534,658.14,-21032.0479474,-20834.9418992,197.106048182,1.79846773021,16476.7789771,150.340162372
14535,658.144,-21199.1819488,-21002.6815457,196.500403013,1.19282256155,16426.1509945,99.7121797471
14536,658.148,-20792.8239421,-20594.6969009,198.127041199,2.81946074697,16562.1273286,235.688513828
14537,658.152,-20595.1117687,-20394.0226494,201.089119317,5.78153886536,16809.7377237,483.298908942
14538,658.156,-20501.996097,-20298.1086198,203.887477265,8.57989681285,17043.6621812,717.223366485
14539,658.16,-20924.2586863,-20720.9568259,203.301860419,7.99427996727,16994.7084357,668.269620931
14540,658.164,-20697.4015613,-20497.8512114,199.550349849,4.24276939673,16681.1066407,354.667826003
14541,658.168,-20935.1543757,-20739.4457609,195.70861484,0.401034388205,16359.9626718,33.5238570182
14542,658.172,-21424.3161317,-21229.7856613,194.530470359,-0.777110092595,16261.4774838,-64.9613309925
14543,658.176,-20848.850548,-20652.3658473,196.484700763,1.17712031159,16424.8383889,98.39957415
14544,658.18,-20702.3750025,-20503.2316628,199.143339757,3.83575930501,16647.0832539,320.644439179
14545,658.184,-20965.4273368,-20764.6910758,200.736261063,5.42868061107,16780.241077,453.802262239
14546,658.188,-21012.522493,-20812.4892865,200.033206423,4.72562597108,16721.4702984,395.031483672
14547,658.192,-20681.5628195,-20483.7098922,197.852927376,2.54534692449,16539.2132023,212.774387604
14548,658.196,-20494.7234545,-20298.742185,195.981269565,0.673689113153,16382.754827,56.3160122131
14549,658.2,-20778.7293396,-20585.0394455,193.689894144,-1.61768630811,16191.2107992,-135.228015573
14550,658.204,-21047.4145448,-20854.6713621,192.743182712,-2.56439773994,16112.0719033,-214.366911417
14551,658.208,-20901.8381265,-20708.2926529,193.545473639,-1.76210681239,16179.1381877,-147.300626996
14552,658.212,-20898.8139004,-20704.5013049,194.31259549,-0.994984961514,16243.2645669,-83.1742478104
14553,658.216,-21123.9385371,-20928.2271526,195.711384442,0.403803990478,16360.1941924,33.7553776891
14554,658.22,-20692.6810896,-20496.1783728,196.502716772,1.19513632033,16426.3444096,99.905594878
14555,658.224,-20300.0267028,-20103.695682,196.331020864,1.02344041233,16411.9917525,85.5529377495
14556,658.228,-20597.595863,-20401.9745535,195.621309496,0.31372904368,16352.6645149,26.2257001198
14557,658.232,-20830.7163,-20637.8414036,192.874896348,-2.43268410344,16123.0823036,-203.356511194
14558,658.236,-20865.3161803,-20674.9214623,190.394718091,-4.9128623607,15915.7555911,-410.683223619
14559,658.24,-20918.9451618,-20727.5724616,191.372700152,-3.93488029973,15997.5085074,-328.930307305
14560,658.244,-21030.4973211,-20835.8158442,194.681476958,-0.626103493668,16274.1006497,-52.3381650493
14561,658.248,-20809.8290082,-20612.0917512,197.737256966,2.42967651432,16529.5439111,203.105096376
14562,658.252,-20611.1877117,-20413.4810944,197.706617205,2.39903675284,16526.9826271,200.543812324
14563,658.256,-21292.572266,-21098.5186645,194.053601448,-1.25397900334,16221.6143557,-104.824459069
14564,658.26,-21252.5309681,-21062.6730113,189.85795688,-5.44962357144,15870.8858577,-455.552957016
14565,658.264,-20612.581096,-20423.1372491,189.443846865,-5.86373358708,15836.2689636,-490.169851134
