        7.9320735931         9.7872142792         5.8379120827    -0.0403
        7.0159368515         9.7613000870         6.8844423294    -0.1017
        9.1998710632         9.1799077988         6.0077257156    -0.0362
        7.8222761154        10.4731168747         4.6313495636    -0.1018
        7.1344666481         9.0399141312         8.0661668777    -0.0416
        6.0759706497        10.2772512436         6.7939481735     0.1378
        9.3520383835         8.4941635132         7.2530355453    -0.1011
       10.1980295181         9.2739448547         4.9633269310    -0.1018
        8.8021535873        10.5597677231         3.6008272171    -0.0362
        6.9035568237        10.9968948364         4.4552826881     0.1368
        6.1631541252         9.0115957260         9.0998239517    -0.1172
        8.3533506393         8.3701372147         8.2642393112    -0.0401
       10.3038835526         8.0092144012         7.4407629967     0.1377
       11.1519060135         8.7713766098         5.0550575256     0.1372
       10.0365533829         9.9326314926         3.7645416260    -0.0400
        8.6290979385        11.2951297760         2.4476923943    -0.1011
        6.3352112770         8.2919969559        10.2840147018    -0.1294
        5.2614159584         9.5851964951         8.9406652451     0.1358
        8.5148973465         7.6893906593         9.4628009796    -0.1174
       10.9774866104         9.9466009140         2.7015657425    -0.1019
        9.5115470886        11.2039613724         1.3496922255    -0.0402
        7.7211089134        11.8929185867         2.3591415882     0.1379
        7.5018954277         7.5400214195        10.3974895477    -0.1287
        5.5684423447         8.2413196564        11.0341367722     0.1357
        9.4474458694         7.1451873779         9.5460481644     0.1345
       11.9584102631         9.4917774200         2.7796564102     0.1380
       10.7332124710        10.5431079865         1.4603136778    -0.0414
        9.2507095337        11.8152370453         0.1202369481    -0.1174
        7.7073383331         6.9257826805        11.2578849792     0.1366
       11.5977182388        10.5103416443         0.3184439242    -0.1175
       10.1167182922        11.8071212769        -0.9577503800    -0.1285
        8.2877597809        12.2913827896        -0.0236342773     0.1347
       11.3168668747        11.1147060394        -0.9064886570    -0.1296
       12.5421295166         9.9873266220         0.4012912214     0.1359
        9.8402881622        12.2347059250        -1.9066561460     0.1371
       11.8669548035        10.9952449799        -1.8221604824     0.1356
        9.6380529404         4.8439517021        17.6698589325    -0.0403
       10.5599727631         4.8657045364        16.5926628113    -0.1017
        8.4268980026         5.4872345924        17.4486923218    -0.0362
        9.8474941254         4.1816787720        18.8966560364    -0.1018
       10.4379835129         5.5963344574        15.3622379303    -0.0416
       11.5130252838         4.4165773392        16.8205261230     0.1378
        8.2643756866         6.2193541527        16.2358875275    -0.1011
        7.5040988922         5.4270882607        18.5148601532    -0.1018
        8.9568119049         4.2181048393        19.9867000580    -0.0362
       10.7897043228         3.6825242043        19.0945682526     0.1368
       11.4478797913         5.7654113770        14.3695344925    -0.1172
        9.1820363998         6.2307572365        15.1583662033    -0.0401
        7.3819379807         6.8489503860        16.1458053589     0.1377
        6.5267715454         5.8626575470        18.3834648132     0.1372
        7.6930375099         4.7790575027        19.7766704559    -0.0400
        9.1623134613         3.5295178890        21.2056465149    -0.1011
       11.2330455780         6.4478487968        13.1450510025    -0.1294
       12.4213333130         5.3739490509        14.6709060669     0.1358
        9.0562000275         6.9504747391        13.9364242554    -0.1174
