400050,400.04999999745195,-14966.506866604106,6650.643241527475,306.6469331828633,32.30145221740795,0.7376317557734076
400100,400.09999999745077,-14971.19595384106,6643.841381738829,306.3333139781668,32.68940860256447,0.7288775763073385
400150,400.1499999974496,-16504.09828313132,6722.194606104533,309.9460135448351,32.38761730184679,0.7356693359408947
400200,400.1999999974484,-15067.86202779685,6702.050022642281,309.0171898935567,32.406229841051314,0.7352468037789021
400250,400.2499999974472,-17544.18143814045,6545.164249300215,301.78352248602374,32.33263933829314,0.7369202576957107
400300,400.29999999744604,-20100.781327949793,6369.774269138546,293.696665685203,32.27060093657899,0.7383369451341651
400350,400.34999999744485,-16568.06362535844,6542.955059716114,301.68166148007566,32.21100724513453,0.7397029447676292
400400,400.3999999974437,-15808.576033586683,6607.955335830825,304.6786851667706,32.77336676912599,0.7270103520643834
400450,400.4499999974425,-16743.343191485834,6667.315097706535,307.41563680777773,32.369676310875235,0.7360770828947846
400500,400.4999999974413,-16650.198276019048,6509.195814303513,300.1250948899898,32.59345897443786,0.7310232685596203
400550,400.5499999974401,-17371.201102089988,6390.94012793283,294.6725781573864,32.931910252264416,0.723510319645643
400600,400.59999999743894,-16665.272122413186,6427.942977495521,296.3787003962963,33.00275186275203,0.7219572783580177
400650,400.64999999743776,-16241.130976948387,6308.506355836292,290.87173326372874,32.813476231009695,0.7261216929720065
400700,400.6999999974366,-16143.838907060323,6479.093328320933,298.7371336548871,32.813476231009695,0.7261216929720065
400750,400.7499999974354,-14399.584172579469,6503.180297421812,299.84773227463177,32.870161497649455,0.7248694812424725
400800,400.7999999974342,-15709.993986500369,6398.1694393791895,295.0059062436394,32.766021468048585,0.7271733291266892
400850,400.84999999743303,-17717.683644615023,6565.037934991427,302.69985562056894,32.766021468048585,0.7271733291266892
400900,400.89999999743185,-16569.752166920276,6507.8043973781505,300.0609396320026,32.79264550516214,0.726582944014283
400950,400.94999999743067,-16046.747476968963,6525.113921432008,300.85904475856046,32.52972623279914,0.7324555006286385
401000,400.9999999974295,-16615.750480392147,6526.324702734561,300.91487129438553,32.653830064391634,0.7296717373175734
401050,401.0499999974283,-15528.921660605163,6508.059516505907,300.0727026292469,32.519034710658985,0.7326963154090074
401100,401.0999999974271,-16824.551892550433,6518.11115963933,300.53616239221634,32.17615526176152,0.7405041627665567
401150,401.14999999742594,-17027.636642702248,6641.249490723642,306.2138074278848,32.60818859102917,0.7306930541892284
401200,401.19999999742475,-16103.35939661703,6711.24945272352,309.44135593569644,32.701783119836584,0.7286017654096815
401250,401.2499999974236,-15960.941811218905,6702.76809560257,309.0502987016941,32.76726173731948,0.7271458049856131
