        7.9755458832         9.7900094986         5.8227438927    -0.0403
        6.9995565414         9.7552490234         6.8886179924    -0.1017
        9.1935281754         9.1725168228         6.0222301483    -0.0362
        7.8169636726        10.4793920517         4.6197748184    -0.1018
        7.1436619759         9.0398216248         8.0743684769    -0.0416
        6.0763711929        10.3066673279         6.7578153610     0.1378
        9.3450365067         8.4973182678         7.2457447052    -0.1011
       10.1866130829         9.2674446106         4.9849958420    -0.1018
        8.7961206436        10.5630645752         3.6170163155    -0.0362
        6.9297609329        10.9900655746         4.4710860252     0.1368
        6.1634531021         9.0141696930         9.0968046188    -0.1172
        8.3554553986         8.3839168549         8.2522506714    -0.0401
       10.3040618896         8.0018882751         7.4313549995     0.1377
       11.1371431351         8.7621908188         5.0898385048     0.1372
       10.0351037979         9.9283037186         3.7555911541    -0.0400
        8.6428537369        11.2857761383         2.4340877533    -0.1011
        6.3308134079         8.2835941315        10.2815132141    -0.1294
        5.2487125397         9.5794506073         8.9541397095     0.1358
        8.5143232346         7.6759152412         9.4593334198    -0.1174
       10.9732236862         9.9555730820         2.7007966042    -0.1019
        9.5018129349        11.2226333618         1.3421025276    -0.0402
        7.7095756531        11.8942222595         2.3499398232     0.1379
        7.5073857307         7.5442314148        10.4111671448    -0.1287
        5.5821647644         8.2632303238        11.0205278397     0.1357
        9.4765357971         7.1274175644         9.5900821686     0.1345
       11.9317903519         9.4617090225         2.8141593933     0.1380
       10.7398176193        10.5377187729         1.4584177732    -0.0414
        9.2455625534        11.8163671494         0.1187926382    -0.1174
        7.6860694885         6.9135894775        11.2708415985     0.1366
       11.6011104584        10.5102958679         0.3265445232    -0.1175
       10.1230564117        11.8029203415        -0.9727644324    -0.1285
        8.2621707916        12.3262319565        -0.0141895665     0.1347
       11.3041296005        11.1148157120        -0.9096968174    -0.1296
       12.5629825592         9.9600381851         0.4107843339     0.1359
        9.8190031052        12.2668590546        -1.9103581905     0.1371
       11.9018650055        10.9987201691        -1.7536808252     0.1356
        9.6459407806         4.8341183662        17.6499881744    -0.0403
       10.5686903000         4.8820090294        16.5930080414    -0.1017
        8.4242687225         5.5003018379        17.4514331818    -0.0362
        9.8432750702         4.1974110603        18.9067134857    -0.1018
       10.4176702499         5.5909509659        15.3739633560    -0.0416
       11.4866247177         4.4012799263        16.7856960297     0.1378
        8.2686176300         6.2070746422        16.2418041229    -0.1011
        7.4952125549         5.4171061516        18.5282878876    -0.1018
        8.9498882294         4.1957473755        19.9859523773    -0.0362
       10.7929334641         3.6757757664        19.0603961945     0.1368
       11.4365673065         5.7684345245        14.3672409058    -0.1172
        9.2085132599         6.2341756821        15.1515331268    -0.0401
        7.3544688225         6.8345661163        16.1335105896     0.1377
        6.5556817055         5.8846254349        18.3676147461     0.1372
        7.6957745552         4.7900891304        19.7684860229    -0.0400
        9.1655254364         3.5406110287        21.2011375427    -0.1011
       11.2581787109         6.4387507439        13.1639747620    -0.1294
       12.4599361420         5.3514184952        14.6227445602     0.1358
        9.0446290970         6.9567103386        13.9303884506    -0.1174
        6.7675523758         4.6957983971        20.8129711151    -0.1019
        8.2556009293         3.4836902618        22.2626953125    -0.0402
       10.0852098465         3.0413556099        21.3312511444     0.1379
       10.0195217133         7.0680122375        12.9331636429    -0.1287
       12.0672111511         6.6015429497        12.4763765335     0.1357
        8.1652059555         7.5013885498        13.7817173004     0.1345
        5.7915029526         5.1671333313        20.6827011108     0.1380
        7.0091934204         4.1045575142        22.0633525848    -0.0414
        8.4934301376         2.8655457497        23.5276756287    -0.1174
        9.8873453140         7.7096424103        12.0723867416     0.1366
        6.1072010994         4.0972204208        23.1202964783    -0.1175
        7.5722713470         2.8595027924        24.5937957764    -0.1285
        9.4415845871         2.4546089172        23.6681461334     0.1347
        6.3846464157         3.5022056103        24.3481216431    -0.1296
        5.1613879204         4.5415611267        22.9648685455     0.1359
        7.8227086067         2.4913380146        25.5410652161     0.1371
        5.6341962814         3.6108448505        25.1165084839     0.1356
        8.4167308807         8.5609121323        33.5603523254    -0.0403
        7.3628244400         8.4423427582        34.4620857239    -0.1017
        9.6410741806         7.9855165482        33.8971023560    -0.0362
        8.3763751984         9.1749095917        32.2877502441    -0.1018
        7.4571933746         7.8808207512        35.7631187439    -0.0416
        6.3685173988         8.8475141525        34.2110862732     0.1378
        9.6915597916         7.3605875969        35.1627197266    -0.1011
       10.6902046204         8.0965032578        32.9693603516    -0.1018
        9.4159841537         9.2178459167        31.3431930542    -0.0362
        7.3946809769         9.5704345703        32.0145187378     0.1368
        6.4286060333         7.9625983238        36.7037391663    -0.1172
        8.6673326492         7.2819118500        36.1430397034    -0.0401
       10.6830921173         6.8727817535        35.4650421143     0.1377
       11.7038211823         7.6818723679        33.2730827332     0.1372
       10.6230020523         8.6385688782        31.6816711426    -0.0400
        9.3097057343         9.7504920959        30.0329589844    -0.1011
        6.5004491806         7.3810882568        37.9658088684    -0.1294
        5.5428576469         8.5100774765        36.4437789917     0.1358
        8.7407426834         6.6765789986        37.4256515503    -0.1174
       11.6191387177         8.5755529404        30.6827507019    -0.1019
       10.3017511368         9.7542638779        29.0446567535    -0.0402
        8.4012651443        10.2307548523        29.8360614777     0.1379
        7.6486291885         6.7174143791        38.3543701172    -0.1287
        5.5859565735         7.4575924873        38.6057014465     0.1357
        9.6480560303         6.1333413124        37.7198905945     0.1345
       12.5251302719         8.0722646713        30.9490394592     0.1380
       11.5199079514         9.1292524338        29.3790454865    -0.0414
       10.1885232925        10.4549446106        27.7961254120    -0.1174
        7.6949377060         6.1685466766        39.3343429565     0.1366
       12.5360069275         9.1654548645        28.3775405884    -0.1175
       11.1805524826        10.4296197891        26.8101730347    -0.1285
        9.2973146439        11.0012388229        27.5897941589     0.1347
       12.3313541412         9.7083683014        27.1101779938    -0.1296
       13.5401430130         8.7282667160        28.5857086182     0.1359
       11.0344228745        10.9648122787        25.9258804321     0.1371
       13.1735563278         9.6846094131        26.3679199219     0.1356
        9.0253171921        20.4623317719        20.0405521393    -0.0403
        8.1105051041        20.5214195251        21.1373596191    -0.1017
       10.1261825562        19.5929145813        20.1913375854    -0.0362
        8.9347906113        21.1392669678        18.7847080231    -0.1018
        8.1903390884        19.7863273621        22.3394870758    -0.0416
        7.2752761841        21.1952095032        21.0521926880     0.1378
       10.1342239380        18.7689571381        21.3385677338    -0.1011
       11.1213159561        19.6454563141        19.1628303528    -0.1018
        9.8551101685        21.0984020233        17.7173881531    -0.0362
        8.0382194519        21.7414741516        18.6090316772     0.1368
        7.2661871910        19.8634948730        23.4331665039    -0.1172
        9.2699384689        18.8830642700        22.4706459045    -0.0401
       10.9647092819        18.0259532928        21.4753170013     0.1377
       11.9554090500        19.0987091064        19.2995796204     0.1372
