#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)"
4450,4.449999999999821,28478.398249578437,10386.847944898183,302.2990112047438
4500,4.4999999999998375,28841.144096105665,10014.338597163749,291.45749238382416
4550,4.549999999999854,28423.323342254087,10541.089017407272,306.7880461799365
4600,4.599999999999871,28636.646264497387,10344.378483478413,301.062979228373
4650,4.649999999999888,28536.391685089417,10547.603976598592,306.9776576705469
4700,4.699999999999904,28726.22957222208,10418.229510034998,303.2123408463485
4750,4.749999999999921,28798.501259124234,10457.238716194257,304.34766549078194
4800,4.799999999999938,28742.159015998826,10385.370499348002,302.25601160262215
4850,4.849999999999954,28507.869233120655,10401.577198488112,302.72769166869597
4900,4.899999999999971,28721.546328764212,10115.33155349253,294.39679321876423
4950,4.949999999999988,28627.616151251314,10196.647127098739,296.7634031496218
5000,5.000000000000004,28478.26385740887,10351.855261626995,301.2805835153814
5050,5.050000000000021,28517.544336622785,10208.064708330554,297.0957006411262
5100,5.100000000000038,28711.93202901483,9995.710297149264,290.9153340019284
5150,5.1500000000000545,28584.70202779826,10037.464731319102,292.1305558122327
5200,5.200000000000071,28569.017196731264,10052.251349375174,292.5609058126492
5250,5.250000000000088,28592.325420289468,10159.27390040461,295.6756920812495
5300,5.300000000000105,28639.924249831965,10123.096394744898,294.62278129957616
5350,5.350000000000121,28421.90622266529,10392.411808104038,302.460941980522
5400,5.400000000000138,28457.647344191355,10363.50411986264,301.61961209700513
5450,5.450000000000155,28698.666894746544,10099.112222992175,293.9247455293525
5500,5.500000000000171,28503.116268802354,10221.31508212807,297.4813397607448
5550,5.550000000000188,28636.567832156827,10302.987153712182,299.8583252152249
5600,5.600000000000205,28525.632987283367,10274.670983463413,299.0342108821069
5650,5.6500000000002215,28666.539661670868,10226.776618977028,297.64029242837375
5700,5.700000000000238,28405.795377707662,10456.568577465447,304.3281617610495
5750,5.750000000000255,28767.48007292996,10132.605838528722,294.8995443241441
5800,5.800000000000272,28560.49568506333,10364.898225363468,301.66018616881695
5850,5.850000000000288,28440.8809851939,10526.44058926679,306.3617180613328
5900,5.900000000000305,28789.904804188314,10177.218658240992,296.19795663918126
5950,5.950000000000322,28719.7682505266,10242.661108171531,298.10259489033956
6000,6.000000000000338,28673.921137414938,10179.306944034057,296.2587341468241
6050,6.050000000000355,28586.540804389784,10195.706131147723,296.7360163863757
6100,6.100000000000372,28640.703308409342,10175.096936521399,296.1362060117255
6150,6.1500000000003885,28612.5943188011,10258.460097786989,298.56240897100423
6200,6.200000000000405,28458.181964573036,10310.704407555937,300.0829283112324
6250,6.250000000000422,28475.371667699343,10310.002377957695,300.0624964290569
6300,6.300000000000439,28756.760060134395,10146.216893326598,295.29568071014677
6350,6.350000000000455,28823.856005977366,10219.89709780461,297.44007071924545
6400,6.400000000000472,28706.90766401543,10278.71444879652,299.15189197058754
6450,6.450000000000489,29090.10628189882,9882.14733500919,287.6101954895957
6500,6.500000000000505,28559.8341224463,10358.837928560892,301.4838071806249
6550,6.550000000000522,28833.954953453365,10060.243951745135,292.7935226571635
6600,6.600000000000539,28412.679856729002,10377.661268398682,302.03164200507996
6650,6.6500000000005555,28665.291236067795,10081.407931314377,293.4094795028668
6700,6.700000000000572,28378.152976223086,10409.997821837274,302.9727656435614
6750,6.750000000000589,28703.03556616717,10055.994845258607,292.66985658481934
6800,6.800000000000606,28368.456135775625,10328.983197936712,300.61491455840195
6850,6.850000000000622,28511.68708741139,10277.42089502548,299.11424435814536
6900,6.900000000000639,28448.54194801119,10382.883415091339,302.18362745725284
6950,6.950000000000656,28709.794992063704,10356.51231153254,301.4161223804005
7000,7.000000000000672,28622.479608806098,10555.285054205518,307.2012078927008
7050,7.050000000000689,28708.74837460777,10489.83435933594,305.296329680687
7100,7.100000000000706,28671.957766367785,10505.65297651964,305.75671500245414
7150,7.1500000000007224,28637.32421818772,10436.375293101055,303.7404560462152
7200,7.200000000000739,28715.827910672735,10295.933983574945,299.6530496234712
7250,7.250000000000756,28686.44562304917,10379.951743551319,302.0983040355154
7300,7.3000000000007725,28625.33315812965,10289.186319020186,299.4566654717375
7350,7.350000000000789,28610.098098153183,10376.172593033949,301.9883155702317
7400,7.400000000000806,28661.66871724563,10245.779078423097,298.1933403531608
7450,7.450000000000823,28401.217120870228,10432.401666461197,303.624807544331
7500,7.500000000000839,28551.498577142876,10327.98797312545,300.58594951742253
7550,7.550000000000856,28488.449622855427,10465.437019340663,304.58626905442924
7600,7.600000000000873,28492.61946376683,10308.604831229222,300.02182220369315
7650,7.650000000000889,28364.621390684893,10405.689984890178,302.8473902788264
7700,7.700000000000906,28496.730025498866,10398.971948216049,302.6518684174687
7750,7.750000000000923,28526.077161069858,10230.772583643935,297.7565910566028
7800,7.8000000000009395,28808.949690687477,10030.612850273612,291.93113854186043
7850,7.850000000000956,28484.85959241588,10521.436311026886,306.21607345656514
7900,7.900000000000973,28633.49513828147,10334.906448236035,300.78730494267467
7950,7.95000000000099,28655.79098114228,10367.389425497335,301.7326901027511
8000,8.000000000001005,28618.287461827967,10493.074785294979,305.39063909664225
8050,8.050000000000978,28652.51881011916,10471.899877303022,304.7743641899258
8100,8.10000000000095,28683.57416609185,10464.387206648345,304.55571528676836
8150,8.150000000000922,28730.260724842134,10436.580893982713,303.7464398580085
8200,8.200000000000895,28554.850830014453,10645.514601479752,309.8272502750628
8250,8.250000000000867,28680.78255789964,10568.681994735869,307.5911126931733
8300,8.30000000000084,28729.738795525132,10486.17946885209,305.18995768167525
8350,8.350000000000811,28571.567686857445,10598.96472247331,308.47246175115265
8400,8.400000000000784,28771.1134461022,10405.104630984275,302.8303541281195
8450,8.450000000000756,28740.690862520038,10497.4118380331,305.5168647582898
8500,8.500000000000728,29055.461293788343,10215.108576660812,297.3007055129208
8550,8.5500000000007,28744.734000401993,10542.664153984007,306.83388898346897
8600,8.600000000000673,28757.27506711695,10414.272056974743,303.0971630606188
8650,8.650000000000645,28635.78540912251,10525.371012965868,306.3305890932482
8700,8.700000000000617,28571.03668074242,10664.917674501912,310.3919576646432
8750,8.75000000000059,28871.556387523924,10442.5993919999,303.9216023335916
8800,8.800000000000562,28864.348519504638,10374.691479493616,301.9452092148581
8850,8.850000000000534,28771.10461217555,10530.194885762694,306.47098317472444
8900,8.900000000000507,28670.27157310344,10477.694572868852,304.9430131149005
8950,8.950000000000479,28769.6382087491,10379.691969943724,302.0907435797227
9000,9.000000000000451,28457.11145843358,10476.78329716902,304.91649133038464
9050,9.050000000000423,28423.672268348164,10509.06931286804,305.85614411757575
9100,9.100000000000396,28677.8028489817,10317.911758845823,300.29269119405274
9150,9.150000000000368,28736.79856993392,10250.974984452962,298.3445620966073
9200,9.20000000000034,28613.78232003982,10429.919743920937,303.55257362564964
9250,9.250000000000313,28597.70631631607,10397.34380783876,302.6044829903624
9300,9.300000000000285,28504.7349396391,10425.061413948986,303.4111767019228
9350,9.350000000000257,28528.44108206271,10470.688095727017,304.7390964769328
9400,9.40000000000023,28611.405037228862,10339.92163937311,300.9332671565998
9450,9.450000000000202,28509.098267752823,10405.865159864878,302.8524885744711
9500,9.500000000000174,28525.386318625096,10296.984690451194,299.6836294154774
9550,9.550000000000146,28475.51374103204,10298.496135049349,299.7276185265087
9600,9.600000000000119,28475.833159289636,10351.859673149327,301.2807119084075
9650,9.650000000000091,28683.704986980643,10147.056819607411,295.3201259398759
9700,9.700000000000063,28702.324998861084,10083.261143279227,293.4634154175446
9750,9.750000000000036,28615.8365293788,10155.657447906047,295.57043878205957
9800,9.800000000000008,28567.940843999546,10188.952249666007,296.53945129708706
9850,9.84999999999998,28400.2401828894,10207.829007193042,297.08884079093997
9900,9.899999999999952,28397.4023329966,10256.08335488595,298.4932362024527
9950,9.949999999999925,28366.492882809784,10442.754961360171,303.92613002707793
10000,9.999999999999897,28520.98856654086,10258.15004880287,298.55338529974017
10050,10.04999999999987,28279.800418118997,10435.689406309733,303.7204939845854
10100,10.099999999999842,28305.22414491696,10268.212678963997,298.84624827067853
10150,10.149999999999814,28546.51381788474,10066.404080327995,292.9728071513018
10200,10.199999999999786,28545.53998833242,10112.614856607577,294.3177264232916
10250,10.249999999999758,28415.564323978448,10137.228990019808,295.0340966090932
10300,10.29999999999973,28337.52356206924,10340.460165738883,300.9489404377285
10350,10.349999999999703,28381.923178545396,10306.832466511089,299.9702392687519
10400,10.399999999999675,28456.05084043223,10233.881407072025,297.84707031010754
10450,10.449999999999648,28396.938027291842,10207.499545386143,297.0792521285292
10500,10.49999999999962,28492.482644296128,10181.413244829582,296.32003596342577
10550,10.549999999999592,28374.597709132344,10329.18917410159,300.6209092924449
10600,10.599999999999564,28428.90684309027,10341.07707037395,300.9668948414299
10650,10.649999999999537,28535.742825971676,10143.157209926292,295.206631628903
10700,10.699999999999509,28393.242461261427,10259.467734874452,298.59173525909557
10750,10.749999999999481,28521.021523323587,10024.158054448173,291.74327804694315
10800,10.799999999999454,28397.244696995243,10100.510951207098,293.9654541407193
10850,10.849999999999426,28399.259275482582,10115.676587914726,294.40683510685335
10900,10.899999999999398,28419.90308883699,9984.966832132837,290.60265600099797
10950,10.94999999999937,28354.19007147019,9971.093958420195,290.19889963254553
11000,10.999999999999343,28473.08362769636,9953.30044956494,289.681037027707
11050,11.049999999999315,28296.090188713802,10120.474422694228,294.5464713774006
11100,11.099999999999287,28277.73339131342,10132.709605847049,294.902564370061
11150,11.14999999999926,28069.25186405646,10351.667571737065,301.2751209854166
11200,11.199999999999232,28359.104943002385,10141.709806593222,295.16450637601366
11250,11.249999999999204,28356.16149724371,10064.914244581987,292.9294469446959
11300,11.299999999999176,28360.531856045738,10127.772361910489,294.75887073287515
11350,11.349999999999149,28396.93850817062,10029.323886944265,291.89362452971665
11400,11.399999999999121,28276.83901974876,10133.394461819555,294.9224964307212
11450,11.449999999999093,28273.43729820886,10275.773523081885,299.06629921518413
11500,11.499999999999066,28449.52472935187,10142.266680651024,295.1807136487043
11550,11.549999999999038,28369.300270992557,10231.772248418572,297.7856853183569
11600,11.59999999999901,28289.069651895225,10290.323192565058,299.48975306003217
11650,11.649999999998983,28537.346505400987,10021.584675331598,291.66838237440396
11700,11.699999999998955,28326.097147767316,10266.69752521014,298.8021512083124
11750,11.749999999998927,28514.909738662056,10096.312263022897,293.8432554435617
11800,11.7999999999989,28546.30633000128,10013.181799761864,291.42382493123324
11850,11.849999999998872,28461.273273413986,10204.373515182073,296.98827208870387
11900,11.899999999998844,28658.845363567212,9923.969232152533,288.82738074350607
11950,11.949999999998816,28679.269434792135,10044.469024934682,292.3344089008127
12000,11.999999999998789,28636.241874741892,10129.013320692304,294.79498761979585
12050,12.04999999999876,28462.3971550146,10405.901856099817,302.85355658235915
12100,12.099999999998733,28638.85567728256,10213.164439389271,297.24412330646595
12150,12.149999999998705,28552.703783292927,10292.310410997272,299.5475891013695
12200,12.199999999998678,28718.25300214554,10292.106335443397,299.5416496827437
12250,12.24999999999865,28617.393691409954,10448.267341618277,304.08656244221
12300,12.299999999998622,28627.103659849192,10454.55676322944,304.2696098829919
12350,12.349999999998595,28667.485318488965,10381.996825342361,302.15782413309887
12400,12.399999999998567,28801.717303506593,10103.00340308079,294.0379945053121
12450,12.44999999999854,28456.80907614837,10427.611092810941,303.4853826018212
12500,12.499999999998511,28475.641275169444,10524.390285348925,306.30204597887547
12550,12.549999999998484,28724.635858228183,10218.642376894126,297.403553299082
12600,12.599999999998456,28417.068689812724,10495.746120893607,305.4683856964139
12650,12.649999999998428,28567.112073608776,10294.694568644998,299.6169776688433
12700,12.6999999999984,28545.494191329744,10271.453485445414,298.940568761364
12750,12.749999999998373,28733.82194394338,10037.763087274918,292.1392391693887
12800,12.799999999998345,28614.618078672313,10125.399065979642,294.6897982850067
12850,12.849999999998317,28569.9165052991,10138.294604541796,295.06511027349177
12900,12.89999999999829,28488.984718566033,10306.468323328236,299.9596412389457
12950,12.949999999998262,28601.374038889444,10098.40190778367,293.9040725026254
13000,12.999999999998234,28541.15580742238,10205.584250098045,297.02350933968427
13050,13.049999999998207,28412.418161313617,10368.621070021707,301.7685359073541
13100,13.099999999998179,28467.561276514236,10353.844871881533,301.33848916835916
13150,13.149999999998151,28673.26928898177,10182.78620055916,296.3599944919111
13200,13.199999999998123,28574.22294061025,10314.049520159997,300.18028452920544
13250,13.249999999998096,28593.086999289124,10229.685115058453,297.7249413511434
13300,13.299999999998068,28564.098154661777,10144.322880418336,295.240557324071
13350,13.34999999999804,28496.494374897673,10274.119250232323,299.01815322813025
13400,13.399999999998013,28354.383535480345,10289.154096022956,299.45572765304104
13450,13.449999999997985,28633.968983853396,10203.056876174722,296.94995260312487
13500,13.499999999997957,28484.879971065042,10347.641078637209,301.15793385712067
13550,13.54999999999793,28636.368823796496,10267.795434384976,298.8341047768739
13600,13.599999999997902,28693.412014723326,10279.250858553718,299.16750364990185
13650,13.649999999997874,28868.980679044143,10131.269826238879,294.8606609981996
13700,13.699999999997846,28574.15032378624,10380.454363824485,302.1129323050728
13750,13.749999999997819,28797.644557549414,10207.637064377474,297.0832544837501
13800,13.799999999997791,28572.46513642341,10383.720963915772,302.20800349344836
13850,13.849999999997763,28839.11876585534,10143.90469133544,295.2283863414084
13900,13.899999999997736,28685.83232915101,10225.831220181008,297.6127775246468
13950,13.949999999997708,28659.292974208845,10351.768104724726,301.2780468993151
14000,13.99999999999768,28683.0294772064,10369.866747134169,301.8047901166556
14050,14.049999999997652,28554.420730780403,10433.45778461229,303.6555448261787
14100,14.099999999997625,28496.798672460653,10593.454815386334,308.312101315238
14150,14.149999999997597,28554.334980295258,10529.09312021354,306.4389173701747
14200,14.19999999999757,28596.81434999257,10407.09129595458,302.8881740614914
14250,14.249999999997542,28701.312750295067,10401.323537049262,302.7203091015734
14300,14.299999999997514,28678.012228181884,10420.010891704711,303.26418621081217
14350,14.349999999997486,28736.252844870374,10371.384959829884,301.8489762065212
14400,14.399999999997458,28738.678743977507,10449.332937648007,304.11757556840956
14450,14.44999999999743,28663.663814750696,10571.262252982508,307.66620857603874
14500,14.499999999997403,28686.324409299377,10480.751528509853,305.031982807388
14550,14.549999999997375,28743.273174795824,10286.710211098787,299.3846007818291
14600,14.599999999997348,28578.758751533343,10480.124816839138,305.01374297954294
14650,14.64999999999732,28518.491364068737,10496.082065533752,305.47816303532113
14700,14.699999999997292,28521.940794408983,10410.50556225986,302.98754293004043
14750,14.749999999997264,28754.618487506857,10228.784538699372,297.69873096043506
14800,14.799999999997237,28531.238391854444,10482.808368850117,305.0918451260015
14850,14.849999999997209,28685.331753843675,10365.81992383784,301.6870112979524
14900,14.899999999997181,28614.462938649944,10434.530021777964,303.6867512361194
14950,14.949999999997154,28457.043686849793,10562.967185308178,307.4247887758136
15000,14.999999999997126,28709.970335520353,10352.014851621567,301.28522822548143
15050,15.049999999997098,28587.899328822496,10392.619633130424,302.4669905238639
15100,15.09999999999707,28712.70743573142,10362.492497742549,301.5901698284518
15150,15.149999999997043,28820.511686474143,10253.923572903237,298.430377868408
15200,15.199999999997015,28837.259409096325,10187.146229451815,296.4868888519774
15250,15.249999999996987,28474.820424451806,10470.367125371195,304.72975494986844
15300,15.29999999999696,28428.293988862766,10427.264587401547,303.4752979020939
15350,15.349999999996932,28550.251119217275,10465.180949780462,304.57881640129915
15400,15.399999999996904,28718.406049841033,10203.000082109218,296.9482996676111
15450,15.449999999996876,28796.627592857345,10232.951978864648,297.8200202146824
15500,15.499999999996849,28434.108629518305,10556.00481379309,307.2221557888077
15550,15.549999999996821,28672.785938565823,10361.86555184933,301.5719231837907
15600,15.599999999996793,28645.549574181976,10307.425495356778,299.9874987910458
15650,15.649999999996766,28614.35245603454,10463.52218048655,304.53053954964724
15700,15.699999999996738,28514.287567179665,10493.74476975472,305.41013833652494
15750,15.74999999999671,28742.60054987923,10290.521188375224,299.4955155336866
15800,15.799999999996682,28798.646230411716,10209.444274285572,297.1358515537328
15850,15.849999999996655,28785.928632345684,10143.566241376506,295.21853608765764
15900,15.899999999996627,28575.156160872888,10297.49385856115,299.6984482533957
15950,15.9499999999966,28579.773002382382,10415.098372170465,303.1212121530803
16000,15.999999999996572,28606.3080067532,10354.948971374275,301.3706229000454
16050,16.049999999996633,28551.832580915194,10364.242949859987,301.64111501866444
16100,16.099999999996694,28828.87781674938,9987.424199017034,290.67417525141934
16150,16.149999999996755,28451.83587944541,10282.943128067369,299.2749635288756
16200,16.199999999996816,28568.72565980343,10275.799411410664,299.067052669575
16250,16.249999999996877,28697.289614792833,10232.605121605926,297.8099252747259
16300,16.29999999999694,28768.188632932237,10085.29064180218,293.52248197941054
16350,16.349999999997,28682.835449212973,10164.918675087409,295.839977706122
16400,16.39999999999706,28556.294463860162,10358.579893918191,301.47629733569806
16450,16.44999999999712,28504.83559129246,10405.779976063106,302.8500093835575
16500,16.499999999997183,28555.803787916135,10388.514069841853,302.3475021353598
16550,16.549999999997244,28779.1352110293,10284.462399022166,299.31918041833273
16600,16.599999999997305,28750.358356422956,10389.99772067807,302.3906823362389
16650,16.649999999997366,28786.573119320972,10313.904868603557,300.17607458768003
16700,16.699999999997427,28786.131713993665,10282.323543915301,299.25693114046277
16750,16.74999999999749,28782.28677550156,10362.306370855049,301.5847527881381
16800,16.79999999999755,29051.802143162262,10126.062842401845,294.7091168460521
16850,16.84999999999761,28601.689631494286,10525.65859279522,306.33895882182384
16900,16.89999999999767,28736.730725167115,10535.879838315856,306.6364381370656
16950,16.949999999997733,28817.12897823524,10466.836886935804,304.6270108263386
17000,16.999999999997794,28830.952447711163,10433.583437539039,303.6592018312405
17050,17.049999999997855,28671.452049891304,10604.837377391854,308.64337960654444
17100,17.099999999997916,28617.518484301785,10634.558130652189,309.5083729491371
17150,17.149999999997977,28897.967348630387,10511.052948868984,305.91387589576846
17200,17.199999999998038,28992.588629124613,10435.29036125151,303.7088801699646
17250,17.2499999999981,28986.67200693787,10288.154171609842,299.4266258347639
17300,17.29999999999816,28879.921485655308,10418.895478550736,303.23172320612395
17350,17.34999999999822,28961.022992995982,10280.769797222354,299.2117108684965
17400,17.399999999998283,28848.30546471507,10482.514155109706,305.08328232395786
17450,17.449999999998344,28646.766066503405,10581.673676493489,307.9692228349651
17500,17.499999999998405,28856.126574588998,10583.075645930734,308.01002577892524
17550,17.549999999998466,28796.96162636116,10621.516278103696,309.1288026357367
17600,17.599999999998527,28951.67461391547,10607.428114875242,308.71878047730655
17650,17.649999999998588,28867.475927615094,10683.560381556852,310.9345353493061
17700,17.69999999999865,29067.98444667139,10565.70859532635,307.5045748227642
17750,17.74999999999871,28839.948708518714,10587.853274011723,308.14907395335206
17800,17.79999999999877,28825.856836139923,10630.733544586583,309.39706212683245
17850,17.849999999998833,28871.19149021015,10553.10116652969,307.1376479861259
17900,17.899999999998894,28874.68044609041,10528.005751132261,306.4072705606875
17950,17.949999999998955,28915.849288736033,10474.989182370222,304.86427538070075
18000,17.999999999999016,28967.311052527635,10421.81839367298,303.3167917809194
18050,18.049999999999077,28613.99631475148,10723.2892446659,312.0908049026746
18100,18.099999999999138,28854.25084440207,10415.347003678304,303.12844832899935
18150,18.1499999999992,28662.711436034428,10529.381635514335,306.44731432472827
18200,18.19999999999926,28538.137808169144,10590.3021084068,308.2203448740551
18250,18.24999999999932,28769.97094569337,10390.476997365928,302.40463121366554
18300,18.299999999999383,28581.777601788315,10489.194090153049,305.27769527476136
18350,18.349999999999444,28905.522504777975,10202.494748621943,296.933592432621
18400,18.399999999999505,28757.061890304685,10272.047680725482,298.95786223158524
18450,18.449999999999566,28556.16261176308,10566.663534668773,307.5323673947269
18500,18.499999999999627,28474.19648808601,10630.060117156721,309.37746268268484
18550,18.549999999999688,28669.614711381997,10421.816181729107,303.3167274044648
18600,18.59999999999975,28859.318607096844,10143.20648180012,295.20806563841364
18650,18.64999999999981,28783.13439164988,10293.62001754733,299.58570391418374
18700,18.69999999999987,28692.8375051833,10330.626445049917,300.6627396522247
18750,18.749999999999932,28786.67917818659,10259.854311637217,298.602986196219
18800,18.799999999999994,28508.6441731804,10436.555821397204,303.7457101450245
18850,18.850000000000055,28735.657158829352,10201.936795647684,296.91735375912623
18900,18.900000000000116,28627.78151966625,10446.188575511058,304.02606199567686
18950,18.950000000000177,28719.391902797528,10354.355502276905,301.3533505646587
19000,19.000000000000238,28642.745224118407,10411.672989019424,303.02151973965033
19050,19.0500000000003,28757.465905842568,10235.630196948028,297.8979671224153
19100,19.10000000000036,28750.71118053169,10279.399530751647,299.17183060825016
19150,19.15000000000042,28654.560278047917,10344.325273670402,301.06143060915446
19200,19.200000000000482,28608.75885604026,10442.989572933455,303.9329581665671
19250,19.250000000000544,28414.6970315172,10516.829684376657,306.0820021108844
19300,19.300000000000605,28609.070555341932,10263.031177683059,298.69544576330634
19350,19.350000000000666,28560.776567415545,10236.949560001198,297.93636588867327
19400,19.400000000000727,28758.427550035994,10090.374615727478,293.6704460488532
19450,19.450000000000788,28648.159224163566,10274.097690841876,299.0175257632392
19500,19.50000000000085,28622.47538638133,10105.205934698939,294.1020970255228
19550,19.55000000000091,28296.45451931947,10415.263837895243,303.12602787053896
19600,19.60000000000097,28454.702214619843,10328.905177099192,300.61264383853
19650,19.650000000001032,28415.920891055248,10379.619533497858,302.08863538808686
19700,19.700000000001094,28543.242252201693,10277.850598154026,299.12675044580163
