       10.4096469879        29.0996475220        63.5032119751    -0.0290
        9.4463405609        29.2652301788        64.5067749023    -0.1070
       11.6225910187        28.4265136719        63.8405189514    -0.0290
       10.2150611877        29.7078418732        62.2515144348    -0.1070
        9.5034694672        28.6367568970        65.7540588379    -0.0320
        8.5529632568        29.8544082642        64.3219985962     0.1340
       11.7508850098        27.8338832855        65.1134109497    -0.1070
       12.5452232361        28.2685260773        62.7833480835    -0.1070
       11.1599807739        29.6413650513        61.2213325500    -0.0290
        9.2789316177        30.2223129272        62.0556106567     0.1350
        8.4749908447        28.6862468719        66.7304763794    -0.1180
       10.6603851318        27.9130954742        66.0256958008    -0.0320
       12.7021789551        27.3608760834        65.3385772705     0.1340
       13.4748706818        27.7657508850        63.0330886841     0.1350
       12.3745346069        28.9259147644        61.4934310913    -0.0290
       11.0020370483        30.2445697784        60.0061225891    -0.1070
        8.6154613495        28.1515731812        68.0236206055    -0.1260
        7.5915594101        29.2653503418        66.4783172607     0.1320
       10.8066310883        27.3247337341        67.3422164917    -0.1180
       13.3606300354        28.8356590271        60.5281105042    -0.1070
       12.0670890808        30.2060852051        59.0297546387    -0.0320
       10.0920209885        30.7909030914        59.7763748169     0.1340
        9.8409624100        27.4887657166        68.3412322998    -0.1260
        7.7434306145        28.1621932983        68.6708068848     0.1320
       11.6951189041        26.7899875641        67.6647491455     0.1320
       14.2194185257        28.2012634277        60.7266540527     0.1340
       13.2808055878        29.5169467926        59.3030509949    -0.0320
       11.9766225815        30.7413845062        57.7688217163    -0.1180
        9.8842773438        27.0192623138        69.3195419312     0.1320
       14.3719387054        29.4751720428        58.3700790405    -0.1180
       12.9816865921        30.5685157776        56.7496833801    -0.1260
       11.0932826996        31.2607460022        57.4091339111     0.1320
       14.2522010803        29.9719963074        57.1213684082    -0.1260
       15.2983818054        29.0018692017        58.6816711426     0.1320
       12.8703680038        31.0263462067        55.7712173462     0.1320
       15.1299800873        30.0245838165        56.4840774536     0.1320
       12.2369689941        30.1984786987        33.0649719238    -0.0290
       13.2694244385        30.3222236633        32.1895408630    -0.1070
       11.0009756088        30.8053493500        32.8340034485    -0.0290
       12.4108133316        29.5024299622        34.2247085571    -0.1070
       13.0892896652        30.9945888519        30.9827499390    -0.0320
       14.2147436142        29.8070144653        32.3321228027     0.1340
       10.8023471832        31.4877490997        31.6332645416    -0.1070
       10.0640048981        30.8805541992        33.8734817505    -0.1070
       11.4511432648        29.5150260925        35.2221527100    -0.0290
       13.3469972610        28.9995937347        34.4485664368     0.1350
       14.1502180099        31.1196823120        30.0465126038    -0.1180
       11.8016004562        31.5170021057        30.6952495575    -0.0320
        9.8948402405        32.0431480408        31.4156417847     0.1340
        9.1378097534        31.4456577301        33.8263854980     0.1350
       10.2679243088        30.2540950775        35.1067504883    -0.0290
       11.7327423096        28.7449378967        36.3907508850    -0.1070
       13.9034833908        31.7759685516        28.8061485291    -0.1260
       15.1382389069        30.7108097076        30.2363319397     0.1320
       11.6043863297        32.2553253174        29.5083122253    -0.1180
        9.2510347366        30.1948909760        36.1526107788    -0.1070
       10.7983856201        28.7070922852        37.4677886963    -0.0320
       12.5741539001        28.0678272247        36.5045242310     0.1340
       12.6305618286        32.2293357849        28.5192260742    -0.1260
       14.6803894043        31.9786262512        28.0748825073     0.1320
       10.6588945389        32.7419700623        29.2878227234     0.1320
        8.3505706787        30.7389335632        35.8832054138     0.1340
        9.5900993347        29.5004692078        37.3477554321    -0.0320
       10.9459962845        27.9028472900        38.6419754028    -0.1180
       12.3320188522        32.7582435608        27.6189346313     0.1320
        8.6137943268        29.4651107788        38.3779067993    -0.1180
